,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
14,"(430.77, 428.754, 34.608, 2.266)","(480.754, 443.048, 42.327, -2.858)","(529.983, 448.574, 61.452, -2.186)","(578.367, 457.72, 37.687, 16.392)","(624.666, 467.811, 37.693, 23.023)","(664.774, 478.771, 34.836, 9.163)","(705.373, 490.9, 18.063, 3.036)","(739.684, 500.512, 42.376, 11.511)","(769.884, 509.432, 27.651, 5.548)","(793.64, 525.67, 31.54, 18.351)","(811.479, 550.546, 11.352, 43.0)","(820.164, 572.691, -12.054, 31.198)","(811.658, 608.691, 10.76, 52.919)","(815.537, 646.027, -0.585, 48.257)","(805.421, 670.98, -10.918, 17.911)","(777.741, 689.828, -32.748, 9.713)","(741.673, 691.117, -47.655, -3.931)","(710.693, 693.804, -34.65, 10.437)","(670.327, 692.992, -35.25, -6.179)","(629.406, 693.711, -53.603, 2.937)","(586.96, 691.165, -30.298, -7.805)","(546.136, 690.882, -47.471, 4.69)","(504.07, 686.239, -26.674, -12.277)","(460.117, 685.014, -40.731, 1.035)","(417.898, 684.607, -57.906, -3.169)","(377.986, 683.735, -47.93, 0.111)","(338.287, 682.56, -50.648, 0.909)","(299.073, 679.777, -50.43, 4.714)","(259.646, 680.615, -49.457, 10.042)","(223.162, 676.922, -36.434, -1.068)","(186.625, 675.942, -33.049, 8.232)","(145.972, 668.722, -38.422, -46.525)","(126.216, 635.79, -14.426, -39.91)","(109.792, 599.36, -27.078, -46.602)","(98.606, 562.373, -17.919, -21.407)","(86.475, 524.588, -13.125, -21.961)","(73.741, 491.221, -1.058, -30.295)","(62.517, 461.273, -9.107, -35.974)","(54.96, 438.449, 0.893, -25.172)","(56.982, 421.813, -1.612, -17.025)","(56.107, 398.385, 9.505, -29.477)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
15,"(741.905, 435.78, 39.27, 27.294)","(765.885, 464.399, 25.456, 31.036)","(784.062, 488.672, 28.752, 23.648)","(798.085, 514.736, 18.56, 11.361)","(804.597, 542.732, 10.026, 42.314)","(813.926, 577.737, -10.492, 27.597)","(808.521, 619.361, 3.445, 55.223)","(806.553, 661.485, 6.546, 42.106)","(787.058, 678.835, -25.56, 7.597)","(747.515, 690.31, -53.193, 16.417)","(706.336, 688.078, -47.314, -6.651)","(664.097, 684.569, -56.322, 1.669)","(621.963, 684.574, -58.729, -16.231)","(580.602, 682.698, -34.226, -16.198)","(537.595, 679.537, -57.022, 12.622)","(498.374, 675.454, -45.391, -14.479)","(458.867, 673.291, -28.714, -3.405)","(422.137, 672.055, -31.328, -18.216)","(383.384, 670.091, -39.125, 9.323)","(344.796, 667.622, -32.307, -8.304)","(308.119, 664.861, -31.823, -1.366)","(269.249, 664.112, -43.028, 4.154)","(231.721, 665.217, -35.969, -3.174)","(195.751, 666.846, -35.903, -12.972)","(155.77, 663.694, -41.37, 5.309)","(131.377, 634.699, -13.538, -33.227)","(114.833, 596.624, -16.979, -24.975)","(102.894, 558.133, -27.09, -22.755)","(90.449, 518.745, -10.396, -50.267)","(82.046, 481.446, -0.503, -30.333)","(74.481, 446.924, -7.652, -30.119)","(73.854, 417.595, 17.841, -14.391)","(71.429, 388.868, -10.127, -20.826)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
16,"(532.967, 324.93, 33.649, -18.819)","(569.028, 311.853, 39.515, -2.794)","(603.917, 297.298, 36.918, -24.042)","(635.003, 288.262, 11.811, -15.282)","(669.018, 281.637, 13.163, -5.73)","(697.325, 274.587, 31.448, -10.805)","(722.428, 264.939, 11.126, -20.746)","(744.272, 256.309, 13.969, -16.846)","(763.208, 248.005, 17.384, -22.668)","(779.83, 234.495, 24.846, -13.399)","(790.527, 228.522, 22.898, -17.681)","(797.433, 209.586, -0.958, -37.565)","(806.81, 197.342, 19.611, -18.227)","(815.482, 192.03, 26.349, -23.624)","(818.387, 184.688, 6.962, -18.918)","(819.51, 177.169, -25.187, -18.966)","(811.747, 157.364, -9.176, -34.333)","(812.579, 126.19, -18.014, -39.165)","(807.304, 85.217, -5.258, -34.425)","(798.17, 63.871, -26.504, -3.351)","(767.02, 51.853, -25.908, -16.304)","(724.559, 53.106, -39.046, -0.465)","(676.162, 54.113, -65.663, 1.062)","(634.346, 55.271, -19.635, 9.764)","(591.771, 56.055, -62.478, 5.671)","(553.412, 57.764, -39.661, -7.976)","(512.578, 58.163, -18.035, 8.73)","(471.329, 58.808, -58.776, -1.016)","(432.589, 59.182, -33.495, 3.589)","(395.705, 61.393, -30.557, -5.834)","(359.747, 61.92, -36.506, 8.211)","(320.623, 63.743, -31.25, -1.599)","(283.179, 63.633, -17.327, -8.931)","(247.383, 65.663, -39.037, 14.616)","(214.802, 69.685, -22.741, -6.207)","(178.375, 64.044, -39.079, 12.7)","(128.086, 75.199, -25.519, 22.209)","(99.696, 100.124, -17.414, 39.404)","(81.427, 133.168, -19.323, 34.633)","(70.829, 167.839, -4.04, 30.141)","(65.499, 202.711, 7.76, 28.147)","(65.328, 242.359, -14.812, 47.198)","(64.462, 277.257, -9.982, 30.413)","(61.601, 307.506, -2.34, 43.888)","(59.896, 334.655, -11.789, 21.076)","(58.235, 356.273, 4.67, 28.694)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
17,"(599.395, 447.454, 45.409, 1.071)","(635.004, 461.213, 31.433, 16.067)","(665.379, 468.116, 44.051, 16.663)","(694.241, 476.892, 20.943, 16.589)","(724.5, 487.003, 31.644, 24.325)","(751.798, 496.557, 10.684, 5.469)","(776.183, 506.524, 11.294, 23.44)","(792.516, 526.688, 10.802, 17.509)","(811.853, 554.661, 22.972, 45.603)","(818.078, 581.474, -11.978, 22.207)","(812.796, 618.307, 11.548, 44.905)","(813.284, 653.749, 3.799, 38.684)","(797.394, 677.476, -12.401, 17.355)","(763.441, 690.05, -30.66, 1.525)","(723.978, 690.406, -28.127, 5.328)","(686.068, 689.532, -21.452, 6.13)","(644.603, 687.053, -28.588, 12.331)","(602.865, 685.644, -51.954, -14.513)","(558.578, 682.67, -56.283, 12.247)","(518.104, 679.315, -34.211, 8.102)","(476.868, 674.622, -27.675, -9.359)","(434.667, 676.871, -35.447, 1.433)","(388.738, 677.283, -35.072, 7.79)","(344.319, 673.309, -43.626, 6.775)","(304.875, 667.993, -44.035, -5.399)","(264.732, 665.766, -38.416, 7.607)","(224.163, 666.001, -57.942, -12.537)","(185.164, 663.47, -28.665, 3.801)","(143.079, 660.988, -20.788, -29.139)","(122.752, 623.742, -25.438, -36.002)","(109.039, 584.564, 1.532, -22.156)","(97.062, 546.058, -15.677, -36.64)","(85.672, 505.878, -11.91, -40.896)","(74.634, 469.211, -8.865, -31.556)","(62.645, 439.11, -4.543, -23.502)","(61.644, 412.628, 1.635, -25.248)","(37.457, 387.769, -65.759, -25.407)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
18,"(660.757, 319.516, 38.298, -24.18)","(682.406, 298.861, 6.255, -24.463)","(711.374, 278.076, 25.16, -3.654)","(735.208, 261.237, 28.653, -14.694)","(757.527, 245.165, 12.745, -17.544)","(780.475, 226.106, 8.598, -26.627)","(791.82, 197.178, 27.056, -73.118)","(803.852, 160.937, 16.899, -54.85)","(805.616, 121.851, 2.797, -26.111)","(805.883, 90.254, 1.748, -22.039)","(794.659, 73.641, -22.74, -10.034)","(768.458, 62.008, -49.278, -19.314)","(723.888, 63.623, -46.659, -6.194)","(682.874, 69.773, -46.669, 14.014)","(640.374, 69.75, -49.885, -5.796)","(600.359, 68.148, -28.126, -2.238)","(558.53, 65.079, -42.046, 6.479)","(516.451, 66.841, -47.995, 6.758)","(474.271, 65.184, -33.092, 13.262)","(434.784, 65.188, -47.016, -14.777)","(397.429, 62.559, -45.783, -6.481)","(356.302, 63.364, -41.548, 12.184)","(319.306, 63.952, -43.565, -16.699)","(279.936, 64.971, -30.691, 11.479)","(244.274, 66.013, -32.914, -8.632)","(212.701, 69.868, -34.038, -23.197)","(179.184, 66.983, -15.266, 8.474)","(141.691, 74.683, -18.37, 18.127)","(111.27, 104.07, -22.687, 44.762)","(85.833, 141.142, -30.594, 30.09)","(73.27, 175.562, -12.955, 43.61)","(68.219, 213.157, 4.474, 32.134)","(64.929, 252.324, 12.894, 47.258)","(63.484, 288.431, -2.918, 34.647)","(63.389, 322.288, 6.209, 39.55)","(61.505, 356.899, -13.792, 47.537)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
19,"(359.335, 245.393, 50.408, 1.107)","(402.858, 238.927, 44.419, 1.881)","(439.575, 236.719, 27.853, 7.616)","(472.388, 234.623, 49.742, 0.749)","(503.385, 231.039, 29.791, 4.409)","(535.382, 230.007, 38.2, 9.184)","(569.931, 223.62, 50.472, -23.1)","(600.751, 220.794, 43.586, -3.645)","(633.704, 214.695, 28.347, -0.084)","(665.562, 207.878, 36.617, 11.008)","(698.572, 201.655, 32.076, -12.655)","(724.985, 199.288, 22.538, 19.549)","(754.525, 200.194, 27.968, 32.513)","(770.669, 192.65, -2.656, -55.835)","(768.862, 150.361, -7.43, -49.389)","(774.688, 101.504, 25.174, -38.127)","(751.036, 83.757, -46.087, -15.452)","(716.267, 93.591, -12.108, 18.972)","(701.708, 101.022, -32.274, -0.524)","(673.206, 86.771, -44.489, -9.468)","(633.787, 84.176, -26.023, -9.65)","(590.282, 85.816, -39.404, 16.009)","(547.799, 92.375, -48.674, 9.472)","(507.052, 96.222, -45.106, -2.475)","(468.866, 95.643, -33.108, -13.935)","(429.55, 97.142, -33.779, 7.919)","(390.501, 98.363, -34.783, 2.37)","(349.833, 98.043, -53.536, 7.492)","(309.804, 96.977, -35.121, 3.668)","(271.314, 96.01, -45.002, -11.612)","(235.2, 93.343, -28.397, -0.144)","(198.065, 91.533, -41.836, 17.112)","(167.652, 90.988, -31.536, -32.165)","(133.132, 99.15, -20.508, 43.721)","(123.266, 149.536, -19.956, 46.301)","(119.578, 189.339, -10.158, 50.539)","(115.953, 225.429, -4.396, 34.147)","(111.392, 261.187, 7.889, 28.839)","(109.424, 293.89, -11.169, 33.755)","(105.023, 326.211, 4.813, 44.553)","(101.386, 351.216, -11.998, 17.539)","(96.043, 371.294, -18.733, 12.369)","(85.924, 378.283, -14.509, -23.65)","(65.804, 378.137, -33.93, 5.987)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
20,"(369.575, 293.189, 25.43, -5.698)","(408.199, 286.511, 32.073, -12.091)","(448.796, 280.619, 17.778, 5.652)","(483.995, 276.606, 47.455, 0.794)","(516.368, 268.456, 24.202, 12.933)","(549.591, 262.016, 41.134, -15.36)","(582.154, 258.949, 46.91, -4.383)","(613.191, 254.742, 22.302, -16.683)","(642.58, 248.765, 35.225, -10.469)","(667.024, 243.83, 9.91, -7.978)","(689.641, 238.651, 12.766, -22.514)","(712.561, 230.942, 20.174, -1.533)","(736.384, 223.173, 37.086, -5.668)","(756.913, 218.034, -7.075, -0.026)","(771.207, 213.486, -8.566, 8.092)","(777.506, 199.942, 1.27, -22.688)","(785.268, 182.975, 7.921, -22.247)","(784.737, 178.923, -25.898, -47.684)","(780.501, 147.606, 16.214, -42.358)","(774.189, 116.882, -12.473, 3.266)","(775.57, 102.304, 19.641, -29.343)","(752.553, 98.423, -30.226, 24.695)","(724.368, 113.154, -32.401, 12.076)","(722.3, 113.994, -12.778, 2.965)","(722.3, 113.994, -12.778, 2.965)","(720.442, 113.981, -34.436, 3.615)","(720.442, 113.981, -34.436, 3.615)","(719.865, 113.989, -14.653, 1.254)","(719.411, 113.986, 7.438, 5.104)","(719.288, 113.972, -4.695, -0.865)","(719.053, 113.986, -14.126, 0.823)","(718.97, 113.999, -4.976, 0.762)","(718.414, 114.0, -14.517, 6.658)","(718.584, 113.955, -11.925, 1.886)","(717.149, 113.959, 10.002, 2.889)","(712.585, 113.905, -17.361, 16.288)","(708.592, 113.977, -14.372, 13.67)","(697.302, 113.986, -33.209, 2.191)","(688.224, 113.92, -13.579, 1.111)","(676.584, 113.916, -38.474, -2.742)","(669.808, 113.945, -22.068, 7.483)","(653.893, 113.945, -41.515, 2.276)","(636.557, 113.888, -37.849, -4.461)","(613.846, 113.187, -13.822, -13.888)","(590.631, 113.7, -33.184, -15.929)","(569.91, 110.602, -26.392, -6.364)","(548.235, 95.176, -22.736, -16.438)","(515.585, 85.646, -30.891, -6.986)","(479.619, 80.557, -47.341, -12.536)","(441.557, 78.993, -43.931, 1.005)","(408.771, 79.379, -46.475, 10.496)"
21,"(502.582, 394.678, 52.715, -4.168)","(538.395, 383.65, 37.941, -23.888)","(571.992, 371.051, 26.938, -26.877)","(605.945, 356.244, 24.484, -2.667)","(640.538, 339.997, 27.539, -3.129)","(671.852, 323.706, 16.921, -26.506)","(701.373, 312.219, 35.606, -8.018)","(726.749, 298.666, 7.382, -15.846)","(750.335, 285.689, 10.858, -22.62)","(768.347, 273.129, 8.774, -14.33)","(782.848, 261.314, 1.354, -18.847)","(793.808, 246.029, -7.458, -13.797)","(801.367, 230.41, 12.861, -21.697)","(802.581, 221.684, -11.686, -16.339)","(801.502, 211.238, -4.758, 4.6)","(801.837, 196.588, -16.597, -19.978)","(814.494, 185.198, 16.14, -7.272)","(816.199, 162.999, 0.375, -70.062)","(808.83, 119.855, -17.934, -38.403)","(797.147, 89.47, -10.358, 0.696)","(767.298, 79.947, -52.555, 0.283)","(730.254, 81.61, -35.354, -27.6)","(702.903, 74.834, -9.121, -6.658)","(669.866, 79.149, -28.448, 0.428)","(629.291, 77.169, -29.3, 11.706)","(589.054, 79.626, -36.009, 21.512)","(551.505, 89.602, -26.072, 2.754)","(512.514, 94.364, -40.159, -6.437)","(473.541, 95.76, -30.836, -13.241)","(437.89, 97.25, -35.837, -3.048)","(403.164, 97.334, -21.409, -15.216)","(365.888, 97.194, -44.889, 15.062)","(326.445, 97.519, -34.342, -6.459)","(292.104, 96.194, -32.504, 14.126)","(258.164, 95.515, -19.502, 6.666)","(223.635, 91.923, -16.435, -15.649)","(184.245, 94.366, -43.307, 0.533)","(149.363, 86.601, -39.515, -13.674)","(128.827, 130.103, -19.624, 56.23)","(124.074, 172.767, -19.377, 53.482)","(116.696, 211.435, -14.544, 25.013)","(110.68, 247.317, -11.8, 45.399)","(107.568, 281.97, 6.795, 19.898)","(102.743, 311.731, -18.721, 37.799)","(97.223, 337.074, -17.58, 11.733)","(92.748, 361.098, -7.698, 43.275)","(73.326, 378.112, -13.68, -1.147)","(31.099, 369.25, -71.047, -0.501)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
22,"(362.064, 337.655, 36.935, -6.86)","(394.861, 329.524, 33.88, -12.505)","(429.523, 321.604, 36.608, -9.097)","(462.145, 314.936, 46.417, -19.795)","(496.705, 310.046, 15.723, 10.215)","(530.818, 304.477, 29.529, 3.354)","(561.365, 301.791, 27.088, 3.972)","(590.594, 296.894, 32.591, -1.145)","(617.979, 290.895, 28.425, -10.755)","(645.149, 285.508, 16.069, 2.469)","(669.996, 280.581, 22.867, 6.495)","(689.765, 275.764, 28.353, -6.744)","(711.278, 269.025, 17.561, 7.536)","(731.815, 260.379, 27.677, -8.115)","(750.315, 251.956, 29.924, 3.415)","(766.252, 247.103, 29.843, -3.595)","(780.003, 234.132, 17.058, -21.976)","(791.767, 229.746, 11.245, -2.073)","(799.53, 220.296, -9.904, -19.897)","(799.531, 194.009, -18.366, -40.373)","(804.259, 169.121, -18.246, -54.17)","(802.558, 128.664, -21.526, -61.597)","(783.114, 97.706, -35.062, 12.114)","(745.097, 100.526, -22.25, 1.852)","(715.191, 82.768, -36.452, -8.315)","(676.56, 83.097, -37.308, 14.07)","(640.031, 82.429, -53.449, 1.075)","(600.674, 85.111, -31.416, 5.464)","(562.479, 93.405, -45.508, 13.462)","(525.432, 97.232, -45.382, -11.933)","(487.492, 96.852, -53.07, -8.116)","(449.709, 97.055, -35.959, -4.52)","(414.699, 97.167, -32.925, -0.955)","(379.49, 97.972, -46.378, 14.91)","(345.318, 96.208, -44.298, -6.794)","(313.188, 96.806, -28.484, -2.101)","(276.674, 95.165, -42.649, -2.681)","(242.516, 93.766, -29.466, 13.831)","(204.796, 93.832, -41.227, -1.297)","(171.336, 93.22, -23.34, 5.527)","(139.85, 98.319, -42.666, 55.559)","(128.021, 146.729, 5.275, 44.622)","(122.302, 190.001, 12.098, 50.889)","(118.793, 224.595, 1.382, 35.692)","(113.086, 258.192, -5.546, 24.589)","(107.436, 290.489, -17.998, 21.029)","(103.641, 319.482, -19.151, 22.437)","(95.311, 346.865, -14.759, 19.833)","(78.72, 363.822, -19.468, 8.18)","(50.881, 364.859, -34.977, 8.879)","(None, None, None, None)"
23,"(363.175, 464.191, 27.33, 0.96)","(397.586, 471.973, 20.328, 21.406)","(431.65, 477.48, 44.63, -7.355)","(464.068, 481.373, 40.067, 3.112)","(495.394, 487.729, 42.908, -5.31)","(529.445, 492.407, 26.057, 14.081)","(564.433, 495.253, 33.485, -4.946)","(600.452, 501.664, 38.49, 7.403)","(633.762, 506.406, 18.021, 15.849)","(666.827, 512.132, 24.746, -8.788)","(699.428, 514.741, 46.907, 5.663)","(729.875, 521.905, 38.903, 1.097)","(758.324, 533.333, 41.407, 26.005)","(781.458, 559.306, 22.477, 43.071)","(785.8, 598.582, -17.843, 60.653)","(780.917, 636.024, 16.892, 40.595)","(764.852, 657.093, -60.731, 14.68)","(730.22, 655.036, -18.393, -19.746)","(703.181, 650.626, -35.404, -2.006)","(658.793, 657.387, -43.396, 13.893)","(622.242, 660.816, -31.186, 1.715)","(581.036, 659.585, -36.134, 9.853)","(541.041, 662.5, -51.089, -3.531)","(497.875, 655.206, -56.332, -23.549)","(461.686, 644.697, -18.795, -26.596)","(432.366, 636.008, -30.826, -9.952)","(410.206, 636.196, -32.615, -1.633)","(382.444, 636.312, -46.77, -10.838)","(357.356, 636.077, -41.416, -0.766)","(349.767, 636.03, -58.814, -5.083)","(336.357, 636.001, -32.057, -2.864)","(314.548, 636.516, -40.124, 9.322)","(276.333, 639.636, -50.978, 5.007)","(242.97, 644.063, -23.955, -5.083)","(227.321, 650.248, -5.955, 19.114)","(226.568, 666.638, -3.651, 7.644)","(205.258, 683.952, -26.049, 26.378)","(160.298, 678.112, -59.122, -45.576)","(121.683, 638.089, -25.107, -33.696)","(105.968, 596.003, -9.981, -39.765)","(96.68, 558.276, -7.974, -42.927)","(84.868, 517.916, -17.461, -38.413)","(69.262, 479.052, -11.493, -50.172)","(53.505, 453.663, 3.856, -21.77)","(49.649, 437.252, 11.678, -11.262)","(51.59, 432.143, -7.353, 5.367)","(56.321, 422.719, -4.03, -21.633)","(61.415, 412.081, 11.272, -5.672)","(65.899, 402.553, 1.801, -10.521)","(69.206, 399.06, 13.134, -4.763)","(60.069, 389.432, -33.717, -3.87)"
24,"(638.624, 514.71, 32.687, 15.191)","(669.839, 526.634, 46.273, 14.943)","(703.299, 537.879, 23.875, 0.971)","(734.448, 545.386, 38.212, 15.42)","(764.448, 548.072, 27.092, 1.284)","(774.817, 579.359, 21.6, 31.768)","(771.212, 623.393, 7.128, 36.077)","(779.122, 651.729, 6.934, 46.502)","(734.284, 663.878, -45.73, -8.418)","(693.478, 664.44, -50.434, 9.117)","(651.31, 664.775, -42.221, 3.757)","(612.026, 662.266, -52.855, -9.689)","(572.911, 658.614, -43.42, 2.704)","(534.333, 657.207, -27.953, 8.489)","(494.489, 654.985, -42.376, 5.199)","(453.698, 652.447, -53.32, -4.806)","(413.46, 651.333, -43.277, 1.589)","(374.343, 649.998, -39.446, 6.041)","(335.323, 652.407, -36.385, -7.117)","(297.307, 654.721, -26.484, 14.044)","(256.239, 659.126, -21.444, -0.148)","(221.156, 665.21, -52.503, 19.164)","(182.42, 664.685, -46.548, -2.153)","(144.397, 659.215, -29.433, -40.79)","(124.957, 623.007, -13.49, -40.112)","(113.457, 582.256, -5.893, -45.369)","(103.555, 546.194, 1.868, -35.076)","(91.152, 505.706, -20.445, -41.733)","(84.417, 469.606, -24.319, -43.965)","(77.649, 435.966, -17.696, -48.542)","(77.935, 405.663, 4.978, -41.929)","(55.917, 388.233, -28.145, -21.217)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
25,"(409.641, 461.381, 46.21, 5.052)","(452.881, 475.571, 36.126, -6.848)","(495.601, 478.158, 52.045, -0.058)","(534.04, 477.335, 32.343, 2.798)","(570.55, 480.972, 46.825, -3.91)","(605.948, 484.145, 29.202, 13.853)","(642.035, 488.386, 28.81, 16.704)","(679.89, 494.299, 48.754, 16.671)","(712.943, 498.973, 43.109, -4.482)","(743.996, 506.719, 45.348, 19.07)","(769.324, 516.975, 11.256, 7.645)","(790.462, 527.708, 20.972, 18.29)","(809.764, 544.578, 14.872, 6.777)","(819.297, 571.14, -15.004, 38.295)","(814.013, 597.157, 0.137, 52.536)","(816.347, 634.86, 18.964, 26.597)","(809.706, 664.814, -29.228, 33.184)","(793.322, 682.252, -15.033, 20.201)","(761.47, 691.841, -39.189, -9.365)","(727.251, 692.787, -18.692, -2.821)","(692.805, 690.68, -24.913, -13.332)","(653.258, 689.476, -51.526, 3.439)","(611.456, 690.611, -39.6, 14.386)","(568.179, 688.62, -41.93, -3.926)","(521.898, 687.031, -42.821, 12.003)","(477.165, 684.717, -49.0, -3.989)","(443.622, 685.973, -35.488, -13.282)","(405.374, 684.802, -46.425, 8.708)","(363.694, 684.418, -44.724, 3.419)","(317.019, 684.286, -41.082, -4.199)","(281.716, 677.648, -26.167, -14.514)","(247.35, 675.582, -24.413, 11.733)","(215.377, 680.479, -39.758, 39.722)","(185.349, 688.64, -25.089, 2.918)","(141.501, 665.432, -22.082, -50.127)","(120.223, 629.404, 0.41, -30.935)","(107.719, 597.4, 0.567, -19.878)","(98.038, 564.872, -24.551, -19.949)","(88.588, 528.237, -15.066, -32.443)","(78.762, 494.666, -13.562, -47.792)","(68.045, 465.132, -25.581, -17.61)","(57.418, 440.432, -24.712, -7.91)","(54.095, 422.639, 2.109, -28.954)","(57.374, 398.567, -13.073, -10.381)","(32.476, 385.058, -53.7, -13.09)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
26,"(294.163, 308.248, 13.225, -15.831)","(326.614, 307.735, 46.663, -17.068)","(360.967, 306.513, 39.246, -6.336)","(394.874, 301.48, 40.377, -1.498)","(425.429, 297.589, 40.373, -23.183)","(455.415, 292.179, 40.118, 4.204)","(485.903, 290.184, 24.56, -5.562)","(512.681, 286.853, 18.973, 3.918)","(542.357, 283.474, 34.313, 2.586)","(571.182, 277.086, 41.752, -2.929)","(608.431, 270.424, 21.232, -11.199)","(640.043, 262.918, 23.428, -25.017)","(665.317, 257.344, 33.024, 4.939)","(689.77, 251.396, -2.015, -7.031)","(710.717, 247.454, -7.978, 0.499)","(732.883, 244.417, 23.389, -1.423)","(755.253, 239.599, 7.867, -11.451)","(771.86, 232.86, 23.251, 1.227)","(785.75, 230.504, 33.498, 1.004)","(794.217, 219.424, 11.645, -1.083)","(800.645, 197.317, 11.052, -26.01)","(809.689, 164.09, -3.39, -33.739)","(812.664, 125.123, -13.636, -33.846)","(805.917, 86.826, -18.409, -28.177)","(780.666, 66.887, -34.597, -25.914)","(744.905, 60.099, -32.366, 8.001)","(710.053, 57.811, -37.891, 17.228)","(673.08, 58.528, -26.798, 1.557)","(634.146, 57.737, -32.342, 1.531)","(593.75, 57.914, -30.516, -1.306)","(553.277, 60.776, -40.585, 4.87)","(510.651, 61.275, -31.58, -3.658)","(469.522, 62.939, -26.827, 5.176)","(428.654, 61.416, -37.378, -5.392)","(390.631, 61.214, -41.657, -8.223)","(357.273, 62.109, -25.254, -13.036)","(321.092, 63.97, -43.499, 10.917)","(288.671, 63.379, -33.908, -4.101)","(252.827, 65.233, -52.581, 4.413)","(218.593, 69.212, -20.831, 15.719)","(179.377, 63.839, -53.033, -12.282)","(136.889, 71.558, -36.211, 5.815)","(109.055, 96.206, -19.645, 28.588)","(89.496, 135.041, -15.773, 49.423)","(81.066, 174.737, -22.004, 31.435)","(77.467, 211.018, -11.345, 51.14)","(73.624, 245.373, 10.144, 31.236)","(69.436, 276.525, -5.28, 26.279)","(66.765, 308.302, 9.39, 36.819)","(67.389, 331.547, -0.112, 27.377)","(65.138, 351.948, 0.96, 7.096)"
