,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
19,"(703.016, 240.244, 71.496, -26.04)","(749.551, 215.488, -6.081, -45.922)","(779.388, 192.599, 0.471, -87.356)","(787.508, 152.4, -40.22, -82.207)","(792.807, 109.857, -10.093, -52.311)","(765.039, 84.769, -81.378, -10.386)","(722.456, 84.563, -73.222, 4.018)","(682.853, 73.743, -21.948, -49.994)","(639.65, 75.668, 6.831, -37.313)","(595.902, 79.954, -37.492, 12.768)","(561.627, 82.75, 9.57, 0.168)","(520.538, 77.901, -81.536, 25.757)","(477.054, 80.467, -94.379, 48.418)","(432.379, 75.313, -73.265, -42.284)","(396.891, 72.632, -50.039, 51.149)","(354.818, 73.864, -21.24, -22.551)","(308.942, 73.209, -10.808, -46.384)","(267.866, 73.504, -26.338, -41.888)","(223.518, 77.728, -59.003, 16.963)","(183.004, 75.254, -10.311, -25.756)","(138.344, 84.102, -58.657, 71.98)","(120.559, 120.769, 12.307, 8.691)","(114.64, 169.44, -44.466, 70.712)","(109.066, 218.686, -46.913, 86.408)","(104.478, 274.085, -35.267, 70.98)","(89.55, 318.147, -67.702, 30.756)","(73.911, 358.401, -44.538, -13.437)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
20,"(410.462, 329.533, 47.049, -0.573)","(449.005, 324.121, 48.429, -55.814)","(483.437, 311.028, 85.885, 27.754)","(518.766, 310.975, 63.409, -50.272)","(554.287, 312.936, 11.396, -42.356)","(590.337, 315.239, 41.654, -49.097)","(615.65, 308.399, 65.874, 28.997)","(640.866, 302.971, 36.145, 18.737)","(674.807, 293.972, 63.825, 30.836)","(705.987, 291.776, 42.223, 19.086)","(731.184, 278.715, 45.077, 30.614)","(756.083, 271.259, 61.334, -46.218)","(774.443, 247.779, 41.576, -58.77)","(788.616, 233.528, 11.46, -40.069)","(794.541, 213.952, -35.8, -6.495)","(802.442, 185.48, -20.392, -50.602)","(800.687, 140.933, 58.248, -8.313)","(810.222, 97.47, 43.48, -17.126)","(795.014, 63.468, -57.972, -22.641)","(766.836, 51.724, -40.56, -0.096)","(731.96, 52.074, 9.968, -5.325)","(690.951, 60.918, -51.455, -37.424)","(655.407, 64.168, -28.621, -17.691)","(620.183, 72.634, -62.644, 19.453)","(585.472, 71.297, -15.956, -29.624)","(533.218, 70.858, -26.191, -28.83)","(494.826, 65.359, -7.022, -26.406)","(453.207, 62.817, -62.06, -10.745)","(413.928, 60.496, 6.242, 27.345)","(371.503, 62.981, 3.254, 24.937)","(330.364, 58.96, -85.215, -31.432)","(282.971, 62.283, -78.141, 43.383)","(245.727, 68.636, -73.316, -22.605)","(214.819, 69.277, 13.779, 28.241)","(177.908, 66.841, -55.569, 10.028)"
21,"(650.728, 510.465, 43.882, 53.759)","(691.155, 526.238, 52.565, -2.53)","(723.632, 537.081, 82.986, 28.339)","(758.029, 546.939, 27.215, -43.732)","(782.489, 587.817, -41.274, 92.165)","(783.856, 629.48, 31.841, 39.755)","(779.921, 655.206, -49.562, 40.738)","(729.992, 652.051, -48.998, 27.208)","(690.726, 648.99, -13.669, 28.02)","(650.967, 648.88, -23.636, 15.28)","(612.614, 643.519, 2.648, 21.581)","(567.814, 642.299, -17.211, 7.212)","(525.068, 642.873, -42.916, 44.765)","(483.387, 636.832, -43.2, -41.903)","(440.128, 638.556, -43.519, 20.654)","(394.153, 642.3, -92.103, 2.629)","(357.654, 639.401, -64.228, -16.379)","(321.836, 639.62, -45.503, 54.592)","(287.783, 638.732, -17.079, -5.628)","(250.437, 648.387, 0.164, -26.529)","(212.203, 660.005, -95.149, -25.92)","(170.547, 663.233, -11.135, 26.992)","(137.959, 644.682, 28.496, 6.97)","(126.299, 603.313, -50.77, -70.53)","(112.694, 556.683, -62.565, -0.988)","(101.93, 516.708, 17.273, -79.912)","(98.692, 464.892, 32.849, -83.832)","(100.559, 429.591, -57.636, 15.231)","(82.117, 407.111, 35.811, -14.889)","(60.797, 391.824, -46.416, -65.074)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
22,"(385.886, 241.975, 41.017, -40.182)","(429.425, 245.4, 49.377, -52.266)","(463.308, 243.295, 13.46, 43.899)","(501.93, 238.863, 53.477, 37.929)","(535.304, 225.058, 33.284, -60.014)","(578.445, 218.266, -17.545, -43.72)","(613.536, 210.361, -16.28, -27.37)","(642.131, 210.736, 62.806, -59.558)","(663.322, 207.61, -23.268, 50.365)","(695.432, 206.04, 82.225, -44.213)","(722.645, 201.465, 43.027, -30.665)","(746.032, 203.082, 48.133, 5.756)","(766.45, 203.805, 64.005, -13.842)","(774.848, 194.171, 14.147, -69.657)","(775.487, 155.002, 38.588, -84.958)","(774.406, 114.731, 17.16, -73.696)","(748.977, 89.668, -14.149, 32.7)","(697.2, 108.601, -92.6, 37.444)","(657.294, 113.331, -43.836, 6.749)","(624.774, 113.676, -42.035, 27.12)","(598.183, 113.783, 16.144, -2.634)","(583.609, 113.543, -68.355, -24.104)","(568.155, 112.881, 23.429, -40.731)","(545.652, 105.386, -73.872, -51.837)","(499.346, 101.598, -64.435, -23.814)","(461.607, 101.467, -7.044, 47.305)","(418.523, 98.023, 1.976, -21.378)","(377.373, 101.191, 11.176, -16.883)","(341.694, 103.881, -17.983, -17.434)","(300.524, 98.034, -49.745, 14.922)","(258.194, 101.453, -79.924, -31.384)","(222.237, 92.806, -36.723, 51.95)","(184.377, 97.918, -4.734, 9.831)","(159.66, 89.626, -104.432, 11.811)","(125.601, 116.763, 11.733, 76.478)"
23,"(486.81, 292.19, 42.803, 11.069)","(525.304, 283.683, 55.447, 7.722)","(562.893, 271.99, 68.549, -43.201)","(592.054, 260.983, 40.297, -12.874)","(618.46, 252.61, -10.541, -51.799)","(650.223, 237.591, 5.62, -41.902)","(694.591, 230.683, 23.425, -23.025)","(743.383, 220.767, 87.724, 7.519)","(785.391, 212.699, 45.571, 27.07)","(794.567, 189.185, -21.173, -38.385)","(794.339, 135.292, 19.534, -48.03)","(798.137, 88.929, 10.314, 22.611)","(765.39, 63.903, -14.041, -46.918)","(722.478, 62.317, -52.702, 3.471)","(677.745, 61.884, -65.685, -30.361)","(632.214, 70.503, -40.306, 24.307)","(580.962, 68.984, -93.438, 47.624)","(536.75, 68.453, -35.347, -22.513)","(495.412, 69.635, -38.194, 28.223)","(458.08, 74.723, 4.238, 14.527)","(413.095, 71.689, -99.858, 13.606)","(358.207, 70.642, -27.128, 11.936)","(320.7, 73.508, -23.373, -12.557)","(275.869, 72.58, -2.886, 33.59)","(240.555, 65.82, -57.582, -58.131)","(213.23, 69.414, -18.552, 17.007)","(175.265, 62.37, -84.134, -19.219)","(120.09, 91.191, -38.426, 67.85)","(98.395, 131.952, -76.547, 86.472)","(87.147, 165.047, 41.338, 19.62)","(81.738, 202.503, -32.081, 53.14)","(74.796, 242.144, -26.757, 65.272)","(74.431, 286.313, 37.244, 75.286)","(69.079, 318.625, -38.531, -14.302)","(65.578, 351.963, 6.553, 75.698)"
24,"(578.429, 236.553, 23.318, -30.652)","(615.854, 229.847, 60.58, -32.437)","(653.691, 227.638, 17.468, 34.319)","(690.59, 225.009, 21.365, -56.048)","(733.852, 216.367, 44.216, -50.738)","(764.409, 214.736, 61.05, -18.022)","(785.14, 203.281, 33.781, 29.823)","(817.172, 188.638, 74.061, -10.662)","(831.504, 166.177, 59.526, 5.258)","(832.96, 166.148, 18.071, 4.04)","(833.513, 166.006, 5.437, -0.875)","(833.513, 166.006, 5.437, -0.875)","(833.259, 166.044, -4.046, -1.081)","(832.53, 166.011, -14.059, -0.615)","(834.927, 166.148, 54.511, -2.791)","(831.6, 166.004, -19.876, -4.364)","(833.501, 166.059, 8.495, 0.439)","(832.814, 166.244, -41.022, 6.937)","(834.432, 166.063, 38.479, -2.731)","(835.118, 166.025, 33.382, -3.019)","(835.067, 166.401, 7.471, 21.117)","(831.348, 166.256, -52.422, 10.609)","(826.842, 165.225, -22.026, -37.483)","(819.282, 147.192, 20.052, -28.745)","(801.012, 121.599, 2.671, -28.626)","(788.186, 99.196, -48.421, -34.546)","(747.56, 102.945, -74.594, 1.294)","(718.459, 105.613, 10.398, 22.823)","(686.672, 104.485, 1.691, -34.039)","(661.784, 111.046, 31.329, -20.979)","(636.729, 111.253, -16.778, -8.151)","(609.127, 108.663, -66.506, -42.874)","(582.4, 110.047, -34.629, 10.702)","(551.496, 97.757, -59.085, -37.312)","(508.713, 92.272, -80.085, 6.17)"
25,"(472.714, 253.015, 61.428, -10.476)","(515.406, 245.0, 85.251, 28.897)","(556.514, 228.605, -4.365, -48.896)","(592.877, 220.0, 3.405, -31.619)","(632.121, 216.905, -32.474, 0.905)","(664.633, 211.012, 45.263, 21.768)","(701.829, 206.19, 51.205, 9.911)","(733.136, 199.45, 60.787, -52.593)","(760.186, 198.854, -14.763, -5.1)","(776.565, 152.44, -32.017, -79.213)","(779.108, 105.828, 12.761, -84.2)","(754.897, 85.053, -25.499, -6.705)","(706.784, 93.012, 12.057, -27.147)","(665.027, 106.767, -44.14, -22.078)","(623.976, 102.831, -4.41, -10.721)","(580.793, 108.789, -73.263, 11.895)","(554.562, 108.286, -67.093, 30.263)","(510.24, 98.771, 0.88, -26.219)","(467.426, 99.635, 5.21, -45.346)","(424.321, 98.664, -64.375, 45.349)","(376.715, 96.89, -22.292, -34.611)","(334.649, 99.731, -29.375, 8.41)","(283.052, 90.903, -48.48, -36.388)","(243.855, 95.976, -75.517, 33.856)","(205.365, 88.543, 7.137, 28.057)","(163.59, 84.502, -68.061, -56.387)","(138.288, 94.45, -5.642, -0.331)","(124.712, 147.626, 45.173, 11.998)","(115.752, 195.469, -15.246, 67.165)","(112.796, 236.266, -26.603, 47.521)","(102.82, 274.097, 31.203, 38.728)","(96.034, 311.268, 1.706, 32.113)","(78.932, 350.186, -37.124, 52.564)","(54.181, 373.704, -99.174, 58.881)","(None, None, None, None)"
26,"(651.01, 288.508, 58.134, -42.052)","(687.18, 281.198, 56.466, -21.612)","(722.187, 268.094, 13.392, -4.847)","(748.729, 253.97, 48.565, -37.088)","(778.465, 236.086, 68.993, 18.768)","(799.02, 211.865, -11.134, -61.564)","(814.296, 169.442, -34.028, -41.545)","(802.796, 119.628, -72.539, -17.345)","(776.65, 85.53, -49.879, -59.597)","(736.493, 71.239, -61.011, 11.803)","(688.015, 77.74, -57.045, 26.72)","(647.51, 81.072, -79.885, -18.249)","(604.233, 84.712, -91.761, -0.396)","(563.093, 84.314, -81.937, 13.644)","(516.399, 81.218, 4.81, -48.489)","(476.778, 76.478, -51.959, -42.829)","(437.901, 73.649, 13.741, 30.052)","(390.39, 77.83, -79.026, 25.403)","(353.135, 78.464, -34.907, 17.911)","(306.202, 79.17, -80.928, -3.679)","(268.42, 78.696, -74.506, 0.984)","(228.32, 80.64, -14.817, 45.465)","(185.092, 77.49, -84.406, 25.109)","(142.492, 81.983, -48.631, 66.522)","(124.872, 122.637, 12.312, 84.878)","(116.154, 162.968, -4.332, 44.983)","(111.653, 206.674, 37.873, 25.929)","(114.336, 246.25, 47.137, -8.342)","(108.74, 284.161, 4.956, 87.98)","(100.776, 317.233, -6.887, 14.571)","(94.937, 350.018, -10.688, 59.581)","(76.502, 374.726, -59.479, 7.242)","(37.96, 379.974, -112.08, -1.926)","(None, None, None, None)","(None, None, None, None)"
27,"(417.067, 261.776, 46.279, 4.732)","(463.739, 251.325, 37.991, 4.605)","(503.282, 240.992, 49.341, -8.18)","(539.395, 229.557, 22.314, -18.721)","(577.177, 219.883, 42.756, -15.473)","(615.531, 209.721, 52.532, -22.847)","(656.915, 206.58, 29.641, 9.436)","(691.262, 211.316, 29.722, -0.717)","(727.532, 199.618, 50.153, -3.163)","(762.633, 191.091, 20.71, -29.863)","(782.823, 159.714, 3.816, -34.404)","(780.637, 114.685, -17.121, -39.067)","(754.117, 97.694, -59.945, 3.02)","(711.447, 106.633, -44.486, -6.806)","(675.646, 108.051, -37.517, -9.199)","(643.04, 113.95, -43.199, -0.907)","(617.912, 113.754, -32.024, 3.843)","(596.053, 113.803, -49.005, -8.552)","(577.19, 113.97, -49.789, 8.276)","(576.407, 113.976, -20.531, 1.1)","(561.995, 113.978, -20.014, 0.792)","(519.342, 100.604, -47.485, -10.972)","(470.758, 95.963, -55.718, -5.775)","(419.556, 87.285, -3.621, -49.396)","(373.925, 91.48, -51.327, -3.638)","(334.88, 91.017, -29.75, -15.664)","(291.65, 88.081, -21.4, 28.34)","(255.084, 86.641, -71.799, 2.374)","(215.462, 83.538, -88.349, 54.196)","(177.511, 82.625, 4.784, 27.138)","(136.579, 84.684, -14.979, 45.742)","(106.436, 128.905, -8.893, 28.733)","(96.938, 172.543, -1.671, 1.016)","(94.874, 219.589, -37.782, 37.959)","(94.95, 260.204, 5.569, 8.716)"
28,"(762.52, 567.548, 28.559, 23.564)","(785.221, 573.716, 34.769, -6.366)","(794.201, 613.095, -0.803, 61.705)","(796.906, 656.69, -14.98, 20.194)","(761.659, 674.885, -43.429, 22.872)","(706.433, 678.506, -47.529, -9.93)","(658.809, 675.341, -56.24, 0.106)","(613.115, 672.616, -46.394, -1.374)","(567.9, 672.748, -39.24, 13.355)","(520.457, 670.919, -54.467, 6.794)","(474.883, 668.608, -38.146, -5.312)","(428.828, 668.801, -46.431, 12.442)","(385.069, 667.654, -45.443, 14.021)","(341.599, 666.79, -45.277, -8.92)","(298.749, 664.824, -39.416, -1.86)","(255.239, 666.778, -34.293, 1.931)","(212.926, 668.897, -24.819, 12.831)","(171.417, 664.821, -27.275, -1.635)","(136.873, 643.419, -27.517, -40.732)","(122.814, 602.807, -24.215, -48.592)","(109.953, 559.84, -3.718, -56.053)","(94.047, 517.336, -19.205, -49.168)","(84.985, 474.052, 3.463, -31.804)","(75.299, 431.278, 4.426, -48.62)","(65.778, 388.587, -22.281, -14.901)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
29,"(415.493, 472.808, 23.122, 18.066)","(449.276, 484.337, 44.37, 22.326)","(486.095, 494.184, 25.402, 22.803)","(526.434, 509.549, 34.486, 11.685)","(562.453, 520.742, 15.884, 14.027)","(592.072, 525.23, 44.651, -4.881)","(622.085, 533.116, 14.052, 2.746)","(651.862, 543.664, 34.283, 12.173)","(682.6, 546.452, 30.898, -16.047)","(708.396, 548.523, -2.485, -2.77)","(724.276, 553.74, 30.459, 5.723)","(741.975, 558.57, 16.826, 21.634)","(752.902, 565.893, 16.051, 0.798)","(764.684, 565.903, 10.808, 4.683)","(772.346, 579.127, -4.517, 47.99)","(778.408, 615.54, 0.362, 44.904)","(781.545, 653.337, 1.497, 44.795)","(739.529, 657.187, -55.849, -16.187)","(707.11, 644.522, -22.542, -17.363)","(691.618, 637.835, -13.862, 5.406)","(689.04, 636.091, -37.224, 3.441)","(684.028, 636.164, -17.951, -6.834)","(674.447, 647.672, -33.327, 37.537)","(624.12, 666.013, -43.476, -22.157)","(582.782, 652.326, -26.338, 0.836)","(550.181, 640.204, -44.496, -4.178)","(527.133, 636.051, -26.097, 2.294)","(495.293, 636.947, -66.893, -23.932)","(457.219, 636.069, -73.941, -24.501)","(428.163, 637.432, -32.451, 47.384)","(390.88, 638.566, -78.22, 16.992)","(358.488, 638.356, -53.095, 2.438)","(319.903, 645.631, -20.711, 10.44)","(287.161, 644.535, -52.166, -23.043)","(252.823, 647.822, -26.377, 3.197)"
30,"(272.849, 341.956, 14.517, -10.853)","(296.981, 337.933, 28.614, -17.132)","(331.163, 336.291, 19.851, -5.123)","(364.208, 331.555, 20.703, 4.349)","(396.994, 329.422, 27.644, -10.37)","(431.073, 322.267, 46.37, -18.287)","(467.595, 313.374, 45.63, 1.226)","(497.979, 304.522, 24.345, -0.672)","(528.214, 296.57, 30.664, -11.28)","(560.397, 289.256, 15.924, -10.192)","(594.067, 283.321, 41.394, -10.424)","(627.911, 273.682, 49.699, -14.773)","(662.901, 268.704, 53.499, 0.528)","(695.684, 265.36, 35.048, -5.85)","(717.283, 261.608, 6.762, -7.842)","(740.483, 257.408, 5.761, -12.339)","(760.756, 249.794, 23.625, -16.107)","(781.428, 231.57, 22.367, -35.203)","(790.971, 198.535, 20.486, -27.001)","(790.561, 171.582, -5.822, -18.978)","(791.42, 143.882, 0.929, -34.958)","(795.813, 113.731, 17.602, -39.748)","(783.627, 93.564, -22.111, -4.253)","(732.439, 106.05, -34.02, 11.117)","(699.063, 111.03, -29.015, 17.345)","(688.829, 113.98, -32.332, 2.982)","(687.896, 113.987, -55.96, 0.454)","(683.251, 113.941, -45.039, 7.337)","(648.371, 112.691, -54.233, -13.966)","(623.305, 112.479, -33.843, -34.589)","(600.637, 112.029, -68.794, -44.622)","(571.6, 112.106, -70.377, 4.041)","(538.354, 99.831, -93.187, 0.059)","(504.091, 90.078, 10.81, -9.737)","(463.524, 87.93, -0.608, -31.769)"
31,"(664.03, 361.817, 42.268, 3.191)","(693.617, 375.186, 33.401, 8.588)","(717.662, 389.998, 23.834, 25.627)","(738.198, 407.804, 12.073, 26.596)","(753.319, 425.695, 22.28, 26.717)","(762.982, 441.989, 13.424, 21.872)","(773.668, 462.02, 19.038, 17.372)","(784.424, 478.234, 0.464, 5.175)","(791.398, 499.395, -11.848, 33.778)","(791.96, 516.961, 12.783, 4.862)","(797.293, 536.314, 19.319, 7.388)","(803.939, 570.035, 16.37, 32.149)","(800.332, 616.494, -11.928, 41.814)","(796.765, 652.914, -8.522, 37.951)","(759.663, 666.823, -75.791, 9.039)","(711.874, 657.015, -38.894, -21.109)","(674.914, 649.234, -30.299, 14.049)","(632.518, 660.077, -59.051, 2.128)","(591.192, 651.345, -20.078, -14.232)","(563.503, 639.053, -23.353, -8.437)","(549.936, 636.06, -23.572, -2.168)","(539.138, 636.08, -38.487, 3.693)","(518.434, 636.09, -45.211, -4.252)","(496.066, 636.383, -50.246, 3.216)","(473.827, 636.258, -63.209, 0.66)","(439.709, 636.335, -63.913, -2.25)","(414.999, 636.109, -58.798, -1.017)","(384.014, 636.091, -74.129, 3.212)","(375.231, 636.003, -57.171, -16.421)","(375.231, 636.003, -57.171, -16.421)","(357.943, 636.47, -61.668, 18.893)","(311.487, 637.389, -63.793, 41.676)","(274.196, 636.118, -10.356, -42.366)","(239.594, 640.584, -40.398, 9.348)","(221.845, 643.253, -5.424, -16.9)"
32,"(291.609, 536.683, 39.604, -3.489)","(323.363, 544.412, 17.221, 5.686)","(356.868, 550.914, 44.954, 13.679)","(386.906, 553.222, 19.509, -14.723)","(414.076, 554.125, 15.538, -5.579)","(439.466, 553.942, 15.849, -3.832)","(461.49, 551.885, 29.642, -7.033)","(479.897, 551.244, 18.419, 7.17)","(500.54, 552.107, 28.608, -7.598)","(521.91, 553.993, 17.983, 6.693)","(544.069, 553.103, 30.23, -7.639)","(569.29, 551.847, 38.787, -1.997)","(592.268, 553.756, 14.282, -1.06)","(611.174, 551.075, 15.832, 3.098)","(636.558, 543.94, 38.663, -9.841)","(666.921, 538.856, 20.65, -10.446)","(696.278, 539.239, 11.707, 5.3)","(721.653, 539.366, 8.292, -16.823)","(742.528, 540.506, 7.797, 2.665)","(763.986, 542.476, 27.291, -3.194)","(777.282, 552.431, 3.134, 16.354)","(785.125, 584.112, -17.674, 39.562)","(782.574, 631.878, 15.249, 62.396)","(765.338, 652.41, -43.015, 6.302)","(731.354, 653.827, -47.556, -1.318)","(708.338, 662.53, -38.393, 29.308)","(669.465, 681.264, -47.003, 0.024)","(621.665, 684.396, -30.687, 4.971)","(583.33, 676.585, -25.946, -17.896)","(550.221, 668.372, -30.728, 0.952)","(515.476, 662.058, -86.549, 35.887)","(481.208, 662.142, -53.426, -12.224)","(440.819, 657.845, -10.545, 33.642)","(402.256, 656.581, -9.049, -10.234)","(366.573, 655.447, -21.475, 12.697)"
33,"(507.876, 330.668, 33.703, 3.378)","(547.268, 334.904, 36.3, 9.608)","(584.382, 330.863, 32.56, 2.386)","(618.347, 323.51, 40.108, 0.484)","(649.442, 312.941, 42.45, -1.73)","(679.192, 299.54, 37.04, -23.796)","(715.417, 286.12, 53.72, 0.059)","(749.193, 269.005, 20.539, -24.538)","(775.024, 254.288, 34.777, -11.048)","(794.518, 240.475, 27.476, -2.657)","(801.175, 225.731, 16.886, 10.164)","(801.723, 215.736, 20.468, -22.886)","(806.665, 187.221, -9.107, -19.556)","(810.003, 145.271, 9.143, -34.169)","(806.857, 94.85, 4.534, -54.782)","(792.73, 70.418, -23.643, -30.609)","(758.81, 58.14, -53.813, 4.992)","(719.268, 60.184, -43.418, 18.762)","(680.98, 65.988, -24.353, 1.27)","(641.927, 71.572, -47.898, 2.474)","(603.629, 83.291, -44.751, 16.802)","(566.288, 85.182, -24.092, 2.43)","(524.383, 90.779, -46.365, 22.145)","(482.873, 98.508, -44.072, -0.415)","(439.431, 100.473, -28.98, -1.01)","(395.54, 99.829, -27.154, -7.951)","(354.457, 99.745, -38.229, 14.173)","(309.771, 99.227, -41.897, -18.713)","(265.73, 97.191, -35.698, 13.63)","(220.239, 91.026, -50.727, -26.795)","(176.792, 88.207, -53.704, 6.378)","(133.807, 92.733, -33.721, 43.037)","(105.782, 135.96, -54.657, 17.94)","(98.984, 176.18, 5.253, 35.52)","(84.193, 220.115, 27.205, -10.976)"
34,"(654.201, 548.636, 33.178, 13.39)","(688.708, 566.298, 17.987, 0.683)","(718.96, 573.215, 36.746, -6.23)","(739.857, 573.533, 12.631, 9.519)","(756.495, 572.954, 16.433, -16.871)","(772.839, 569.366, 10.856, -15.325)","(773.583, 599.908, -14.227, 72.027)","(768.603, 635.346, -9.026, 22.426)","(769.138, 661.879, -10.942, 9.276)","(766.248, 669.267, -39.415, -5.884)","(725.612, 666.28, -31.791, -1.087)","(686.423, 661.904, -45.729, -4.206)","(645.143, 654.849, -28.204, -8.037)","(601.195, 642.996, -53.679, -18.936)","(563.246, 636.087, -46.237, -9.618)","(537.765, 636.275, -55.847, -4.663)","(516.646, 636.071, -64.402, -0.874)","(492.358, 636.098, -34.34, -6.378)","(467.269, 636.081, -64.061, 1.246)","(438.271, 636.146, -48.054, -3.742)","(405.738, 636.124, -57.707, 5.73)","(370.596, 636.041, -47.85, -11.367)","(327.157, 637.358, -26.712, 9.041)","(291.952, 640.332, -18.121, 17.79)","(259.662, 646.625, -40.198, 22.099)","(231.059, 656.429, -34.733, 17.374)","(192.139, 674.163, -46.873, 10.009)","(144.672, 664.713, -24.516, -35.156)","(124.489, 623.7, -7.32, -48.681)","(112.12, 582.978, -18.376, -38.775)","(103.541, 541.036, -22.298, -29.581)","(98.138, 501.855, -18.242, -50.217)","(91.658, 467.13, -17.77, -19.705)","(91.09, 432.45, -7.448, 14.513)","(88.254, 405.566, -35.774, -53.371)"
