,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
60,"(426.013, 550.243, 33.506, 9.097)","(466.555, 556.846, 39.611, 5.56)","(506.089, 560.725, 31.057, -13.112)","(543.888, 563.045, 29.261, -13.78)","(584.927, 566.68, 27.408, 21.524)","(622.407, 578.607, 20.556, 19.506)","(642.184, 583.952, 21.954, 4.865)","(666.832, 583.725, 31.389, -4.397)","(689.379, 583.742, 26.731, -6.325)","(710.404, 583.891, 43.704, 14.038)","(726.59, 583.265, 17.211, -9.401)","(741.546, 583.764, -2.43, 24.836)","(755.82, 583.805, 12.345, -5.437)","(764.633, 585.302, -12.735, -3.601)","(776.922, 584.341, 12.474, 3.203)","(774.435, 585.286, -10.839, -5.327)","(773.035, 588.707, -10.674, 4.37)","(781.36, 591.149, 19.509, 26.626)","(792.99, 583.436, 17.534, -53.884)","(792.447, 592.252, -4.931, 59.822)","(785.812, 628.16, -18.002, 32.771)","(776.881, 654.463, -23.904, 25.533)","(740.035, 660.995, -46.922, 7.934)","(710.279, 662.677, -41.773, 12.228)","(673.658, 667.166, -40.281, -7.843)","(635.375, 671.395, -49.422, -0.513)","(599.328, 668.336, -52.381, 5.913)","(560.132, 666.595, -41.691, 6.16)","(521.956, 666.578, -55.045, -3.264)","(474.162, 674.884, -61.286, 0.18)","(425.639, 673.729, -53.374, 10.427)","(388.11, 674.822, -24.14, 13.65)"
61,"(721.773, 578.18, 22.523, -7.693)","(750.268, 574.164, 16.516, 12.322)","(767.764, 567.507, 34.792, -18.691)","(776.518, 599.905, 15.497, 61.419)","(782.074, 648.027, 33.818, 51.305)","(747.271, 666.613, -53.56, 10.241)","(702.592, 666.235, -52.022, -4.58)","(660.476, 666.544, -50.347, 12.463)","(616.186, 669.255, -47.947, -15.374)","(571.6, 668.838, -57.512, -5.837)","(528.268, 666.773, -53.75, 6.063)","(486.675, 667.544, -49.718, 8.91)","(442.734, 668.678, -43.294, -12.23)","(403.16, 669.379, -28.603, 10.372)","(363.282, 668.746, -48.531, -8.574)","(322.625, 668.477, -36.38, -13.564)","(281.184, 669.684, -46.344, 3.112)","(240.962, 668.389, -46.535, -11.287)","(201.07, 667.936, -47.724, 13.268)","(162.831, 666.426, -36.454, 11.441)","(132.609, 639.438, -9.95, -23.305)","(116.964, 600.567, -6.513, -41.653)","(104.033, 561.071, -27.739, -54.291)","(91.735, 521.773, -0.26, -38.883)","(80.34, 480.437, -18.82, -55.237)","(70.198, 440.358, -10.354, -19.139)","(70.14, 404.814, -19.47, -49.525)","(39.682, 382.899, -62.823, -14.636)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
62,"(323.673, 570.153, 37.69, 2.511)","(371.595, 569.56, 43.525, -2.683)","(416.819, 568.812, 48.532, 5.749)","(462.423, 567.66, 52.449, -17.199)","(502.042, 567.296, 36.342, 5.695)","(540.204, 567.329, 25.748, 0.55)","(581.12, 570.809, 40.968, 18.476)","(614.486, 577.848, 27.794, 2.538)","(642.486, 583.635, 21.924, 7.484)","(665.39, 583.87, 11.761, 3.94)","(678.568, 583.883, 35.161, -6.047)","(698.991, 583.911, 23.86, 7.426)","(717.139, 583.678, 36.947, -1.694)","(738.176, 581.879, 17.167, -15.24)","(753.366, 584.315, -4.935, -9.276)","(760.517, 570.364, -1.238, -19.215)","(766.599, 559.262, 32.093, 3.28)","(776.79, 579.671, 1.226, 28.337)","(771.777, 624.208, -2.701, 14.405)","(779.058, 654.568, 17.277, 23.784)","(742.293, 651.888, -17.389, -4.831)","(716.684, 653.592, -45.16, 9.854)","(673.946, 661.495, -19.591, -10.506)","(630.213, 667.449, -34.821, 6.802)","(595.102, 662.03, -16.463, -12.725)","(553.026, 662.058, -53.189, -15.703)","(520.364, 656.523, -38.396, -8.074)","(477.438, 663.352, -31.131, -19.547)","(441.612, 655.088, -38.687, -8.828)","(408.774, 646.301, -20.636, -20.739)","(376.227, 636.911, -33.234, -4.519)","(350.847, 636.089, -47.806, -11.74)"
63,"(574.313, 489.784, 29.176, 10.515)","(611.339, 499.65, 52.034, -2.945)","(648.123, 512.408, 39.898, 29.892)","(685.012, 524.657, 44.909, 8.995)","(723.074, 532.974, 52.141, -5.785)","(762.464, 536.138, 33.078, -1.356)","(777.327, 550.135, 5.829, 28.323)","(792.303, 584.081, 18.812, 52.084)","(788.607, 624.127, -15.876, 48.362)","(779.322, 653.495, -31.699, 13.667)","(736.21, 652.913, -54.045, -15.004)","(697.188, 646.171, -31.71, -4.454)","(663.788, 639.152, -43.58, -8.003)","(656.991, 636.005, -27.025, -4.542)","(656.991, 636.005, -27.025, -4.542)","(656.991, 636.005, -27.025, -4.542)","(656.991, 636.005, -27.025, -4.542)","(652.274, 636.021, -68.108, 0.079)","(649.044, 636.028, -76.653, 0.635)","(638.872, 636.011, -78.498, -2.149)","(638.872, 636.011, -78.498, -2.149)","(638.872, 636.011, -78.498, -2.149)","(638.872, 636.011, -78.498, -2.149)","(638.872, 636.011, -78.498, -2.149)","(638.872, 636.011, -78.498, -2.149)","(638.872, 636.011, -78.498, -2.149)","(637.304, 636.002, -46.205, -0.219)","(637.304, 636.002, -46.205, -0.219)","(637.304, 636.002, -46.205, -0.219)","(624.505, 636.043, -26.96, -2.043)","(616.74, 636.006, -24.183, -0.224)","(611.788, 636.098, -39.346, 1.39)"
64,"(632.983, 505.183, 26.258, 6.118)","(670.061, 521.284, 39.384, 4.782)","(706.966, 532.402, 41.62, 17.321)","(745.534, 544.037, 16.438, 2.134)","(770.96, 557.893, 17.712, 61.955)","(777.497, 598.636, 6.97, 52.079)","(776.68, 633.646, 13.43, 35.206)","(766.703, 658.422, -52.774, 6.65)","(717.783, 649.401, -39.337, -6.275)","(680.224, 641.468, -53.375, 0.983)","(641.927, 636.062, -59.781, 0.366)","(613.54, 636.071, -58.797, 0.995)","(598.437, 636.059, -63.574, 2.988)","(568.687, 636.045, -67.972, -13.627)","(543.397, 636.081, -64.349, -7.791)","(524.143, 636.061, -45.123, 1.816)","(507.488, 636.135, -45.697, 3.858)","(505.895, 636.013, -35.434, -5.609)","(504.946, 636.005, -56.909, -0.486)","(502.573, 636.029, -52.947, 1.099)","(502.573, 636.029, -52.947, 1.099)","(501.818, 636.004, -45.299, -1.513)","(501.241, 636.007, -34.635, 0.214)","(501.241, 636.007, -34.635, 0.214)","(501.241, 636.007, -34.635, 0.214)","(501.241, 636.007, -34.635, 0.214)","(501.241, 636.007, -34.635, 0.214)","(501.241, 636.007, -34.635, 0.214)","(501.241, 636.007, -34.635, 0.214)","(501.241, 636.007, -34.635, 0.214)","(501.241, 636.007, -34.635, 0.214)","(501.241, 636.007, -34.635, 0.214)"
65,"(494.428, 260.824, 15.005, 5.745)","(534.749, 256.383, 45.032, -13.583)","(574.565, 249.715, 42.238, 6.898)","(607.419, 244.581, 23.094, -5.81)","(640.753, 238.534, 27.042, -17.642)","(671.269, 235.113, 33.929, 9.753)","(701.148, 230.64, 20.698, 8.56)","(729.168, 226.78, 24.737, -5.537)","(754.741, 220.462, 10.654, -11.715)","(780.492, 217.654, 28.684, 4.568)","(787.348, 189.928, 26.152, -43.847)","(786.85, 151.279, 2.022, -39.421)","(793.037, 117.63, 1.72, -23.55)","(766.809, 91.128, -50.884, 1.892)","(721.845, 91.047, -69.172, 25.129)","(694.268, 102.81, -2.426, -8.5)","(690.32, 113.365, -5.153, 9.032)","(690.024, 113.928, -13.057, 13.665)","(690.204, 113.989, 10.817, 3.615)","(690.204, 113.989, 10.817, 3.615)","(690.204, 113.989, 10.817, 3.615)","(690.204, 113.989, 10.817, 3.615)","(690.204, 113.989, 10.817, 3.615)","(690.204, 113.989, 10.817, 3.615)","(690.204, 113.989, 10.817, 3.615)","(684.475, 113.982, -50.383, 1.335)","(674.234, 113.883, -27.153, -2.847)","(666.261, 113.913, -8.179, -1.821)","(664.843, 113.985, -22.08, -0.056)","(664.843, 113.985, -22.08, -0.056)","(662.416, 113.985, -40.511, 1.886)","(650.591, 113.985, -32.638, 13.393)"
66,"(322.812, 197.246, 43.789, -5.928)","(349.082, 188.872, 47.099, -2.125)","(381.544, 190.299, 39.771, -5.636)","(421.948, 193.036, 27.115, -16.76)","(460.693, 189.522, 27.645, -6.479)","(498.262, 187.002, 49.411, 12.067)","(538.315, 196.165, 27.68, 2.931)","(579.95, 190.145, 36.439, -4.453)","(619.563, 183.568, 33.624, 0.914)","(654.661, 187.03, 39.179, -0.433)","(690.991, 187.733, 24.875, 4.126)","(715.82, 182.393, 10.459, -0.961)","(731.417, 176.534, 18.188, -14.661)","(742.706, 172.002, 10.8, 9.37)","(753.835, 169.675, 11.224, 9.168)","(759.147, 173.184, 21.339, -3.252)","(771.08, 177.982, 6.508, 17.143)","(785.99, 169.554, 21.906, -37.723)","(785.78, 140.51, -17.188, -29.252)","(789.729, 108.27, 26.472, -41.821)","(768.941, 98.197, -48.01, -4.749)","(727.806, 105.228, -11.651, 11.384)","(717.974, 113.983, -43.828, 8.162)","(717.974, 113.983, -43.828, 8.162)","(717.212, 113.984, -20.064, -0.12)","(715.994, 113.963, -32.587, -2.053)","(715.994, 113.963, -32.587, -2.053)","(715.994, 113.963, -32.587, -2.053)","(715.994, 113.963, -32.587, -2.053)","(714.314, 113.943, -38.599, -1.953)","(706.365, 113.899, -30.276, -1.061)","(691.621, 113.962, -40.657, 4.269)"
67,"(441.81, 264.503, 37.71, -13.874)","(483.619, 249.622, 32.941, 1.854)","(525.835, 236.872, 28.67, -22.77)","(564.547, 229.64, 38.964, -20.005)","(598.694, 224.839, 36.006, 14.264)","(633.735, 225.111, 28.135, 13.293)","(667.343, 220.32, 33.14, 3.943)","(694.646, 216.18, 17.372, -6.68)","(721.622, 215.238, 27.787, -6.677)","(748.168, 214.501, 11.792, -14.319)","(773.885, 216.332, 20.483, -21.49)","(782.93, 197.021, 27.529, -36.709)","(796.747, 169.929, 12.769, -16.045)","(807.256, 140.761, -2.405, -36.053)","(806.08, 111.546, -8.65, -53.889)","(806.569, 77.798, 5.69, -4.282)","(789.247, 58.927, -9.981, -21.955)","(754.826, 52.229, -51.869, 17.849)","(713.478, 53.75, -56.728, -0.027)","(673.883, 55.122, -31.244, 8.978)","(628.143, 56.185, -39.923, 22.237)","(581.446, 58.673, -42.184, -2.162)","(538.147, 60.518, -36.469, -9.216)","(498.444, 62.966, -49.74, -2.234)","(455.388, 62.349, -37.991, 5.219)","(416.926, 62.331, -50.146, 14.907)","(376.509, 62.511, -37.352, -9.339)","(333.768, 62.749, -44.199, -1.841)","(298.459, 63.304, -35.939, -12.057)","(265.241, 63.705, -27.337, 13.539)","(228.207, 66.951, -22.815, 8.907)","(192.158, 64.088, -26.62, 0.767)"
68,"(260.483, 185.34, 49.224, -4.639)","(293.59, 174.73, 38.039, -18.665)","(325.417, 169.544, 40.927, -10.274)","(353.464, 166.228, 23.621, -8.889)","(369.448, 166.246, 16.834, 3.919)","(388.605, 166.103, 27.006, 1.305)","(413.833, 166.102, 49.974, 5.412)","(440.474, 166.329, 44.858, 2.468)","(467.421, 166.03, 24.31, -5.673)","(498.488, 168.77, 29.861, -11.255)","(529.713, 168.326, 23.626, 5.17)","(559.817, 169.958, 38.216, 20.504)","(588.977, 173.879, 16.356, 19.688)","(615.955, 176.693, 34.73, -7.49)","(639.983, 177.849, 37.838, -3.106)","(663.669, 178.678, 27.031, 7.068)","(686.709, 179.254, 27.688, 1.428)","(707.929, 179.583, -0.656, 11.598)","(722.818, 179.526, 5.405, 11.545)","(736.079, 182.419, 21.066, 1.804)","(748.946, 189.476, 11.795, 19.96)","(770.425, 189.437, -8.208, -49.622)","(763.922, 154.287, 4.88, -35.956)","(764.311, 132.838, 8.617, -11.992)","(767.784, 114.477, 10.007, -23.399)","(773.928, 100.84, -6.689, -8.292)","(753.511, 96.731, -37.162, -10.528)","(726.549, 98.324, -24.157, 3.269)","(691.054, 89.803, -29.048, 13.022)","(663.513, 82.592, -34.122, -6.328)","(628.396, 76.84, -15.534, -4.882)","(595.818, 71.863, -26.281, -13.419)"
69,"(390.39, 166.081, 38.181, -2.285)","(391.754, 166.03, 40.804, -1.884)","(391.754, 166.03, 40.804, -1.884)","(393.939, 166.002, 52.918, -3.912)","(413.733, 166.022, 44.565, -8.021)","(452.343, 166.591, 38.325, -4.24)","(480.265, 166.328, 35.098, 5.226)","(502.209, 167.254, 13.707, 4.605)","(529.424, 166.974, 25.645, -5.566)","(558.59, 170.627, 30.504, 3.87)","(587.486, 173.997, 19.457, -10.484)","(615.558, 174.539, 32.33, 14.716)","(638.06, 176.554, 35.545, 10.468)","(660.165, 178.617, 31.189, 18.144)","(683.616, 184.864, 20.859, 14.033)","(707.863, 194.253, 16.742, -2.797)","(729.048, 201.132, 10.074, 2.886)","(747.59, 208.469, 19.117, 4.817)","(768.05, 208.54, 28.265, 9.036)","(782.967, 193.207, 45.375, -8.873)","(796.446, 157.346, -8.795, -14.689)","(802.313, 129.334, -8.686, -39.337)","(800.076, 101.156, -11.535, -48.648)","(790.164, 87.351, 5.306, -18.665)","(767.748, 64.16, -16.507, -2.096)","(732.433, 60.13, -43.792, -5.221)","(697.972, 58.147, -25.803, -5.012)","(657.127, 57.17, -41.328, 2.246)","(613.914, 57.792, -53.015, -1.279)","(573.109, 60.645, -52.309, 3.921)","(533.247, 64.44, -23.717, 0.048)","(495.94, 68.24, -36.305, -7.063)"
70,"(530.505, 344.415, 40.23, -4.943)","(562.469, 336.666, 41.769, -6.008)","(593.878, 330.56, 35.671, -10.186)","(626.875, 323.596, 40.257, 7.157)","(659.102, 310.972, 34.321, -12.586)","(691.57, 302.588, 37.524, -13.384)","(719.965, 289.173, 19.5, -25.038)","(743.791, 279.45, 33.361, -10.928)","(763.261, 265.381, 2.805, -9.134)","(782.345, 253.827, 17.385, -2.869)","(798.012, 245.749, 23.175, 2.626)","(808.956, 225.479, 17.629, -8.252)","(809.711, 206.813, 7.396, -10.919)","(817.725, 180.317, 20.345, -7.662)","(815.351, 163.242, 12.17, -38.621)","(814.739, 133.577, -10.88, -14.138)","(812.262, 97.009, -7.821, -47.723)","(802.087, 72.287, -18.018, -21.648)","(775.419, 52.275, -17.837, -13.201)","(732.663, 52.876, -33.47, 20.736)","(686.317, 56.772, -32.825, -12.945)","(641.528, 55.796, -41.815, -10.576)","(594.35, 57.084, -42.832, 10.306)","(546.841, 61.272, -43.949, 15.774)","(503.102, 61.579, -51.855, -0.479)","(458.71, 62.027, -35.9, -3.009)","(420.497, 63.454, -30.845, 7.843)","(384.404, 64.02, -24.424, -12.649)","(347.405, 63.061, -38.298, -8.556)","(310.607, 64.911, -31.105, 12.389)","(273.003, 64.116, -47.522, 5.368)","(235.444, 65.835, -46.951, 10.771)"
71,"(246.961, 386.147, 41.966, 0.525)","(279.202, 392.206, 47.655, -6.391)","(312.279, 395.056, 30.733, 9.771)","(344.976, 400.182, 39.809, 11.081)","(379.475, 400.094, 39.41, -8.657)","(413.066, 401.301, 27.334, 3.045)","(445.443, 407.029, 23.29, 17.549)","(478.148, 411.649, 20.882, -8.991)","(509.225, 418.74, 18.503, 22.791)","(539.693, 426.305, 22.336, 8.198)","(570.817, 432.746, 25.295, 18.895)","(599.465, 441.251, 34.522, 21.828)","(630.631, 449.697, 25.417, 3.79)","(658.827, 457.112, 16.258, 14.084)","(684.915, 466.28, 27.44, 12.335)","(710.042, 477.463, 39.732, 12.748)","(733.119, 485.385, 14.515, -1.417)","(754.093, 490.831, 18.73, -5.401)","(770.219, 496.576, 6.521, 16.855)","(784.888, 505.33, 9.27, 19.296)","(792.406, 516.285, -3.423, 27.382)","(802.043, 538.849, 23.531, 26.825)","(804.3, 569.474, -9.757, 46.442)","(793.164, 603.126, -12.197, 19.558)","(801.07, 626.027, 17.347, 13.298)","(806.714, 651.269, 2.622, 23.0)","(792.437, 663.803, -15.599, -0.44)","(764.068, 681.877, -48.202, 24.951)","(731.627, 685.548, -45.629, 16.542)","(704.451, 689.363, -18.002, -1.185)","(667.292, 688.608, -51.439, 8.929)","(629.68, 688.533, -36.552, -6.188)"
72,"(578.658, 320.504, 21.434, -29.178)","(614.136, 304.375, 31.784, -25.798)","(649.13, 289.379, 37.249, -26.268)","(678.411, 279.32, 21.341, -3.013)","(707.444, 266.556, 11.938, -15.11)","(736.715, 250.98, 35.008, -16.538)","(767.362, 230.843, 25.077, -13.696)","(786.777, 206.76, 7.018, -12.956)","(792.882, 181.321, 19.155, -52.811)","(787.342, 135.562, 19.849, -37.722)","(788.912, 103.501, 9.199, -47.059)","(769.049, 96.359, -31.372, -24.68)","(710.259, 104.021, -30.926, 10.324)","(669.399, 112.361, -61.567, 13.415)","(655.306, 113.884, -63.421, 2.214)","(653.003, 113.998, -72.156, 6.787)","(645.807, 113.996, -78.504, 0.429)","(645.807, 113.996, -78.504, 0.429)","(645.807, 113.996, -78.504, 0.429)","(640.277, 113.97, -48.873, -0.508)","(640.277, 113.97, -48.873, -0.508)","(640.277, 113.97, -48.873, -0.508)","(640.277, 113.97, -48.873, -0.508)","(640.277, 113.97, -48.873, -0.508)","(637.264, 113.997, -62.316, 2.882)","(634.539, 113.989, -81.964, -0.401)","(633.412, 113.999, -67.6, 0.6)","(627.951, 114.0, -86.218, 1.118)","(602.156, 113.928, -50.343, -1.448)","(596.968, 113.98, -62.159, -0.933)","(595.252, 113.995, -46.785, 0.118)","(595.252, 113.995, -46.785, 0.118)"
73,"(769.971, 500.962, 20.851, 31.493)","(795.191, 525.694, 16.655, 28.605)","(809.675, 551.286, 17.494, 20.814)","(815.135, 582.625, -2.105, 17.049)","(810.598, 625.639, -6.414, 53.677)","(803.016, 664.121, -21.173, 2.451)","(779.088, 684.268, -15.36, 19.95)","(735.003, 688.681, -42.462, -4.697)","(690.532, 686.152, -38.136, -10.188)","(649.734, 683.373, -51.878, 3.837)","(608.886, 682.577, -27.235, -5.975)","(568.383, 679.808, -50.472, -2.807)","(526.866, 678.172, -26.111, -14.386)","(485.92, 675.816, -24.751, -16.569)","(446.358, 675.717, -41.544, 9.346)","(407.621, 676.486, -47.893, -5.597)","(368.329, 676.818, -45.853, 0.859)","(328.834, 676.614, -24.123, -0.331)","(287.164, 675.01, -33.391, -4.838)","(251.568, 674.871, -39.541, -13.375)","(213.628, 672.368, -29.624, 14.536)","(177.149, 670.382, -47.261, -1.935)","(139.986, 655.488, -24.197, -26.336)","(119.731, 618.932, -13.776, -42.756)","(107.304, 577.042, -4.145, -58.482)","(97.3, 535.023, -21.064, -43.904)","(87.655, 493.741, -12.684, -32.417)","(75.9, 456.29, -13.22, -39.114)","(70.319, 422.243, 13.017, -35.319)","(66.89, 387.002, -27.681, -18.291)","(None, None, None, None)","(None, None, None, None)"
74,"(775.301, 560.411, 39.014, 61.997)","(788.939, 614.085, -3.393, 51.925)","(782.068, 654.957, -39.575, 7.947)","(736.607, 664.533, -32.069, 10.968)","(689.282, 666.309, -39.434, -8.269)","(645.315, 665.277, -47.846, -6.093)","(597.745, 665.225, -58.765, 7.325)","(551.379, 663.073, -51.243, -0.226)","(505.447, 659.612, -62.512, 13.682)","(462.007, 658.593, -50.667, -11.21)","(415.576, 656.536, -30.907, -9.201)","(369.918, 658.997, -58.202, 16.695)","(323.436, 659.085, -52.404, -12.929)","(277.398, 660.614, -27.746, 2.037)","(236.537, 663.159, -40.422, 2.919)","(195.002, 664.117, -30.145, 0.646)","(154.441, 661.482, -43.817, -15.155)","(130.721, 629.305, -19.249, -54.313)","(117.366, 588.474, 4.38, -36.076)","(104.079, 548.024, -25.776, -35.879)","(93.72, 504.737, -28.593, -52.273)","(82.763, 462.911, -22.685, -52.565)","(75.572, 425.219, 3.856, -50.98)","(64.314, 389.43, -51.431, -14.182)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
75,"(464.001, 307.601, 46.363, 10.249)","(502.204, 304.063, 35.819, -11.24)","(536.766, 300.367, 26.818, 1.308)","(570.155, 296.891, 41.485, 0.808)","(602.875, 290.669, 46.998, -19.191)","(635.998, 285.374, 32.178, -11.747)","(667.065, 279.322, 24.318, 6.571)","(696.927, 274.397, 24.519, 4.593)","(725.159, 268.172, 13.961, 5.56)","(746.568, 260.248, 6.293, 3.281)","(767.381, 253.184, 21.596, -15.722)","(783.129, 250.947, 17.364, -11.136)","(797.63, 240.087, 1.582, -26.245)","(806.392, 224.806, 20.145, -37.381)","(810.055, 216.263, -5.315, 6.9)","(815.798, 195.145, 5.996, -34.105)","(816.827, 179.097, -20.931, -4.198)","(811.178, 137.867, 3.774, -34.007)","(807.389, 102.101, 4.443, -46.59)","(799.676, 71.772, -21.945, -16.161)","(776.016, 54.46, -19.332, -19.733)","(742.799, 53.343, -40.676, 7.176)","(708.685, 56.722, -34.345, 12.66)","(669.157, 55.46, -59.299, 7.083)","(623.89, 56.086, -35.588, -16.301)","(579.353, 58.995, -40.667, 11.228)","(535.931, 58.619, -30.623, -12.371)","(495.915, 59.483, -29.558, 8.943)","(458.347, 60.968, -30.661, 11.234)","(423.576, 60.763, -48.034, 3.023)","(387.857, 61.265, -30.924, -1.18)","(352.025, 61.289, -38.301, -5.351)"
76,"(621.978, 175.067, 25.595, -18.601)","(658.377, 170.74, 23.824, -16.304)","(692.388, 167.72, 40.405, -15.733)","(720.955, 166.083, 39.813, -17.919)","(736.662, 166.106, 7.896, 1.762)","(743.135, 169.002, 11.222, 7.587)","(752.18, 170.903, 12.002, 11.305)","(760.915, 172.265, 6.78, -23.371)","(770.502, 177.667, 8.957, 32.573)","(786.662, 156.831, 11.726, -41.466)","(788.847, 125.682, -3.086, -24.523)","(800.779, 93.029, 16.646, -45.177)","(791.669, 67.564, -31.71, -43.334)","(765.963, 55.266, -28.455, 10.124)","(723.545, 56.917, -43.083, -11.076)","(679.435, 59.756, -61.784, -3.678)","(633.9, 64.275, -58.534, 11.625)","(589.912, 67.466, -41.19, -1.032)","(546.028, 64.034, -45.529, 0.242)","(502.128, 62.473, -50.948, -0.556)","(458.253, 61.074, -55.53, -13.772)","(414.4, 61.679, -59.227, -0.857)","(373.195, 61.139, -61.738, 4.722)","(331.439, 61.96, -49.709, 10.545)","(290.114, 61.63, -50.506, 17.686)","(250.807, 64.878, -44.572, 17.48)","(210.844, 68.148, -35.791, -9.28)","(170.388, 66.788, -34.29, 4.079)","(126.338, 82.413, -46.0, 16.671)","(97.038, 115.298, -39.93, 28.275)","(75.97, 151.52, -11.657, 38.614)","(64.378, 185.827, 0.202, 32.895)"
77,"(623.591, 298.626, 18.524, -32.63)","(654.391, 278.283, 38.33, -24.926)","(685.534, 264.471, 37.301, -16.188)","(714.597, 250.451, 36.584, -25.097)","(739.926, 237.652, 24.707, -22.034)","(764.893, 225.523, 16.59, -9.544)","(788.032, 191.437, 29.708, -41.856)","(797.462, 153.44, 15.577, -50.242)","(800.1, 110.049, 9.044, -36.048)","(805.299, 83.938, -2.064, -28.569)","(789.773, 57.825, -19.625, -16.202)","(745.022, 52.12, -73.198, 8.254)","(690.93, 61.521, -53.648, 23.879)","(648.389, 65.617, -57.141, -4.48)","(604.642, 67.374, -53.143, -5.446)","(559.142, 70.143, -47.972, -11.119)","(513.434, 72.515, -50.454, 14.737)","(472.956, 76.959, -40.995, -1.888)","(431.689, 83.115, -26.956, 0.229)","(389.259, 86.418, -39.784, 12.692)","(347.16, 85.802, -31.122, 16.343)","(308.582, 89.245, -35.891, 2.686)","(268.192, 86.406, -36.967, -12.3)","(228.654, 85.467, -45.22, 5.874)","(192.217, 84.421, -26.619, 1.243)","(151.251, 77.459, -55.113, -11.997)","(119.853, 109.613, -20.898, 50.323)","(104.823, 148.338, -14.616, 37.654)","(99.377, 188.427, 0.884, 50.3)","(96.423, 228.488, 4.988, 36.643)","(96.793, 266.306, -1.346, 43.845)","(95.003, 300.969, -16.974, 51.298)"
78,"(603.365, 533.383, 24.513, 26.128)","(637.702, 544.728, 43.516, 0.27)","(671.687, 552.818, 36.741, 2.253)","(702.35, 556.939, 37.648, -6.891)","(728.782, 561.237, 31.087, 5.644)","(756.126, 559.302, 27.59, -7.843)","(774.847, 578.736, -2.789, 53.186)","(773.135, 627.09, 0.268, 32.561)","(772.451, 653.021, -7.596, 23.51)","(742.419, 657.834, -44.244, 3.449)","(693.905, 642.954, -54.443, -13.289)","(654.733, 637.39, -21.969, -7.722)","(635.588, 636.043, -41.424, -1.666)","(611.844, 636.078, -40.171, 4.605)","(593.99, 636.136, -41.025, 1.524)","(587.597, 636.012, -35.829, 0.664)","(587.597, 636.012, -35.829, 0.664)","(587.597, 636.012, -35.829, 0.664)","(587.597, 636.012, -35.829, 0.664)","(587.015, 636.014, -34.903, 0.134)","(586.192, 636.002, -49.392, -0.724)","(586.192, 636.002, -49.392, -0.724)","(586.192, 636.002, -49.392, -0.724)","(586.192, 636.002, -49.392, -0.724)","(586.192, 636.002, -49.392, -0.724)","(586.192, 636.002, -49.392, -0.724)","(586.192, 636.002, -49.392, -0.724)","(586.192, 636.002, -49.392, -0.724)","(586.192, 636.002, -49.392, -0.724)","(586.192, 636.002, -49.392, -0.724)","(586.192, 636.002, -49.392, -0.724)","(584.876, 636.035, -78.94, 2.003)"
79,"(755.241, 305.347, 42.529, -8.992)","(781.868, 280.176, 9.208, -15.287)","(801.333, 254.26, 16.536, -21.455)","(812.616, 229.746, 9.668, -28.389)","(811.28, 216.129, 10.846, 13.161)","(813.102, 199.53, 27.18, -50.895)","(826.58, 165.073, 5.716, -48.38)","(826.58, 165.073, 5.716, -48.38)","(826.58, 165.073, 5.716, -48.38)","(826.58, 165.073, 5.716, -48.38)","(826.58, 165.073, 5.716, -48.38)","(817.639, 136.011, 4.376, -38.263)","(812.27, 104.942, -4.247, -36.613)","(804.026, 75.212, -32.962, -33.297)","(778.671, 58.659, -23.823, 2.995)","(732.915, 54.204, -65.147, 9.952)","(689.997, 55.611, -49.584, 15.7)","(645.958, 56.792, -56.242, -0.731)","(603.466, 60.767, -39.642, 4.94)","(556.05, 61.124, -33.208, 9.803)","(516.445, 61.925, -48.33, -4.334)","(479.534, 62.173, -34.167, -20.538)","(436.393, 60.285, -42.235, 6.433)","(394.204, 61.193, -45.995, 7.669)","(352.251, 60.619, -49.651, -13.006)","(311.829, 62.038, -51.489, -15.238)","(271.677, 62.818, -44.517, -8.679)","(231.729, 64.759, -31.417, 0.017)","(198.323, 65.184, -47.129, -3.432)","(164.474, 66.243, -31.05, 14.918)","(127.219, 81.103, -30.503, 11.383)","(97.883, 112.424, -13.207, 49.094)"
