,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
52,"(222.781, 440.097, 36.241, 3.636)","(246.452, 451.716, 18.901, -6.527)","(275.751, 458.854, 40.881, 21.078)","(308.102, 465.217, 41.891, -0.449)","(339.609, 471.649, 34.018, 6.11)","(370.945, 477.004, 24.397, 11.961)","(405.047, 483.208, 40.524, 7.433)","(438.031, 491.121, 15.409, 20.319)","(469.851, 497.98, 24.379, 8.346)","(498.337, 503.287, 36.767, 4.74)","(528.025, 506.788, 42.191, -2.366)","(558.418, 510.56, 39.512, 7.912)","(585.079, 514.606, 29.244, -5.207)","(611.199, 519.991, 17.737, -3.184)","(635.675, 526.908, 41.562, 11.577)","(657.665, 529.476, 29.541, 1.052)","(676.408, 531.851, 21.228, 11.844)","(694.526, 530.852, 27.057, 1.255)","(710.986, 530.739, 5.905, 15.544)","(727.101, 530.609, 23.453, 14.114)","(744.017, 527.964, 31.009, 7.724)","(758.494, 525.286, 13.029, -9.105)","(776.432, 532.585, 17.55, 10.074)","(777.341, 556.897, 13.687, 20.696)","(776.824, 577.098, -12.836, 27.276)","(779.953, 598.775, 11.295, 20.296)","(790.381, 621.693, -8.605, 33.94)","(797.074, 645.61, 3.176, 32.993)","(781.947, 650.22, -32.684, -18.665)","(758.729, 648.406, -33.178, -1.191)","(739.486, 651.471, -22.279, 13.819)","(719.134, 656.443, -28.23, 16.149)","(697.365, 662.582, -14.886, 9.61)","(670.421, 673.56, -13.525, 15.076)","(637.636, 679.194, -32.879, 18.177)","(604.34, 682.604, -49.631, -16.537)","(569.073, 678.769, -23.785, 8.74)","(536.018, 681.418, -27.276, 11.056)"
53,"(633.13, 481.853, 43.859, 2.67)","(665.168, 488.596, 37.803, 1.425)","(692.938, 502.664, 20.001, 19.574)","(720.168, 515.098, 37.536, 0.688)","(741.939, 525.779, -3.592, -7.356)","(760.322, 534.661, 48.197, 28.275)","(774.831, 548.928, 25.931, 18.838)","(792.098, 562.5, 1.099, 12.822)","(803.72, 596.865, 18.489, 55.782)","(803.132, 641.055, -14.304, 34.189)","(784.636, 658.783, -26.374, -14.286)","(751.536, 655.371, -87.27, -3.006)","(693.943, 644.561, -36.102, 4.191)","(658.183, 636.039, -33.776, -17.549)","(657.796, 636.005, -23.222, -2.057)","(657.796, 636.005, -23.222, -2.057)","(657.796, 636.005, -23.222, -2.057)","(657.796, 636.005, -23.222, -2.057)","(657.796, 636.005, -23.222, -2.057)","(657.796, 636.005, -23.222, -2.057)","(657.796, 636.005, -23.222, -2.057)","(657.796, 636.005, -23.222, -2.057)","(657.796, 636.005, -23.222, -2.057)","(657.796, 636.005, -23.222, -2.057)","(657.796, 636.005, -23.222, -2.057)","(657.796, 636.005, -23.222, -2.057)","(657.796, 636.005, -23.222, -2.057)","(655.908, 636.007, -62.394, -0.464)","(638.85, 636.231, -31.174, 2.279)","(614.179, 637.211, -17.597, 6.537)","(606.1, 636.023, -45.742, 0.98)","(601.312, 636.077, -38.801, 3.133)","(591.431, 636.185, -40.609, 0.09)","(575.11, 636.217, -39.445, 9.517)","(550.189, 636.196, -44.677, 8.788)","(523.901, 636.073, -43.642, 2.242)","(490.269, 636.447, -16.252, 8.205)","(459.515, 637.946, -38.395, -13.495)"
54,"(231.347, 312.789, 27.824, 3.536)","(255.846, 306.907, 15.946, -5.152)","(281.862, 300.975, 41.702, -23.159)","(310.458, 294.372, 28.172, -20.116)","(338.206, 289.39, 15.389, -21.574)","(369.208, 284.68, 36.701, 5.945)","(399.179, 278.577, 37.345, -7.81)","(429.435, 271.955, 19.895, -18.932)","(460.754, 268.485, 24.711, 7.461)","(491.552, 262.349, 32.701, 4.334)","(523.891, 256.325, 15.556, 1.327)","(552.942, 249.107, 38.816, -12.512)","(579.562, 246.761, 27.997, 7.075)","(605.395, 243.739, 22.672, -6.219)","(632.56, 240.831, 11.43, 4.049)","(656.893, 239.079, 11.112, 7.556)","(679.266, 236.773, 14.072, 14.23)","(698.026, 235.109, 20.988, -14.615)","(710.67, 233.445, 4.845, -4.287)","(723.684, 232.078, 25.917, -15.981)","(739.596, 231.37, 15.851, -5.551)","(756.486, 234.286, 11.632, 15.657)","(770.907, 231.053, 14.95, 2.607)","(788.649, 220.072, 11.699, -23.732)","(802.2, 201.248, 20.808, -37.682)","(808.182, 179.019, -3.428, -12.066)","(809.87, 158.168, 15.72, -24.529)","(809.512, 141.604, -5.725, -11.396)","(804.742, 127.452, 4.947, -23.849)","(800.385, 103.348, -12.067, -31.518)","(782.474, 93.236, -16.463, 11.64)","(762.507, 93.934, -18.853, -2.757)","(741.998, 89.227, -11.112, -10.385)","(719.842, 79.279, -23.475, -7.503)","(691.527, 72.435, -26.961, 6.157)","(659.015, 69.099, -20.444, 2.787)","(626.431, 66.017, -30.47, 3.854)","(592.838, 65.451, -43.792, -8.813)"
55,"(264.223, 428.619, 29.356, 10.971)","(300.617, 431.333, 33.533, 7.019)","(338.981, 436.196, 50.924, 18.661)","(375.643, 439.966, 50.858, -8.84)","(412.916, 441.846, 34.698, 19.77)","(448.202, 446.181, 43.031, -10.323)","(482.708, 449.02, 49.68, -1.313)","(516.804, 449.374, 29.946, 18.724)","(551.777, 452.589, 44.965, -7.58)","(585.938, 456.088, 32.179, -2.413)","(615.077, 459.38, 34.45, 12.952)","(641.162, 464.393, 34.652, 12.269)","(665.655, 468.99, 11.164, -0.208)","(688.195, 475.704, 26.471, -7.188)","(709.028, 480.14, 20.609, 19.145)","(725.946, 483.653, 26.355, 17.311)","(739.979, 490.969, -0.925, 10.141)","(752.253, 496.356, 19.649, 20.33)","(768.529, 505.736, 24.752, 15.357)","(780.304, 510.58, 16.731, 25.379)","(791.724, 525.294, 0.196, 29.085)","(804.012, 546.169, 25.674, 17.198)","(812.444, 567.275, 0.412, 34.122)","(805.444, 591.005, -8.884, 36.68)","(808.001, 624.188, -2.784, 27.172)","(811.704, 649.687, -9.48, 12.811)","(793.565, 663.462, -22.993, -4.587)","(767.767, 672.465, -20.609, -3.091)","(739.364, 677.982, -26.813, 18.687)","(705.601, 684.187, -36.389, -0.072)","(670.477, 685.313, -29.442, 13.499)","(637.497, 687.235, -26.578, 9.435)","(606.08, 686.768, -39.128, -7.371)","(573.233, 686.224, -26.471, 12.644)","(540.263, 685.678, -48.441, -7.408)","(506.853, 684.871, -32.684, 11.871)","(471.868, 684.724, -14.49, 0.943)","(441.756, 684.413, -18.187, -8.1)"
56,"(386.15, 456.202, 61.299, 9.55)","(432.496, 470.318, 36.682, 25.437)","(477.675, 482.281, 41.398, -0.825)","(515.755, 487.963, 29.337, -7.339)","(553.654, 488.084, 28.3, 9.192)","(590.225, 491.03, 49.423, -7.192)","(625.983, 493.594, 40.678, 14.219)","(658.553, 497.057, 34.044, 15.077)","(686.022, 504.179, 25.494, 0.14)","(714.274, 509.656, 48.025, -5.567)","(742.835, 517.58, 35.776, 12.295)","(762.807, 524.716, 14.323, 3.845)","(782.838, 544.117, 13.635, -7.824)","(795.803, 559.905, 17.062, 44.603)","(813.247, 595.223, -3.158, 39.323)","(818.357, 634.975, 14.074, 35.424)","(817.17, 663.746, -26.052, 25.597)","(798.279, 680.657, -12.942, 9.602)","(761.83, 693.879, -12.915, 18.863)","(727.145, 697.199, -18.982, -15.764)","(687.145, 692.43, -45.376, -8.284)","(642.764, 691.729, -30.778, 8.838)","(603.407, 691.231, -38.838, 8.2)","(560.552, 691.679, -38.193, 4.305)","(513.68, 689.644, -44.24, 8.95)","(470.431, 689.993, -37.646, -1.777)","(422.461, 685.635, -51.305, -14.34)","(382.212, 683.588, -24.391, -5.133)","(343.891, 681.565, -25.542, -9.415)","(305.419, 680.253, -46.883, 3.055)","(266.735, 680.57, -36.494, 5.207)","(240.348, 680.169, -29.183, -15.05)","(223.978, 674.579, -8.711, 8.461)","(214.909, 670.838, -30.942, 1.545)","(214.467, 670.706, 13.571, -17.366)","(212.308, 671.219, -15.211, -3.65)","(212.308, 671.219, -15.211, -3.65)","(212.308, 671.219, -15.211, -3.65)"
57,"(545.11, 402.999, 27.411, 6.187)","(577.679, 413.517, 13.561, -1.493)","(606.039, 418.907, 36.116, 3.182)","(635.367, 427.041, 44.603, 4.259)","(665.001, 437.491, 23.411, 15.813)","(694.435, 447.676, 14.025, 10.498)","(720.718, 457.029, 9.22, 21.432)","(746.292, 469.47, 31.701, 5.724)","(767.592, 480.189, 12.717, 24.777)","(784.26, 488.461, 12.17, -2.993)","(796.626, 496.909, 0.54, 23.933)","(805.094, 505.617, 23.294, 8.537)","(810.761, 514.871, -2.13, -5.998)","(815.699, 521.615, -4.157, 5.542)","(822.812, 523.168, 5.814, 25.355)","(818.53, 529.786, 4.577, 4.878)","(814.239, 537.524, -11.507, 5.104)","(817.029, 561.747, 4.71, 33.197)","(819.31, 581.819, -7.955, -1.105)","(814.925, 620.344, 9.173, 47.13)","(817.69, 649.511, -8.158, 23.778)","(807.505, 671.689, -17.85, 9.623)","(781.943, 689.279, -31.457, 19.681)","(744.65, 693.125, -44.003, -11.267)","(707.696, 692.112, -25.399, 6.549)","(669.005, 689.233, -57.217, 4.413)","(629.158, 689.538, -42.84, -14.162)","(592.163, 693.195, -43.289, 9.706)","(552.656, 692.218, -43.137, -0.524)","(515.243, 691.296, -29.802, -3.8)","(475.87, 691.464, -43.7, 11.986)","(431.306, 687.935, -27.297, -11.201)","(393.466, 687.833, -25.136, 5.294)","(353.617, 684.906, -36.734, -14.656)","(317.054, 683.046, -45.777, -12.325)","(289.156, 688.005, -20.246, 12.992)","(269.904, 688.837, -5.605, -1.129)","(253.814, 692.928, 4.011, 20.681)"
58,"(700.412, 404.838, 10.414, 4.838)","(722.657, 419.824, 21.409, 2.28)","(746.518, 437.495, 34.675, 5.282)","(766.38, 458.689, 10.549, 31.549)","(783.169, 479.056, 11.441, 11.168)","(795.908, 496.639, 21.256, 21.492)","(802.18, 510.963, 12.938, 6.163)","(806.974, 522.97, -6.15, 4.329)","(805.552, 529.339, -23.542, 4.564)","(806.28, 557.706, -0.317, 37.23)","(814.536, 583.302, 28.734, 24.748)","(816.242, 629.841, 14.131, 19.841)","(816.798, 663.653, -2.91, 35.309)","(800.824, 685.316, -25.533, 9.654)","(770.432, 697.712, -43.928, -1.997)","(724.941, 696.76, -43.77, -14.404)","(684.051, 693.823, -45.087, -3.195)","(642.839, 692.454, -39.296, 8.102)","(600.331, 692.218, -33.815, 0.896)","(560.278, 690.794, -53.296, -12.365)","(518.144, 690.54, -19.836, -3.749)","(478.521, 690.912, -27.637, 2.706)","(437.389, 685.755, -28.745, -14.44)","(393.867, 684.707, -40.345, -3.747)","(357.464, 682.97, -51.597, 11.151)","(316.817, 680.837, -30.361, -15.281)","(276.991, 682.488, -53.878, 3.685)","(239.619, 679.794, -31.436, -3.346)","(203.665, 683.032, -29.876, 19.18)","(167.006, 680.161, -41.458, -35.677)","(125.995, 652.724, -13.772, -20.526)","(107.078, 616.937, -8.522, -24.359)","(96.072, 579.566, 6.08, -31.932)","(86.706, 541.339, -12.934, -29.794)","(81.938, 506.383, -2.302, -17.698)","(81.608, 475.264, -4.03, -43.519)","(83.392, 442.753, -1.518, -19.952)","(76.486, 416.422, -10.103, -34.966)"
59,"(604.139, 309.596, 31.372, -14.532)","(643.901, 292.021, 46.092, -22.329)","(683.458, 271.675, 43.448, -7.149)","(716.519, 256.266, 14.058, -7.588)","(747.966, 236.131, 40.961, -7.714)","(779.027, 211.634, 31.163, -32.0)","(800.145, 190.648, 8.017, -18.563)","(809.727, 158.42, 2.085, -12.775)","(813.957, 128.447, 8.896, -31.907)","(811.861, 87.919, -10.253, -33.029)","(795.171, 67.431, -17.636, -33.977)","(758.201, 56.243, -49.087, -12.024)","(712.912, 60.223, -53.048, -1.696)","(669.366, 63.24, -47.588, -9.746)","(629.475, 64.593, -22.693, 15.318)","(587.2, 64.676, -43.523, 10.511)","(544.866, 66.416, -30.342, 4.78)","(502.414, 65.65, -37.576, -16.305)","(460.827, 64.484, -57.924, 0.241)","(420.638, 63.749, -39.116, 10.218)","(378.006, 65.255, -25.759, 0.172)","(335.901, 67.071, -24.609, 2.231)","(296.428, 67.219, -39.958, 6.414)","(256.811, 68.164, -28.597, 15.715)","(220.247, 72.597, -28.441, 0.231)","(184.925, 69.353, -21.518, 17.268)","(144.601, 74.694, -15.16, 42.665)","(115.074, 104.739, -32.374, 52.457)","(92.341, 144.066, -37.188, 34.237)","(77.18, 183.317, -24.648, 52.829)","(68.254, 222.389, -20.624, 54.523)","(65.059, 258.158, 8.506, 49.261)","(63.008, 294.665, -5.031, 17.878)","(62.645, 326.977, 7.177, 35.645)","(59.41, 356.241, -13.514, 28.605)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
60,"(523.64, 347.187, 41.317, 4.776)","(553.772, 342.648, 22.334, 4.433)","(583.645, 335.52, 18.656, -13.968)","(614.83, 324.255, 22.271, 0.785)","(647.273, 313.546, 22.146, -16.417)","(681.75, 293.479, 47.586, -29.559)","(710.824, 269.384, 35.009, -12.973)","(741.782, 253.106, 12.055, -0.529)","(762.842, 236.497, 37.874, -12.27)","(779.281, 220.498, -1.609, -21.164)","(799.361, 201.3, 20.708, -36.663)","(810.138, 166.385, -10.336, -41.196)","(803.706, 117.0, -3.721, -25.89)","(798.297, 81.825, -7.744, -28.324)","(768.12, 56.268, -56.142, -24.816)","(715.29, 59.491, -68.554, 25.173)","(671.471, 65.801, -26.972, 1.942)","(627.943, 62.549, -48.915, -9.946)","(593.015, 63.54, -23.905, -10.108)","(551.386, 64.68, -50.373, 3.152)","(507.485, 67.24, -36.62, 1.333)","(465.945, 69.568, -36.999, 5.057)","(424.669, 67.193, -48.793, -10.665)","(382.725, 66.424, -32.201, 3.977)","(344.223, 66.067, -25.981, -2.853)","(301.604, 64.201, -40.116, -5.471)","(258.312, 61.98, -28.722, 16.968)","(218.942, 67.8, -16.278, 0.768)","(184.064, 61.048, -37.368, 1.126)","(181.785, 61.058, -2.082, -15.224)","(141.184, 68.098, -35.783, 37.85)","(98.825, 98.551, -46.6, 28.247)","(77.308, 131.03, -7.447, 26.665)","(66.731, 169.281, 2.934, 32.859)","(63.676, 209.322, -2.057, 36.979)","(63.595, 247.734, -11.136, 50.04)","(61.329, 283.527, -13.099, 35.029)","(60.885, 311.776, 3.561, 29.058)"
61,"(554.529, 438.145, 45.569, 29.813)","(586.277, 452.54, 41.063, 19.414)","(625.313, 462.977, 38.873, 24.719)","(659.767, 474.853, 47.556, 4.967)","(689.062, 482.802, 26.415, 11.809)","(716.28, 491.736, 46.424, 0.284)","(736.357, 499.035, 17.749, 8.143)","(756.581, 507.594, 7.417, -9.791)","(769.979, 518.478, 1.03, -4.45)","(786.04, 534.05, 9.296, 19.193)","(793.605, 558.205, 9.097, 16.011)","(808.823, 598.477, -2.832, 69.197)","(813.18, 632.335, -2.88, 35.526)","(814.354, 659.377, -10.234, 11.362)","(802.102, 677.37, -18.689, 26.856)","(777.082, 689.896, -37.343, 16.23)","(735.759, 694.188, -29.416, -5.811)","(696.241, 693.797, -58.079, 5.101)","(657.043, 694.544, -35.172, 2.055)","(617.407, 692.685, -33.409, 7.495)","(576.417, 691.563, -58.874, -3.688)","(533.591, 688.091, -55.479, 2.5)","(491.907, 691.325, -26.333, -10.816)","(451.242, 689.032, -31.851, -8.224)","(406.2, 685.865, -59.419, 3.024)","(368.957, 684.166, -48.028, 15.124)","(328.379, 682.841, -26.343, -3.389)","(288.955, 682.802, -50.953, 10.62)","(250.755, 680.83, -40.747, -8.359)","(215.067, 680.941, -36.931, 2.467)","(175.418, 687.597, -26.044, -13.0)","(131.385, 656.597, -34.465, -41.562)","(113.864, 621.479, -5.959, -36.033)","(104.609, 590.27, -10.87, -16.837)","(97.079, 559.888, -13.56, -33.903)","(91.509, 531.314, -2.429, -39.6)","(86.673, 503.983, -16.948, -23.278)","(85.37, 477.812, -12.003, -30.145)"
62,"(757.784, 540.607, 45.108, 33.344)","(783.44, 573.979, 28.303, 29.931)","(794.894, 623.881, 5.168, 45.821)","(779.83, 660.931, -36.668, 14.301)","(736.778, 671.775, -58.766, -4.213)","(690.863, 671.698, -30.77, 4.744)","(646.145, 668.466, -28.653, 10.419)","(601.317, 664.883, -60.456, -0.974)","(557.146, 663.645, -29.918, -1.622)","(515.49, 659.568, -29.416, -9.332)","(471.49, 658.434, -57.678, 9.703)","(428.14, 657.143, -51.767, -9.478)","(387.093, 657.83, -45.925, 6.433)","(344.698, 658.089, -35.325, -10.474)","(302.809, 658.949, -44.292, 9.895)","(261.763, 660.794, -49.174, 4.683)","(219.225, 665.581, -44.138, 20.999)","(179.399, 663.734, -47.355, 16.042)","(142.172, 656.425, -29.094, -29.478)","(124.701, 617.024, -18.575, -41.672)","(113.65, 578.148, -25.294, -32.846)","(100.74, 538.016, -24.866, -50.378)","(89.466, 500.782, -19.182, -31.561)","(79.896, 460.799, -13.233, -41.897)","(75.375, 423.483, -11.45, -21.628)","(68.485, 389.397, -43.046, -8.592)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
63,"(511.072, 567.951, 40.151, 14.705)","(539.331, 569.813, 20.225, 2.93)","(570.197, 570.048, 35.294, -4.091)","(602.235, 583.117, 22.07, 13.844)","(619.602, 583.936, 17.555, 5.072)","(632.426, 583.942, 44.784, -0.115)","(633.918, 583.978, 36.343, 1.253)","(635.694, 583.975, 38.954, 3.104)","(636.46, 583.995, 45.936, 1.196)","(640.154, 583.829, 13.292, -2.522)","(655.616, 583.787, 32.86, -12.635)","(671.083, 583.888, 17.445, 8.955)","(684.984, 583.252, 28.491, -4.701)","(705.168, 583.722, 24.78, -0.868)","(718.868, 583.959, 7.481, -1.732)","(732.532, 583.855, 37.392, 16.983)","(745.13, 583.692, 7.457, -11.56)","(755.789, 581.903, 3.097, -1.817)","(766.265, 569.242, 28.754, -28.784)","(775.033, 582.742, -12.297, 39.71)","(768.119, 615.26, -25.229, 19.085)","(772.799, 637.659, 7.311, 38.512)","(759.554, 656.2, -33.357, 15.084)","(727.9, 660.868, -18.428, 22.686)","(687.103, 666.867, -29.114, -17.209)","(648.487, 664.226, -26.599, -3.352)","(613.549, 660.588, -14.886, -16.502)","(573.945, 669.009, -63.116, -0.88)","(534.37, 661.267, -37.193, 10.575)","(502.787, 659.188, -43.812, 19.504)","(456.444, 656.645, -26.749, -1.85)","(421.464, 644.145, -27.973, -10.294)","(394.151, 636.128, -39.203, 4.582)","(381.87, 636.009, -25.659, -4.099)","(381.312, 636.01, -33.478, 0.071)","(359.073, 636.427, -58.695, 1.043)","(331.955, 636.578, -29.295, -1.656)","(306.294, 637.284, -19.516, -4.688)"
64,"(309.839, 346.894, 42.525, -15.879)","(346.181, 338.89, 24.173, -10.128)","(382.256, 329.467, 36.326, -6.298)","(415.915, 322.56, 30.503, -14.584)","(445.722, 316.615, 38.963, -23.196)","(475.787, 310.575, 42.906, -19.281)","(504.284, 303.368, 29.705, -1.97)","(536.072, 296.376, 42.237, 8.622)","(567.916, 287.647, 30.539, -2.704)","(598.905, 279.081, 16.254, 4.108)","(629.98, 269.171, 24.728, 0.07)","(661.008, 259.632, 44.149, -5.096)","(688.49, 250.377, 28.882, -12.462)","(713.411, 242.304, 35.523, 5.921)","(732.962, 237.069, 31.47, -19.606)","(751.972, 232.427, 24.217, -22.03)","(769.543, 226.038, 42.568, -4.692)","(781.48, 213.939, 2.752, -6.118)","(786.701, 195.617, 17.432, -2.897)","(789.219, 171.687, 1.877, -39.416)","(789.146, 138.063, -20.17, -48.561)","(790.798, 108.894, -1.827, -38.537)","(771.523, 96.998, -64.72, 12.115)","(724.393, 106.965, -19.7, 28.507)","(715.017, 113.982, -8.77, 16.08)","(715.017, 113.982, -8.77, 16.08)","(715.017, 113.982, -8.77, 16.08)","(715.017, 113.982, -8.77, 16.08)","(715.017, 113.982, -8.77, 16.08)","(715.017, 113.982, -8.77, 16.08)","(715.017, 113.982, -8.77, 16.08)","(715.017, 113.982, -8.77, 16.08)","(710.562, 113.981, -24.21, 0.159)","(707.832, 113.973, -17.43, -0.816)","(700.578, 113.973, -26.884, 0.356)","(686.762, 113.719, -33.713, -10.517)","(667.033, 113.868, -33.883, 14.425)","(645.955, 112.919, -42.376, -2.684)"
65,"(411.582, 312.925, 52.858, -12.155)","(453.659, 294.71, 25.086, -30.686)","(495.487, 281.471, 57.503, -5.022)","(532.145, 274.969, 36.117, -10.861)","(567.022, 272.608, 27.271, 5.194)","(601.928, 268.696, 44.583, -17.11)","(635.489, 264.442, 44.785, -8.46)","(666.949, 260.055, 20.589, -23.121)","(695.491, 251.572, 19.803, -3.491)","(725.593, 242.053, 22.604, -18.702)","(752.997, 229.08, 14.557, 9.89)","(776.994, 209.561, 6.411, -43.483)","(798.984, 180.284, 41.179, -27.967)","(803.797, 133.815, -6.693, -62.127)","(805.594, 99.467, -8.178, -30.729)","(802.252, 77.526, -5.253, -14.164)","(779.127, 57.755, -27.639, -18.137)","(731.124, 55.635, -53.637, -3.363)","(684.017, 58.999, -55.435, -8.511)","(634.545, 57.486, -61.705, -3.141)","(587.226, 56.417, -57.388, 3.074)","(541.555, 58.906, -56.932, 10.128)","(499.409, 60.222, -55.067, 11.473)","(453.984, 59.858, -38.198, -9.689)","(414.482, 60.02, -47.653, -3.279)","(375.652, 62.154, -49.809, -8.49)","(334.233, 65.911, -31.801, 16.142)","(294.539, 71.452, -53.011, 23.924)","(257.303, 80.931, -46.271, 22.428)","(222.372, 81.944, -48.35, 0.878)","(190.596, 79.241, -26.557, 7.145)","(152.925, 76.053, -36.571, -16.438)","(122.36, 100.923, -26.865, 29.875)","(109.33, 143.304, 7.541, 44.805)","(106.045, 184.359, -10.836, 36.958)","(100.994, 225.395, -6.723, 29.049)","(95.81, 262.329, 6.626, 23.996)","(90.612, 298.803, -7.989, 31.067)"
66,"(635.343, 522.687, 40.078, -3.2)","(677.287, 540.472, 46.166, 18.589)","(708.409, 549.376, 32.083, 3.081)","(745.286, 554.18, 39.258, -15.724)","(768.542, 561.89, 39.173, -4.851)","(775.672, 572.544, -10.817, 51.93)","(772.724, 629.427, -20.796, 35.376)","(772.044, 649.871, -6.097, 9.742)","(748.112, 660.022, -71.006, 10.446)","(697.484, 647.982, -52.778, -13.913)","(653.688, 637.628, -33.496, -6.435)","(619.86, 636.068, -40.247, -4.923)","(594.013, 636.106, -43.024, 1.088)","(567.441, 636.552, -44.297, -6.359)","(542.627, 636.156, -28.918, -0.971)","(523.91, 636.055, -59.119, 0.196)","(511.199, 636.013, -60.691, -6.798)","(503.609, 636.121, -50.907, 4.258)","(500.176, 636.009, -54.931, -1.113)","(500.176, 636.009, -54.931, -1.113)","(499.056, 636.006, -67.234, -0.217)","(499.056, 636.006, -67.234, -0.217)","(499.056, 636.006, -67.234, -0.217)","(499.056, 636.006, -67.234, -0.217)","(499.056, 636.006, -67.234, -0.217)","(499.056, 636.006, -67.234, -0.217)","(499.056, 636.006, -67.234, -0.217)","(499.056, 636.006, -67.234, -0.217)","(499.056, 636.006, -67.234, -0.217)","(499.056, 636.006, -67.234, -0.217)","(499.056, 636.006, -67.234, -0.217)","(489.99, 636.045, -42.886, -1.77)","(474.958, 636.092, -45.238, 0.641)","(450.539, 636.063, -65.941, -12.128)","(419.535, 636.122, -35.858, 4.259)","(393.091, 636.184, -42.454, -10.681)","(365.61, 636.163, -51.089, -12.389)","(339.508, 637.118, -24.585, 7.15)"
67,"(329.74, 322.025, 29.426, -22.55)","(369.955, 310.751, 33.819, 5.912)","(411.82, 297.974, 25.251, -7.224)","(449.733, 292.261, 49.005, 9.274)","(485.113, 291.093, 35.79, 14.973)","(522.163, 290.026, 49.289, 7.063)","(561.044, 286.767, 43.466, -10.939)","(594.81, 282.024, 41.183, -20.048)","(630.078, 278.476, 39.332, -13.378)","(660.557, 272.495, 25.598, -7.787)","(687.287, 264.508, 37.944, -9.073)","(711.324, 255.652, 32.996, -6.502)","(733.535, 247.153, 21.557, -24.453)","(752.133, 241.106, 4.498, -3.114)","(769.585, 231.584, 17.585, -15.759)","(784.138, 220.761, 9.471, -28.011)","(791.117, 204.674, 3.26, -25.04)","(793.269, 171.655, -11.921, -24.54)","(792.779, 136.02, 0.348, -20.352)","(801.184, 100.494, -17.39, -48.201)","(762.847, 80.85, -47.792, -25.364)","(719.565, 78.352, -48.487, 4.684)","(680.612, 80.81, -48.399, 15.386)","(643.373, 82.251, -60.758, 5.927)","(605.723, 83.809, -46.233, -4.799)","(565.079, 83.973, -44.27, 9.591)","(528.552, 90.739, -31.052, 13.488)","(491.894, 95.635, -30.603, -9.585)","(455.325, 95.233, -32.149, 0.126)","(416.544, 96.105, -41.035, 4.031)","(377.36, 97.538, -39.021, -9.528)","(340.234, 96.859, -49.316, -12.024)","(302.485, 97.113, -27.408, 7.616)","(268.437, 94.396, -27.017, -12.702)","(230.055, 93.169, -29.325, -2.2)","(191.755, 94.153, -21.56, -9.212)","(161.113, 88.448, -33.951, -28.154)","(127.522, 115.538, -26.107, 31.513)"
68,"(722.969, 198.402, 34.135, -26.061)","(762.025, 193.956, 48.14, -10.275)","(781.558, 157.154, 20.837, -39.225)","(787.104, 112.358, 3.921, -29.754)","(764.468, 85.628, -26.001, -1.498)","(719.906, 79.918, -44.318, -2.03)","(675.567, 81.898, -31.139, -11.892)","(629.064, 84.664, -32.869, 15.373)","(584.182, 84.32, -53.148, 10.652)","(540.605, 82.609, -31.495, 1.531)","(493.864, 81.5, -29.949, -8.372)","(448.896, 81.004, -40.042, -2.329)","(408.361, 80.31, -54.177, -7.091)","(364.827, 79.624, -47.418, -12.696)","(320.998, 80.093, -37.451, 14.573)","(279.779, 79.704, -51.945, -15.852)","(236.392, 79.362, -49.305, -14.557)","(196.138, 80.174, -33.046, -6.594)","(154.787, 76.795, -60.264, -5.706)","(122.626, 104.636, -31.055, 23.852)","(103.907, 146.918, -11.042, 47.148)","(95.102, 187.106, -0.258, 42.885)","(88.327, 229.068, -6.42, 57.168)","(82.543, 270.302, -14.646, 33.486)","(79.004, 311.509, -15.548, 28.736)","(74.034, 347.718, -26.64, 23.24)","(55.767, 367.231, -41.509, 6.91)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
