,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
46,"(391.373, 309.404, 58.134, 2.069)","(431.647, 296.143, 51.283, -24.685)","(469.082, 285.805, 46.354, -23.451)","(508.608, 276.169, 22.763, -19.024)","(545.55, 267.573, 32.037, -17.609)","(582.017, 258.556, 24.653, -22.838)","(617.366, 245.879, 37.701, 4.258)","(648.409, 230.834, 24.799, -14.103)","(669.828, 218.163, 27.462, 0.34)","(697.796, 216.323, 45.354, -9.525)","(725.934, 218.45, 37.409, -5.429)","(746.526, 217.459, -5.739, -42.786)","(768.524, 212.806, 16.743, 10.209)","(783.293, 196.414, 36.445, -11.398)","(789.806, 171.984, 17.234, -41.833)","(791.745, 156.176, 17.997, -27.496)","(792.54, 137.216, -14.585, -52.126)","(785.252, 94.545, -39.966, -42.127)","(745.139, 82.547, -50.125, 19.267)","(700.095, 80.185, -54.192, -15.283)","(654.51, 80.368, -57.578, -18.705)","(607.804, 79.743, -38.476, 30.557)","(566.485, 90.307, -40.185, 2.098)","(525.234, 96.066, -50.789, -8.129)","(482.237, 96.823, -29.263, -2.569)","(440.706, 95.514, -35.269, -3.82)","(400.35, 96.613, -59.06, 0.431)","(363.318, 96.817, -36.759, 1.887)","(325.739, 95.657, -30.235, -14.664)","(290.279, 96.252, -56.325, 0.43)","(258.297, 94.921, -28.205, -14.933)","(220.498, 92.131, -17.909, -12.03)","(182.623, 95.215, -38.966, 8.756)","(149.555, 87.19, -55.965, 9.349)","(127.732, 132.02, 6.202, 32.001)","(120.989, 175.342, -7.034, 27.986)",
47,"(377.612, 346.352, 32.112, -15.415)","(409.194, 336.751, 41.16, -12.202)","(439.911, 320.945, 33.891, -11.852)","(477.038, 307.649, 36.84, -14.012)","(515.452, 294.835, 39.582, -27.291)","(551.176, 279.223, 45.568, -28.746)","(584.757, 272.203, 18.277, 8.241)","(616.292, 262.336, 26.526, -4.083)","(648.499, 255.305, 19.869, 11.129)","(676.919, 247.097, 25.624, 4.616)","(701.319, 240.173, 17.695, -8.228)","(722.841, 233.945, 10.89, 0.079)","(742.29, 227.119, 8.088, 7.319)","(762.683, 221.788, 34.448, -13.392)","(781.771, 224.49, 29.881, 22.552)","(788.113, 208.844, 7.874, -30.589)","(791.717, 174.351, 3.058, -24.331)","(793.439, 139.112, 7.993, -21.158)","(790.165, 103.61, -19.135, -71.326)","(754.513, 82.001, -47.883, -23.721)","(712.156, 74.544, -53.341, -3.068)","(674.413, 73.128, -22.124, -12.461)","(636.767, 79.076, -49.375, -4.796)","(595.366, 82.915, -27.509, 30.972)","(562.328, 96.312, -40.292, 14.505)","(522.867, 96.479, -47.607, -2.23)","(483.09, 94.03, -29.266, -5.448)","(443.577, 92.877, -51.954, 12.922)","(403.266, 92.192, -31.972, -11.724)","(363.522, 90.43, -34.66, 11.395)","(322.59, 87.82, -40.045, -10.534)","(284.68, 85.411, -45.997, 5.535)","(249.196, 83.291, -47.719, -0.003)","(214.683, 81.029, -33.491, -14.453)","(180.06, 78.665, -26.168, -2.243)","(140.789, 79.549, -14.282, 14.633)",
48,"(315.597, 349.585, 29.483, 9.028)","(351.345, 348.588, 34.913, -21.37)","(383.057, 338.87, 43.77, 3.966)","(417.186, 328.516, 25.2, -21.678)","(455.23, 320.602, 28.955, 5.067)","(487.686, 313.268, 20.729, -16.285)","(518.418, 304.141, 42.764, -12.955)","(547.98, 296.128, 31.55, 0.353)","(578.454, 288.679, 22.484, -2.091)","(611.281, 281.084, 34.063, -15.707)","(640.55, 272.721, 12.669, 3.538)","(668.012, 265.552, 19.31, 4.471)","(695.519, 255.015, 29.164, -13.838)","(718.255, 246.24, 20.312, 7.405)","(735.118, 240.89, 34.484, -3.671)","(747.776, 238.859, 11.732, -10.32)","(763.297, 236.004, 6.674, -7.603)","(781.41, 227.967, 24.949, -5.337)","(792.385, 222.959, -9.531, 9.172)","(797.216, 205.66, -12.505, -6.949)","(803.291, 179.125, -9.404, -31.188)","(807.41, 148.544, 9.442, -7.637)","(814.126, 124.819, 11.359, -16.042)","(814.785, 90.476, -1.017, -38.186)","(812.089, 77.16, 8.004, -18.158)","(808.26, 69.445, -21.319, 15.103)","(792.489, 58.993, -23.238, -1.212)","(755.472, 55.132, -39.644, -2.479)","(719.765, 55.032, -40.968, -2.215)","(687.816, 57.969, -40.939, -10.431)","(652.705, 56.375, -38.222, 12.302)","(615.453, 55.481, -20.036, 14.048)","(575.964, 58.089, -44.151, 1.165)","(537.664, 60.304, -47.027, -6.884)","(499.316, 62.185, -53.867, 15.478)","(459.226, 63.218, -43.216, -0.302)",
49,"(640.872, 583.886, 31.542, 1.905)","(650.183, 583.878, 38.134, -0.513)","(651.792, 583.991, 47.313, 2.523)","(669.818, 583.988, 25.791, 4.166)","(690.726, 583.903, 48.837, 18.392)","(721.659, 583.183, 22.522, -5.362)","(742.934, 583.104, 18.076, 2.75)","(762.331, 573.907, 18.404, -0.693)","(773.332, 575.083, -8.687, 48.15)","(776.079, 614.783, -7.577, 41.722)","(773.603, 642.288, 10.004, 35.12)","(750.277, 660.37, -59.459, 9.168)","(705.326, 648.678, -58.092, 2.903)","(665.568, 637.481, -50.135, -23.327)","(640.483, 636.314, -55.833, 9.205)","(619.607, 636.243, -55.496, 0.366)","(604.947, 636.022, -55.118, 1.14)","(599.874, 636.035, -37.673, -0.314)","(589.893, 636.013, -44.281, -3.007)","(579.45, 636.018, -38.167, 0.156)","(566.174, 636.066, -34.884, -2.793)","(549.485, 636.009, -50.402, -17.955)","(536.642, 636.101, -58.708, -2.945)","(523.049, 636.117, -36.222, 4.023)","(510.689, 636.029, -36.923, -2.554)","(503.232, 636.115, -39.169, 0.049)","(485.518, 636.231, -35.723, 6.384)","(465.747, 636.011, -51.396, -5.979)","(441.571, 636.219, -59.946, -4.667)","(408.746, 636.07, -41.56, -3.743)","(372.67, 636.325, -24.645, 5.807)","(337.228, 636.288, -54.162, -14.477)","(299.003, 638.733, -42.88, -7.75)","(264.731, 642.815, -20.772, -3.609)","(232.513, 649.477, -29.809, 5.057)","(202.253, 656.845, -49.059, -1.602)",
50,"(691.014, 523.093, 48.446, 5.486)","(727.025, 534.353, 30.664, -1.148)","(764.641, 539.836, 47.06, 4.123)","(786.441, 566.011, 4.028, 43.283)","(790.299, 609.327, 2.893, 53.565)","(797.38, 650.902, 19.904, 33.672)","(773.663, 671.845, -42.741, 9.356)","(726.76, 680.846, -34.983, 0.937)","(679.808, 682.53, -40.911, -1.182)","(635.371, 682.393, -54.945, -0.241)","(593.094, 681.786, -49.618, -8.552)","(551.7, 680.477, -35.823, -0.752)","(509.873, 679.342, -50.677, 11.013)","(469.559, 678.551, -58.821, 6.473)","(427.51, 677.005, -53.547, 2.099)","(386.391, 674.399, -26.382, 3.808)","(344.687, 674.244, -33.54, 2.299)","(301.282, 675.374, -48.741, 8.79)","(261.195, 670.944, -47.488, 1.104)","(219.199, 669.757, -45.182, -14.04)","(179.715, 665.626, -23.485, -17.724)","(142.157, 655.523, -17.056, -55.897)","(124.32, 615.581, -26.421, -44.282)","(113.886, 575.401, -12.407, -54.537)","(101.265, 536.383, -25.846, -33.691)","(93.233, 497.248, -5.265, -43.738)","(82.259, 460.207, -18.656, -50.561)","(76.37, 427.177, -4.003, -42.489)","(70.1, 392.486, -21.594, -30.016)","(31.439, 381.61, -74.723, -23.188)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
51,"(628.392, 253.613, 36.307, -30.308)","(667.777, 235.558, 38.88, -15.4)","(699.128, 217.34, 25.832, -13.266)","(726.81, 203.665, 49.331, -9.057)","(753.568, 196.945, 15.802, 3.575)","(773.892, 183.431, 17.142, -46.635)","(793.724, 149.654, 26.63, -43.236)","(792.447, 97.213, 7.648, -61.889)","(752.958, 84.606, -34.589, 8.272)","(703.908, 95.425, -55.196, 25.077)","(663.319, 111.297, -30.658, -3.496)","(629.373, 113.91, -42.415, 11.262)","(591.739, 113.714, -23.092, -12.666)","(570.704, 113.915, -17.599, 13.03)","(543.214, 106.976, -58.206, -11.681)","(498.289, 100.761, -33.369, -1.735)","(456.864, 100.203, -56.657, -6.09)","(411.77, 99.737, -57.864, 8.178)","(368.221, 99.095, -24.833, 1.321)","(326.947, 99.345, -33.245, -4.876)","(287.54, 96.639, -54.837, 16.142)","(251.174, 94.304, -41.129, -9.033)","(218.194, 88.142, -15.656, -21.632)","(182.322, 90.019, -19.797, -14.52)","(146.641, 79.151, -15.195, 31.142)","(120.557, 111.406, -18.598, 50.559)","(111.281, 150.68, 3.961, 34.606)","(110.216, 194.408, 5.556, 46.401)","(106.332, 236.469, 11.619, 34.909)","(103.482, 276.327, -19.18, 37.264)","(100.865, 315.655, -8.293, 30.92)","(96.613, 348.222, 1.51, 34.354)","(79.399, 369.115, -42.759, 5.436)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
52,"(700.178, 224.535, 50.698, -25.147)","(740.195, 212.199, 21.598, -13.64)","(772.109, 194.426, 3.833, -51.303)","(779.467, 143.017, -4.982, -53.139)","(779.661, 93.573, -37.588, -27.057)","(729.218, 85.76, -55.647, -13.089)","(684.726, 87.218, -46.382, -7.154)","(641.776, 89.594, -32.374, 7.472)","(598.114, 88.929, -57.365, 10.092)","(555.847, 84.994, -38.299, -14.223)","(511.155, 80.048, -49.152, 5.541)","(466.386, 79.778, -37.872, -0.6)","(420.425, 80.765, -40.35, 12.887)","(376.899, 79.745, -32.737, 6.726)","(330.786, 80.634, -28.176, -0.799)","(286.54, 81.77, -46.155, 5.712)","(240.208, 81.626, -48.392, 2.104)","(199.111, 81.497, -26.795, 13.456)","(156.447, 77.93, -57.667, 10.588)","(122.617, 106.004, -8.663, 44.845)","(104.927, 149.562, -2.318, 43.95)","(94.845, 192.024, 5.597, 46.692)","(89.486, 234.749, -11.227, 28.369)","(84.363, 276.945, 10.86, 46.691)","(79.346, 317.916, 4.004, 54.288)","(71.107, 356.539, 5.958, 19.25)","(34.016, 371.952, -62.674, 14.419)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
53,"(478.314, 183.745, 52.932, -9.665)","(523.495, 170.669, 52.855, -14.649)","(557.274, 166.242, 42.331, 8.036)","(575.838, 166.008, 53.688, -11.67)","(582.976, 166.015, 79.288, 0.209)","(582.976, 166.015, 79.288, 0.209)","(602.802, 166.078, 34.585, -0.567)","(618.211, 166.099, 39.333, 5.541)","(633.916, 166.208, 20.709, 3.053)","(637.943, 166.028, 35.257, -0.077)","(639.553, 166.06, 35.055, 3.539)","(652.839, 166.143, 47.325, -6.092)","(676.97, 166.224, 48.967, 0.388)","(692.843, 166.033, 16.647, 0.267)","(696.536, 166.007, 46.643, -1.651)","(701.373, 166.088, 47.513, -0.004)","(714.389, 166.149, 32.365, -1.451)","(730.941, 169.765, 21.479, -6.061)","(747.963, 175.136, 22.355, 14.413)","(760.194, 181.331, 15.841, 3.338)","(768.524, 177.915, 14.654, 35.24)","(775.219, 173.114, -9.279, -33.968)","(787.804, 156.705, -18.334, -56.141)","(776.84, 122.616, -11.897, -1.229)","(778.456, 102.988, 35.877, -21.286)","(748.82, 86.137, -36.401, 9.165)","(714.642, 83.046, -50.861, 18.121)","(679.71, 87.212, -46.443, -31.983)","(639.313, 79.043, -42.022, 5.475)","(603.791, 80.687, -41.176, 14.255)","(568.587, 96.514, -40.521, 10.823)","(528.488, 100.603, -49.585, -4.074)","(488.33, 100.534, -35.991, 7.127)","(449.867, 100.092, -24.422, -4.25)","(409.511, 100.04, -39.955, -9.923)","(370.871, 97.953, -24.059, 1.983)",
54,"(585.821, 318.303, 48.058, -21.182)","(620.81, 292.193, 32.776, -20.053)","(653.98, 275.121, 37.319, -25.571)","(678.979, 260.72, 4.679, -16.815)","(708.29, 245.361, 35.31, -21.905)","(738.308, 231.953, 54.147, -23.109)","(762.779, 213.545, 22.086, -15.401)","(777.204, 186.103, 27.504, -35.86)","(787.345, 155.248, -0.319, -62.96)","(776.402, 117.008, -12.412, -23.889)","(758.635, 90.882, -60.458, 5.88)","(712.47, 91.612, -57.338, -9.2)","(670.099, 99.707, -45.24, -8.412)","(627.019, 92.336, -47.156, 21.211)","(583.031, 100.515, -48.616, 17.502)","(551.813, 101.695, -23.88, -0.414)","(511.322, 100.553, -28.734, -7.46)","(468.66, 99.051, -45.498, -10.043)","(425.398, 99.431, -50.014, -1.193)","(385.663, 97.693, -49.036, -13.337)","(345.367, 97.196, -55.463, -3.046)","(304.229, 97.022, -40.268, -10.793)","(266.285, 95.207, -46.431, 12.054)","(227.671, 93.704, -43.237, -17.966)","(193.364, 95.838, -41.788, -2.823)","(167.798, 92.315, -10.389, -20.713)","(134.581, 99.318, -17.102, 55.721)","(121.515, 147.521, 0.995, 39.266)","(116.831, 192.036, 0.177, 47.07)","(112.24, 231.891, -4.45, 35.862)","(108.958, 267.663, -1.468, 29.236)","(104.226, 301.488, -1.522, 35.125)","(98.235, 334.209, -23.975, 20.7)","(91.476, 361.164, 3.935, 9.676)","(73.285, 378.615, -36.129, 7.627)","(None, None, None, None)",
55,"(639.606, 360.259, 13.167, -30.409)","(669.734, 331.834, 21.2, -17.928)","(698.833, 302.959, 27.686, -34.664)","(724.689, 272.407, 31.389, -29.454)","(748.805, 245.95, 4.15, -34.431)","(778.767, 223.439, 31.767, -42.902)","(792.915, 194.778, 24.853, -26.286)","(807.595, 162.094, 18.498, -30.191)","(817.731, 135.575, 10.37, -32.402)","(807.716, 94.105, -16.828, -27.844)","(791.726, 69.952, -32.075, -26.13)","(754.695, 56.917, -57.888, 3.371)","(708.27, 60.326, -37.808, -9.481)","(667.723, 65.874, -41.471, 13.458)","(625.618, 66.06, -47.427, -1.603)","(583.541, 68.382, -41.343, -1.622)","(539.287, 71.183, -56.703, 16.949)","(499.503, 70.411, -29.434, 9.395)","(460.524, 69.855, -35.565, 14.412)","(423.538, 68.366, -28.084, 12.455)","(384.568, 66.358, -32.297, -6.733)","(344.593, 66.946, -23.615, 16.025)","(306.165, 67.352, -47.947, -0.076)","(266.604, 69.009, -43.278, 3.022)","(229.104, 70.787, -27.598, -2.118)","(192.938, 67.769, -41.497, -9.099)","(155.155, 68.611, -68.706, 24.105)","(114.803, 93.631, -23.257, 33.197)","(86.66, 126.064, -17.684, 40.332)","(71.951, 161.678, -17.907, 20.167)","(65.139, 199.178, -9.651, 52.684)","(63.997, 236.783, 8.609, 44.068)","(62.186, 271.965, -8.363, 21.111)","(59.462, 306.144, 12.412, 46.451)","(56.462, 333.222, 0.84, 23.229)","(61.599, 354.028, -2.702, 35.557)",
56,"(437.211, 207.749, 41.173, -16.323)","(474.066, 193.944, 25.503, -4.782)","(511.066, 182.469, 46.513, -26.049)","(542.869, 173.828, 17.026, -13.219)","(567.693, 175.823, 10.827, 2.697)","(610.815, 184.515, 50.63, 2.369)","(654.401, 173.474, 39.258, 1.608)","(668.342, 166.06, 17.483, -0.081)","(673.599, 166.005, 30.29, -1.34)","(676.325, 166.038, 20.342, -1.711)","(678.67, 166.028, 27.374, 0.247)","(678.67, 166.028, 27.374, 0.247)","(694.648, 166.04, 35.093, -5.466)","(712.577, 166.03, 73.52, -2.958)","(733.415, 166.666, 23.7, 8.976)","(738.2, 170.858, 15.136, 4.394)","(746.439, 174.874, 8.967, -19.43)","(760.223, 175.336, 33.813, 14.221)","(773.141, 183.68, 10.188, 0.236)","(774.447, 153.693, -19.384, -8.927)","(780.777, 122.346, -8.679, -34.37)","(777.113, 103.413, -28.937, -26.785)","(772.965, 98.532, -25.905, -11.096)","(741.887, 109.929, -28.959, -11.133)","(741.287, 110.101, -6.848, 7.871)","(741.423, 111.154, 5.904, 17.043)","(739.651, 113.955, -13.207, 19.576)","(739.651, 113.955, -13.207, 19.576)","(739.553, 113.94, -2.496, -1.153)","(739.553, 113.94, -2.496, -1.153)","(739.553, 113.94, -2.496, -1.153)","(739.553, 113.94, -2.496, -1.153)","(736.416, 113.962, -41.228, 0.181)","(728.459, 113.986, -54.119, 3.427)","(728.459, 113.986, -54.119, 3.427)","(728.459, 113.986, -54.119, 3.427)",
57,"(240.876, 273.255, 33.859, 1.639)","(260.797, 269.114, 15.558, -11.811)","(285.372, 265.986, 10.625, -3.947)","(312.311, 262.376, 44.044, -2.604)","(340.172, 258.384, 28.74, 4.638)","(366.131, 254.448, 12.11, 3.072)","(393.183, 253.069, 17.316, -7.927)","(421.835, 251.104, 25.014, -6.179)","(449.62, 246.979, 21.439, 4.901)","(478.026, 244.514, 38.287, -0.008)","(507.127, 242.064, 41.363, -5.645)","(535.241, 237.115, 22.333, 3.483)","(561.844, 233.819, 40.994, 13.169)","(585.966, 232.493, 11.999, 7.185)","(609.824, 232.185, 19.698, 9.49)","(631.649, 231.137, 16.474, -11.66)","(653.634, 231.029, 17.787, -8.225)","(674.875, 230.41, 19.393, 1.461)","(695.05, 228.635, 25.549, 4.392)","(712.712, 226.67, 29.066, -2.05)","(725.165, 227.73, 10.368, 7.896)","(738.094, 226.499, 19.588, 4.053)","(747.686, 226.269, 23.735, 6.36)","(759.597, 227.129, 6.807, -6.143)","(772.768, 216.269, 5.972, -23.437)","(779.094, 191.451, 9.676, 3.781)","(783.051, 172.221, 11.364, -22.554)","(777.804, 141.746, 9.354, -25.583)","(778.555, 124.378, 4.874, -27.988)","(783.038, 99.544, -0.806, -6.385)","(759.004, 91.981, -12.78, -0.068)","(733.617, 95.004, -55.415, -21.106)","(691.915, 90.091, -27.077, -6.343)","(659.005, 82.98, -48.551, -14.681)","(623.948, 79.628, -46.544, 4.766)","(582.405, 78.725, -42.818, 13.646)",
58,"(530.977, 530.564, 46.774, -5.025)","(570.448, 532.922, 46.496, -11.021)","(609.81, 536.036, 32.443, 3.78)","(653.867, 535.676, 35.316, -4.306)","(688.35, 540.313, 37.975, 2.048)","(723.115, 544.517, 16.884, 11.073)","(753.358, 544.533, 35.805, 11.909)","(776.949, 558.201, 3.229, 47.372)","(785.577, 606.304, -6.044, 53.086)","(788.828, 646.063, 28.615, 36.097)","(764.629, 673.694, -40.036, 6.553)","(720.158, 682.368, -50.732, 9.225)","(680.054, 685.0, -27.035, -1.715)","(638.495, 684.041, -35.852, -8.424)","(598.209, 683.97, -44.166, 8.374)","(557.681, 682.345, -38.438, -7.553)","(518.408, 682.375, -47.002, 9.182)","(479.047, 679.268, -36.696, -3.786)","(438.536, 678.056, -47.141, 9.123)","(398.746, 675.173, -46.164, -7.654)","(360.153, 675.327, -52.479, -12.964)","(321.443, 675.733, -39.01, 0.299)","(282.916, 676.172, -23.162, 0.125)","(246.301, 674.46, -19.217, -2.106)","(211.455, 674.365, -29.407, 3.293)","(175.939, 671.763, -48.194, -15.616)","(138.748, 654.657, -8.006, -52.122)","(119.328, 618.46, -19.244, -28.904)","(106.359, 578.386, -22.777, -38.692)","(96.282, 539.627, -19.458, -28.635)","(85.202, 500.814, -22.439, -22.163)","(71.53, 465.149, -0.433, -20.565)","(61.247, 437.669, 8.025, -17.18)","(59.543, 415.566, 18.322, -14.59)","(56.893, 395.379, -39.841, -17.585)","(50.174, 390.846, 10.436, -7.526)",
59,"(643.084, 308.17, 33.629, -12.889)","(679.867, 281.064, 32.426, -23.863)","(716.893, 252.709, 25.963, -44.406)","(753.217, 230.699, 32.852, -41.931)","(784.109, 194.315, 21.172, -42.621)","(801.544, 148.777, -5.976, -68.366)","(786.797, 106.169, -13.809, -37.981)","(744.545, 91.092, -50.743, -9.836)","(704.589, 95.429, -37.154, -4.299)","(662.585, 102.099, -48.387, 4.942)","(617.73, 105.08, -30.411, -10.328)","(577.552, 104.875, -40.264, -14.479)","(540.563, 96.423, -42.55, -21.747)","(498.532, 92.549, -22.436, 1.632)","(459.389, 93.047, -30.569, 5.789)","(415.59, 92.092, -48.295, -12.116)","(372.907, 91.401, -47.912, 8.72)","(329.556, 89.717, -43.319, -4.764)","(285.245, 91.033, -35.849, -11.923)","(243.938, 88.569, -29.741, 9.075)","(203.258, 85.043, -41.674, -4.514)","(163.083, 79.721, -58.203, -15.18)","(126.311, 97.286, -44.171, 50.953)","(105.679, 137.588, -7.71, 43.007)","(96.009, 175.993, -10.052, 25.556)","(89.044, 217.173, 4.777, 41.399)","(83.18, 257.906, -4.429, 51.729)","(78.371, 294.087, 9.37, 32.308)","(72.875, 330.747, -12.263, 47.146)","(63.791, 361.726, -22.103, 0.852)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
60,"(402.509, 380.093, 36.113, -16.15)","(428.016, 371.014, 12.439, -22.58)","(447.676, 357.194, 19.439, -12.445)","(482.762, 348.29, 19.647, -14.664)","(518.981, 340.955, 20.147, -20.317)","(542.33, 332.697, 39.303, 3.668)","(572.629, 323.81, 34.38, -18.241)","(606.761, 312.158, 45.589, 2.302)","(640.704, 296.927, 39.468, -6.417)","(670.318, 287.215, 42.508, -19.304)","(695.526, 276.813, 30.727, -8.233)","(717.315, 268.852, 37.457, 2.682)","(737.006, 259.624, 23.885, 3.043)","(754.701, 253.757, 31.869, -11.416)","(764.712, 252.91, -8.314, 1.227)","(772.344, 242.951, 0.475, -16.98)","(783.665, 223.123, 11.407, -18.477)","(798.281, 188.583, 18.008, -13.594)","(804.033, 155.171, 8.391, -28.372)","(814.207, 131.669, 5.465, -14.693)","(815.607, 104.973, -4.32, -32.943)","(817.719, 81.243, -14.077, 2.646)","(817.574, 73.078, 1.89, -5.224)","(807.841, 65.024, -1.162, -19.304)","(790.018, 59.939, -25.389, -1.877)","(755.562, 52.983, -37.29, 7.158)","(717.587, 50.873, -32.097, 0.322)","(667.01, 53.484, -49.559, 1.822)","(628.84, 55.188, -29.608, -4.114)","(584.852, 57.27, -36.48, 16.532)","(544.844, 57.752, -50.125, -6.958)","(505.941, 59.394, -31.332, 10.562)","(467.721, 59.509, -30.679, 13.832)","(429.759, 59.665, -30.681, -0.385)","(391.64, 59.649, -45.78, -5.234)","(356.593, 58.601, -22.618, 3.145)",
61,"(529.647, 383.983, 18.712, -10.471)","(550.319, 371.502, 9.519, -16.291)","(578.05, 351.68, 32.666, -25.388)","(600.391, 334.368, 41.716, -20.26)","(630.147, 316.265, 18.192, -14.875)","(659.977, 297.707, 16.278, -5.369)","(686.562, 278.721, 36.273, -34.512)","(715.828, 263.097, 18.378, 2.009)","(736.139, 248.331, 29.318, -17.449)","(753.5, 236.919, 13.182, -30.077)","(779.413, 231.084, -4.349, 6.013)","(792.65, 216.72, 10.371, -17.514)","(797.16, 190.237, -13.681, -68.104)","(815.463, 174.831, 27.436, -12.095)","(819.618, 170.05, 18.498, 7.514)","(820.716, 170.395, 22.487, 5.461)","(832.813, 166.112, 5.699, -29.771)","(832.99, 166.039, 10.651, -4.396)","(832.99, 166.039, 10.651, -4.396)","(832.99, 166.039, 10.651, -4.396)","(832.99, 166.039, 10.651, -4.396)","(832.99, 166.039, 10.651, -4.396)","(832.99, 166.039, 10.651, -4.396)","(832.99, 166.039, 10.651, -4.396)","(832.99, 166.039, 10.651, -4.396)","(832.99, 166.039, 10.651, -4.396)","(832.99, 166.039, 10.651, -4.396)","(832.99, 166.039, 10.651, -4.396)","(832.99, 166.039, 10.651, -4.396)","(832.99, 166.039, 10.651, -4.396)","(832.99, 166.039, 10.651, -4.396)","(832.99, 166.039, 10.651, -4.396)","(832.99, 166.039, 10.651, -4.396)","(832.99, 166.039, 10.651, -4.396)","(832.99, 166.039, 10.651, -4.396)","(832.99, 166.039, 10.651, -4.396)",
62,"(309.154, 565.626, 31.34, 7.408)","(351.256, 562.99, 28.437, 10.332)","(390.004, 561.106, 33.239, -16.928)","(428.696, 560.298, 47.805, 6.727)","(467.766, 559.575, 39.886, 3.606)","(505.889, 558.569, 50.651, 6.186)","(541.775, 559.173, 43.37, -9.812)","(580.661, 560.219, 50.742, -0.808)","(617.603, 568.558, 43.974, 24.576)","(650.724, 575.476, 36.13, 13.607)","(680.488, 577.613, 37.669, 4.287)","(710.418, 580.71, 35.741, 9.443)","(728.43, 580.071, 40.689, -7.791)","(753.268, 573.806, 19.167, 2.806)","(772.473, 563.022, 8.784, -22.72)","(782.66, 600.724, 9.535, 52.871)","(785.833, 634.303, 18.219, 37.933)","(772.388, 656.337, -54.586, 12.53)","(727.913, 662.024, -32.836, 28.158)","(691.106, 673.697, -44.684, 8.847)","(651.871, 678.265, -42.246, 3.924)","(613.141, 679.746, -29.976, 12.733)","(571.777, 679.249, -52.857, 11.582)","(532.034, 678.011, -35.74, 10.675)","(492.001, 678.315, -34.589, 4.161)","(451.236, 676.578, -54.815, -3.598)","(410.924, 675.021, -43.563, -14.106)","(367.89, 676.089, -50.526, 1.894)","(326.17, 676.047, -49.167, -13.891)","(286.845, 673.627, -54.907, -16.673)","(247.331, 669.017, -33.871, -10.643)","(210.548, 667.409, -24.01, 2.936)","(174.099, 666.833, -34.287, -9.842)","(137.746, 652.016, -27.932, -22.658)","(121.501, 615.726, 0.343, -49.194)","(109.254, 577.907, -7.137, -43.543)",
63,"(672.306, 398.92, 28.246, -32.839)","(701.611, 369.491, 6.044, -20.735)","(724.916, 341.001, 26.317, -24.803)","(749.869, 309.861, 18.749, -49.645)","(771.159, 276.025, 19.106, -16.029)","(786.842, 248.103, 23.388, -27.516)","(795.203, 230.895, 5.798, -17.619)","(802.603, 203.492, -7.183, -48.238)","(807.666, 162.143, 0.546, -40.928)","(819.806, 134.743, 6.431, -16.56)","(806.774, 97.959, -18.744, -53.212)","(787.431, 72.202, -24.67, -39.923)","(747.202, 56.934, -54.046, -13.918)","(700.359, 60.748, -28.09, 21.271)","(659.498, 68.274, -39.647, -9.686)","(614.666, 65.99, -54.327, 1.01)","(570.535, 74.476, -53.97, 19.621)","(533.499, 84.837, -36.425, 16.753)","(494.638, 90.324, -33.673, 1.862)","(454.132, 94.138, -53.892, -4.274)","(412.97, 96.029, -27.187, 1.879)","(371.982, 95.219, -46.292, -3.41)","(332.048, 93.882, -50.26, 12.191)","(291.702, 94.622, -28.433, -10.029)","(251.897, 93.987, -44.395, -12.279)","(215.456, 88.705, -32.262, -4.915)","(178.35, 93.598, -29.641, 8.888)","(140.668, 87.292, -44.53, 37.231)","(119.366, 139.894, -11.723, 51.691)","(117.717, 183.708, -4.787, 43.812)","(115.072, 223.535, 1.454, 51.65)","(110.435, 258.961, 7.755, 24.554)","(104.839, 295.484, -2.054, 44.268)","(93.651, 331.324, -8.515, 24.811)","(85.415, 362.42, 15.291, 49.097)","(86.311, 375.994, -5.88, 6.642)",
