,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
67,"(657.096, 338.69, 20.4, -9.789)","(678.223, 333.716, 20.334, -7.155)","(696.983, 323.961, 16.953, -10.319)","(717.187, 313.343, 20.527, -8.9)","(741.429, 303.455, 17.45, -5.726)","(760.529, 294.518, 12.744, 3.208)","(772.792, 282.249, 8.482, -21.421)","(782.459, 273.088, 0.484, -13.44)","(790.443, 257.733, -8.012, -4.868)","(794.032, 244.647, 4.376, -22.687)","(800.686, 237.382, -12.679, -9.872)","(800.726, 225.658, 18.033, 2.483)","(803.998, 203.407, -9.333, -28.133)","(802.252, 170.419, 4.697, -19.222)","(805.344, 138.094, 12.18, -25.362)","(812.143, 119.287, 1.927, -35.426)","(810.751, 88.897, -8.745, -20.806)","(791.318, 68.965, -25.374, -18.706)","(766.882, 53.415, -26.421, -6.566)","(738.445, 54.481, -29.573, 6.314)","(707.32, 58.382, -33.963, -6.489)","(669.524, 56.08, -34.001, -2.715)","(634.306, 54.878, -31.951, -1.251)","(597.426, 54.291, -31.926, 1.577)","(557.884, 54.878, -38.357, -1.215)","(518.795, 57.074, -42.28, -0.971)","(479.813, 60.107, -33.617, -4.18)","(443.764, 58.628, -34.226, 0.545)","(408.661, 58.574, -37.705, 3.338)"
68,"(614.438, 509.803, 32.186, 1.955)","(642.765, 510.625, 26.404, 1.253)","(670.938, 512.273, 30.033, 7.377)","(695.623, 518.206, 18.621, 8.993)","(714.324, 522.311, 20.917, 6.747)","(734.236, 527.786, 17.881, 5.243)","(751.433, 534.955, 10.14, 0.068)","(774.309, 549.699, 16.81, 28.447)","(792.425, 586.152, 9.855, 45.235)","(793.513, 621.527, 3.954, 24.13)","(797.761, 652.702, 3.494, 38.709)","(786.574, 674.149, -16.461, 17.731)","(754.557, 687.258, -32.561, 4.358)","(725.088, 685.075, -32.524, -9.095)","(691.964, 679.497, -34.723, -3.844)","(657.369, 674.605, -37.147, -1.639)","(624.028, 672.536, -31.031, -3.066)","(590.208, 671.873, -37.303, -2.051)","(553.272, 672.25, -35.727, -1.047)","(517.425, 671.547, -33.382, -1.046)","(481.787, 668.487, -35.211, -4.84)","(447.062, 664.29, -35.792, -6.625)","(412.227, 658.557, -35.686, -9.136)","(378.643, 652.666, -35.646, -7.846)","(345.933, 644.753, -31.195, -5.55)","(316.846, 637.847, -26.234, -4.808)","(308.325, 636.002, -24.129, -0.594)","(307.328, 636.0, -32.462, -0.231)","(307.328, 636.0, -32.462, -0.231)"
69,"(457.438, 188.657, 37.621, -9.912)","(494.003, 177.632, 32.742, -8.679)","(525.501, 166.939, 29.558, -8.859)","(528.2, 166.011, 36.207, -5.252)","(528.2, 166.011, 36.207, -5.252)","(528.2, 166.011, 36.207, -5.252)","(529.631, 166.01, 44.775, 0.411)","(543.309, 166.019, 36.161, 0.293)","(548.353, 166.001, 30.575, -0.191)","(548.353, 166.001, 30.575, -0.191)","(568.047, 166.445, 26.676, 0.654)","(586.71, 169.828, 16.721, -1.747)","(604.127, 171.083, 18.418, 2.064)","(617.514, 172.812, 14.4, 2.46)","(628.207, 171.958, 7.858, -1.47)","(640.069, 173.165, 13.343, -0.86)","(650.774, 176.347, 15.432, 2.825)","(662.585, 179.256, 12.037, 5.911)","(672.961, 186.283, 8.766, 5.536)","(684.802, 192.822, 13.604, 11.095)","(701.888, 201.18, 14.669, 2.49)","(720.464, 204.238, 17.607, 1.246)","(732.122, 203.223, 8.386, 1.81)","(739.645, 205.36, 9.189, 5.353)","(756.346, 205.882, 18.727, -9.965)","(772.645, 197.253, 5.948, -14.631)","(781.011, 186.256, 10.894, -8.312)","(782.119, 178.814, 1.82, -4.485)","(791.445, 160.412, 9.854, -39.869)"
70,"(493.734, 247.918, 19.426, -10.426)","(519.433, 242.507, 31.682, -2.317)","(544.52, 243.263, 18.407, 5.291)","(566.579, 247.698, 26.598, 5.552)","(591.716, 244.057, 27.08, -2.656)","(615.623, 238.552, 23.402, 10.343)","(633.798, 231.595, 24.502, -2.985)","(657.604, 228.819, 18.625, -1.046)","(675.936, 228.819, 20.735, -2.837)","(690.931, 225.372, 14.466, -5.793)","(709.806, 221.385, 0.307, -3.922)","(729.657, 213.994, 18.704, -7.801)","(745.27, 206.632, 16.557, -7.104)","(757.934, 206.495, 2.725, 1.359)","(763.558, 206.846, 21.107, -3.142)","(778.992, 191.313, 1.544, -18.059)","(783.33, 179.466, 5.434, -34.824)","(792.53, 156.372, 11.432, -45.098)","(783.218, 129.505, -1.671, -8.008)","(771.363, 114.333, -16.954, -7.848)","(756.571, 106.489, -12.274, 4.055)","(745.388, 113.248, -18.367, 2.101)","(735.605, 113.987, -17.882, 4.78)","(735.605, 113.987, -17.882, 4.78)","(735.126, 113.986, -0.572, 1.225)","(735.126, 113.986, -0.572, 1.225)","(735.126, 113.986, -0.572, 1.225)","(735.126, 113.986, -0.572, 1.225)","(735.126, 113.986, -0.572, 1.225)"
71,"(345.913, 313.169, 32.878, -1.552)","(376.156, 308.711, 28.014, -2.427)","(403.249, 302.738, 24.996, -7.067)","(422.872, 296.407, 13.641, -8.365)","(440.95, 291.578, 18.766, -6.045)","(460.917, 289.069, 19.544, -3.503)","(484.162, 283.601, 24.413, -11.575)","(505.714, 278.471, 22.423, -3.925)","(526.003, 274.723, 20.586, -1.098)","(545.887, 271.873, 15.806, -2.803)","(563.305, 273.557, 15.663, 4.14)","(579.863, 279.679, 18.32, 8.819)","(595.818, 280.976, 15.424, -3.957)","(611.113, 278.635, 9.625, 1.284)","(628.488, 275.283, 17.36, -1.334)","(646.734, 270.756, 16.676, -7.02)","(662.604, 266.893, 12.818, -3.094)","(675.943, 261.925, 10.276, -6.717)","(688.16, 254.781, 11.361, -11.301)","(702.043, 249.749, 16.681, -4.66)","(713.483, 246.299, 5.471, -2.291)","(720.848, 244.901, 18.568, -7.799)","(734.215, 239.617, 17.354, -1.551)","(749.236, 236.214, 5.967, -2.062)","(757.839, 234.076, 14.781, -3.635)","(763.266, 228.688, 5.048, -5.813)","(770.398, 220.384, 7.844, -10.319)","(776.34, 213.099, -2.637, 1.498)","(775.655, 209.492, 2.477, -6.857)"
72,"(361.646, 390.705, 27.063, -0.723)","(382.913, 385.711, 26.945, -8.687)","(409.779, 382.542, 23.434, -0.17)","(436.564, 380.267, 29.402, -5.008)","(462.194, 376.991, 24.969, -2.602)","(487.854, 373.469, 22.612, -2.488)","(512.811, 369.717, 24.547, -3.767)","(536.479, 366.32, 24.123, -3.074)","(558.483, 363.851, 19.718, -4.462)","(578.104, 361.481, 21.972, -1.232)","(595.076, 359.487, 16.922, -0.775)","(611.802, 353.228, 18.142, -7.681)","(628.884, 345.869, 17.628, -10.67)","(646.423, 338.159, 15.444, -10.239)","(663.063, 331.099, 13.251, -2.601)","(678.79, 325.21, 13.123, -3.557)","(694.521, 318.671, 15.721, -7.203)","(708.88, 312.987, 14.433, -3.023)","(721.118, 309.213, 12.609, -3.479)","(730.198, 304.256, 10.52, -6.377)","(739.719, 297.201, 6.129, -8.028)","(747.89, 291.138, 8.199, -9.924)","(756.367, 284.798, 6.522, -9.303)","(763.645, 279.792, 6.447, -4.297)","(769.631, 277.281, 7.847, -5.085)","(776.6, 275.131, 5.501, -1.463)","(782.405, 271.816, 3.61, -2.812)","(788.782, 267.713, 4.955, -1.168)","(795.842, 264.077, 5.454, -4.824)"
73,"(424.497, 180.696, 32.809, -10.463)","(454.38, 169.601, 27.882, -10.31)","(465.448, 166.056, 28.485, -12.764)","(465.448, 166.056, 28.485, -12.764)","(465.448, 166.056, 28.485, -12.764)","(474.967, 166.037, 48.88, -0.658)","(498.557, 166.091, 34.59, 2.298)","(507.287, 166.004, 30.622, -1.265)","(507.287, 166.004, 30.622, -1.265)","(507.287, 166.004, 30.622, -1.265)","(507.287, 166.004, 30.622, -1.265)","(507.287, 166.004, 30.622, -1.265)","(517.91, 166.74, 16.477, -1.27)","(533.108, 169.852, 15.345, 5.199)","(551.825, 173.423, 13.127, 5.785)","(568.785, 177.453, 18.028, 4.54)","(587.222, 183.549, 21.45, 10.406)","(608.843, 193.359, 21.638, 9.754)","(627.179, 195.099, 11.681, 1.944)","(639.895, 194.204, 12.288, -1.501)","(651.96, 192.972, 14.31, -3.179)","(664.058, 192.168, 14.589, -1.037)","(675.295, 191.655, 13.4, 1.112)","(686.972, 191.251, 12.745, 1.006)","(698.326, 193.782, 8.378, -0.712)","(710.214, 199.182, 15.189, 3.538)","(721.087, 203.342, 15.715, 5.758)","(730.479, 208.028, 20.08, -0.321)","(740.006, 211.564, 9.864, 6.87)"
74,"(435.636, 278.651, 26.548, -5.988)","(470.028, 274.232, 33.42, -5.446)","(500.269, 267.343, 23.812, -4.458)","(522.475, 260.254, 20.852, -9.133)","(548.829, 250.954, 25.914, -16.834)","(574.754, 242.751, 24.544, -7.656)","(598.499, 236.274, 28.624, -3.139)","(619.447, 234.127, 4.53, 1.861)","(633.179, 227.57, 11.866, -3.381)","(650.012, 222.756, 3.805, -23.203)","(672.712, 219.09, 24.709, -4.248)","(693.059, 214.762, 20.764, 1.647)","(708.897, 218.183, 16.237, -3.451)","(723.699, 212.578, 16.794, -7.705)","(736.395, 204.404, 22.207, -13.035)","(754.225, 201.891, -9.25, -4.208)","(764.776, 203.625, 7.587, 21.4)","(774.727, 194.335, 30.478, -29.615)","(773.581, 175.49, -23.195, -29.825)","(781.398, 140.061, 16.678, -40.345)","(783.873, 109.377, 6.674, -34.354)","(773.175, 92.65, -46.82, -15.151)","(737.366, 83.322, -33.819, -1.227)","(697.314, 93.798, -21.918, 11.74)","(661.771, 97.29, -34.168, 0.989)","(642.905, 95.892, -14.363, 0.165)","(609.494, 91.393, -34.612, -4.968)","(584.151, 84.549, -47.398, 10.326)","(553.182, 83.733, -42.561, -4.466)"
75,"(544.484, 554.57, 11.875, 4.864)","(565.22, 560.529, 28.447, 4.003)","(591.045, 567.456, 23.287, 8.805)","(614.699, 576.935, 24.482, 11.453)","(631.882, 583.998, 19.107, 4.95)","(631.882, 583.998, 19.107, 4.95)","(631.882, 583.998, 19.107, 4.95)","(631.882, 583.998, 19.107, 4.95)","(631.882, 583.998, 19.107, 4.95)","(631.882, 583.998, 19.107, 4.95)","(635.89, 583.974, 13.372, -1.555)","(652.5, 580.42, 20.682, -7.612)","(669.294, 578.116, 18.425, -4.619)","(686.381, 578.011, 14.182, -3.441)","(704.627, 575.2, 14.168, 7.555)","(716.749, 575.922, 16.729, -5.706)","(728.203, 573.313, 10.729, -2.097)","(736.627, 569.036, 11.304, -10.77)","(752.634, 561.952, 23.572, -9.977)","(771.206, 559.263, 16.931, -6.053)","(773.005, 583.797, -1.025, 25.074)","(771.258, 611.093, -0.794, 26.544)","(773.442, 631.749, 9.588, 19.651)","(784.647, 653.508, -17.174, 3.687)","(765.48, 661.851, -22.955, 11.665)","(740.261, 667.323, -27.359, 3.042)","(714.456, 667.956, -23.109, -4.837)","(689.343, 665.072, -22.324, -5.435)","(664.596, 661.38, -24.506, -5.082)"
76,"(753.04, 247.942, 24.413, -17.931)","(777.753, 220.758, 25.458, -38.486)","(796.757, 180.235, 14.893, -43.771)","(805.91, 140.241, -3.307, -37.959)","(798.189, 93.769, -16.619, -26.581)","(780.688, 66.621, -20.054, -12.458)","(756.469, 59.86, -28.693, -0.792)","(726.143, 62.013, -33.427, 5.896)","(689.274, 63.4, -42.927, -1.137)","(657.204, 64.111, -30.787, 4.071)","(623.767, 65.168, -37.504, 1.935)","(590.214, 65.238, -31.72, 0.79)","(555.938, 64.985, -32.96, 1.289)","(517.302, 65.647, -38.287, -0.046)","(479.835, 62.88, -39.721, -3.573)","(446.464, 61.767, -33.583, -2.034)","(412.962, 63.328, -35.429, 1.376)","(377.877, 66.666, -36.589, 1.945)","(341.566, 68.562, -33.772, -2.58)","(305.246, 68.424, -35.078, -2.21)","(268.536, 67.755, -39.105, 2.608)","(229.707, 67.826, -35.783, 4.56)","(190.79, 66.877, -35.439, -1.004)","(150.312, 70.319, -48.595, 4.543)","(108.441, 90.998, -32.522, 22.926)","(84.779, 113.324, -16.503, 25.854)","(72.048, 137.387, -9.682, 25.074)","(65.787, 160.929, -0.683, 24.122)","(63.657, 184.794, 0.973, 32.046)"
77,"(622.456, 346.233, 22.487, -18.095)","(645.09, 320.44, 11.031, -13.235)","(669.384, 302.033, 24.423, -12.366)","(695.648, 288.146, 23.524, -15.993)","(719.687, 267.415, 21.46, -31.834)","(741.85, 255.836, 15.102, -7.067)","(760.099, 241.568, 25.954, -18.533)","(779.768, 227.698, 13.995, -18.029)","(792.832, 205.017, 14.328, -29.423)","(810.201, 184.154, -1.09, -39.031)","(809.88, 146.092, 3.069, -31.461)","(813.928, 118.817, -0.089, -35.034)","(820.512, 86.012, 9.82, -23.31)","(824.102, 69.066, 0.009, -12.154)","(827.071, 65.551, 6.721, 0.867)","(830.737, 64.814, 3.345, 4.453)","(829.829, 63.321, 6.326, 0.957)","(831.409, 62.683, -0.217, 0.501)","(833.764, 61.564, 8.087, 1.213)","(835.035, 63.906, 1.584, 2.771)","(833.815, 65.259, -6.04, -4.264)","(832.882, 62.751, 2.128, -0.507)","(833.62, 63.227, -1.076, -0.428)","(831.48, 65.067, -1.615, 0.495)","(828.059, 67.512, -4.708, 1.978)","(824.247, 68.588, -5.025, 2.04)","(820.819, 68.226, -7.144, 2.979)","(815.365, 69.342, -3.296, 0.898)","(808.063, 70.722, -8.977, -2.058)"
78,"(300.561, 332.475, 20.204, 0.753)","(323.092, 328.021, 23.834, -9.097)","(345.293, 321.128, 21.406, -8.0)","(368.344, 315.394, 21.076, -5.875)","(391.029, 314.254, 16.898, 1.478)","(408.784, 312.228, 13.774, -3.615)","(422.564, 312.695, 14.363, 0.621)","(434.264, 314.52, 9.668, 1.937)","(447.882, 314.219, 13.679, -4.346)","(463.893, 312.171, 18.496, -1.26)","(480.732, 309.527, 13.74, -6.944)","(497.409, 305.25, 18.691, -7.58)","(514.137, 299.688, 17.441, -8.232)","(532.74, 292.521, 17.821, -3.858)","(550.536, 286.666, 17.957, -0.774)","(568.587, 283.212, 15.688, -1.287)","(587.324, 279.22, 18.18, -1.142)","(605.953, 276.454, 21.123, -4.151)","(623.621, 274.432, 15.927, -0.15)","(639.755, 274.14, 11.303, -3.285)","(652.705, 272.462, 11.542, -5.336)","(665.0, 270.789, 12.384, -6.181)","(678.202, 267.592, 13.757, -2.024)","(689.259, 264.774, 5.401, -6.201)","(701.389, 261.407, 10.705, -5.499)","(712.873, 258.575, 11.011, -3.666)","(722.958, 256.895, 7.171, -0.456)","(732.209, 255.707, 10.654, -0.459)","(740.153, 256.354, 3.724, 2.334)"
79,"(706.458, 186.831, 26.029, -5.357)","(727.24, 179.717, 14.527, -9.411)","(746.345, 169.137, 14.221, -11.09)","(750.202, 166.071, 13.979, -7.4)","(750.202, 166.071, 13.979, -7.4)","(750.202, 166.071, 13.979, -7.4)","(750.202, 166.071, 13.979, -7.4)","(750.202, 166.071, 13.979, -7.4)","(750.475, 165.999, 9.334, -1.837)","(750.475, 165.999, 9.334, -1.837)","(753.655, 164.829, 14.75, -10.058)","(757.738, 166.634, 7.69, -13.125)","(760.049, 162.37, 12.692, -26.729)","(756.027, 150.964, -3.628, -25.743)","(756.027, 150.964, -3.628, -25.743)","(756.027, 150.964, -3.628, -25.743)","(756.027, 150.964, -3.628, -25.743)","(756.027, 150.964, -3.628, -25.743)","(756.027, 150.964, -3.628, -25.743)","(756.027, 150.964, -3.628, -25.743)","(756.027, 150.964, -3.628, -25.743)","(756.027, 150.964, -3.628, -25.743)","(756.027, 150.964, -3.628, -25.743)","(756.007, 150.347, -2.825, -0.967)","(756.205, 158.656, 3.638, 7.548)","(762.427, 166.242, 6.08, 4.118)","(767.284, 165.577, 5.454, -18.582)","(769.23, 157.97, 3.978, 0.764)","(767.876, 159.379, 2.601, 13.565)"
80,"(349.972, 435.405, 24.321, -2.899)","(374.054, 437.81, 20.127, 0.447)","(402.394, 441.749, 33.871, 5.031)","(433.251, 446.749, 30.9, 1.087)","(459.558, 448.405, 25.226, 0.885)","(488.761, 451.167, 28.741, 5.232)","(519.199, 454.467, 28.851, 2.545)","(549.192, 455.571, 26.44, 2.471)","(575.531, 457.593, 24.761, 3.473)","(600.759, 458.932, 22.005, -4.071)","(621.928, 458.857, 20.443, -2.484)","(639.454, 460.733, 18.269, 1.266)","(655.787, 464.301, 15.753, 1.847)","(671.749, 468.279, 19.299, 2.768)","(688.482, 475.324, 18.38, 6.818)","(704.897, 481.148, 16.087, 6.841)","(720.022, 486.489, 15.499, 4.489)","(733.706, 491.275, 13.713, 2.989)","(745.46, 496.334, 6.859, 3.63)","(755.208, 500.505, 7.337, 6.645)","(763.284, 504.644, 5.447, 1.67)","(773.168, 509.335, 11.467, 3.443)","(782.306, 514.387, 9.932, 4.636)","(790.516, 517.816, 8.507, 2.497)","(793.529, 524.41, 3.97, 8.932)","(795.289, 536.855, 6.41, 12.242)","(801.382, 549.36, 9.413, 11.345)","(802.552, 559.189, -7.023, 4.972)","(795.666, 566.329, -9.655, 11.392)"
