,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
48,"(557.136, 304.014, 39.264, -14.155)","(596.003, 291.333, 28.481, -27.04)","(635.364, 273.521, 44.436, -27.802)","(667.546, 257.289, 24.701, -32.013)","(700.408, 243.082, 43.644, -28.92)","(732.224, 228.275, 31.452, -34.374)","(754.432, 224.752, 28.468, -14.573)","(772.822, 219.482, 2.299, 0.275)","(784.815, 196.386, 7.323, -66.664)","(797.257, 157.507, 30.087, -15.427)","(797.283, 119.871, 3.746, -62.919)","(775.574, 90.004, -23.26, 0.789)","(727.253, 96.176, -39.956, 10.516)","(687.123, 113.98, -46.757, 3.379)","(687.123, 113.98, -46.757, 3.379)","(687.123, 113.98, -46.757, 3.379)","(687.123, 113.98, -46.757, 3.379)","(687.123, 113.98, -46.757, 3.379)","(687.123, 113.98, -46.757, 3.379)","(687.123, 113.98, -46.757, 3.379)","(687.123, 113.98, -46.757, 3.379)","(687.123, 113.98, -46.757, 3.379)","(687.123, 113.98, -46.757, 3.379)","(687.123, 113.98, -46.757, 3.379)","(687.123, 113.98, -46.757, 3.379)","(687.123, 113.98, -46.757, 3.379)","(687.123, 113.98, -46.757, 3.379)","(687.123, 113.98, -46.757, 3.379)","(687.123, 113.98, -46.757, 3.379)","(687.123, 113.98, -46.757, 3.379)","(687.123, 113.98, -46.757, 3.379)","(687.123, 113.98, -46.757, 3.379)","(679.06, 113.856, -29.117, 10.855)","(670.431, 113.979, -55.441, -0.583)","(656.713, 113.961, -24.385, 0.811)"
49,"(737.888, 548.306, 40.245, 16.876)","(781.683, 572.878, 22.398, 59.708)","(791.107, 628.659, 0.391, 56.618)","(769.009, 657.297, -51.544, -5.026)","(722.586, 661.956, -37.244, -8.059)","(678.811, 663.647, -57.98, -10.909)","(634.602, 664.573, -45.497, 3.734)","(588.213, 666.241, -51.138, -7.898)","(544.382, 663.272, -54.632, -7.19)","(501.838, 661.058, -29.86, 10.888)","(456.706, 660.443, -53.382, -13.182)","(412.024, 660.458, -44.182, 8.443)","(366.771, 659.368, -53.799, -4.039)","(322.71, 659.535, -51.478, 14.717)","(279.803, 661.901, -38.0, -5.338)","(237.474, 663.113, -44.417, -2.507)","(194.434, 665.384, -25.382, -4.684)","(153.052, 661.319, -27.508, 2.933)","(131.569, 627.099, -10.645, -54.657)","(115.079, 584.94, -20.369, -25.995)","(101.454, 545.081, -25.529, -47.287)","(89.713, 504.156, -13.286, -46.905)","(80.101, 461.159, -0.206, -37.94)","(73.103, 421.435, -9.934, -27.911)","(66.579, 390.483, -22.954, -17.033)","(32.175, 380.75, -48.126, 0.417)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
50,"(574.858, 198.087, 46.399, -20.253)","(603.119, 181.647, 39.626, -28.141)","(631.714, 168.939, 24.973, -29.197)","(652.931, 166.682, 28.547, 5.508)","(665.271, 166.074, 17.342, 4.412)","(671.59, 166.027, 18.85, -1.833)","(671.887, 166.014, 17.773, -0.825)","(671.887, 166.014, 17.773, -0.825)","(672.826, 166.006, 56.329, -0.442)","(673.566, 166.005, 44.427, -0.067)","(673.566, 166.005, 44.427, -0.067)","(673.566, 166.005, 44.427, -0.067)","(678.915, 166.126, 34.87, -3.954)","(698.268, 166.084, 44.078, -5.906)","(715.772, 166.047, 50.666, -3.668)","(727.741, 166.052, 28.666, -6.808)","(752.013, 175.911, 2.977, 27.935)","(764.792, 180.933, -8.382, 16.442)","(779.042, 178.556, -4.106, -50.279)","(778.623, 135.956, 6.987, -51.891)","(775.846, 106.512, 17.713, -32.835)","(766.512, 89.49, -41.838, -24.096)","(717.458, 89.603, -45.049, 8.614)","(678.894, 85.649, -22.561, 8.034)","(643.144, 92.0, -45.663, -12.234)","(605.753, 84.834, -42.067, -5.006)","(561.343, 90.975, -42.53, 5.784)","(521.687, 99.104, -49.978, 20.467)","(477.581, 101.451, -46.426, -16.941)","(437.061, 99.759, -37.66, -4.199)","(400.33, 100.091, -31.536, 1.013)","(364.483, 100.885, -21.472, 1.999)","(330.957, 101.298, -37.386, -0.421)","(297.118, 102.652, -46.145, 0.572)","(268.012, 102.099, -13.257, 25.118)"
51,"(345.949, 261.075, 44.176, 8.755)","(381.649, 258.739, 49.013, -20.15)","(416.188, 254.009, 34.791, -5.258)","(453.6, 247.632, 20.309, 4.682)","(487.232, 238.861, 15.345, -13.645)","(525.445, 231.359, 33.119, -16.787)","(558.658, 228.103, 38.068, -18.609)","(590.868, 227.89, 22.598, 14.834)","(615.587, 219.447, 16.181, -11.591)","(643.034, 211.8, 29.638, -25.836)","(671.881, 209.53, 24.255, 26.029)","(701.077, 204.32, 23.126, -19.058)","(725.548, 203.268, 17.657, -18.987)","(754.083, 203.149, 35.835, 4.276)","(767.755, 205.809, 22.333, -11.798)","(774.381, 190.781, 33.999, -41.946)","(783.497, 153.098, -24.164, -66.798)","(776.092, 120.001, -9.126, -25.29)","(771.879, 98.531, -7.855, -32.704)","(752.991, 79.347, -33.294, -6.74)","(712.742, 83.026, -38.293, 3.454)","(678.17, 85.596, -26.967, 0.387)","(644.139, 88.152, -39.068, 13.089)","(603.503, 80.484, -26.224, -4.383)","(560.439, 84.642, -54.838, 16.465)","(526.339, 94.329, -15.943, 17.602)","(486.488, 95.188, -43.54, 8.391)","(447.272, 94.82, -18.962, -6.041)","(406.093, 93.898, -41.929, 11.675)","(367.264, 94.939, -45.463, 14.61)","(331.936, 93.576, -48.41, -10.588)","(296.044, 93.517, -42.365, -1.21)","(263.064, 90.078, -28.581, -5.305)","(232.243, 89.164, -42.628, -15.439)","(208.021, 86.678, -45.799, -1.356)"
52,"(710.299, 255.072, 48.826, -34.929)","(755.542, 232.527, 46.005, -25.113)","(793.67, 195.633, 41.159, -57.982)","(809.936, 146.815, 18.163, -59.203)","(796.638, 94.311, -31.804, -25.385)","(748.634, 75.292, -62.923, -17.041)","(696.817, 75.096, -39.979, -6.78)","(647.169, 75.841, -40.704, 17.334)","(601.949, 75.668, -35.002, 12.414)","(560.054, 77.206, -42.468, 4.645)","(516.163, 75.536, -39.675, -17.968)","(470.849, 76.23, -28.025, -9.405)","(426.707, 76.641, -48.726, -3.634)","(382.167, 76.647, -50.655, 13.958)","(337.746, 77.604, -61.303, 12.647)","(295.305, 79.08, -31.681, 8.915)","(249.889, 79.568, -57.915, 4.259)","(208.102, 79.877, -22.865, 9.923)","(166.577, 77.761, -46.26, -20.091)","(129.564, 97.331, -23.931, 53.141)","(107.388, 137.882, -5.262, 45.325)","(98.183, 177.701, -2.532, 26.487)","(89.88, 221.268, 9.977, 45.318)","(85.911, 266.03, -8.013, 29.877)","(80.61, 305.92, -19.596, 35.41)","(76.806, 342.869, 10.006, 41.314)","(45.115, 365.884, -57.474, -3.476)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
53,"(598.537, 258.185, 36.121, -22.23)","(634.401, 246.193, 52.96, -10.083)","(669.037, 230.41, 39.868, -12.693)","(701.314, 217.212, 42.006, -35.351)","(730.658, 210.492, 39.802, -8.917)","(757.379, 201.416, 12.361, -19.716)","(769.827, 197.077, -3.301, -0.161)","(775.335, 173.85, -4.573, -60.519)","(780.084, 126.798, -17.262, -60.44)","(763.309, 106.021, -22.582, 9.792)","(765.34, 91.973, 4.83, -41.871)","(772.075, 74.109, -37.368, 7.271)","(728.39, 71.451, -51.439, 10.999)","(693.75, 75.975, -45.231, -2.08)","(651.157, 78.948, -48.137, 2.018)","(610.229, 77.31, -42.233, 0.745)","(567.787, 75.336, -49.548, 11.164)","(522.698, 83.146, -38.791, 4.503)","(476.241, 94.275, -51.25, 20.216)","(433.989, 97.292, -47.996, -6.217)","(391.355, 97.091, -23.367, 0.373)","(349.45, 97.382, -49.286, -7.367)","(309.756, 97.9, -38.255, 12.319)","(270.874, 96.22, -28.814, -14.763)","(233.423, 94.01, -43.028, -1.259)","(195.378, 93.391, -52.54, -8.867)","(163.235, 90.707, -29.71, -15.683)","(130.014, 116.235, -19.827, 61.279)","(123.517, 164.379, -14.337, 44.853)","(120.884, 208.284, 4.858, 49.939)","(113.138, 248.485, 5.712, 38.407)","(107.393, 282.517, -13.703, 28.307)","(102.647, 314.48, -6.517, 18.839)","(96.153, 349.038, -8.923, 27.571)","(90.253, 369.939, -5.306, 19.822)"
54,"(348.392, 519.714, 47.557, -3.504)","(383.73, 515.961, 41.616, -17.024)","(419.453, 513.463, 31.668, -11.182)","(453.337, 509.673, 18.579, -1.652)","(485.515, 504.058, 47.358, -11.828)","(517.577, 499.079, 43.819, -8.128)","(553.7, 497.885, 49.388, 2.2)","(589.603, 497.467, 23.573, -9.761)","(622.77, 497.992, 30.69, -3.9)","(657.241, 502.16, 28.094, 24.253)","(691.651, 511.898, 47.164, 19.375)","(717.171, 527.759, 3.041, 15.163)","(739.258, 536.303, 21.272, 3.274)","(760.024, 537.503, 18.627, -22.438)","(777.457, 536.044, -10.913, 14.357)","(792.036, 550.261, 10.573, 15.862)","(803.214, 576.787, -16.635, 49.192)","(800.082, 615.644, 6.191, 32.979)","(803.063, 647.285, -0.972, 20.723)","(803.044, 660.003, -22.864, 8.147)","(788.502, 667.328, -6.95, 11.517)","(757.374, 684.941, -42.216, 6.58)","(722.374, 687.832, -47.073, -2.613)","(685.122, 688.835, -36.291, 10.236)","(646.275, 688.922, -35.416, -0.673)","(607.879, 691.543, -52.247, -16.233)","(565.162, 689.367, -41.238, 6.516)","(522.824, 685.397, -39.611, -21.45)","(480.485, 681.358, -22.723, 2.875)","(441.77, 674.325, -34.65, -19.836)","(403.193, 674.868, -48.13, 15.556)","(362.739, 676.6, -29.885, 17.516)","(320.673, 677.931, -54.337, -19.01)","(283.375, 675.444, -40.963, 7.733)","(247.863, 672.173, -28.36, 8.594)"
55,"(349.486, 458.491, 39.863, -22.923)","(379.431, 451.427, 35.82, 4.278)","(404.694, 449.561, 47.027, 16.615)","(441.482, 437.132, 29.42, -22.65)","(472.314, 419.419, 45.885, -31.159)","(504.92, 408.239, 48.269, -23.309)","(537.338, 399.874, 28.75, -15.672)","(571.216, 384.925, 36.444, -6.898)","(602.468, 369.256, 13.884, -1.003)","(631.061, 358.225, 27.976, -6.809)","(656.146, 345.582, 26.309, -12.808)","(679.945, 329.622, 35.845, -18.846)","(705.754, 313.316, 26.252, -18.518)","(725.081, 300.109, 15.061, -17.19)","(742.949, 288.772, 12.053, -9.706)","(754.678, 276.29, 16.055, -28.229)","(766.754, 269.403, 33.936, -9.35)","(777.976, 263.655, 7.606, -4.717)","(788.108, 246.652, 3.865, -26.818)","(791.38, 230.355, 14.205, -25.394)","(795.146, 216.988, 12.959, -25.709)","(809.264, 183.517, 25.056, -8.139)","(813.076, 168.152, -13.581, -27.824)","(812.194, 132.742, -4.094, -18.634)","(807.843, 103.882, -10.458, -18.771)","(807.577, 81.387, 5.962, -19.687)","(797.802, 64.083, -13.6, -17.913)","(777.032, 55.478, -37.973, -6.948)","(743.973, 55.039, -40.419, 2.123)","(707.412, 55.474, -40.3, 13.01)","(668.678, 56.395, -26.67, 11.662)","(623.969, 57.99, -42.598, 3.942)","(582.044, 53.611, -59.236, 5.935)","(538.295, 57.9, -59.251, -10.726)","(495.418, 59.825, -40.39, 12.507)"
56,"(383.093, 381.423, 20.844, -19.13)","(419.338, 365.407, 46.812, -29.206)","(464.486, 355.055, 51.839, -10.679)","(502.553, 342.569, 51.286, -7.685)","(538.476, 332.908, 23.604, -8.166)","(573.204, 323.328, 42.649, -0.35)","(608.697, 313.357, 40.886, -22.995)","(645.456, 306.0, 22.059, -17.585)","(678.412, 293.881, 34.002, 3.041)","(704.404, 283.906, 34.276, 7.845)","(726.401, 276.062, 34.666, 9.172)","(743.719, 267.302, 18.818, 9.119)","(760.093, 254.848, 16.408, -16.009)","(776.18, 248.002, 11.385, 2.718)","(786.47, 237.129, 6.026, 20.815)","(795.682, 217.209, 15.319, -22.919)","(799.887, 190.448, -3.431, -14.175)","(811.638, 167.059, 11.444, -52.696)","(809.803, 126.057, 2.371, -6.294)","(813.11, 94.735, 6.228, -46.322)","(814.403, 78.759, -4.514, -21.899)","(811.944, 70.127, -11.03, 6.942)","(783.102, 54.597, -49.709, -17.401)","(748.281, 49.708, -49.872, -1.212)","(702.618, 51.275, -43.299, -4.446)","(660.522, 54.621, -45.953, 18.532)","(622.422, 56.147, -43.917, -7.083)","(579.352, 54.955, -41.103, 3.159)","(538.148, 56.759, -28.256, -12.354)","(498.517, 58.203, -41.929, -16.016)","(458.688, 57.572, -52.435, 6.273)","(417.523, 57.048, -37.92, 5.683)","(378.983, 58.924, -48.028, -5.232)","(343.254, 60.416, -20.758, -7.468)","(309.178, 61.25, -31.189, 2.823)"
57,"(445.822, 324.581, 39.615, -21.363)","(485.139, 312.271, 44.517, -20.465)","(528.515, 300.619, 37.252, -22.809)","(565.964, 287.729, 38.361, -16.889)","(600.077, 277.28, 44.835, -7.942)","(634.37, 263.776, 28.308, -21.573)","(663.582, 251.562, 22.618, -20.806)","(686.658, 244.361, 7.343, -3.294)","(713.657, 236.744, 18.387, -11.751)","(736.107, 234.288, 6.473, 17.915)","(762.014, 223.98, 32.13, -18.523)","(779.643, 209.223, -1.705, -40.084)","(786.096, 176.866, 6.473, -62.061)","(784.481, 135.045, -23.611, -28.758)","(776.854, 104.251, -19.638, -38.908)","(770.437, 87.138, -48.04, -18.482)","(724.079, 83.555, -49.742, -3.845)","(685.288, 91.806, -56.172, 10.458)","(645.454, 91.115, -27.577, 10.546)","(604.94, 84.696, -20.922, -26.577)","(562.948, 86.769, -38.595, 5.332)","(521.427, 95.502, -49.277, -5.856)","(480.952, 97.068, -35.59, -11.427)","(440.144, 99.293, -47.647, 5.873)","(398.525, 101.51, -55.212, -13.355)","(358.598, 101.844, -46.945, -7.157)","(319.523, 101.573, -51.186, -0.789)","(280.182, 101.453, -50.011, 9.884)","(244.151, 100.81, -44.56, -3.448)","(213.466, 95.311, -17.16, -2.561)","(185.633, 98.935, -51.765, -1.373)","(174.307, 98.909, -27.524, 7.842)","(138.069, 98.852, -20.491, 47.698)","(130.585, 148.745, -13.994, 54.467)","(127.664, 186.704, -13.857, 46.343)"
58,"(601.339, 495.881, 34.437, -12.702)","(646.329, 497.983, 32.599, -1.456)","(688.328, 497.48, 39.358, -11.798)","(721.674, 497.777, 19.88, 4.451)","(753.215, 502.172, 35.624, 3.428)","(783.029, 517.553, 33.753, 21.287)","(802.45, 540.017, 10.258, 18.236)","(818.014, 571.886, -7.347, 39.341)","(813.132, 611.391, 6.314, 43.837)","(813.341, 653.828, -0.938, 32.808)","(794.24, 679.905, -34.775, 16.845)","(753.513, 688.342, -63.866, 15.491)","(707.964, 684.726, -41.594, -5.722)","(665.33, 684.65, -51.631, 3.306)","(623.77, 683.03, -44.953, -0.26)","(581.861, 680.928, -47.645, 6.267)","(540.06, 679.883, -57.775, -11.016)","(497.734, 679.411, -57.664, -1.49)","(452.37, 677.573, -30.862, -9.381)","(408.065, 675.124, -50.019, -7.628)","(365.816, 670.244, -39.365, 6.251)","(326.301, 669.981, -44.431, 8.722)","(288.547, 667.331, -29.245, -11.185)","(249.047, 664.852, -44.004, -2.181)","(209.619, 666.635, -48.229, -2.765)","(170.353, 666.367, -50.686, -0.511)","(133.088, 647.815, -43.808, -29.042)","(110.301, 607.047, -22.734, -28.85)","(97.89, 568.196, -1.402, -43.911)","(87.336, 531.429, 2.795, -49.98)","(73.83, 494.69, -8.056, -43.43)","(59.388, 458.34, -14.37, -32.414)","(52.795, 432.063, 10.298, -29.57)","(59.281, 407.859, 1.22, -50.849)","(None, None, None, None)"
59,"(537.3, 271.485, 32.183, -1.587)","(577.778, 258.531, 27.955, -28.156)","(614.146, 245.132, 19.857, 1.534)","(648.502, 235.385, 22.243, -1.334)","(679.388, 222.089, 45.184, -4.859)","(710.936, 214.735, 39.119, -9.081)","(733.995, 211.147, -10.67, -0.597)","(751.565, 204.483, 28.087, -1.33)","(770.063, 196.947, -20.463, -40.844)","(775.463, 158.656, -22.433, -54.384)","(771.037, 117.915, -24.557, -18.438)","(757.428, 111.916, -0.095, 0.832)","(753.282, 109.642, -9.98, -12.214)","(751.408, 110.815, 10.425, 17.783)","(747.015, 113.993, 6.092, 0.131)","(748.319, 113.924, 10.827, 8.57)","(749.876, 112.307, -14.915, -21.221)","(744.349, 111.374, 7.02, 15.15)","(746.072, 113.632, -1.03, 23.098)","(744.384, 113.984, -16.379, 1.443)","(748.316, 111.785, 26.641, -2.779)","(748.593, 102.22, -15.724, 7.003)","(753.368, 103.732, -16.748, -24.435)","(751.465, 99.262, -32.736, 6.183)","(749.381, 101.085, -22.407, -13.957)","(757.756, 96.833, -1.942, -3.751)","(760.043, 78.228, 12.425, -51.639)","(746.688, 70.994, -58.02, -2.816)","(711.865, 66.45, -27.085, 11.667)","(670.296, 68.903, -54.302, 18.014)","(629.908, 73.297, -27.578, 9.72)","(591.465, 73.847, -60.368, -18.687)","(554.262, 82.324, -36.038, -5.987)","(520.294, 91.603, -37.809, -8.133)","(485.176, 95.697, -21.943, 5.671)"
60,"(644.92, 220.643, 18.274, -2.202)","(678.835, 212.61, 17.14, -1.461)","(715.441, 202.854, 18.923, -22.306)","(742.823, 196.498, 47.37, -10.373)","(761.187, 192.054, 0.298, -14.365)","(769.206, 178.498, -18.995, -58.917)","(763.308, 133.215, -13.71, -63.542)","(762.261, 106.246, 15.005, -26.341)","(765.611, 90.116, -4.037, -14.357)","(759.342, 80.246, -50.783, -1.808)","(704.185, 93.294, -32.434, 22.121)","(663.071, 107.903, -32.115, 7.38)","(618.479, 113.234, -35.868, -3.482)","(593.771, 113.984, -39.628, 6.469)","(593.771, 113.984, -39.628, 6.469)","(593.771, 113.984, -39.628, 6.469)","(593.771, 113.984, -39.628, 6.469)","(593.771, 113.984, -39.628, 6.469)","(593.771, 113.984, -39.628, 6.469)","(593.771, 113.984, -39.628, 6.469)","(593.771, 113.984, -39.628, 6.469)","(593.771, 113.984, -39.628, 6.469)","(593.771, 113.984, -39.628, 6.469)","(593.771, 113.984, -39.628, 6.469)","(593.771, 113.984, -39.628, 6.469)","(593.771, 113.984, -39.628, 6.469)","(593.771, 113.984, -39.628, 6.469)","(593.771, 113.984, -39.628, 6.469)","(593.771, 113.984, -39.628, 6.469)","(593.771, 113.984, -39.628, 6.469)","(593.771, 113.984, -39.628, 6.469)","(593.771, 113.984, -39.628, 6.469)","(592.045, 113.99, -103.546, 0.384)","(581.824, 113.964, -56.079, 1.369)","(572.516, 113.98, -40.07, 2.358)"
61,"(398.462, 432.867, 38.586, -19.421)","(414.839, 423.494, -9.63, -23.878)","(436.446, 399.741, 56.089, -18.771)","(474.3, 388.922, 40.597, -0.619)","(508.886, 373.425, 32.524, -7.754)","(543.518, 358.752, 36.898, -2.207)","(575.098, 343.787, 19.298, -4.308)","(606.141, 331.459, 23.366, -31.021)","(638.755, 318.664, 39.552, 2.175)","(665.3, 308.61, 31.802, -29.552)","(688.824, 298.066, 22.042, -21.841)","(704.739, 283.985, 7.371, -4.343)","(725.546, 273.284, 41.283, -20.108)","(745.827, 264.612, 32.938, -21.016)","(762.544, 257.182, 31.926, -8.817)","(776.714, 245.374, 7.046, -29.132)","(789.815, 232.674, 10.238, 2.014)","(794.158, 222.061, 24.943, -41.215)","(802.825, 193.458, -12.715, -47.356)","(794.497, 164.749, -1.501, 1.738)","(793.106, 135.687, 18.25, -25.914)","(797.177, 111.731, -12.498, -37.307)","(788.331, 90.103, -34.781, -12.145)","(757.037, 69.967, -43.857, -15.807)","(723.73, 61.975, -31.347, -14.28)","(691.015, 59.331, -29.802, -3.649)","(653.934, 60.022, -42.131, -1.263)","(615.872, 58.481, -40.676, 8.754)","(576.903, 56.889, -51.713, 7.218)","(535.255, 58.792, -30.456, 1.676)","(494.326, 60.794, -39.389, -9.349)","(452.186, 61.279, -47.041, -7.19)","(415.297, 62.17, -44.689, 4.663)","(381.256, 62.945, -46.112, -0.104)","(347.551, 62.46, -43.532, 15.134)"
62,"(480.587, 288.375, 22.957, -14.79)","(518.235, 274.675, 51.739, -18.066)","(557.4, 257.103, 26.406, -11.808)","(597.26, 245.078, 43.709, -12.359)","(630.738, 236.161, 44.65, -19.685)","(665.479, 226.776, 23.991, -7.631)","(692.039, 219.226, 6.713, 11.291)","(712.147, 212.682, 12.468, -3.304)","(736.559, 208.469, 51.656, 5.37)","(755.561, 210.713, 17.511, 14.016)","(773.714, 197.382, 13.86, 10.933)","(781.921, 167.82, -19.108, -30.879)","(785.884, 131.553, -29.168, -13.563)","(785.096, 94.618, -38.132, -24.255)","(741.519, 80.971, -32.275, 3.407)","(707.098, 82.801, -24.647, -19.79)","(660.844, 78.74, -44.431, -9.367)","(622.911, 80.293, -33.996, 15.018)","(574.323, 81.125, -59.887, 16.572)","(537.641, 93.413, -49.2, -0.821)","(497.069, 98.289, -52.158, -5.459)","(456.083, 98.669, -30.635, 8.283)","(414.526, 97.999, -38.741, -9.468)","(371.905, 99.571, -51.813, -18.792)","(332.968, 98.466, -27.28, -9.803)","(293.461, 98.508, -22.948, -10.788)","(258.909, 97.039, -47.353, -6.698)","(223.836, 92.95, -40.999, 9.698)","(185.047, 95.875, -27.635, -0.239)","(150.467, 87.446, -29.429, 5.406)","(130.752, 132.765, -8.256, 45.709)","(123.168, 177.267, -15.153, 57.34)","(118.173, 214.371, 7.756, 21.583)","(113.012, 249.302, -6.408, 44.493)","(107.893, 285.378, 12.33, 37.104)"
63,"(306.549, 406.326, 27.755, -31.656)","(339.475, 389.25, 32.247, -22.355)","(371.093, 371.903, 23.104, -12.428)","(403.933, 351.663, 39.154, -7.7)","(432.612, 340.431, 34.709, 0.253)","(466.202, 333.557, 37.141, -24.35)","(497.103, 322.128, 22.701, -4.193)","(528.581, 312.137, 30.534, -12.038)","(558.284, 303.184, 28.712, 1.109)","(590.635, 296.59, 37.719, -9.457)","(623.765, 290.41, 19.981, 2.267)","(650.478, 283.627, 39.128, -8.445)","(675.509, 271.545, 24.808, -4.468)","(699.899, 258.7, 35.707, -9.763)","(723.446, 249.354, 14.553, -24.876)","(741.079, 239.425, 0.472, -19.01)","(760.663, 236.455, 8.149, 7.066)","(779.956, 227.185, 16.567, -14.333)","(790.957, 213.328, 29.996, -26.329)","(789.592, 196.858, -16.185, -35.602)","(795.328, 169.205, -16.125, -18.827)","(796.436, 142.648, -6.906, -23.259)","(792.697, 129.105, -0.997, -12.753)","(787.496, 97.033, -33.482, 7.339)","(754.807, 82.876, -47.165, -11.019)","(713.556, 85.312, -16.888, 13.877)","(679.34, 83.952, -14.016, 11.005)","(644.317, 86.818, -57.74, -9.957)","(605.359, 83.143, -35.578, -7.014)","(564.698, 85.367, -50.505, 26.683)","(529.634, 95.958, -31.995, -5.049)","(491.253, 98.258, -35.809, -14.969)","(452.535, 98.476, -39.222, 5.509)","(417.162, 98.815, -48.926, -1.805)","(379.595, 99.66, -30.583, -13.049)"
64,"(474.08, 204.827, 39.017, -0.921)","(515.785, 191.647, 38.971, -14.107)","(552.473, 179.773, 29.11, -16.638)","(587.563, 168.151, 20.24, -15.123)","(601.661, 166.023, 53.458, -3.845)","(602.38, 166.014, 43.172, -0.532)","(610.821, 166.043, 52.658, -2.988)","(616.068, 166.028, 50.066, -4.895)","(616.068, 166.028, 50.066, -4.895)","(616.66, 166.008, 35.503, -1.189)","(616.66, 166.008, 35.503, -1.189)","(623.173, 166.004, 27.045, -18.769)","(648.169, 166.061, 50.066, -3.299)","(664.578, 166.091, 40.591, 0.173)","(691.864, 167.288, 30.801, 1.021)","(706.24, 168.334, 5.497, -1.407)","(724.3, 171.787, 19.035, 9.293)","(741.012, 182.713, 0.819, 9.187)","(749.758, 185.148, 8.819, -3.73)","(763.452, 191.524, 27.461, 2.796)","(777.277, 171.34, 12.273, -30.258)","(773.37, 146.132, -9.274, -47.339)","(762.052, 130.697, -6.151, -22.948)","(756.023, 125.841, -1.081, -3.524)","(756.085, 123.709, -2.45, -15.312)","(756.293, 125.5, -2.384, -17.695)","(758.237, 117.181, 18.715, -14.451)","(768.891, 109.856, 28.022, -0.336)","(760.52, 93.549, -30.397, 7.735)","(731.031, 90.9, -37.298, 9.568)","(711.481, 87.698, -46.753, 1.096)","(673.109, 81.308, -22.384, 6.643)","(641.641, 83.145, -18.359, -16.293)","(615.255, 81.811, -48.467, 10.997)","(581.983, 77.091, -30.022, -13.336)"
65,"(762.678, 415.935, 9.798, -26.849)","(778.754, 390.577, 7.418, -41.296)","(790.115, 365.77, 9.435, -28.478)","(798.982, 341.814, 16.923, -7.979)","(803.073, 319.004, 20.434, -17.907)","(811.991, 298.738, 22.499, -6.898)","(816.535, 281.485, -1.977, -11.993)","(819.833, 266.049, 17.569, -6.67)","(822.609, 249.59, 16.352, -2.292)","(825.348, 235.467, 11.566, -27.932)","(823.566, 225.585, -14.597, -4.147)","(812.909, 214.194, -7.185, 16.266)","(806.411, 205.591, 0.034, -7.247)","(810.47, 187.84, 19.014, -39.074)","(813.76, 154.064, 0.203, -26.711)","(798.978, 115.452, -10.673, -55.039)","(807.499, 84.476, -21.031, -30.664)","(774.665, 65.465, -37.652, -25.724)","(733.817, 55.008, -49.608, -3.791)","(698.241, 54.996, -41.288, -0.914)","(657.07, 53.225, -39.477, 2.66)","(618.179, 51.294, -39.572, 3.525)","(577.062, 52.309, -34.52, 9.338)","(533.832, 54.154, -54.462, 14.12)","(490.533, 53.898, -32.506, 1.444)","(449.551, 54.965, -38.871, 0.518)","(409.424, 55.993, -34.482, -7.981)","(369.061, 56.362, -25.855, -15.931)","(328.968, 58.638, -43.899, 12.184)","(292.292, 58.494, -29.759, 18.102)","(261.913, 59.479, -19.442, 11.203)","(235.385, 59.466, -10.551, 14.99)","(209.005, 62.593, -13.001, 17.456)","(195.384, 62.314, 13.072, -5.933)","(179.73, 66.3, -38.809, 14.052)"
66,"(532.948, 479.005, 48.644, -25.026)","(574.314, 473.548, 40.242, -6.941)","(613.606, 471.985, 34.118, -0.59)","(652.828, 472.939, 39.634, -1.245)","(689.998, 478.503, 25.204, -4.002)","(723.558, 487.899, 40.219, 9.661)","(751.067, 494.431, 40.148, 24.824)","(780.235, 506.595, 12.795, 9.205)","(799.932, 526.234, 7.659, 8.418)","(812.976, 546.697, 18.74, 39.749)","(825.186, 569.957, 14.703, 9.828)","(824.803, 578.59, -24.549, 6.644)","(810.388, 618.231, 13.758, 50.281)","(816.753, 655.295, 6.195, 15.607)","(806.798, 677.075, -29.695, 24.189)","(785.486, 690.96, -44.965, 1.12)","(747.28, 691.878, -28.316, 10.941)","(707.321, 690.518, -21.872, 14.276)","(672.029, 693.353, -45.99, 15.785)","(640.012, 692.971, -26.596, 2.599)","(602.564, 688.825, -57.153, -2.684)","(559.783, 683.632, -27.231, -7.139)","(520.173, 680.297, -20.13, 3.032)","(475.371, 679.29, -32.221, -11.24)","(434.826, 681.1, -41.591, -11.539)","(398.871, 681.129, -34.501, -5.956)","(358.427, 677.307, -38.905, -2.645)","(316.77, 675.379, -46.381, -8.815)","(277.767, 673.649, -47.883, 1.149)","(242.863, 673.822, -31.152, -11.164)","(207.874, 673.947, -48.112, 10.974)","(173.729, 672.216, -23.21, -20.063)","(135.473, 653.552, -18.177, -21.109)","(114.152, 617.601, -25.221, -34.908)","(98.498, 580.391, -1.967, -31.048)"
