,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
67,"(748.406, 441.617, 27.879, 25.559)","(773.95, 461.943, 20.725, 15.401)","(793.529, 480.373, 13.226, 13.389)","(807.57, 494.056, 14.734, 14.719)","(818.025, 505.329, 6.939, 11.67)","(819.178, 514.069, 2.687, 13.178)","(821.947, 525.69, 1.433, 5.993)","(825.303, 536.196, 3.596, 6.841)","(827.882, 539.775, 4.066, -2.012)","(826.82, 540.889, -0.977, 4.009)","(828.464, 546.922, 9.093, 8.508)","(832.539, 546.704, -2.967, -4.541)","(827.942, 546.423, -1.462, 4.73)","(826.659, 550.414, -0.648, 3.201)","(826.792, 552.089, -2.471, 0.105)","(825.829, 552.309, 0.003, -0.525)","(826.78, 552.578, 5.775, -2.388)","(827.912, 549.302, -1.891, -1.551)","(830.137, 548.693, 4.427, -2.521)","(828.31, 546.226, -3.536, -0.349)","(829.591, 547.09, 1.952, 2.109)","(825.63, 544.197, -3.686, -4.429)","(820.751, 544.334, -3.215, 4.797)","(820.08, 547.248, -1.306, 1.084)","(821.793, 547.684, -1.058, -2.811)","(816.793, 548.849, -12.542, 5.878)","(810.248, 555.274, -5.0, 4.746)","(819.398, 572.068, 12.137, 15.902)","(815.911, 585.087, -12.589, 19.421)"
68,"(641.655, 574.689, 26.03, 9.405)","(665.173, 581.557, 22.361, 7.762)","(674.004, 583.982, 24.946, 3.237)","(674.004, 583.982, 24.946, 3.237)","(674.004, 583.982, 24.946, 3.237)","(674.004, 583.982, 24.946, 3.237)","(674.004, 583.982, 24.946, 3.237)","(674.004, 583.982, 24.946, 3.237)","(674.004, 583.982, 24.946, 3.237)","(674.004, 583.982, 24.946, 3.237)","(674.004, 583.982, 24.946, 3.237)","(693.195, 583.972, 48.491, -1.486)","(709.075, 583.746, 11.593, -5.031)","(718.231, 582.782, 15.422, 10.248)","(720.56, 583.994, 11.55, 4.671)","(720.56, 583.994, 11.55, 4.671)","(720.56, 583.994, 11.55, 4.671)","(723.451, 582.528, 4.358, -8.696)","(733.454, 576.82, 14.98, -7.077)","(739.424, 568.843, 0.539, -14.757)","(744.285, 554.77, 11.884, -10.194)","(749.505, 549.222, 6.938, 0.154)","(758.611, 549.832, 12.539, 4.435)","(764.468, 548.379, 10.656, -7.494)","(768.127, 545.84, 6.735, -4.207)","(768.059, 555.151, 6.525, 18.717)","(764.432, 562.998, -14.791, 4.929)","(761.475, 587.13, 0.08, 33.138)","(762.483, 614.7, -3.391, 19.338)"
69,"(771.524, 220.611, 37.354, -10.32)","(794.017, 202.743, 14.85, -29.025)","(809.764, 172.212, 11.506, -30.272)","(816.786, 140.33, -0.286, -32.33)","(805.589, 98.525, -13.091, -49.201)","(794.74, 70.503, -13.03, -15.391)","(774.998, 62.568, -28.338, -4.086)","(739.295, 60.558, -36.528, 2.325)","(704.475, 62.966, -31.464, 0.326)","(668.248, 66.329, -39.888, 1.16)","(627.165, 68.284, -39.627, -0.716)","(586.118, 68.982, -42.982, 0.017)","(548.468, 68.083, -40.816, 0.188)","(509.537, 70.077, -40.273, 1.616)","(469.149, 72.286, -38.931, 0.245)","(428.37, 73.224, -37.934, 1.528)","(387.775, 73.26, -37.565, -2.797)","(346.748, 72.436, -39.0, -0.996)","(305.528, 71.533, -40.267, 0.392)","(264.303, 72.211, -42.803, 2.5)","(224.331, 74.733, -39.921, 5.476)","(185.149, 75.422, -38.887, -1.538)","(142.363, 77.617, -37.413, 22.427)","(107.52, 104.295, -29.878, 29.955)","(83.158, 136.239, -24.279, 33.434)","(67.733, 162.409, -5.087, 23.768)","(63.398, 188.369, -5.424, 25.712)","(62.706, 218.02, 2.821, 31.373)","(63.917, 249.525, 4.011, 31.84)"
70,"(468.571, 318.765, 33.234, -3.751)","(501.38, 315.753, 30.671, -1.849)","(534.944, 309.642, 30.28, 0.583)","(565.591, 310.14, 27.642, 2.221)","(599.548, 308.828, 37.399, -5.106)","(629.977, 305.341, 25.451, -3.712)","(653.357, 302.082, 20.667, -3.059)","(673.875, 296.815, 29.454, -5.992)","(699.198, 291.214, 20.6, 0.41)","(719.42, 287.126, 14.479, 2.217)","(738.598, 279.352, 13.727, -2.993)","(756.853, 277.534, 13.152, 5.415)","(766.762, 280.836, 7.609, -0.504)","(775.28, 278.185, 8.941, 2.635)","(779.259, 275.656, 3.341, -10.417)","(784.397, 271.036, 8.886, -11.119)","(789.63, 261.44, 5.095, -6.442)","(791.228, 253.013, -0.852, -3.804)","(792.913, 243.606, -2.389, 1.593)","(793.959, 241.452, 2.675, 5.083)","(795.89, 239.243, 0.009, -1.945)","(793.423, 237.005, -4.582, -8.011)","(785.906, 229.404, -9.383, -12.221)","(782.03, 213.775, -3.844, -14.702)","(785.046, 188.63, 5.166, -32.981)","(793.416, 166.771, 13.234, -23.789)","(792.389, 137.904, -3.922, -35.16)","(789.322, 112.087, -0.145, -21.222)","(779.875, 92.585, -19.141, -9.003)"
71,"(297.037, 548.373, 31.639, -2.871)","(327.853, 545.878, 27.926, -4.627)","(353.294, 543.201, 23.58, -4.509)","(375.666, 540.689, 23.638, -3.709)","(397.343, 535.542, 20.476, -12.898)","(412.757, 525.854, 14.524, -7.577)","(429.775, 527.389, 15.692, 3.779)","(447.503, 532.585, 22.267, 6.875)","(468.282, 538.196, 18.612, 6.279)","(487.057, 543.92, 18.1, 8.26)","(504.818, 547.953, 19.093, 5.101)","(523.52, 549.548, 20.967, 1.548)","(541.756, 549.124, 17.03, -0.432)","(559.216, 546.217, 21.167, -3.696)","(576.78, 544.105, 20.966, -0.305)","(594.305, 542.956, 20.29, 0.788)","(612.522, 544.639, 16.153, 3.013)","(630.616, 546.758, 17.338, 3.122)","(648.117, 548.585, 16.226, 4.289)","(664.426, 548.974, 15.337, -5.244)","(675.77, 545.322, 7.862, -1.444)","(687.083, 542.831, 9.583, -2.241)","(697.691, 540.025, 3.6, 1.757)","(707.06, 539.066, 6.476, 5.658)","(714.824, 537.711, 10.689, -1.653)","(722.126, 536.341, 13.479, -3.965)","(727.316, 535.252, 5.466, -2.075)","(736.296, 535.967, 20.756, 8.154)","(749.108, 538.297, 15.914, -1.688)"
72,"(355.541, 571.081, 9.164, -3.617)","(373.126, 567.062, 21.109, -0.969)","(396.127, 565.593, 27.286, 1.882)","(424.69, 563.704, 24.964, -4.163)","(449.224, 563.673, 26.525, -2.96)","(474.508, 561.58, 27.776, -2.09)","(500.404, 559.904, 28.309, -4.925)","(528.175, 557.849, 25.647, -1.13)","(557.035, 554.856, 34.34, 0.511)","(584.184, 553.098, 20.811, -2.466)","(611.308, 551.374, 32.239, -14.985)","(640.75, 538.527, 18.753, -0.753)","(666.503, 537.279, 35.071, 5.227)","(701.315, 539.335, 34.723, -0.137)","(728.769, 544.549, 26.453, 13.193)","(756.779, 552.261, 19.043, 14.107)","(770.906, 566.118, 1.25, 36.036)","(769.063, 585.365, 12.724, 14.892)","(777.494, 605.67, 6.733, 18.215)","(779.894, 626.275, -7.277, 11.555)","(774.028, 632.577, -7.741, 7.792)","(762.828, 642.513, 4.105, 7.927)","(759.073, 641.931, 1.128, -3.557)","(757.669, 645.507, 5.026, 1.068)","(756.936, 645.581, 0.375, 0.969)","(759.827, 649.183, 2.515, 13.669)","(759.792, 657.043, 0.943, 7.302)","(756.765, 661.922, -6.709, 2.484)","(753.42, 661.296, 4.614, -3.982)"
73,"(314.592, 339.322, 30.393, -5.433)","(342.173, 333.395, 26.888, -8.337)","(368.059, 326.296, 26.66, -9.122)","(392.478, 320.488, 19.197, -12.269)","(417.119, 312.896, 23.128, -4.982)","(442.685, 307.03, 23.168, -7.89)","(468.13, 300.987, 22.871, -9.022)","(493.528, 294.897, 28.29, -8.056)","(521.119, 289.803, 32.569, -5.947)","(549.998, 284.758, 28.955, -11.002)","(576.897, 277.727, 24.778, -10.084)","(602.464, 268.098, 22.606, -8.095)","(626.747, 259.158, 23.888, -7.629)","(649.461, 252.758, 22.222, -4.918)","(667.33, 248.577, 17.68, -3.464)","(677.517, 243.408, 5.782, -6.216)","(684.177, 236.828, 10.324, -6.025)","(689.975, 233.01, 6.055, -3.857)","(695.096, 235.527, 2.589, 2.042)","(704.345, 237.767, 4.778, -1.189)","(712.751, 237.658, 11.773, 0.439)","(721.328, 237.599, 6.447, -2.622)","(727.774, 235.352, 6.351, -1.726)","(740.368, 231.689, 12.231, -2.876)","(749.565, 229.915, 5.898, -2.762)","(758.959, 226.332, 13.057, -2.856)","(769.33, 225.817, 10.28, 4.84)","(778.345, 227.531, 13.507, -3.641)","(790.36, 217.038, 8.984, -17.21)"
74,"(495.871, 550.689, 40.104, 7.403)","(538.04, 554.708, 40.899, 4.787)","(577.968, 560.473, 37.854, 8.885)","(614.269, 569.248, 37.755, 9.333)","(640.963, 576.984, 16.344, 10.438)","(656.144, 583.992, 6.818, 9.865)","(656.144, 583.992, 6.818, 9.865)","(656.144, 583.992, 6.818, 9.865)","(656.144, 583.992, 6.818, 9.865)","(656.144, 583.992, 6.818, 9.865)","(656.144, 583.992, 6.818, 9.865)","(662.01, 583.879, 27.591, 11.339)","(667.628, 583.993, 42.198, 8.827)","(667.628, 583.993, 42.198, 8.827)","(667.628, 583.993, 42.198, 8.827)","(667.628, 583.993, 42.198, 8.827)","(671.919, 583.392, 7.6, -2.437)","(682.211, 580.277, 12.537, -0.663)","(692.639, 578.782, 3.369, 3.355)","(698.881, 581.665, 7.401, 3.382)","(707.901, 581.687, 12.456, -5.165)","(712.604, 583.988, 3.031, 0.978)","(713.642, 583.689, 9.836, -2.902)","(720.722, 582.915, 8.958, -2.53)","(726.005, 582.84, 2.581, 1.634)","(727.039, 583.865, 2.878, 0.933)","(727.128, 583.985, -2.37, 0.192)","(727.081, 583.995, -2.815, 0.603)","(729.061, 580.87, -2.606, -6.093)"
75,"(376.362, 410.465, 21.388, 18.259)","(390.809, 424.92, 14.989, 1.459)","(410.067, 434.034, 20.654, 10.748)","(431.006, 437.804, 24.56, 1.562)","(452.924, 437.469, 29.15, -1.749)","(478.051, 440.005, 21.058, 5.391)","(503.465, 443.559, 31.958, 6.551)","(531.638, 447.252, 25.244, 1.279)","(556.171, 449.432, 20.401, 1.383)","(577.754, 451.402, 21.805, 0.872)","(596.479, 454.127, 17.286, 1.3)","(612.913, 456.973, 13.749, -1.48)","(632.125, 460.969, 17.974, 4.314)","(651.2, 466.388, 20.394, 4.549)","(668.837, 471.932, 14.776, 4.714)","(683.14, 473.713, 14.505, -2.879)","(692.014, 473.889, 9.826, -1.42)","(702.51, 480.614, 11.087, 7.635)","(709.674, 490.644, 8.55, 8.416)","(716.673, 503.351, 6.61, 15.62)","(725.351, 508.594, 21.323, 1.587)","(734.551, 510.978, 10.337, 3.526)","(741.981, 510.592, 9.28, -2.331)","(749.36, 511.302, 7.272, 1.049)","(760.73, 515.748, 1.765, 3.113)","(766.847, 520.886, 9.227, 10.47)","(774.358, 524.949, -10.954, 11.495)","(779.183, 534.695, -2.42, 20.932)","(777.615, 545.744, 2.501, 12.672)"
76,"(281.697, 184.861, 4.141, -5.394)","(290.33, 177.529, 13.323, -2.686)","(305.182, 173.679, 16.782, -3.03)","(321.084, 171.698, 19.771, -4.615)","(339.685, 170.893, 20.24, -1.563)","(359.123, 170.605, 21.298, 0.074)","(379.36, 171.517, 19.533, 4.18)","(400.644, 172.252, 19.418, -0.617)","(421.814, 173.41, 24.217, 0.751)","(441.985, 175.066, 15.915, 3.812)","(459.428, 176.939, 16.281, 4.615)","(476.55, 179.699, 18.363, 5.083)","(495.76, 184.469, 18.537, 5.04)","(515.457, 189.268, 20.432, 5.258)","(533.276, 193.775, 19.973, 7.36)","(552.422, 197.676, 22.06, 3.371)","(571.288, 200.309, 20.095, 6.173)","(590.908, 204.528, 17.493, 1.764)","(608.295, 205.928, 15.636, 1.277)","(624.873, 208.354, 15.673, 3.08)","(640.23, 209.221, 15.681, -0.214)","(654.521, 209.391, 12.272, -2.104)","(666.985, 209.481, 14.613, 1.873)","(677.726, 211.257, 9.728, -1.361)","(688.081, 213.091, 13.612, -0.176)","(696.991, 214.528, 10.591, -2.605)","(704.05, 215.215, 8.897, 3.348)","(710.604, 214.605, 4.045, -0.164)","(716.895, 214.346, 2.906, 1.699)"
77,"(613.873, 477.926, 20.546, 5.885)","(637.703, 482.024, 29.747, 10.167)","(663.344, 489.672, 23.455, 6.178)","(687.079, 497.157, 20.485, 11.787)","(709.404, 509.591, 19.521, 15.529)","(740.867, 518.23, 12.335, 22.675)","(763.394, 526.592, 30.171, 6.664)","(788.651, 543.263, 16.643, 31.986)","(801.394, 570.816, 12.268, 28.311)","(807.472, 594.585, -5.956, 26.747)","(790.993, 634.768, 21.408, 41.773)","(791.819, 673.968, -17.363, 40.463)","(768.77, 694.53, -36.031, 6.204)","(721.107, 688.777, -46.664, -2.572)","(683.949, 688.403, -28.846, -3.51)","(654.016, 687.803, -27.132, -1.767)","(622.358, 689.572, -37.183, 2.378)","(587.386, 689.77, -34.379, 0.358)","(552.323, 686.489, -37.829, -1.618)","(514.957, 684.378, -38.368, -2.312)","(477.405, 683.274, -36.477, -3.172)","(440.826, 682.885, -38.864, 1.356)","(405.549, 682.439, -35.534, 1.122)","(369.392, 682.125, -34.512, 1.004)","(332.09, 682.217, -35.3, -1.535)","(296.765, 682.584, -31.119, 2.131)","(262.902, 682.155, -33.598, -2.24)","(231.759, 681.735, -24.875, -3.623)","(199.58, 680.372, -30.591, 4.227)"
78,"(612.409, 243.555, 37.442, 5.544)","(644.983, 245.913, 31.501, -1.597)","(672.197, 244.522, 22.608, -1.537)","(696.375, 240.746, 25.882, -11.473)","(723.334, 228.779, 26.543, -4.843)","(749.544, 223.666, 29.388, -19.984)","(777.209, 216.599, 23.471, -14.618)","(793.29, 197.178, -6.688, -16.717)","(791.984, 158.545, 10.763, -48.825)","(792.92, 118.376, 0.618, -48.753)","(784.717, 75.713, -30.071, -30.507)","(745.883, 63.874, -43.214, 2.124)","(706.089, 68.14, -34.255, 3.187)","(669.306, 71.611, -40.234, 0.666)","(627.168, 72.595, -42.463, -1.911)","(586.432, 71.258, -37.681, -0.193)","(550.36, 70.04, -35.846, 0.028)","(514.12, 72.403, -35.697, -1.127)","(475.471, 73.854, -41.505, -1.529)","(435.385, 71.458, -36.433, -4.236)","(396.337, 66.775, -38.882, -4.199)","(359.604, 63.417, -35.823, -0.326)","(322.877, 61.828, -32.128, -4.395)","(289.428, 61.247, -30.295, -1.657)","(259.338, 59.093, -25.793, -4.069)","(236.707, 60.177, -20.177, 4.385)","(216.807, 66.818, -26.652, 3.398)","(184.486, 65.012, -30.443, 1.388)","(146.24, 69.75, -51.036, 6.646)"
79,"(521.394, 364.571, 24.869, 1.863)","(541.431, 360.829, 28.346, -10.846)","(569.484, 355.805, 26.209, -3.925)","(595.691, 349.917, 28.0, -4.352)","(619.217, 348.602, 21.188, 5.42)","(636.968, 349.615, 11.795, -1.076)","(652.252, 350.695, 13.085, -1.69)","(668.653, 348.379, 11.142, -9.361)","(683.342, 345.483, 15.24, -7.121)","(697.691, 342.558, 15.308, -6.573)","(710.363, 338.854, 11.888, -7.334)","(720.17, 333.907, 11.312, -7.767)","(728.244, 328.402, 8.215, -6.214)","(733.778, 322.952, 5.608, -5.624)","(740.395, 316.546, 10.827, -10.198)","(746.998, 310.843, 8.62, -7.034)","(753.389, 305.512, 7.31, -4.892)","(759.88, 301.984, 4.933, -5.173)","(764.337, 298.385, 5.125, -2.624)","(768.113, 293.695, 0.724, -3.45)","(770.335, 288.797, 5.444, -3.659)","(772.791, 283.991, 3.523, -2.199)","(776.215, 280.013, 3.327, -6.069)","(780.677, 274.292, 2.868, -2.584)","(785.793, 269.186, 4.026, -5.437)","(790.822, 264.977, 7.255, -4.199)","(795.729, 260.102, 7.603, -5.873)","(802.059, 258.535, 6.992, 3.101)","(805.166, 256.41, 2.091, -6.649)"
80,"(721.731, 571.04, 24.452, 8.788)","(745.94, 580.533, 21.322, 9.33)","(756.783, 590.27, -2.6, 7.054)","(756.02, 592.103, -6.608, 2.801)","(756.02, 592.103, -6.608, 2.801)","(756.078, 597.404, -4.482, 10.076)","(756.004, 600.179, -0.505, 0.744)","(756.354, 602.341, 2.134, 15.164)","(756.014, 604.656, -6.164, 15.136)","(756.014, 604.656, -6.164, 15.136)","(756.004, 599.078, -4.926, -10.058)","(756.004, 599.078, -4.926, -10.058)","(756.004, 599.078, -4.926, -10.058)","(756.004, 599.078, -4.926, -10.058)","(756.004, 599.078, -4.926, -10.058)","(756.004, 599.078, -4.926, -10.058)","(756.004, 599.078, -4.926, -10.058)","(756.006, 598.488, -0.596, -1.088)","(756.006, 598.488, -0.596, -1.088)","(756.103, 596.64, -0.48, -14.709)","(756.103, 596.64, -0.48, -14.709)","(756.696, 595.532, 1.727, 1.85)","(756.003, 590.875, -0.965, -11.573)","(762.337, 586.702, 1.225, 0.752)","(766.186, 584.508, 4.425, -1.868)","(768.364, 580.891, 2.736, 1.487)","(776.551, 582.045, 13.669, -3.083)","(787.81, 571.514, -4.359, -14.645)","(785.984, 591.082, 1.816, 25.912)"
