,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
48,"(333.652, 206.358, 42.195, -13.408)","(367.652, 204.244, 32.877, 0.637)","(401.277, 204.46, 38.761, -7.079)","(431.516, 201.565, 28.234, -3.611)","(463.405, 198.199, 17.278, -6.543)","(495.825, 195.745, 33.407, -10.099)","(527.468, 198.555, 32.61, 19.398)","(562.259, 195.163, 19.464, -2.149)","(595.418, 197.053, 20.124, 14.604)","(625.909, 201.407, 36.398, -16.359)","(649.44, 200.132, 42.998, 5.7)","(671.806, 205.647, 16.279, -0.344)","(698.816, 202.961, 16.221, -11.308)","(716.877, 198.5, 0.579, 0.387)","(734.81, 198.601, 10.699, 3.169)","(749.492, 195.854, 15.341, 12.883)","(763.238, 197.099, 30.702, 21.336)","(779.888, 166.265, 1.778, -35.992)","(770.274, 131.039, -6.188, -9.633)","(773.638, 107.807, -2.682, -27.084)","(774.105, 91.414, 17.793, -44.618)","(752.722, 74.64, -49.341, -20.486)","(710.49, 66.226, -20.722, -5.896)","(673.08, 73.33, -61.196, 4.56)","(628.879, 83.077, -43.485, 1.82)","(590.133, 84.206, -57.959, -1.742)","(549.197, 86.004, -30.95, -3.854)","(512.315, 90.855, -34.966, -9.483)","(476.503, 93.492, -29.361, 11.272)","(433.974, 95.266, -48.377, -13.105)","(395.978, 95.876, -40.257, 3.575)","(358.018, 95.45, -19.932, 12.36)","(321.506, 96.816, -39.258, -15.961)","(287.579, 96.141, -19.632, -17.344)","(255.255, 94.853, -38.379, -3.315)"
49,"(369.129, 516.122, 49.444, -6.008)","(407.033, 514.582, 56.215, -4.236)","(445.682, 513.322, 47.271, 4.796)","(483.744, 512.025, 26.367, 4.718)","(520.997, 511.481, 24.644, 8.286)","(557.705, 511.668, 45.264, 8.719)","(597.109, 517.666, 27.262, 11.35)","(635.787, 523.962, 48.103, 17.291)","(674.209, 530.608, 24.478, 16.652)","(711.77, 536.72, 37.96, -7.088)","(737.851, 536.173, 9.264, -2.712)","(762.98, 542.359, 5.003, -4.23)","(771.122, 561.815, 26.271, 17.6)","(787.469, 594.038, 0.627, 22.071)","(795.456, 624.159, 5.681, 29.265)","(808.191, 644.147, 20.414, 42.755)","(804.165, 668.509, -14.291, 17.724)","(781.568, 685.673, -40.549, 21.676)","(748.014, 692.308, -47.28, 6.309)","(714.762, 691.387, -33.104, -5.062)","(673.851, 694.083, -53.646, 10.791)","(628.138, 694.434, -41.058, -19.98)","(587.481, 690.843, -26.654, -5.853)","(541.174, 686.295, -36.774, -15.368)","(495.711, 683.125, -45.594, 7.129)","(457.667, 682.72, -47.011, -0.603)","(422.363, 684.694, -27.595, -7.641)","(380.468, 682.805, -46.138, -2.711)","(339.118, 680.059, -23.977, -11.904)","(300.436, 675.949, -39.995, -13.805)","(261.906, 675.134, -34.559, -7.518)","(224.587, 672.816, -43.393, -3.066)","(189.981, 674.011, -24.032, -2.367)","(152.195, 668.578, -50.543, -18.849)","(128.854, 637.236, -7.603, -20.073)"
50,"(447.892, 298.265, 29.67, -31.192)","(489.038, 284.945, 35.138, -18.944)","(525.657, 277.27, 50.856, 3.624)","(560.71, 267.093, 26.899, -20.064)","(596.354, 253.681, 42.552, -21.68)","(632.916, 242.354, 27.473, 1.276)","(668.801, 229.811, 12.786, -13.903)","(699.32, 216.553, 53.466, -9.475)","(728.135, 210.572, 25.228, -17.457)","(751.455, 203.858, 8.125, 2.227)","(771.989, 190.564, 13.059, -35.043)","(791.828, 165.672, 25.202, -44.067)","(780.182, 132.895, 2.281, -34.042)","(784.803, 107.043, 24.786, -49.722)","(753.142, 92.561, -39.833, -18.85)","(702.869, 95.204, -50.962, 7.748)","(661.79, 87.475, -45.411, 4.326)","(615.581, 90.503, -36.409, 8.565)","(573.377, 90.155, -21.491, 16.674)","(534.812, 95.244, -30.182, -3.495)","(492.919, 97.774, -32.183, -10.581)","(453.063, 97.612, -36.906, 13.886)","(414.042, 97.171, -46.143, -9.526)","(375.309, 97.301, -30.844, 1.486)","(334.827, 97.896, -61.192, 3.883)","(296.178, 97.303, -23.027, 8.933)","(258.649, 96.007, -38.56, 5.925)","(219.159, 91.858, -46.753, -9.216)","(179.399, 94.544, -37.655, 13.416)","(143.541, 90.619, -20.03, 46.582)","(126.31, 138.101, -12.473, 33.811)","(121.046, 180.487, -3.802, 27.111)","(118.357, 219.185, -2.251, 27.186)","(113.526, 257.115, -6.361, 29.746)","(106.556, 291.913, -17.75, 34.393)"
51,"(644.459, 480.614, 36.964, -11.104)","(677.247, 484.133, 39.737, 4.655)","(706.462, 486.616, 41.28, -4.948)","(736.183, 493.063, 22.376, 18.453)","(761.739, 500.824, 23.44, 9.696)","(785.545, 512.466, 30.521, 4.403)","(798.212, 525.067, 7.966, 9.889)","(805.274, 540.428, 4.78, 36.41)","(821.542, 564.779, 24.578, 37.561)","(820.087, 579.072, -29.888, -2.997)","(812.919, 612.666, 6.389, 29.313)","(816.315, 649.877, 10.256, 28.971)","(807.645, 671.165, -25.537, -0.307)","(784.776, 687.836, -39.465, 23.662)","(742.356, 691.317, -47.498, -6.345)","(706.134, 688.439, -36.945, -8.858)","(668.385, 690.429, -35.646, -3.901)","(629.432, 689.585, -37.76, -14.228)","(586.093, 692.749, -53.719, 9.523)","(538.874, 690.577, -32.167, 7.191)","(489.908, 689.625, -38.216, -7.807)","(441.552, 693.014, -52.876, 12.743)","(405.029, 696.353, -15.484, -13.732)","(378.52, 688.065, -37.251, -15.036)","(343.685, 682.604, -28.142, -2.059)","(302.859, 678.623, -31.711, -2.854)","(259.942, 677.001, -53.773, 0.738)","(221.377, 676.183, -19.681, -16.289)","(185.399, 676.266, -32.928, -12.345)","(144.368, 667.978, -32.757, -31.653)","(116.624, 632.662, -11.495, -41.039)","(100.022, 592.261, -3.212, -52.111)","(84.566, 550.483, -20.806, -55.6)","(69.56, 513.235, -6.788, -46.32)","(56.833, 477.508, 1.07, -45.778)"
52,"(468.33, 209.512, 38.25, -21.102)","(509.548, 205.013, 34.367, 11.082)","(550.386, 199.234, 27.685, 3.952)","(582.289, 195.282, 15.325, 1.4)","(620.919, 197.758, 50.207, -0.029)","(653.554, 190.813, 7.12, 4.394)","(682.558, 190.519, 58.434, 18.009)","(714.55, 188.212, 17.583, -10.291)","(735.978, 176.656, 25.312, -8.125)","(758.687, 182.927, 28.278, -6.627)","(779.662, 177.179, -1.247, -54.94)","(780.649, 139.524, -4.038, -10.218)","(783.065, 112.464, 33.241, -30.273)","(762.532, 99.75, -33.65, 17.141)","(710.821, 98.434, -44.695, 33.639)","(679.274, 113.928, -15.015, 13.391)","(679.274, 113.928, -15.015, 13.391)","(679.274, 113.928, -15.015, 13.391)","(679.274, 113.928, -15.015, 13.391)","(679.274, 113.928, -15.015, 13.391)","(679.274, 113.928, -15.015, 13.391)","(679.274, 113.928, -15.015, 13.391)","(678.386, 113.949, -53.288, 1.262)","(677.598, 113.979, -47.249, 1.78)","(677.598, 113.979, -47.249, 1.78)","(677.598, 113.979, -47.249, 1.78)","(677.598, 113.979, -47.249, 1.78)","(677.598, 113.979, -47.249, 1.78)","(669.668, 113.992, -65.917, 0.038)","(669.668, 113.992, -65.917, 0.038)","(666.596, 113.886, -34.565, -1.162)","(657.958, 113.952, -50.084, 1.252)","(653.04, 113.971, -51.746, 2.413)","(652.322, 113.974, -43.104, 0.142)","(640.447, 113.824, -31.479, 13.981)"
53,"(370.939, 169.049, 55.858, -9.445)","(390.826, 166.045, 36.975, 2.725)","(397.447, 166.038, 25.482, 1.775)","(410.588, 166.051, 33.017, 2.52)","(426.316, 166.109, 61.322, 5.03)","(454.249, 166.065, 55.92, 0.709)","(478.737, 166.394, 28.88, 9.066)","(504.954, 166.482, 30.791, 3.476)","(523.295, 166.242, 29.554, -13.864)","(551.684, 166.869, 40.643, 15.602)","(576.645, 169.924, 13.712, -6.222)","(600.951, 174.934, 32.798, -14.553)","(622.782, 173.09, 7.42, -14.527)","(643.712, 171.689, 12.171, -3.037)","(660.371, 171.897, 17.847, -9.971)","(678.309, 173.061, 16.184, -19.73)","(698.001, 176.01, 26.304, 5.518)","(714.028, 180.482, 22.437, 5.271)","(727.609, 191.741, -9.798, 21.557)","(736.868, 200.152, 7.724, 9.225)","(754.753, 200.987, -4.959, 11.608)","(770.478, 200.035, -19.324, -21.744)","(778.236, 176.232, 15.932, -27.436)","(785.104, 149.617, 5.167, -50.925)","(788.003, 131.406, 7.281, -12.298)","(788.06, 119.513, 15.614, -25.153)","(791.16, 97.556, -24.61, 12.938)","(761.056, 91.396, -54.361, 33.002)","(724.467, 93.032, -29.412, -15.552)","(695.284, 79.308, -53.849, -29.09)","(659.876, 75.307, -42.45, 4.032)","(623.875, 77.882, -40.014, -1.797)","(586.557, 76.244, -39.682, 6.034)","(551.136, 83.225, -21.356, -5.664)","(516.526, 93.175, -35.201, 2.063)"
54,"(682.219, 314.534, 52.83, -17.923)","(714.581, 287.619, 38.198, -6.365)","(743.214, 269.065, 26.247, -35.924)","(760.157, 250.774, -1.558, -38.875)","(777.519, 231.458, 33.576, -10.879)","(791.738, 204.8, 22.805, -44.897)","(797.056, 161.685, -12.875, -63.026)","(800.754, 116.81, 20.092, -42.35)","(796.648, 81.61, -20.708, -15.051)","(770.857, 56.564, -50.207, -11.662)","(722.095, 58.749, -31.696, 8.303)","(678.243, 61.828, -48.814, 5.084)","(635.158, 66.571, -50.044, 12.927)","(592.875, 67.627, -25.627, -10.661)","(550.203, 68.815, -55.733, -1.726)","(509.407, 75.092, -30.371, 17.237)","(465.205, 80.335, -47.617, 14.92)","(423.753, 86.365, -45.595, -7.608)","(381.937, 87.266, -39.707, 11.31)","(339.09, 88.053, -31.267, -9.45)","(299.463, 89.448, -43.557, 11.365)","(260.187, 88.718, -48.329, -3.291)","(223.471, 87.064, -47.498, -11.675)","(185.144, 86.992, -22.89, 7.57)","(145.48, 81.229, -38.167, 33.816)","(117.403, 113.948, -28.252, 22.283)","(104.236, 154.015, -5.902, 46.126)","(97.15, 192.774, 4.361, 27.693)","(89.555, 233.333, -23.227, 51.27)","(83.255, 271.388, -4.096, 42.991)","(74.35, 310.3, -0.59, 42.051)","(67.264, 346.375, -9.009, 43.795)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
55,"(534.756, 381.988, 29.876, -8.411)","(566.083, 358.769, 25.615, -22.632)","(598.937, 339.353, 44.887, -13.351)","(633.916, 322.812, 16.055, -22.526)","(663.809, 308.938, 38.681, -14.31)","(690.914, 293.371, 24.633, -26.618)","(718.016, 278.882, 39.571, -29.724)","(740.317, 264.144, 23.875, -39.89)","(761.995, 247.091, 21.116, -21.641)","(777.892, 233.508, 43.862, -31.153)","(793.356, 216.2, 25.961, -6.889)","(806.611, 192.716, 22.329, -19.694)","(810.344, 152.184, 11.85, -39.308)","(804.981, 120.77, -14.055, -28.335)","(782.483, 87.954, -47.822, -36.081)","(738.574, 82.773, -27.401, 4.355)","(701.206, 91.738, -55.688, 26.121)","(661.289, 85.646, -39.722, -3.539)","(619.439, 90.417, -25.049, 23.922)","(581.2, 92.529, -51.643, 14.681)","(535.599, 95.743, -47.521, -7.478)","(497.687, 98.366, -37.649, 2.124)","(457.865, 97.486, -45.211, 14.767)","(420.512, 96.851, -53.048, -6.593)","(377.102, 95.126, -45.367, 4.871)","(333.977, 95.339, -19.923, -13.427)","(294.796, 96.523, -43.333, -12.648)","(257.731, 96.313, -25.508, -5.26)","(221.023, 92.304, -22.49, -8.551)","(181.747, 96.378, -47.629, 1.397)","(144.646, 88.307, -34.157, 59.957)","(125.479, 139.009, 5.981, 42.02)","(118.097, 180.929, 0.768, 23.422)","(111.326, 216.348, -2.576, 49.238)","(106.706, 251.462, -17.339, 23.885)"
56,"(663.511, 516.97, 56.817, 5.906)","(700.938, 521.009, 42.615, -13.584)","(731.31, 525.915, 25.956, 12.829)","(762.664, 530.18, 15.608, 3.374)","(786.617, 546.938, 23.092, 31.649)","(806.23, 573.73, 4.4, 15.748)","(804.057, 608.761, -9.253, 38.378)","(807.116, 645.582, 10.003, 41.201)","(785.138, 672.11, -25.272, 29.18)","(743.259, 679.993, -40.962, 2.747)","(696.112, 678.224, -52.785, -12.147)","(650.643, 678.343, -36.601, 17.623)","(609.997, 680.403, -56.406, -15.613)","(568.786, 681.353, -38.919, -5.249)","(522.457, 680.624, -54.208, -11.018)","(480.299, 676.414, -35.827, 9.094)","(437.887, 673.654, -49.639, 1.479)","(397.368, 671.349, -43.339, 8.728)","(358.177, 667.906, -54.313, -18.983)","(319.749, 664.801, -43.416, -15.842)","(281.546, 661.945, -53.957, -10.55)","(242.054, 664.7, -41.798, 1.257)","(203.834, 666.408, -23.282, -2.273)","(166.359, 664.724, -51.127, 6.746)","(132.067, 643.812, -35.512, -22.99)","(115.284, 603.102, -20.91, -34.763)","(103.417, 561.035, -9.119, -46.604)","(91.523, 522.183, -1.775, -36.661)","(80.35, 484.446, -11.402, -39.447)","(69.86, 450.996, -22.468, -31.694)","(64.881, 422.685, -0.855, -36.78)","(64.015, 392.714, -35.264, -45.466)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
57,"(697.153, 188.428, 33.056, 3.419)","(736.983, 179.179, 38.903, 1.056)","(764.666, 181.097, 16.888, 11.897)","(781.178, 177.163, -4.935, -64.061)","(778.614, 127.971, 14.174, -55.995)","(778.603, 95.643, -32.957, -16.644)","(724.895, 99.998, -59.886, 27.674)","(679.291, 109.733, -40.548, 7.264)","(641.56, 113.899, -54.501, 2.116)","(610.989, 113.876, -25.817, 10.886)","(577.973, 112.402, -31.633, -11.702)","(548.834, 103.412, -31.789, -5.229)","(501.791, 95.889, -46.543, -4.393)","(457.121, 94.521, -50.229, -6.274)","(410.986, 92.98, -53.227, 1.772)","(366.383, 90.738, -53.813, -16.46)","(323.55, 87.878, -40.085, 8.384)","(281.284, 85.222, -26.15, 5.311)","(237.838, 83.88, -28.996, 8.227)","(198.36, 79.009, -34.325, 4.387)","(155.095, 77.539, -37.304, -10.468)","(121.708, 105.487, -31.129, 49.03)","(103.33, 146.61, -16.851, 26.853)","(95.619, 188.441, -14.458, 29.623)","(90.139, 230.344, -9.425, 47.954)","(85.323, 270.007, -15.117, 32.038)","(82.077, 310.194, -3.684, 53.364)","(77.697, 344.362, -14.005, 19.697)","(47.573, 368.139, -69.892, 5.222)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
58,"(373.447, 481.363, 49.712, -1.27)","(407.707, 477.769, 29.651, -17.544)","(444.098, 473.3, 31.038, -10.99)","(483.048, 468.382, 52.912, -12.116)","(520.989, 468.332, 49.831, -0.922)","(557.63, 469.001, 45.138, 20.209)","(591.209, 475.457, 27.444, -13.161)","(623.554, 476.97, 32.875, 4.559)","(660.109, 478.875, 36.263, 11.833)","(693.023, 484.772, 19.545, 3.293)","(720.435, 494.696, 36.545, -6.154)","(747.494, 503.155, 25.725, 18.248)","(774.151, 512.786, 28.518, 8.425)","(799.427, 534.457, 13.448, 19.879)","(813.746, 560.375, 21.068, 21.766)","(818.073, 576.787, -0.823, 11.123)","(811.488, 604.3, -0.669, 22.485)","(814.99, 631.513, 10.353, 28.138)","(810.265, 661.485, -3.402, 26.417)","(794.955, 677.709, -8.901, 12.523)","(760.711, 691.339, -54.765, -3.188)","(724.214, 693.6, -43.089, 8.629)","(692.523, 691.91, -49.769, -13.397)","(649.786, 689.305, -60.313, -5.096)","(611.527, 683.769, -32.904, -9.889)","(570.717, 681.458, -47.892, -6.921)","(531.983, 680.439, -49.619, -4.306)","(494.353, 675.73, -42.676, -17.968)","(456.142, 674.284, -36.985, 12.279)","(417.019, 675.404, -45.357, 14.668)","(377.734, 677.915, -43.622, 1.079)","(336.353, 678.123, -41.094, -9.235)","(297.963, 677.143, -51.643, 14.348)","(262.508, 674.263, -50.016, -10.271)","(226.629, 673.599, -39.792, 4.768)"
59,"(397.087, 535.821, 45.656, 16.817)","(442.132, 536.408, 45.045, 7.397)","(482.106, 534.206, 61.608, 12.748)","(522.68, 534.032, 35.834, -0.904)","(562.382, 532.111, 24.675, 2.179)","(601.854, 530.843, 35.214, -3.839)","(639.529, 527.946, 28.053, -15.881)","(678.302, 529.71, 35.952, 9.379)","(714.95, 527.969, 29.249, 5.096)","(747.796, 527.45, 20.084, -16.207)","(776.593, 536.354, -12.343, 19.145)","(780.736, 569.116, 27.915, 41.895)","(781.765, 609.793, -20.706, 30.135)","(771.426, 637.153, 7.562, 24.167)","(772.243, 660.003, 1.085, 13.559)","(766.57, 668.44, -19.12, 5.043)","(756.575, 661.482, -50.071, 13.548)","(715.02, 642.488, -24.667, -14.36)","(705.985, 636.084, -15.653, -9.475)","(705.985, 636.084, -15.653, -9.475)","(705.985, 636.084, -15.653, -9.475)","(705.985, 636.084, -15.653, -9.475)","(705.631, 636.007, -21.242, -4.654)","(705.631, 636.007, -21.242, -4.654)","(700.211, 636.016, -58.718, -1.05)","(683.787, 636.126, -50.347, 4.207)","(661.231, 636.15, -48.064, 8.041)","(643.266, 636.005, -40.026, -18.424)","(625.527, 636.252, -46.509, 1.179)","(601.548, 636.031, -40.311, -19.13)","(571.685, 636.79, -35.361, -1.572)","(536.394, 637.653, -42.76, -6.957)","(503.774, 637.73, -46.658, -6.995)","(470.902, 636.305, -21.479, -9.453)","(434.766, 636.621, -43.745, 8.285)"
60,"(594.471, 512.088, 47.446, -15.453)","(630.822, 513.928, 34.582, 13.839)","(666.744, 519.346, 29.718, 2.406)","(699.756, 523.448, 26.193, 3.265)","(734.735, 526.917, 30.364, 8.925)","(764.334, 535.869, 20.021, 26.431)","(784.825, 555.37, 5.773, 28.661)","(804.969, 596.566, -8.923, 50.75)","(806.652, 639.411, -13.645, 50.445)","(799.967, 666.287, 7.527, 36.091)","(774.816, 683.065, -55.539, 7.592)","(729.163, 685.557, -49.762, -7.118)","(682.576, 681.828, -32.8, -1.363)","(638.121, 680.533, -58.181, 4.28)","(595.944, 680.089, -38.019, 10.757)","(552.745, 678.143, -51.862, -9.325)","(513.017, 676.29, -28.06, 10.138)","(470.334, 676.898, -33.46, 12.393)","(425.226, 678.461, -31.679, 8.537)","(379.008, 675.868, -58.665, -1.799)","(335.046, 670.862, -52.746, -17.104)","(295.162, 665.994, -36.713, -4.078)","(255.906, 663.524, -56.025, 10.947)","(214.949, 665.752, -53.208, 5.912)","(174.622, 664.979, -50.412, 14.583)","(137.315, 648.094, -14.191, -35.668)","(117.094, 607.74, -14.371, -39.425)","(106.98, 567.67, -20.457, -32.689)","(100.981, 529.315, -22.554, -32.777)","(93.732, 492.687, -11.495, -42.318)","(87.94, 457.51, 8.212, -26.311)","(83.279, 426.454, -19.316, -37.408)","(72.024, 400.565, -19.639, -31.138)","(49.052, 390.062, -28.502, 4.085)","(None, None, None, None)"
61,"(250.646, 558.336, 41.865, 7.535)","(282.934, 562.581, 40.45, 12.738)","(312.913, 564.104, 19.086, -15.324)","(346.471, 563.627, 42.612, -2.476)","(379.25, 561.874, 29.924, -16.552)","(412.412, 563.507, 47.905, 11.157)","(447.069, 560.978, 46.67, 5.309)","(479.269, 560.218, 23.502, -5.851)","(509.336, 557.568, 37.719, 6.012)","(541.238, 556.165, 28.636, 9.101)","(575.929, 556.083, 43.637, -6.476)","(608.624, 559.037, 18.932, -0.098)","(640.704, 563.808, 35.997, 5.468)","(671.914, 565.989, 41.167, -1.777)","(703.188, 565.899, 40.115, 16.441)","(727.659, 570.297, 29.32, -11.073)","(747.612, 565.207, 2.617, -7.318)","(760.834, 557.945, 8.776, -19.062)","(770.291, 571.774, 6.052, 37.243)","(763.324, 601.342, -0.629, 38.333)","(766.229, 623.611, -9.16, 28.555)","(780.765, 644.547, 8.978, 15.689)","(761.417, 648.515, -45.254, -1.033)","(730.744, 643.404, -23.972, 7.372)","(719.177, 639.081, -27.31, 9.588)","(712.197, 636.045, -26.937, -5.393)","(702.884, 636.085, -15.913, 1.37)","(692.559, 636.144, -18.8, 2.375)","(684.899, 636.012, -20.434, -5.254)","(672.275, 636.083, -35.956, -2.342)","(653.49, 636.009, -24.91, -1.345)","(632.9, 636.493, -38.562, 7.902)","(600.539, 638.3, -28.195, -9.452)","(569.26, 639.799, -34.644, -4.327)","(535.114, 643.752, -22.726, 6.736)"
62,"(352.214, 433.741, 23.623, -38.66)","(389.882, 415.037, 51.372, -8.379)","(422.832, 401.687, 45.748, -16.962)","(459.257, 388.323, 49.528, -3.059)","(492.291, 376.551, 32.686, -13.319)","(528.288, 359.88, 24.717, -6.228)","(564.128, 351.064, 29.767, -6.49)","(597.8, 338.314, 29.709, -5.445)","(631.111, 324.48, 19.407, -0.903)","(663.504, 312.674, 38.171, 4.849)","(690.175, 302.186, 19.486, 3.565)","(714.254, 293.073, 33.514, -5.533)","(738.303, 281.306, 33.73, -19.498)","(759.376, 272.951, 20.166, -26.925)","(776.526, 265.795, 19.83, 5.266)","(787.165, 253.917, 25.588, -32.482)","(789.589, 241.804, 15.684, -32.185)","(792.455, 229.515, -17.805, -18.705)","(794.781, 212.317, 8.362, -30.9)","(803.371, 183.347, 16.17, -29.639)","(809.798, 158.331, 10.712, -5.102)","(814.48, 138.465, -14.024, -11.317)","(813.747, 112.987, 16.897, -37.079)","(812.371, 89.25, 2.63, -15.933)","(810.945, 78.545, 18.101, 1.714)","(798.729, 64.463, -9.423, -25.857)","(777.076, 55.052, -23.249, 7.646)","(747.492, 52.342, -50.042, -12.029)","(706.399, 56.569, -32.033, 3.748)","(663.551, 57.004, -55.175, -1.403)","(622.841, 55.164, -37.21, 14.623)","(582.927, 55.497, -52.772, 9.592)","(542.091, 57.92, -51.9, 11.902)","(506.578, 58.418, -28.653, 15.809)","(470.531, 59.355, -54.437, 13.415)"
63,"(285.664, 190.475, 25.192, -15.993)","(311.838, 184.362, 21.809, 1.183)","(338.311, 175.598, 39.943, 6.355)","(365.263, 172.942, 26.025, 10.557)","(387.817, 173.63, 28.426, 11.578)","(411.245, 173.02, 15.373, 14.072)","(434.547, 171.907, 16.398, 7.527)","(454.612, 172.932, 9.223, -3.136)","(475.656, 173.776, 16.21, 8.721)","(497.571, 175.307, 37.787, 11.477)","(521.897, 177.992, 7.941, 21.836)","(546.854, 183.377, 17.904, 0.729)","(574.62, 185.194, 42.426, -3.794)","(600.29, 185.506, 39.616, -10.862)","(622.813, 185.99, 2.745, -5.78)","(640.913, 187.091, 16.76, 0.079)","(656.242, 183.89, 33.221, -4.494)","(672.17, 184.349, 8.291, 13.668)","(685.764, 184.534, 17.795, 3.501)","(698.404, 184.975, 18.37, 10.599)","(707.551, 189.698, -0.67, 6.356)","(717.186, 192.922, 0.92, -1.457)","(726.096, 197.389, 1.59, 10.335)","(736.185, 204.471, 25.979, -3.002)","(746.411, 210.046, 9.173, -7.519)","(767.596, 214.683, 30.289, -3.237)","(772.254, 203.467, 1.514, -6.846)","(767.364, 185.623, -7.728, -1.327)","(769.507, 168.483, 8.484, -18.06)","(774.633, 153.026, 18.297, -27.063)","(780.372, 138.026, 9.567, -9.246)","(788.729, 114.434, 1.079, -42.391)","(784.295, 97.525, -16.308, 17.43)","(765.963, 97.763, 1.221, 7.18)","(755.092, 89.928, -13.379, -5.503)"
64,"(421.573, 395.637, 20.88, -11.743)","(453.676, 395.696, 38.283, 5.096)","(498.4, 378.393, 28.607, -28.832)","(536.176, 359.01, 31.565, -27.293)","(569.01, 342.027, 17.847, 4.23)","(596.229, 332.496, 31.351, -13.046)","(627.223, 319.003, 35.744, -2.763)","(656.932, 305.081, 23.397, 0.875)","(684.406, 290.393, 7.335, -18.655)","(709.938, 278.319, 23.842, -15.098)","(731.588, 267.629, 4.764, 4.314)","(752.018, 257.211, 39.323, -3.723)","(773.365, 241.808, 13.344, -6.582)","(788.554, 230.765, 27.617, -50.513)","(793.343, 198.848, -15.392, -36.938)","(807.897, 162.215, -12.24, -30.404)","(804.005, 133.18, -2.331, -52.15)","(800.961, 101.845, -2.988, -34.553)","(783.314, 74.372, 2.096, -33.547)","(760.557, 53.172, -52.358, -4.517)","(716.688, 52.505, -35.623, 7.789)","(680.335, 54.217, -49.277, -0.769)","(637.411, 57.369, -38.207, -14.941)","(598.094, 57.189, -41.766, -12.542)","(559.661, 59.144, -36.081, -6.84)","(512.897, 59.918, -52.144, -0.786)","(479.924, 61.358, -18.763, 11.018)","(440.774, 62.102, -41.586, 1.773)","(399.791, 61.806, -19.324, -4.921)","(358.269, 62.269, -51.432, -13.042)","(319.813, 62.162, -32.792, 13.849)","(281.143, 63.083, -41.075, -2.339)","(247.094, 64.82, -44.666, 5.121)","(213.409, 68.641, -38.378, -19.29)","(179.476, 61.399, -42.613, 7.655)"
65,"(745.303, 573.947, 35.109, -8.907)","(780.458, 576.078, 1.329, 67.78)","(788.342, 632.93, -2.274, 65.28)","(766.572, 659.498, -58.032, 12.542)","(719.169, 667.66, -52.735, 12.466)","(671.461, 667.73, -59.359, 9.62)","(627.081, 666.187, -42.109, -10.56)","(582.649, 664.576, -30.655, 5.845)","(539.54, 661.133, -42.573, 3.637)","(496.1, 658.688, -37.552, -0.71)","(452.648, 656.339, -58.492, 4.743)","(409.091, 657.408, -40.191, 14.574)","(365.807, 656.451, -29.135, 5.476)","(323.028, 658.977, -34.805, 4.967)","(279.574, 660.175, -57.355, -3.862)","(236.805, 663.226, -49.812, 6.417)","(196.6, 663.882, -50.464, -4.532)","(158.43, 660.806, -29.515, 1.668)","(132.751, 631.711, -22.348, -57.558)","(119.09, 588.318, -16.479, -53.207)","(108.532, 550.317, -4.355, -29.801)","(96.817, 511.166, -25.885, -42.897)","(83.83, 469.878, -19.222, -56.768)","(74.451, 429.838, -15.5, -48.035)","(69.673, 396.686, 6.749, -40.547)","(31.278, 382.894, -54.635, -2.184)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
66,"(311.238, 496.429, 4.902, -1.217)","(341.983, 496.163, 47.376, 2.275)","(376.175, 491.93, 45.558, 7.82)","(409.964, 486.011, 46.831, -10.433)","(445.783, 482.329, 29.648, 1.139)","(479.247, 480.166, 18.773, -6.679)","(512.913, 477.157, 21.845, -13.268)","(548.459, 478.21, 36.854, 14.206)","(584.779, 477.299, 32.65, -6.31)","(619.564, 481.34, 19.043, 13.463)","(654.375, 482.04, 38.034, 16.222)","(684.139, 485.781, 35.495, 9.879)","(712.783, 489.74, 12.04, -6.145)","(738.703, 494.399, 30.038, 5.267)","(763.23, 504.925, 10.665, 11.59)","(786.768, 517.999, 4.309, 23.567)","(803.408, 537.897, 12.143, 25.463)","(817.547, 559.979, -1.253, 14.13)","(817.232, 574.351, -1.481, 23.901)","(806.35, 599.014, -19.965, 38.645)","(806.842, 635.1, 12.257, 38.31)","(802.527, 663.288, -5.663, 27.111)","(785.756, 677.587, -19.289, 3.215)","(758.004, 681.86, -46.755, -9.426)","(725.387, 685.311, -22.417, 11.277)","(689.646, 686.63, -43.235, 4.614)","(654.399, 686.161, -40.464, -11.374)","(618.527, 686.091, -45.933, 1.268)","(584.45, 685.533, -38.561, 9.311)","(550.728, 685.418, -45.576, 14.497)","(514.853, 685.442, -20.402, 14.666)","(480.83, 684.396, -45.51, 3.823)","(447.268, 683.612, -21.246, 10.877)","(410.402, 683.095, -21.494, -8.532)","(373.7, 682.384, -44.626, 7.508)"
