,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
61,"(305.4, 514.691, 15.951, -12.434)","(325.022, 509.181, 19.475, -5.952)","(347.285, 506.725, 17.654, -3.687)","(365.773, 501.482, 20.38, -8.385)","(385.196, 494.217, 16.982, -8.237)","(405.211, 493.038, 21.577, 1.588)","(426.871, 495.425, 15.761, 0.164)","(446.041, 496.32, 19.969, 3.861)","(464.955, 499.043, 18.0, 0.396)","(483.026, 503.607, 20.586, 8.685)","(500.722, 508.906, 18.734, 6.724)","(518.014, 514.759, 19.156, 4.685)","(534.935, 519.533, 13.509, 5.726)","(551.899, 521.438, 22.933, 5.91)","(570.983, 526.582, 18.059, 2.895)","(589.316, 531.252, 16.123, 1.7)","(605.647, 535.964, 13.364, 2.712)","(620.949, 540.676, 11.83, 3.289)","(635.797, 545.152, 16.356, 7.782)","(648.537, 546.994, 13.494, -0.288)","(659.301, 546.892, 10.286, 0.214)","(668.783, 547.956, 11.731, 3.109)","(678.032, 550.61, 7.364, 1.496)","(687.446, 555.594, 11.913, 6.586)","(696.853, 561.428, 11.976, 5.396)","(704.994, 566.498, 8.896, 6.112)","(712.085, 569.766, 4.271, 1.755)","(718.437, 568.56, 5.702, -5.722)","(723.886, 570.664, 2.533, -0.626)","(727.787, 570.592, 2.205, -2.548)","(734.244, 566.526, 21.63, -20.394)","(750.173, 554.37, 27.401, -1.553)"
62,"(426.225, 190.305, 26.027, -10.677)","(454.758, 179.586, 27.555, -12.078)","(486.926, 170.338, 34.66, -6.458)","(504.696, 166.076, 37.034, -8.507)","(504.696, 166.076, 37.034, -8.507)","(504.696, 166.076, 37.034, -8.507)","(504.696, 166.076, 37.034, -8.507)","(505.186, 166.015, 29.439, -3.669)","(505.186, 166.015, 29.439, -3.669)","(524.858, 166.007, 37.851, -1.11)","(526.379, 166.01, 41.975, 0.303)","(526.379, 166.01, 41.975, 0.303)","(533.922, 166.14, 12.809, 2.044)","(550.667, 169.77, 17.922, 4.113)","(568.511, 174.442, 20.185, 7.549)","(587.671, 179.045, 19.163, 1.451)","(604.581, 182.483, 16.941, 1.28)","(621.3, 186.158, 14.392, 1.469)","(636.429, 190.128, 15.866, 2.963)","(650.059, 189.427, 12.7, -0.39)","(661.247, 189.449, 11.474, 1.058)","(672.29, 189.109, 10.659, -3.312)","(683.53, 188.352, 16.274, -1.035)","(695.473, 188.061, 12.114, 4.02)","(704.474, 184.906, 9.209, -4.008)","(714.759, 182.814, 9.941, -0.882)","(722.342, 183.901, 4.998, 3.499)","(728.524, 187.136, 7.832, 3.211)","(735.881, 192.257, -1.409, 3.37)","(745.506, 194.215, 15.111, 2.617)","(754.708, 196.596, 2.238, -0.322)","(765.528, 200.606, 25.654, -1.937)"
63,"(511.111, 562.423, 27.702, 10.073)","(550.25, 569.83, 40.855, 1.985)","(587.688, 581.611, 26.466, 13.768)","(591.466, 583.867, 29.393, 15.955)","(591.466, 583.867, 29.393, 15.955)","(591.466, 583.867, 29.393, 15.955)","(591.466, 583.867, 29.393, 15.955)","(591.466, 583.867, 29.393, 15.955)","(591.466, 583.867, 29.393, 15.955)","(591.466, 583.867, 29.393, 15.955)","(592.131, 583.998, 11.889, 0.054)","(592.131, 583.998, 11.889, 0.054)","(594.259, 583.818, 19.934, -2.658)","(606.01, 582.421, 9.859, -2.493)","(618.176, 576.341, 14.275, -7.574)","(635.999, 570.469, 21.03, -3.99)","(654.859, 568.079, 19.473, -2.501)","(671.933, 566.082, 13.275, -2.227)","(685.183, 565.182, 11.552, 0.372)","(695.892, 564.837, 10.761, -3.586)","(704.404, 561.838, 6.809, -8.982)","(714.014, 556.063, 11.121, -4.771)","(724.671, 551.717, 14.182, -4.047)","(734.156, 548.694, 10.515, -5.158)","(742.718, 546.35, 10.416, 6.161)","(750.212, 545.995, 4.147, -6.744)","(758.13, 537.413, 7.79, 8.886)","(770.878, 545.65, -2.409, 23.061)","(775.58, 559.062, 5.272, 12.843)","(788.392, 578.788, 11.314, 24.26)","(796.42, 614.24, 0.228, 36.385)","(791.847, 642.164, -1.083, 19.457)"
64,"(716.756, 580.063, 23.935, 7.592)","(725.012, 583.984, 11.608, 4.533)","(725.012, 583.984, 11.608, 4.533)","(725.012, 583.984, 11.608, 4.533)","(725.012, 583.984, 11.608, 4.533)","(725.012, 583.984, 11.608, 4.533)","(725.012, 583.984, 11.608, 4.533)","(725.012, 583.984, 11.608, 4.533)","(725.012, 583.984, 11.608, 4.533)","(725.012, 583.984, 11.608, 4.533)","(725.012, 583.984, 11.608, 4.533)","(724.885, 583.992, -3.273, -0.44)","(724.885, 583.992, -3.273, -0.44)","(724.885, 583.992, -3.273, -0.44)","(724.885, 583.992, -3.273, -0.44)","(730.805, 583.875, 21.197, -2.846)","(741.767, 580.889, 7.705, 6.667)","(746.863, 581.19, 5.328, -6.501)","(756.627, 575.654, 7.524, 1.591)","(762.832, 567.918, 10.202, -15.914)","(763.326, 567.257, 3.296, -10.481)","(770.661, 559.664, -9.346, 16.625)","(774.219, 588.147, 10.244, 34.09)","(788.042, 614.55, 19.793, 27.114)","(795.665, 634.433, 1.722, 22.729)","(793.358, 653.211, -17.076, 1.716)","(775.647, 657.117, -23.526, 3.211)","(755.64, 656.148, -19.247, -2.432)","(738.963, 649.728, -15.437, -11.775)","(724.792, 636.127, -22.306, -19.172)","(724.792, 636.127, -22.306, -19.172)","(724.792, 636.127, -22.306, -19.172)"
65,"(360.282, 234.934, 7.69, 11.691)","(370.003, 234.183, 14.013, 1.743)","(387.591, 230.127, 19.066, -4.011)","(408.073, 223.501, 21.766, -9.218)","(431.382, 216.098, 23.419, -10.068)","(452.412, 211.267, 19.56, -1.987)","(468.698, 210.663, 16.507, 3.604)","(483.314, 213.97, 11.983, 8.407)","(498.665, 220.796, 19.742, 2.364)","(516.677, 228.254, 21.839, 7.709)","(536.818, 232.731, 20.793, 3.973)","(556.737, 234.417, 21.334, -1.108)","(573.507, 235.129, 11.146, -1.769)","(586.11, 234.747, 15.215, -1.619)","(604.013, 235.284, 18.861, -0.989)","(624.208, 236.804, 22.891, 3.127)","(644.415, 238.292, 19.675, -0.215)","(662.916, 240.189, 14.445, 2.744)","(677.009, 239.548, 11.274, -2.03)","(689.136, 238.151, 9.671, -1.992)","(701.038, 236.507, 11.448, -5.241)","(709.78, 232.642, 11.087, 0.538)","(717.09, 230.113, 4.95, -2.56)","(725.875, 227.998, 8.013, -0.086)","(732.562, 228.7, 3.556, 4.223)","(744.043, 226.051, 11.94, -1.88)","(756.409, 225.72, 15.855, 2.328)","(771.233, 221.31, 7.407, -7.923)","(783.629, 207.706, 13.507, -25.563)","(796.195, 186.834, 8.206, -14.021)","(799.287, 170.535, -1.527, -11.408)","(797.794, 150.759, -2.524, -30.832)"
66,"(621.718, 435.705, 19.314, 1.634)","(642.494, 437.944, 21.926, 1.142)","(668.396, 441.253, 28.514, 4.808)","(692.69, 445.175, 26.04, 3.292)","(718.449, 449.826, 24.228, 9.167)","(743.733, 456.718, 21.828, 4.057)","(767.501, 466.175, 21.246, 5.504)","(785.167, 469.507, 13.118, 2.889)","(791.352, 469.925, 3.47, 3.118)","(798.493, 477.924, 8.777, 8.462)","(804.168, 483.938, 5.308, 5.792)","(810.304, 491.907, 8.822, -1.058)","(816.66, 493.992, 7.818, 5.338)","(821.01, 498.196, 0.252, 2.999)","(821.685, 501.602, 1.162, 1.05)","(821.813, 506.09, 0.898, 3.241)","(820.998, 506.398, -2.912, 2.764)","(818.793, 509.907, -5.335, 3.798)","(816.174, 513.702, -4.913, -0.611)","(811.665, 516.736, -7.815, 4.944)","(805.272, 521.326, -8.015, 3.08)","(796.151, 532.55, -0.65, 13.003)","(790.192, 546.264, -5.471, 17.529)","(785.758, 561.082, 2.685, 16.856)","(791.329, 585.888, 4.989, 30.931)","(794.674, 614.327, 5.215, 21.386)","(802.307, 633.827, 7.411, 14.096)","(805.662, 657.261, -3.167, 22.148)","(802.456, 673.666, -0.744, 18.6)","(794.576, 681.904, -15.143, 0.171)","(776.578, 686.206, -22.152, 5.855)","(754.588, 687.78, -19.003, -3.242)"
67,"(609.822, 565.796, 28.042, 14.582)","(636.654, 580.95, 24.766, 14.344)","(641.754, 583.86, 25.277, 17.003)","(641.754, 583.86, 25.277, 17.003)","(641.754, 583.86, 25.277, 17.003)","(641.754, 583.86, 25.277, 17.003)","(641.754, 583.86, 25.277, 17.003)","(641.754, 583.86, 25.277, 17.003)","(641.754, 583.86, 25.277, 17.003)","(642.91, 583.977, 36.735, 4.816)","(642.91, 583.977, 36.735, 4.816)","(642.91, 583.977, 36.735, 4.816)","(656.541, 583.82, 20.701, 1.289)","(672.726, 582.383, 13.758, -1.635)","(684.397, 583.215, 8.753, -1.327)","(692.984, 583.995, 12.074, -0.13)","(702.203, 583.361, 15.343, -5.671)","(711.261, 581.692, 3.291, -1.727)","(719.982, 583.134, 9.008, -1.021)","(726.274, 583.989, 10.541, 0.221)","(726.274, 583.989, 10.541, 0.221)","(732.007, 583.707, 10.716, -3.033)","(742.644, 582.609, 2.783, -3.873)","(751.217, 578.662, 4.6, 7.632)","(757.942, 580.366, 0.356, 4.115)","(760.247, 582.116, 17.565, 4.72)","(761.654, 585.979, -0.83, 3.194)","(759.756, 580.729, 6.512, -7.999)","(766.852, 582.142, 0.947, 10.293)","(764.975, 587.418, 0.747, -2.632)","(763.731, 582.778, 2.194, -4.949)","(769.62, 577.35, 8.477, -3.359)"
68,"(380.528, 557.446, 26.122, 8.27)","(407.965, 563.429, 25.083, -0.017)","(435.342, 565.161, 32.474, 4.881)","(466.435, 566.849, 31.785, -0.813)","(495.458, 567.504, 29.864, 2.697)","(524.2, 567.697, 32.664, 2.772)","(550.824, 565.173, 29.642, -5.534)","(578.22, 561.45, 25.164, -6.354)","(610.07, 550.855, 27.992, -18.372)","(636.927, 548.968, 30.324, -0.449)","(671.093, 546.197, 35.039, -0.485)","(699.006, 547.223, 26.022, -4.139)","(725.067, 542.244, 39.781, 5.182)","(750.39, 550.442, 23.496, 17.614)","(772.028, 558.625, 4.54, 29.564)","(769.557, 596.313, -8.617, 38.062)","(764.026, 625.902, -0.441, 25.532)","(765.226, 641.504, -1.281, 12.582)","(757.398, 658.081, -8.397, 1.338)","(747.045, 660.385, -12.372, 1.506)","(738.856, 647.926, -18.426, -14.836)","(735.119, 636.021, 6.096, -12.474)","(736.507, 636.523, -3.553, 1.757)","(736.739, 636.008, 2.303, 0.23)","(736.739, 636.008, 2.303, 0.23)","(744.089, 641.731, 9.623, 20.159)","(743.187, 648.792, -11.647, 6.346)","(730.739, 649.918, -15.909, -0.364)","(715.381, 648.806, -15.633, 0.634)","(702.717, 653.099, -10.533, 3.547)","(698.317, 654.399, -1.353, 1.645)","(692.739, 650.915, -3.768, -8.819)"
69,"(547.827, 413.03, 39.699, -3.478)","(580.265, 414.279, 34.203, -1.084)","(611.535, 413.45, 27.024, -2.342)","(639.18, 412.222, 26.382, 2.082)","(664.839, 414.212, 28.687, 4.58)","(694.717, 414.588, 32.826, -7.041)","(711.852, 408.348, 11.198, 1.703)","(723.003, 414.816, 13.917, 11.716)","(736.239, 424.053, 16.788, 8.47)","(750.155, 430.54, 9.855, 2.393)","(761.004, 435.041, 9.338, 4.789)","(767.957, 438.96, 3.34, 5.377)","(774.691, 443.695, 8.572, 3.154)","(780.891, 448.532, 6.94, 0.25)","(785.506, 452.328, 0.739, 1.659)","(787.01, 454.811, 3.267, 3.63)","(790.202, 461.811, 4.034, 5.304)","(792.148, 467.577, 2.143, 3.057)","(794.785, 472.733, 3.577, 5.112)","(796.772, 476.78, 5.327, 5.085)","(799.592, 479.625, 6.949, 4.752)","(806.745, 483.134, 10.607, 7.297)","(813.35, 488.758, 3.973, 8.459)","(818.735, 494.423, 1.919, 7.331)","(822.307, 500.26, 1.151, 4.565)","(825.382, 508.366, -1.417, 7.201)","(824.489, 515.235, -3.297, 10.216)","(824.337, 522.535, -0.546, 6.554)","(825.65, 530.608, 0.156, 8.347)","(826.82, 533.606, 2.527, -5.551)","(821.444, 529.657, -3.068, -3.142)","(818.06, 528.306, -2.147, -5.489)"
70,"(281.628, 226.358, 24.066, -3.156)","(298.784, 218.192, 12.906, -10.483)","(308.95, 210.106, 7.193, -8.122)","(318.304, 206.473, 7.741, -2.981)","(330.372, 205.574, 17.141, 0.397)","(346.338, 204.635, 18.274, 2.173)","(363.99, 203.743, 20.483, -1.234)","(381.732, 201.89, 14.453, -3.211)","(399.459, 199.987, 18.404, 1.368)","(417.537, 197.814, 17.057, -0.437)","(434.365, 195.793, 17.906, 2.034)","(448.656, 194.256, 13.713, 1.711)","(465.091, 193.449, 15.442, -0.678)","(482.183, 192.768, 18.552, -2.303)","(498.6, 193.221, 17.718, 5.269)","(515.284, 194.851, 13.105, 3.838)","(531.556, 196.738, 18.033, 2.966)","(548.146, 198.019, 14.715, 0.248)","(563.685, 198.419, 19.121, 0.043)","(578.585, 201.802, 13.054, 1.306)","(594.716, 205.707, 18.998, 6.018)","(610.335, 205.73, 18.434, 0.11)","(622.816, 205.126, 8.561, -0.298)","(635.402, 205.443, 12.117, -1.438)","(646.956, 205.523, 12.035, 3.448)","(658.368, 205.294, 12.699, -2.056)","(669.168, 204.897, 9.506, -1.826)","(677.633, 206.197, 11.875, 3.919)","(685.384, 207.766, 6.807, -0.267)","(693.898, 209.495, 6.421, 2.147)","(702.853, 211.124, 8.779, 3.714)","(710.014, 212.955, 5.813, 1.198)"
71,"(625.465, 245.807, 34.903, 0.432)","(657.452, 238.338, 39.218, -13.219)","(691.088, 226.407, 30.743, -10.808)","(720.994, 216.82, 27.755, -14.086)","(747.799, 201.858, 26.039, -22.089)","(772.358, 187.091, 22.541, -8.226)","(780.161, 175.753, 7.26, -18.735)","(780.951, 160.286, 1.727, -14.739)","(790.024, 153.281, -6.09, -6.954)","(775.667, 143.144, -10.845, -23.367)","(756.004, 140.178, -11.466, 9.95)","(756.025, 139.995, 0.006, -4.486)","(756.025, 139.995, 0.006, -4.486)","(756.014, 141.016, 0.481, 12.439)","(756.014, 141.016, 0.481, 12.439)","(756.014, 141.016, 0.481, 12.439)","(756.014, 141.016, 0.481, 12.439)","(756.014, 141.016, 0.481, 12.439)","(756.014, 141.016, 0.481, 12.439)","(757.089, 143.172, 8.199, -0.636)","(757.16, 143.846, -1.254, -8.304)","(756.036, 137.752, -9.166, -2.57)","(756.036, 137.752, -9.166, -2.57)","(756.036, 137.752, -9.166, -2.57)","(756.036, 137.752, -9.166, -2.57)","(756.004, 138.002, -1.938, 15.056)","(758.437, 146.142, 4.036, 1.44)","(756.017, 143.333, -2.662, 1.196)","(756.017, 143.333, -2.662, 1.196)","(756.017, 143.333, -2.662, 1.196)","(756.017, 143.333, -2.662, 1.196)","(756.017, 143.333, -2.662, 1.196)"
72,"(595.735, 369.03, 22.886, -4.636)","(621.078, 359.443, 24.685, -9.301)","(645.782, 351.786, 21.099, -8.885)","(669.013, 342.118, 20.134, -7.668)","(691.303, 330.654, 24.222, -14.668)","(710.799, 323.958, 18.557, -5.241)","(730.283, 318.168, 20.685, -4.135)","(748.331, 311.47, 18.664, -4.944)","(765.271, 303.901, 14.48, -7.883)","(777.675, 296.555, 9.613, -8.023)","(786.706, 288.013, 10.044, -13.168)","(795.363, 279.561, 5.995, -3.87)","(800.648, 272.289, 2.805, -4.632)","(805.3, 266.838, 2.062, -5.794)","(809.174, 261.891, 4.186, -3.676)","(811.103, 258.016, 3.729, -3.439)","(812.577, 254.181, 2.113, -7.044)","(813.998, 251.555, -1.476, -2.699)","(815.72, 246.198, 4.083, -5.844)","(820.268, 243.271, 2.256, -1.479)","(820.483, 237.584, 3.352, -6.725)","(818.93, 229.383, -7.106, -9.811)","(812.763, 220.714, -6.17, -9.711)","(808.741, 207.016, 16.65, -23.624)","(815.343, 188.866, 0.967, -8.775)","(816.575, 180.017, -2.617, -12.067)","(811.049, 157.433, -8.703, -30.18)","(804.65, 123.063, -13.299, -39.564)","(797.268, 88.151, -9.881, -20.01)","(779.257, 67.119, -21.619, -14.221)","(753.613, 58.48, -23.253, -5.703)","(726.459, 59.253, -28.514, 0.871)"
73,"(567.543, 189.313, 29.533, -13.523)","(598.197, 176.942, 33.115, -11.748)","(620.242, 166.016, 28.675, -11.895)","(620.242, 166.016, 28.675, -11.895)","(620.242, 166.016, 28.675, -11.895)","(620.242, 166.016, 28.675, -11.895)","(620.242, 166.016, 28.675, -11.895)","(620.242, 166.016, 28.675, -11.895)","(625.085, 166.015, 57.34, 0.668)","(630.259, 166.012, 50.84, -2.122)","(630.259, 166.012, 50.84, -2.122)","(630.259, 166.012, 50.84, -2.122)","(630.259, 166.012, 50.84, -2.122)","(630.259, 166.012, 50.84, -2.122)","(632.529, 166.012, 29.444, -0.681)","(645.194, 166.864, 12.647, 1.905)","(660.766, 170.271, 17.444, 1.704)","(673.409, 175.164, 13.023, -2.084)","(684.377, 173.39, 11.614, -2.209)","(698.993, 178.437, 9.241, -3.521)","(706.901, 178.821, 7.316, -3.886)","(716.497, 172.95, 12.797, -5.968)","(728.18, 171.641, 12.934, -0.988)","(741.283, 174.888, 15.213, 0.807)","(749.531, 184.539, 17.437, -0.13)","(765.958, 186.786, -3.626, 5.778)","(763.863, 187.125, -2.92, 3.607)","(770.538, 188.884, 8.12, 1.422)","(774.964, 170.471, 4.578, -25.581)","(781.69, 150.645, 5.461, -10.633)","(791.327, 134.781, 8.029, -24.758)","(795.883, 107.803, 0.688, -37.199)"
74,"(727.221, 451.126, 29.871, 10.404)","(753.698, 463.46, 23.619, 13.672)","(776.799, 477.034, 25.092, 11.009)","(796.124, 486.837, 16.581, 10.768)","(810.052, 495.428, 13.505, 6.399)","(819.525, 501.655, 5.487, 2.368)","(819.77, 509.379, -4.835, 10.342)","(822.621, 517.979, 3.298, 1.912)","(825.701, 525.196, 3.666, -1.162)","(825.849, 532.944, 2.36, 9.077)","(828.232, 537.047, -0.902, 0.282)","(826.42, 538.753, -6.633, 4.232)","(825.504, 543.419, -7.518, 5.997)","(821.122, 548.591, -2.447, 5.061)","(823.46, 552.064, 5.73, -5.129)","(826.14, 552.343, 1.379, 5.347)","(830.53, 556.565, 1.852, 5.208)","(832.117, 552.24, -1.077, -0.71)","(826.563, 548.924, -7.506, -0.038)","(823.943, 550.827, -2.979, 2.255)","(820.379, 551.414, 0.237, 0.324)","(818.558, 553.47, -4.067, 3.758)","(817.78, 554.919, -1.928, 2.38)","(815.17, 551.418, -2.075, -8.662)","(811.178, 553.729, 8.94, 13.409)","(815.331, 567.945, 4.36, 13.645)","(816.332, 579.329, -1.659, 6.376)","(810.583, 588.798, -9.46, 22.778)","(806.567, 610.519, -1.478, 22.996)","(809.632, 634.782, 3.627, 20.799)","(808.698, 655.669, -5.177, 19.642)","(803.427, 671.776, -6.46, 17.719)"
75,"(278.075, 462.273, 9.027, -8.916)","(290.864, 455.799, 10.357, -3.293)","(303.773, 451.896, 10.172, -4.923)","(317.081, 450.182, 13.783, -3.833)","(330.24, 449.779, 14.811, 1.629)","(343.947, 451.456, 17.249, 5.07)","(359.562, 455.272, 18.031, 1.698)","(375.67, 459.763, 17.194, 6.845)","(391.933, 464.344, 15.222, 5.312)","(408.663, 468.654, 16.713, 6.966)","(426.624, 472.549, 17.364, 3.081)","(446.609, 476.239, 20.245, 1.671)","(465.409, 479.149, 16.328, 0.793)","(483.295, 483.062, 14.894, 4.792)","(501.392, 487.243, 16.999, 4.642)","(519.124, 491.447, 21.156, 0.144)","(536.311, 495.835, 14.972, 5.132)","(553.792, 499.98, 17.241, 6.013)","(570.951, 503.73, 14.455, 2.702)","(587.338, 507.574, 13.659, 4.442)","(603.292, 510.932, 12.326, 5.159)","(618.345, 513.742, 17.822, 2.875)","(631.736, 515.907, 8.667, 0.482)","(643.436, 517.379, 10.986, 0.137)","(654.737, 518.872, 8.14, 0.247)","(666.045, 520.468, 8.233, 4.823)","(676.45, 521.874, 12.367, 0.241)","(685.734, 522.8, 8.359, 0.193)","(693.544, 521.954, 5.418, 0.048)","(701.542, 520.674, 7.106, -5.568)","(710.298, 517.738, 7.691, -2.604)","(719.114, 514.713, 2.8, -2.936)"
76,"(399.275, 294.82, 24.801, -10.63)","(423.169, 284.055, 20.335, -15.14)","(445.839, 272.522, 21.403, -12.281)","(468.993, 260.812, 23.958, -11.648)","(493.279, 246.15, 27.877, -9.535)","(518.496, 237.226, 21.399, -7.592)","(540.724, 230.956, 14.298, -5.094)","(555.419, 224.518, 17.316, -7.604)","(569.687, 221.539, 15.179, 4.318)","(581.198, 220.265, 11.743, -3.117)","(595.567, 215.946, 11.472, -4.407)","(614.341, 220.561, 19.582, 10.223)","(636.261, 227.467, 20.347, 5.83)","(655.264, 226.415, 21.544, -4.509)","(676.134, 221.987, 21.437, -1.219)","(694.227, 223.895, 21.06, 1.232)","(708.439, 227.815, 14.067, 6.287)","(718.694, 229.399, 3.851, 2.109)","(725.614, 232.314, 14.57, 7.834)","(737.412, 233.944, 14.141, -8.707)","(750.652, 235.069, 11.484, -6.772)","(764.533, 231.264, 14.203, -4.74)","(770.754, 226.292, 12.138, -9.782)","(777.773, 221.07, 17.5, 2.767)","(784.189, 212.887, 3.533, -12.958)","(791.666, 196.381, 0.469, -10.99)","(792.707, 177.322, 5.079, -19.617)","(796.279, 153.662, 1.741, -26.84)","(795.763, 124.928, -1.629, -32.071)","(789.446, 95.15, -23.891, -13.963)","(757.352, 91.481, -35.296, 7.028)","(724.484, 100.965, -31.422, 15.382)"
77,"(426.918, 474.701, 33.398, -10.412)","(459.028, 473.424, 26.499, 4.474)","(487.573, 475.855, 21.144, 7.677)","(516.347, 479.013, 28.32, -1.697)","(544.009, 481.339, 38.525, -1.448)","(573.488, 482.109, 28.657, 1.608)","(603.038, 480.937, 31.018, -4.574)","(630.957, 478.589, 28.451, -2.925)","(654.349, 478.937, 21.746, -1.125)","(674.031, 481.453, 18.644, 1.451)","(694.597, 487.852, 27.496, 9.302)","(715.823, 499.092, 26.075, 13.738)","(737.605, 507.618, 30.188, 7.326)","(761.564, 515.539, 22.748, 3.318)","(783.625, 517.774, 8.626, 19.165)","(797.604, 538.542, 1.18, 18.161)","(806.133, 551.407, -6.081, 10.683)","(803.937, 575.257, -4.077, 27.415)","(807.948, 607.434, 16.766, 32.35)","(821.267, 629.838, 3.019, 24.407)","(827.472, 644.139, 5.783, 7.751)","(827.19, 653.382, -3.454, 8.066)","(824.023, 661.537, -3.998, 11.628)","(819.366, 668.49, -7.703, 4.655)","(810.598, 672.709, -10.164, 7.273)","(797.553, 684.621, -16.911, 13.911)","(783.32, 691.17, -15.765, 5.895)","(766.771, 692.882, -19.623, 4.096)","(741.726, 692.604, -26.386, 1.419)","(712.561, 691.52, -31.389, 2.299)","(676.829, 689.917, -41.846, -7.647)","(640.679, 682.445, -34.85, -9.287)"
78,"(744.054, 227.094, 30.13, -19.009)","(776.533, 205.153, 22.521, -35.725)","(802.917, 170.47, 16.912, -40.808)","(811.863, 138.858, -0.291, -20.568)","(801.234, 109.96, -10.032, -43.509)","(788.008, 80.507, -18.421, -22.18)","(763.186, 61.524, -29.895, -3.454)","(729.563, 61.877, -34.46, 2.561)","(691.777, 62.009, -39.549, -0.765)","(659.52, 61.952, -27.716, 1.909)","(631.845, 63.356, -28.602, 2.262)","(602.533, 65.645, -30.056, 4.381)","(571.649, 66.146, -29.437, 2.88)","(539.126, 65.861, -33.418, -0.46)","(502.866, 63.324, -33.193, -5.621)","(469.689, 62.459, -38.452, 2.081)","(434.182, 63.636, -38.645, 2.618)","(399.394, 63.55, -32.592, 3.586)","(364.158, 63.639, -34.662, -0.453)","(330.032, 62.556, -33.867, 2.387)","(301.419, 61.603, -26.907, -1.077)","(272.68, 63.658, -36.333, -1.899)","(237.198, 64.785, -32.046, -0.039)","(202.802, 65.23, -35.6, -12.047)","(175.029, 62.075, -24.545, 2.152)","(142.274, 71.13, -33.263, 18.198)","(105.586, 90.532, -32.219, 13.446)","(84.602, 106.063, -19.493, 16.128)","(71.482, 125.579, -10.941, 21.943)","(65.489, 146.414, -3.934, 22.154)","(61.664, 166.517, 1.861, 19.706)","(61.375, 187.641, -0.879, 23.056)"
79,"(592.92, 224.034, 37.054, -11.329)","(629.836, 210.692, 38.745, -15.816)","(667.394, 194.446, 33.957, -15.408)","(695.745, 177.72, 27.16, -19.602)","(711.697, 166.124, 21.803, -14.499)","(711.697, 166.124, 21.803, -14.499)","(711.697, 166.124, 21.803, -14.499)","(711.697, 166.124, 21.803, -14.499)","(711.697, 166.124, 21.803, -14.499)","(711.697, 166.124, 21.803, -14.499)","(711.697, 166.124, 21.803, -14.499)","(711.687, 166.003, -0.577, -7.224)","(711.687, 166.003, -0.577, -7.224)","(711.687, 166.003, -0.577, -7.224)","(711.687, 166.003, -0.577, -7.224)","(711.687, 166.003, -0.577, -7.224)","(711.687, 166.003, -0.577, -7.224)","(711.687, 166.003, -0.577, -7.224)","(718.261, 166.715, 13.949, 3.883)","(728.539, 170.428, 8.572, 2.87)","(736.798, 180.716, 3.197, 19.158)","(746.826, 193.538, 4.198, 1.963)","(759.57, 196.654, 24.085, -4.962)","(770.98, 194.066, -7.483, -33.898)","(780.77, 164.128, 16.644, -34.847)","(791.855, 136.581, 3.81, -25.291)","(791.049, 107.805, -0.029, -29.599)","(780.252, 87.327, -18.336, -17.953)","(754.412, 76.101, -28.048, -6.925)","(724.492, 75.117, -29.566, -0.294)","(695.224, 78.569, -26.174, 5.272)","(668.896, 83.394, -23.962, 3.517)"
80,"(443.758, 283.564, 32.01, -8.431)","(471.806, 279.015, 27.193, 5.079)","(497.668, 271.63, 21.819, 6.264)","(520.518, 269.092, 28.364, 5.512)","(548.636, 264.133, 25.218, -9.627)","(572.451, 256.44, 26.54, -1.891)","(594.679, 249.069, 21.592, -5.699)","(615.58, 243.617, 22.867, -4.916)","(636.57, 237.452, 22.741, -15.776)","(660.869, 224.527, 27.159, -11.74)","(686.657, 214.624, 24.947, -11.107)","(713.469, 207.62, 28.618, -2.176)","(735.123, 200.482, 3.942, -10.244)","(747.025, 192.303, 18.54, -9.92)","(752.398, 186.346, -2.212, -0.898)","(759.132, 185.264, 6.837, -4.264)","(757.922, 178.793, -5.461, 6.731)","(759.396, 182.27, 3.244, -18.81)","(763.997, 173.289, -6.434, 8.294)","(771.637, 180.708, 13.718, -1.8)","(786.422, 174.818, 5.962, -3.907)","(785.779, 174.827, -4.747, -38.939)","(782.837, 145.733, 7.32, -34.011)","(790.146, 107.942, 6.704, -44.055)","(776.117, 79.399, -24.332, -21.549)","(744.924, 65.016, -32.884, -11.025)","(718.619, 63.507, -28.902, 2.045)","(692.361, 67.377, -24.155, -0.445)","(666.846, 68.691, -30.235, -1.188)","(638.65, 68.123, -34.052, -5.219)","(608.131, 65.24, -25.894, -1.868)","(579.914, 63.779, -27.863, 0.44)"
