,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
63,"(757.209, 245.927, 20.17, -7.691)","(787.839, 221.92, 25.952, -12.526)","(811.657, 183.337, 25.471, -39.28)","(819.149, 150.126, 21.258, -46.64)","(814.937, 127.244, -20.882, -25.749)","(802.395, 87.197, -14.173, -18.781)","(771.591, 67.602, -45.617, -30.622)","(724.567, 61.015, -38.354, -8.712)","(684.619, 62.168, -30.451, -7.557)","(642.758, 65.829, -52.003, 7.68)","(602.995, 66.161, -41.893, 10.82)","(563.767, 65.825, -43.51, -3.819)","(525.058, 67.555, -53.172, 10.375)","(485.21, 71.714, -31.025, 14.089)","(445.967, 74.51, -27.641, -5.865)","(402.469, 75.554, -51.818, -1.995)","(359.966, 75.354, -38.546, 10.542)","(320.183, 77.035, -50.219, -5.905)","(278.86, 78.768, -29.078, 10.786)","(238.427, 79.656, -49.598, 1.524)","(198.849, 79.311, -51.274, -7.611)","(159.943, 77.455, -43.984, 12.929)","(125.305, 99.732, -33.302, 28.687)","(105.503, 137.656, -28.534, 53.077)","(96.563, 179.684, -3.75, 46.767)","(88.062, 220.589, -12.409, 44.871)","(81.372, 259.466, 12.404, 41.983)","(78.232, 296.808, -1.757, 26.249)","(76.229, 333.749, -6.835, 27.154)","(63.627, 361.903, -43.162, -9.536)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
64,"(728.332, 579.377, 68.882, -11.814)","(770.707, 575.904, 30.813, -8.888)","(785.283, 570.745, 2.216, -2.467)","(792.163, 618.97, 11.115, 41.935)","(791.255, 655.448, -4.608, 23.32)","(772.16, 677.183, -21.92, 20.343)","(721.585, 686.714, -64.094, -2.37)","(668.668, 681.103, -39.313, -13.145)","(622.789, 676.624, -47.449, 2.376)","(575.311, 674.201, -52.777, -13.854)","(529.258, 668.688, -56.731, -13.69)","(486.411, 663.816, -48.84, -16.057)","(444.547, 660.708, -32.352, -7.317)","(400.98, 658.079, -30.136, -17.011)","(360.54, 656.662, -28.077, 8.384)","(317.602, 657.705, -37.084, 15.38)","(275.489, 659.289, -34.715, 12.273)","(235.632, 663.495, -34.762, 16.388)","(196.851, 665.7, -23.261, -16.782)","(155.687, 663.66, -38.038, 10.812)","(130.227, 630.545, -20.699, -55.721)","(116.869, 588.053, -7.461, -47.678)","(104.885, 547.834, -16.127, -43.143)","(91.279, 508.131, -9.878, -45.117)","(80.342, 467.246, -18.562, -35.908)","(74.445, 432.5, -13.427, -40.023)","(72.201, 398.279, -14.432, -21.426)","(46.777, 383.974, -61.551, -20.639)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
65,"(380.812, 293.563, 42.717, 15.469)","(415.004, 290.087, 48.587, -19.159)","(449.374, 284.539, 19.213, -9.748)","(484.875, 280.808, 35.233, 4.528)","(521.637, 274.902, 47.053, -12.913)","(559.597, 268.473, 27.374, -18.984)","(597.974, 263.208, 29.333, -20.761)","(632.58, 262.65, 19.416, -8.85)","(665.042, 257.878, 19.706, -1.597)","(695.317, 249.912, 35.165, 14.487)","(724.506, 243.158, 45.896, -16.569)","(747.175, 238.39, 13.474, 22.666)","(765.776, 232.881, 16.515, -20.244)","(785.716, 220.05, 19.826, 7.181)","(793.833, 209.504, 7.766, -19.225)","(803.732, 172.37, 10.99, -44.559)","(807.396, 129.798, -11.544, -36.446)","(808.66, 93.357, -15.782, -36.299)","(794.813, 69.09, -40.975, -32.849)","(762.272, 53.67, -48.378, -23.551)","(718.858, 58.209, -41.692, -0.491)","(678.473, 62.331, -61.099, -11.319)","(633.767, 65.989, -32.306, 5.906)","(590.945, 66.66, -30.53, 13.815)","(547.779, 68.578, -28.463, 9.684)","(506.261, 69.377, -47.16, 3.676)","(465.445, 69.482, -28.779, -0.237)","(428.029, 66.856, -42.83, -1.894)","(389.576, 66.746, -49.744, 7.402)","(353.735, 65.846, -32.861, -9.187)","(316.229, 65.706, -28.15, 1.921)","(279.783, 64.6, -41.426, -8.14)","(246.32, 64.909, -39.924, 1.799)","(215.749, 69.615, -13.559, 6.731)","(180.741, 65.494, -37.7, 6.295)","(134.983, 74.567, -59.879, 27.102)","(102.422, 97.565, -24.61, 15.283)","(83.813, 130.797, 1.695, 51.355)","(70.578, 169.71, -9.963, 22.902)","(68.898, 207.149, 12.747, 46.252)"
66,"(393.758, 489.045, 23.055, -13.388)","(433.041, 492.301, 51.967, -10.826)","(470.469, 495.316, 53.597, -12.853)","(508.823, 496.953, 32.044, -8.406)","(546.62, 497.771, 29.397, -8.07)","(581.952, 500.137, 21.741, -2.536)","(616.194, 501.462, 38.178, -8.588)","(647.657, 506.053, 16.421, -2.137)","(680.617, 510.934, 27.13, 13.093)","(710.086, 512.847, 10.849, 25.978)","(738.333, 513.358, 22.211, 8.291)","(758.634, 520.176, 36.066, 26.729)","(780.172, 529.607, 12.996, 21.63)","(793.091, 549.415, 10.037, 47.959)","(803.982, 583.054, 2.533, 28.536)","(812.73, 622.475, 14.502, 28.096)","(824.484, 645.389, 7.642, 15.277)","(826.179, 664.879, -6.219, 24.437)","(815.962, 678.497, -29.046, -0.265)","(792.132, 688.524, -44.115, 1.64)","(758.38, 696.013, -43.836, 3.46)","(718.24, 699.057, -33.308, 13.477)","(669.307, 696.767, -49.191, 8.876)","(628.74, 694.499, -47.925, -10.973)","(581.948, 692.716, -20.685, -13.857)","(543.71, 691.346, -46.77, 1.552)","(504.96, 690.218, -35.6, 5.426)","(469.496, 688.555, -50.071, -16.344)","(427.176, 690.056, -45.039, -7.296)","(392.188, 689.224, -45.145, 7.433)","(345.716, 688.465, -47.086, -9.399)","(304.58, 687.598, -27.907, -2.39)","(271.559, 685.29, -21.854, -15.732)","(238.858, 681.889, -41.641, 4.089)","(211.013, 680.838, -43.725, 8.067)","(177.418, 685.087, -34.428, 9.086)","(141.386, 670.63, -38.987, -31.738)","(108.054, 639.423, -34.508, -22.666)","(83.951, 603.692, -7.467, -22.914)","(68.979, 568.975, -1.027, -50.389)"
67,"(517.877, 305.691, 24.175, -18.72)","(554.477, 295.821, 29.95, -19.552)","(594.625, 283.413, 23.41, -15.379)","(630.632, 274.956, 48.913, -7.897)","(667.49, 264.526, 12.265, -26.458)","(695.25, 254.989, 42.479, -11.425)","(724.14, 247.637, 23.212, -22.999)","(753.475, 238.328, 27.716, -26.733)","(774.354, 230.731, 10.785, -26.531)","(795.684, 213.078, 34.723, -27.496)","(805.241, 165.664, 4.592, -52.32)","(804.181, 119.167, 10.141, -56.227)","(799.426, 83.454, -12.361, -29.933)","(777.511, 57.698, -25.583, -23.451)","(734.099, 58.418, -49.245, -12.356)","(692.188, 63.01, -42.115, -8.274)","(649.505, 63.73, -41.158, 7.021)","(605.616, 66.656, -61.478, 8.357)","(564.491, 65.436, -29.915, 7.442)","(523.41, 67.331, -57.599, 12.875)","(480.319, 69.099, -42.055, 8.881)","(438.664, 68.562, -42.563, -4.569)","(398.899, 65.868, -39.323, -11.748)","(359.517, 66.722, -26.858, -6.678)","(318.963, 66.308, -35.49, -3.159)","(279.443, 64.769, -43.617, -3.492)","(242.078, 66.238, -42.513, 13.234)","(209.398, 70.32, -44.573, 4.122)","(173.736, 66.979, -44.438, 5.862)","(137.548, 79.402, -15.91, 32.86)","(109.472, 109.642, -28.31, 39.328)","(91.152, 148.569, -0.794, 44.545)","(83.474, 192.483, 2.039, 22.885)","(78.129, 231.727, -16.34, 30.61)","(73.421, 268.457, 11.349, 44.905)","(68.325, 302.721, 4.088, 21.643)","(64.559, 337.776, -5.169, 24.926)","(35.517, 364.564, -75.901, 29.305)","(None, None, None, None)","(None, None, None, None)"
68,"(596.419, 537.464, 39.417, -1.675)","(641.753, 540.642, 33.104, -8.869)","(676.94, 542.357, 43.955, 5.871)","(714.988, 546.377, 32.479, 1.074)","(740.52, 548.121, 34.842, -19.031)","(770.985, 550.989, 32.491, 7.824)","(770.763, 590.635, 15.71, 68.105)","(772.829, 630.6, -4.373, 19.501)","(777.599, 657.232, 1.952, 16.34)","(728.507, 654.195, -28.824, 1.817)","(690.922, 643.835, -42.392, -3.884)","(651.467, 639.378, -37.129, -15.111)","(622.397, 636.017, -52.752, -11.787)","(614.575, 636.045, -35.769, -4.45)","(600.901, 636.024, -44.606, -5.99)","(597.687, 636.054, -38.86, 1.502)","(597.687, 636.054, -38.86, 1.502)","(597.687, 636.054, -38.86, 1.502)","(597.687, 636.054, -38.86, 1.502)","(596.762, 636.067, -55.475, 0.797)","(587.711, 636.047, -44.072, -1.829)","(586.792, 636.053, -55.175, 0.384)","(586.792, 636.053, -55.175, 0.384)","(586.792, 636.053, -55.175, 0.384)","(586.792, 636.053, -55.175, 0.384)","(586.792, 636.053, -55.175, 0.384)","(586.792, 636.053, -55.175, 0.384)","(586.792, 636.053, -55.175, 0.384)","(586.792, 636.053, -55.175, 0.384)","(586.792, 636.053, -55.175, 0.384)","(586.052, 636.004, -44.4, -2.945)","(584.753, 636.019, -77.914, 0.889)","(562.079, 636.087, -46.357, -4.177)","(528.676, 636.459, -49.975, 6.66)","(497.703, 636.714, -34.734, -13.843)","(471.105, 637.694, -44.656, -10.001)","(438.342, 636.63, -19.202, 3.432)","(413.482, 636.089, -45.93, -16.606)","(383.28, 636.272, -54.582, 1.337)","(350.582, 636.615, -52.816, -10.196)"
69,"(724.661, 185.592, 17.588, -20.201)","(757.158, 183.414, 45.687, 12.349)","(777.907, 163.399, 8.487, -56.941)","(783.765, 118.659, 6.74, -20.431)","(772.708, 89.138, -28.99, -11.234)","(724.744, 74.704, -35.574, -19.828)","(683.368, 73.74, -33.845, -9.348)","(642.444, 71.571, -43.893, 11.373)","(600.723, 70.061, -50.667, 0.964)","(560.404, 69.776, -56.999, 9.908)","(518.665, 71.592, -34.553, -6.995)","(476.22, 72.512, -55.018, -7.02)","(431.624, 75.999, -33.336, 9.313)","(388.938, 77.447, -31.858, -6.117)","(346.472, 78.546, -54.386, -4.69)","(304.256, 77.177, -58.157, -12.75)","(261.711, 79.332, -28.77, -10.443)","(220.615, 79.641, -45.374, 6.864)","(181.397, 78.357, -33.257, 5.454)","(141.072, 83.646, -16.483, 39.64)","(115.875, 119.516, -26.15, 37.329)","(102.196, 159.758, -0.488, 34.066)","(95.127, 201.825, -3.143, 55.25)","(89.27, 241.718, -19.617, 28.225)","(85.241, 280.497, -11.493, 28.848)","(80.771, 318.884, -0.345, 23.397)","(71.613, 356.651, -9.679, 24.979)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
70,"(480.624, 185.813, 53.846, -17.397)","(520.485, 175.901, 20.589, 2.126)","(556.694, 166.881, 21.619, -7.15)","(575.438, 166.039, 26.004, -8.135)","(581.591, 166.035, 46.102, -0.924)","(581.591, 166.035, 46.102, -0.924)","(588.885, 166.064, 27.671, 1.878)","(605.376, 166.04, 34.599, -5.939)","(626.365, 166.166, 30.685, -7.373)","(651.487, 167.063, 26.654, 20.893)","(674.817, 168.394, 15.388, 11.19)","(693.359, 180.826, 19.486, 27.634)","(718.328, 195.906, 33.584, -5.476)","(735.526, 200.106, 2.789, -7.934)","(757.768, 199.477, 42.648, 13.677)","(774.988, 186.064, 21.012, -14.35)","(784.009, 148.764, -21.3, -35.445)","(773.857, 119.882, -4.605, -1.407)","(771.779, 101.37, 25.676, -7.953)","(763.026, 82.842, -2.921, -7.486)","(768.612, 66.702, -52.396, -7.658)","(722.181, 59.393, -26.498, -12.439)","(681.843, 59.027, -33.112, 7.956)","(642.469, 57.744, -39.713, -1.094)","(602.498, 58.416, -50.948, -9.783)","(562.081, 58.315, -40.248, 9.268)","(520.612, 60.261, -54.392, -5.979)","(479.937, 62.502, -43.989, 15.985)","(438.963, 62.295, -28.295, 9.955)","(400.011, 62.277, -48.765, -8.636)","(360.546, 63.398, -49.041, 0.972)","(322.875, 64.056, -50.447, -1.828)","(286.604, 65.664, -32.349, -5.931)","(252.224, 66.134, -34.024, 11.886)","(219.598, 70.417, -29.794, 21.495)","(185.199, 66.051, -22.184, 5.21)","(145.369, 69.511, -61.945, -3.258)","(108.789, 98.933, -17.817, 48.396)","(86.225, 131.787, -20.475, 22.235)","(74.31, 167.145, -6.829, 24.457)"
71,"(769.634, 431.973, 39.283, 31.978)","(792.608, 467.203, 24.222, 46.573)","(805.075, 498.689, 16.942, 31.557)","(812.592, 522.317, 16.943, 7.108)","(815.068, 541.622, -6.717, 11.914)","(811.28, 548.694, 21.831, 34.897)","(820.451, 580.693, -20.041, 26.123)","(810.942, 623.336, -13.751, 46.899)","(809.465, 655.995, -3.763, 19.216)","(790.16, 678.767, -30.686, 13.606)","(747.865, 691.199, -50.107, -10.155)","(702.254, 688.355, -35.512, 8.446)","(661.633, 685.247, -38.032, 11.923)","(619.21, 686.164, -57.24, 11.201)","(578.911, 683.404, -30.411, -4.719)","(535.093, 682.131, -38.294, -5.895)","(490.756, 681.643, -32.011, -9.326)","(448.583, 681.944, -42.226, -13.483)","(404.445, 682.805, -53.37, 5.615)","(357.086, 679.264, -31.699, -2.692)","(313.816, 673.74, -37.734, -2.568)","(273.741, 673.366, -28.967, -5.185)","(233.771, 672.377, -51.893, 11.293)","(196.556, 671.387, -38.578, -6.3)","(153.881, 668.21, -65.826, -11.925)","(126.595, 635.166, -26.769, -46.486)","(109.664, 593.646, -15.247, -37.187)","(94.482, 552.45, -18.342, -30.891)","(79.909, 514.647, -14.184, -30.408)","(66.321, 478.013, -23.983, -42.18)","(55.358, 446.279, 5.795, -36.574)","(55.513, 425.253, 12.455, -17.193)","(60.837, 398.541, 3.901, -42.556)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
72,"(550.167, 462.261, 28.983, -3.685)","(584.658, 465.809, 40.303, 18.108)","(619.87, 471.641, 41.928, 11.73)","(651.962, 480.659, 35.344, 6.946)","(682.415, 490.87, 26.806, -4.449)","(708.467, 500.754, 12.606, 6.915)","(735.633, 509.666, 19.848, 8.018)","(754.408, 519.295, 20.972, -3.149)","(775.029, 536.373, 38.814, 61.017)","(784.763, 570.794, 13.617, 23.069)","(797.895, 610.617, -2.138, 47.582)","(786.474, 653.625, -38.579, 26.013)","(739.095, 647.545, -75.501, -18.609)","(702.443, 636.058, -43.159, 1.518)","(700.983, 636.025, -47.728, -5.179)","(700.983, 636.025, -47.728, -5.179)","(694.064, 636.005, -31.539, -6.798)","(681.964, 636.118, -39.157, 1.863)","(673.431, 636.036, -32.863, -4.271)","(672.805, 636.049, -37.55, 0.777)","(672.805, 636.049, -37.55, 0.777)","(669.08, 636.014, -38.942, -5.118)","(669.08, 636.014, -38.942, -5.118)","(669.08, 636.014, -38.942, -5.118)","(669.08, 636.014, -38.942, -5.118)","(669.08, 636.014, -38.942, -5.118)","(669.08, 636.014, -38.942, -5.118)","(669.08, 636.014, -38.942, -5.118)","(669.08, 636.014, -38.942, -5.118)","(668.644, 636.028, -26.147, 0.789)","(658.376, 636.081, -53.59, -0.118)","(638.012, 636.482, -15.426, 1.472)","(617.646, 636.421, -38.347, -1.573)","(592.471, 636.473, -26.259, 4.555)","(568.288, 636.076, -52.871, -4.713)","(540.042, 636.278, -20.952, -5.735)","(513.628, 636.177, -17.013, 1.359)","(487.924, 636.006, -28.68, -12.716)","(460.183, 636.226, -26.688, -2.762)","(429.757, 636.121, -21.937, -9.053)"
73,"(747.318, 308.671, 31.817, -17.917)","(771.513, 281.349, 6.814, -29.372)","(790.189, 255.017, 7.266, -10.33)","(802.922, 226.231, -4.19, -39.213)","(813.536, 195.874, 18.947, -26.183)","(822.847, 159.653, -10.68, -44.742)","(817.125, 131.883, -32.553, -23.452)","(805.36, 87.987, -23.964, -42.737)","(787.567, 70.031, -22.995, -26.264)","(751.467, 59.715, -53.179, 3.527)","(707.061, 61.179, -40.708, 6.991)","(659.858, 64.852, -27.54, -7.244)","(619.834, 62.74, -42.087, -9.742)","(580.984, 63.828, -47.818, 12.461)","(535.862, 65.568, -54.604, 10.533)","(493.087, 66.408, -34.053, 7.459)","(451.018, 65.692, -27.325, -4.23)","(407.64, 66.35, -44.545, 1.437)","(366.25, 67.943, -37.82, -5.729)","(325.962, 67.598, -37.981, -3.956)","(285.48, 69.01, -40.965, -10.338)","(244.07, 72.801, -30.272, 20.921)","(205.286, 76.481, -53.483, 13.185)","(164.83, 75.573, -44.004, 3.021)","(128.148, 91.906, -22.241, 48.528)","(106.876, 128.647, -13.985, 56.462)","(93.517, 168.657, -24.008, 56.758)","(83.148, 207.785, -14.894, 37.985)","(75.254, 244.867, -0.12, 37.695)","(70.299, 282.794, 2.8, 37.547)","(68.266, 318.693, 7.295, 19.908)","(68.022, 350.797, -15.919, 29.901)","(35.878, 366.384, -56.348, 28.175)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
74,"(559.165, 325.948, 34.864, -38.225)","(596.857, 306.409, 45.629, -2.583)","(633.919, 287.819, 35.777, -21.639)","(669.258, 275.437, 31.23, -5.658)","(703.479, 264.078, 25.128, -12.455)","(733.093, 252.031, 22.59, -24.227)","(763.414, 231.362, 34.62, -27.721)","(780.046, 207.532, -1.458, -30.183)","(792.514, 196.389, 16.411, -6.002)","(805.191, 166.931, 25.73, -26.577)","(807.191, 120.903, -17.67, -42.773)","(801.735, 81.609, -35.45, -17.126)","(767.529, 59.726, -37.815, -24.744)","(719.594, 64.355, -37.196, 21.729)","(678.136, 66.351, -43.973, -10.652)","(637.111, 65.949, -37.959, 16.476)","(595.701, 67.547, -42.129, 9.77)","(554.746, 64.926, -56.909, -11.34)","(513.442, 65.814, -39.969, -8.16)","(473.218, 65.605, -32.114, -5.42)","(431.865, 66.444, -37.921, 2.488)","(389.048, 67.442, -47.724, -1.327)","(347.878, 67.47, -41.721, -1.783)","(306.078, 68.373, -43.828, 3.901)","(266.83, 68.968, -44.888, 13.189)","(229.35, 72.71, -24.716, -7.406)","(193.573, 72.933, -40.487, -14.786)","(154.428, 71.974, -52.398, -11.129)","(121.963, 94.417, -30.424, 31.581)","(96.266, 129.554, -31.22, 22.29)","(77.614, 163.154, -15.7, 20.883)","(68.753, 198.689, -5.884, 27.709)","(65.361, 238.319, -1.578, 27.979)","(63.506, 275.013, -7.553, 38.261)","(62.232, 312.406, 17.003, 44.975)","(63.162, 345.718, 3.077, 42.401)","(30.028, 369.908, -74.806, 22.982)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
75,"(684.069, 412.017, 17.546, 26.404)","(702.487, 427.476, 3.547, 6.262)","(720.793, 444.909, 3.122, 3.987)","(741.929, 462.256, 26.247, 0.543)","(763.318, 478.961, 2.953, -0.634)","(780.11, 495.42, 6.909, 12.456)","(793.289, 509.646, 13.954, 8.41)","(801.881, 516.869, 2.423, 19.133)","(805.482, 524.897, 9.364, -13.398)","(805.841, 547.522, 22.416, 46.214)","(804.127, 586.84, 6.483, 61.858)","(809.855, 634.328, -8.039, 25.417)","(798.559, 660.821, -5.254, 7.408)","(782.748, 679.51, -20.754, 15.024)","(747.105, 692.218, -49.297, -3.381)","(708.81, 689.614, -42.875, 1.83)","(678.975, 686.269, -29.639, 8.058)","(636.974, 686.494, -60.658, -2.828)","(601.499, 690.936, -61.079, 2.823)","(561.033, 694.438, -42.711, -14.314)","(530.682, 690.903, -25.529, -18.591)","(494.705, 684.719, -55.8, -10.023)","(454.802, 682.394, -45.481, -3.506)","(412.657, 682.158, -48.305, -0.759)","(366.501, 681.896, -36.519, -17.595)","(323.718, 680.034, -45.545, -20.111)","(280.152, 679.122, -43.186, -1.172)","(242.618, 679.193, -43.827, 9.74)","(205.664, 681.588, -49.477, 10.557)","(170.937, 679.025, -28.523, -20.692)","(135.22, 655.4, -16.623, -30.31)","(114.417, 617.975, -17.914, -23.534)","(101.76, 575.997, -4.683, -32.445)","(92.293, 536.244, 6.354, -25.257)","(86.797, 497.507, -1.782, -40.984)","(82.481, 462.201, 0.581, -26.481)","(82.304, 430.605, 2.178, -33.564)","(71.939, 402.783, -22.691, -29.772)","(38.997, 383.972, -63.114, -19.781)","(None, None, None, None)"
76,"(326.728, 378.275, 37.664, 7.118)","(362.384, 372.185, 20.025, -0.283)","(398.436, 362.445, 46.295, -0.011)","(433.973, 355.342, 25.602, 1.753)","(466.97, 350.048, 47.158, -5.724)","(500.011, 345.153, 42.876, -1.239)","(533.726, 338.941, 19.847, -20.066)","(567.321, 334.331, 19.263, -6.203)","(597.006, 327.676, 23.677, -10.07)","(626.84, 318.916, 28.395, 3.7)","(654.825, 309.578, 12.959, -11.939)","(680.551, 300.252, 25.243, -24.635)","(704.482, 291.767, 5.811, -4.093)","(724.033, 283.496, 32.104, -3.732)","(742.131, 273.276, 2.633, -19.881)","(760.748, 264.281, 29.864, -18.341)","(776.164, 257.943, 18.306, -15.622)","(788.708, 250.728, -0.905, -15.582)","(801.29, 241.943, 16.62, -2.109)","(805.67, 234.574, -4.486, -1.828)","(805.817, 227.488, 8.21, -13.908)","(802.463, 214.8, 9.87, -11.305)","(807.456, 190.364, -2.143, -36.632)","(796.698, 158.086, -9.726, -26.166)","(793.448, 122.833, 13.718, -43.528)","(799.085, 93.643, -24.826, -15.398)","(786.702, 75.525, -25.099, -3.364)","(756.007, 65.025, -41.836, -11.494)","(724.038, 62.061, -40.169, -22.396)","(691.8, 60.791, -29.979, 12.119)","(657.274, 59.432, -28.989, -9.382)","(620.875, 61.008, -37.294, -17.176)","(584.63, 62.686, -45.945, -9.044)","(549.749, 66.135, -48.623, 2.527)","(515.547, 71.261, -29.706, 7.386)","(478.04, 74.46, -52.539, 3.614)","(442.027, 76.203, -40.284, -1.595)","(402.8, 78.325, -47.553, 18.965)","(368.028, 79.352, -28.961, 5.978)","(333.291, 80.089, -29.183, 13.42)"
77,"(682.248, 514.353, 18.07, 1.731)","(709.697, 525.276, 38.937, 11.917)","(741.71, 535.487, 27.276, 18.376)","(773.267, 549.949, 16.567, 25.617)","(784.498, 598.402, 3.435, 46.979)","(783.806, 632.331, -18.158, 39.671)","(765.514, 652.179, -68.887, 4.508)","(715.41, 642.582, -54.165, -5.739)","(672.65, 637.982, -43.899, -0.015)","(627.601, 636.674, -54.46, -5.665)","(595.712, 636.055, -40.406, -9.29)","(564.619, 636.021, -42.895, -8.047)","(530.378, 636.098, -40.92, 3.187)","(505.232, 636.057, -46.364, -2.053)","(476.941, 636.169, -47.342, 3.225)","(455.717, 636.042, -46.989, -0.663)","(442.163, 636.013, -54.342, 0.001)","(429.936, 636.003, -25.008, -0.045)","(415.557, 636.051, -54.244, -2.518)","(413.916, 636.001, -45.368, -5.443)","(411.546, 636.073, -44.514, 1.157)","(410.816, 636.017, -43.84, -3.374)","(387.318, 636.322, -47.884, -4.82)","(362.991, 636.217, -46.811, 1.842)","(342.215, 636.3, -27.054, 7.301)","(311.729, 636.215, -25.35, -3.612)","(274.272, 636.565, -34.17, -15.78)","(243.009, 639.499, -44.695, 19.248)","(218.939, 646.855, -4.167, 15.542)","(196.473, 651.035, -55.949, -3.105)","(189.773, 651.2, -50.422, 3.334)","(165.708, 651.854, -33.003, 6.05)","(134.163, 639.643, -7.243, -59.66)","(131.081, 592.902, -14.319, -35.566)","(126.458, 552.642, 4.287, -48.703)","(120.359, 510.155, 2.178, -51.166)","(114.734, 473.694, -12.997, -46.355)","(108.42, 442.361, 6.439, -27.786)","(104.886, 417.104, -13.389, -28.23)","(100.433, 397.737, -11.266, -30.414)"
78,"(645.097, 580.869, 14.909, 20.013)","(663.165, 583.907, 53.58, -1.322)","(682.093, 583.997, 41.075, 9.658)","(696.938, 583.997, 46.412, 7.121)","(720.279, 583.736, 44.699, 1.426)","(739.406, 583.67, 21.681, -3.629)","(751.357, 582.507, 22.962, -31.457)","(770.481, 588.99, 27.432, 20.316)","(784.893, 601.761, 24.943, -19.721)","(785.731, 597.409, 3.785, -36.011)","(771.486, 602.134, -20.621, -8.04)","(756.166, 602.793, -8.714, -6.756)","(757.291, 598.336, 9.941, -12.034)","(758.104, 596.992, -2.76, -1.198)","(763.557, 590.756, 19.471, -15.374)","(760.268, 589.378, -5.974, -7.467)","(760.58, 581.822, 5.475, -38.779)","(765.26, 570.593, 13.409, -15.24)","(769.595, 573.834, -13.109, 37.584)","(762.974, 603.076, -11.666, 20.367)","(761.969, 623.858, -0.882, 28.295)","(777.784, 647.845, 9.478, 11.019)","(740.103, 664.555, -46.178, 3.384)","(703.508, 666.385, -37.766, -14.062)","(667.153, 663.834, -14.992, -9.058)","(630.806, 667.554, -15.916, -4.926)","(592.473, 663.997, -50.581, 5.701)","(557.375, 660.612, -49.999, -10.677)","(524.392, 658.139, -44.79, 13.816)","(484.639, 660.753, -53.941, -23.359)","(448.008, 660.912, -51.625, -10.374)","(408.212, 662.329, -48.688, 13.023)","(375.522, 659.962, -38.616, -10.555)","(330.324, 660.609, -38.97, -15.121)","(296.944, 652.627, -29.255, 6.711)","(265.423, 644.299, -39.646, -19.889)","(238.525, 642.606, -40.033, 18.599)","(213.577, 652.564, -3.556, 5.672)","(187.398, 651.113, -49.924, -2.343)","(170.302, 651.504, -47.866, -14.169)"
79,"(492.577, 438.819, 43.926, -12.602)","(532.912, 437.251, 38.131, -14.165)","(574.676, 441.989, 51.601, -4.151)","(614.904, 449.839, 40.674, 4.447)","(652.614, 457.905, 51.663, 1.022)","(683.244, 461.792, 44.954, 7.148)","(707.807, 475.221, 39.069, 27.936)","(728.565, 488.592, 21.927, -3.41)","(752.484, 495.026, 41.202, 5.196)","(777.912, 503.452, 16.832, 21.473)","(796.783, 511.204, 24.619, -0.839)","(809.252, 520.131, 1.365, -8.29)","(812.56, 530.741, 0.998, 28.422)","(815.566, 540.426, 16.812, 5.731)","(813.497, 545.137, -14.722, 22.65)","(815.547, 566.352, 13.995, 14.798)","(810.294, 599.835, 28.594, 32.306)","(816.719, 629.045, 11.446, 8.941)","(817.917, 650.884, 1.795, 5.557)","(817.997, 667.891, 12.613, 22.485)","(810.977, 678.114, 1.802, 17.873)","(785.753, 690.649, -32.154, 5.494)","(754.236, 694.859, -36.663, -12.436)","(725.858, 695.496, -19.597, -1.871)","(688.613, 696.014, -40.24, 0.832)","(653.093, 693.653, -46.597, 0.395)","(614.891, 693.345, -30.704, 16.765)","(579.904, 693.289, -46.924, -13.842)","(540.116, 689.47, -38.48, -12.401)","(505.701, 691.759, -37.646, -12.506)","(466.056, 688.88, -39.368, -10.213)","(425.227, 690.436, -45.442, 0.169)","(384.454, 689.874, -58.212, 0.345)","(346.092, 690.22, -50.081, 12.907)","(309.695, 686.924, -45.275, 2.86)","(273.458, 682.994, -32.167, -6.349)","(244.616, 683.136, -17.738, 3.566)","(212.121, 681.136, -36.561, 24.082)","(178.748, 686.024, -32.284, -2.418)","(138.29, 666.937, -25.327, -39.69)"
