,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
51,"(300.518, 472.156, 50.744, 14.109)","(336.682, 471.697, 20.152, -4.556)","(372.148, 470.615, 48.001, 9.256)","(411.739, 470.354, 46.159, 9.874)","(448.165, 468.507, 49.836, -5.543)","(481.92, 472.891, 52.034, 25.371)","(514.694, 481.623, 41.419, 4.054)","(549.188, 489.973, 19.938, -5.981)","(580.762, 496.864, 47.209, 12.361)","(611.342, 502.212, 35.953, 13.592)","(640.611, 508.784, 22.719, -5.622)","(667.275, 515.874, 17.016, 9.702)","(692.315, 521.884, 39.176, 19.899)","(712.776, 529.081, 15.748, 23.143)","(728.043, 533.98, 19.644, 11.28)","(749.298, 542.083, 10.087, 7.424)","(773.423, 547.114, 26.295, 51.714)","(787.133, 580.272, 23.051, 4.16)","(781.194, 608.855, -29.248, 37.83)","(795.07, 644.696, 19.455, 34.924)","(796.659, 673.081, -20.352, 17.314)","(764.042, 693.58, -43.76, -1.351)","(722.892, 695.709, -28.255, -4.403)","(682.931, 694.078, -24.883, 7.415)","(638.791, 691.837, -55.045, -8.861)","(595.836, 689.363, -30.832, 0.644)","(553.142, 683.55, -55.455, -3.055)","(514.822, 683.911, -25.036, 11.918)","(470.248, 683.474, -32.962, -16.173)","(428.418, 681.194, -43.807, -11.842)","(386.119, 681.52, -41.811, -8.629)","(343.617, 678.801, -42.114, -14.907)","(305.42, 673.515, -30.316, 6.855)","(269.419, 674.288, -51.354, 11.074)","(237.15, 674.735, -30.459, -4.41)","(206.445, 680.018, -38.071, 12.263)","(168.637, 678.363, -46.542, -4.609)","(127.692, 651.353, -45.492, -21.091)","(103.399, 612.436, -18.019, -55.136)","(83.577, 576.172, -25.276, -18.606)","(69.128, 545.681, -9.94, -32.99)","(56.305, 514.159, -19.155, -20.085)","(49.071, 492.571, 3.731, -22.511)","(46.164, 476.91, -0.741, -40.952)","(46.068, 467.653, -1.105, -41.978)","(46.068, 467.653, -1.105, -41.978)","(46.068, 467.653, -1.105, -41.978)","(46.021, 462.598, -2.45, -39.262)","(46.014, 460.884, -1.281, -52.756)","(46.103, 444.017, -8.237, -42.26)","(52.998, 430.013, 0.664, -29.847)"
52,"(276.361, 517.229, 34.564, -0.845)","(310.492, 519.24, 30.142, -4.647)","(344.375, 519.088, 45.537, 11.384)","(376.876, 517.73, 32.096, -16.389)","(408.107, 518.196, 32.51, -10.694)","(435.094, 519.719, 29.349, 4.335)","(464.865, 522.963, 24.302, -10.451)","(497.734, 526.401, 47.238, 18.756)","(530.299, 530.592, 45.437, -13.069)","(561.276, 533.296, 33.54, 19.829)","(590.639, 538.581, 19.575, 14.743)","(618.601, 545.546, 12.216, 22.567)","(643.558, 550.405, 34.169, 1.847)","(663.793, 553.987, 12.392, 12.211)","(681.978, 555.949, -2.802, 12.037)","(700.291, 549.925, 13.992, -13.312)","(719.67, 544.173, 26.368, -3.134)","(732.571, 539.565, 26.866, 17.204)","(743.351, 540.932, 4.894, -6.512)","(760.45, 538.782, 19.176, 2.532)","(771.906, 557.87, 7.458, 27.968)","(769.377, 590.787, -0.721, 31.684)","(761.969, 620.168, -13.049, 6.103)","(763.34, 637.374, 27.303, 12.941)","(785.128, 649.147, -11.007, 33.644)","(749.64, 646.794, -80.995, 12.787)","(703.948, 637.388, -14.87, -3.058)","(701.866, 636.153, -33.324, -8.906)","(701.114, 636.003, -45.111, -8.975)","(701.114, 636.003, -45.111, -8.975)","(701.114, 636.003, -45.111, -8.975)","(701.114, 636.003, -45.111, -8.975)","(701.114, 636.003, -45.111, -8.975)","(699.437, 636.033, -50.355, 0.495)","(697.525, 636.047, -22.686, 2.686)","(686.942, 636.097, -46.85, -14.892)","(670.166, 636.131, -36.01, 3.561)","(647.574, 636.052, -32.126, -2.753)","(624.645, 636.185, -35.797, -1.511)","(604.704, 636.023, -34.056, 1.272)","(593.581, 636.178, -20.945, -1.528)","(576.019, 636.0, -15.793, -4.224)","(549.387, 636.192, -32.282, -2.931)","(519.132, 638.866, -15.472, 6.597)","(488.718, 640.512, -45.213, 6.891)","(456.38, 643.298, -16.488, 12.264)","(424.592, 646.052, -26.131, 0.758)","(393.704, 646.66, -35.539, 6.449)","(362.186, 650.086, -41.481, -5.76)","(332.004, 652.556, -35.164, 8.091)","(300.833, 655.432, -25.391, -6.199)"
53,"(405.257, 398.516, 8.169, 19.571)","(434.504, 422.857, 42.855, 23.41)","(475.672, 431.991, 37.677, 6.193)","(514.502, 439.602, 54.009, -5.411)","(553.62, 448.437, 45.591, 15.019)","(592.215, 455.55, 24.397, 1.498)","(626.828, 462.84, 23.774, 0.29)","(667.082, 467.346, 54.128, -3.538)","(696.171, 473.837, 9.563, -0.239)","(717.599, 483.111, 1.584, 3.982)","(739.173, 496.235, 11.162, 13.692)","(754.885, 506.78, 1.7, 10.87)","(774.523, 511.445, 19.686, 21.775)","(784.793, 521.299, 16.33, 24.638)","(793.204, 529.464, 10.956, -4.561)","(799.742, 542.024, 8.986, 44.957)","(806.161, 568.963, -2.979, 37.625)","(804.564, 595.513, -24.044, 32.05)","(802.384, 637.191, 7.349, 63.722)","(792.753, 680.947, -34.762, 48.718)","(756.637, 698.627, -44.166, 5.886)","(706.848, 700.455, -44.666, -6.059)","(660.747, 691.022, -59.181, -7.593)","(620.006, 691.432, -47.999, 2.026)","(583.18, 688.05, -23.032, -13.297)","(549.441, 684.828, -23.463, -0.825)","(511.597, 686.309, -38.673, 16.971)","(473.946, 683.932, -31.263, 0.67)","(432.833, 684.529, -25.659, -13.275)","(390.822, 685.471, -56.252, 5.537)","(347.632, 682.973, -44.088, -15.467)","(305.403, 679.511, -47.593, 6.111)","(269.074, 677.716, -43.313, -12.274)","(233.721, 678.952, -22.963, -9.99)","(194.562, 681.909, -41.119, 10.056)","(161.737, 674.427, -41.702, -10.872)","(130.88, 645.997, -10.597, -41.761)","(109.405, 610.269, -26.78, -48.359)","(95.343, 570.546, -16.96, -33.463)","(87.508, 532.308, 4.663, -15.338)","(93.519, 504.676, 17.81, -29.811)","(94.169, 473.71, -7.173, -25.726)","(87.365, 442.998, -19.084, -43.991)","(77.355, 412.89, -27.234, -22.694)","(63.638, 391.024, -44.217, 3.599)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
54,"(751.401, 552.245, 17.39, 7.285)","(770.185, 565.222, 0.427, 41.478)","(770.526, 615.012, 10.882, 41.733)","(776.587, 650.697, 26.094, 17.21)","(742.625, 659.907, -66.774, -5.04)","(699.242, 655.723, -52.309, -3.46)","(658.643, 654.526, -26.785, -10.094)","(615.302, 655.499, -48.037, 0.787)","(568.792, 655.064, -46.642, -7.151)","(523.563, 654.68, -51.493, 5.652)","(478.794, 653.479, -27.602, -10.253)","(434.572, 653.201, -30.845, -14.593)","(390.352, 654.354, -42.705, 5.644)","(348.219, 653.537, -46.538, 7.94)","(306.427, 656.09, -29.981, 2.727)","(264.762, 661.343, -33.776, 4.888)","(224.174, 666.047, -33.274, 10.853)","(185.127, 666.342, -40.529, 11.08)","(143.496, 661.06, -11.267, -46.799)","(123.739, 620.048, -15.097, -57.639)","(109.597, 577.842, -16.501, -28.85)","(97.311, 536.25, -0.206, -27.352)","(85.011, 494.66, -18.777, -49.29)","(75.956, 455.144, -18.604, -39.043)","(72.561, 421.526, -11.194, -30.186)","(66.01, 390.578, -9.985, 2.486)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
55,"(709.143, 552.3, 46.76, 21.738)","(739.993, 562.465, 30.209, 13.599)","(769.283, 559.733, 22.483, 12.432)","(771.958, 606.594, -2.947, 27.917)","(772.889, 639.809, 20.42, 49.37)","(747.685, 661.89, -69.576, 8.94)","(701.885, 661.301, -52.421, -5.345)","(657.992, 658.94, -54.417, -11.099)","(615.39, 658.094, -56.975, -9.258)","(571.516, 655.671, -46.17, -9.957)","(527.303, 654.355, -42.359, 3.57)","(486.255, 650.275, -26.054, -5.647)","(445.177, 646.051, -50.584, -11.504)","(403.012, 646.19, -34.338, 9.615)","(362.933, 645.706, -22.898, -2.812)","(323.915, 645.214, -49.967, -6.264)","(283.162, 646.893, -44.818, -6.96)","(240.427, 653.446, -33.259, 13.423)","(198.683, 660.529, -30.736, 14.987)","(156.283, 662.125, -50.021, 17.558)","(128.916, 630.447, -23.416, -23.201)","(114.466, 591.959, -10.185, -25.805)","(102.399, 551.773, -22.557, -55.504)","(93.152, 511.337, -22.561, -43.551)","(82.228, 473.966, -4.582, -45.334)","(74.712, 438.102, -8.623, -22.983)","(73.159, 404.129, -16.386, -49.906)","(50.899, 383.92, -69.003, 2.075)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
56,"(771.359, 575.408, 32.98, -18.32)","(796.774, 580.664, -4.091, 51.321)","(799.854, 643.775, 8.26, 58.348)","(775.974, 674.142, -44.237, 36.199)","(722.145, 687.155, -64.778, 11.41)","(670.889, 683.438, -36.236, -17.889)","(619.406, 679.074, -46.179, -12.286)","(569.815, 674.935, -38.382, -8.277)","(519.668, 672.824, -58.455, -2.092)","(471.89, 668.779, -55.828, -10.573)","(424.162, 666.284, -36.635, 9.321)","(378.175, 664.774, -37.706, 11.347)","(333.701, 663.826, -39.759, 1.392)","(287.616, 664.453, -60.097, 7.279)","(242.715, 665.783, -35.845, -12.424)","(199.152, 665.792, -52.353, -2.932)","(153.997, 661.093, -44.067, -9.662)","(132.843, 626.927, -5.539, -57.243)","(116.634, 585.217, -24.72, -52.688)","(104.382, 544.638, -14.145, -36.145)","(91.847, 501.222, -24.802, -42.466)","(81.613, 459.448, -16.44, -37.138)","(73.792, 419.375, -20.789, -27.351)","(67.204, 390.3, -36.567, -16.745)","(33.723, 378.75, -52.102, 9.392)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
57,"(233.293, 501.649, 16.932, -3.138)","(257.309, 503.494, 20.826, -1.677)","(282.95, 508.026, 28.836, -0.984)","(310.87, 511.532, 42.094, 10.085)","(339.166, 518.692, 21.836, 0.917)","(368.22, 523.961, 16.193, 8.81)","(396.934, 527.549, 22.7, 5.613)","(426.676, 530.821, 23.883, 7.883)","(456.217, 535.807, 45.158, 12.399)","(487.855, 537.683, 33.455, -2.074)","(519.438, 538.738, 33.402, -14.41)","(549.727, 539.753, 29.48, 12.475)","(579.597, 538.247, 38.629, -4.815)","(605.341, 542.316, 15.898, 4.766)","(628.879, 546.688, 31.916, 8.395)","(650.735, 548.195, 7.798, 13.904)","(667.416, 548.727, 17.284, 5.314)","(686.441, 547.971, 33.075, -5.563)","(700.12, 546.855, 28.988, -6.423)","(714.486, 546.983, 18.679, 12.518)","(726.669, 542.721, 16.972, -15.131)","(735.209, 540.205, 17.005, -2.734)","(750.267, 537.483, 14.041, -0.712)","(761.861, 535.561, 23.055, -2.527)","(772.652, 540.805, -17.334, 30.631)","(766.119, 559.202, 7.522, 28.313)","(763.092, 577.01, -8.938, 5.092)","(766.39, 595.99, 17.435, 1.795)","(775.607, 616.651, 15.685, 36.666)","(787.174, 636.88, 3.173, 25.111)","(785.046, 652.398, -10.539, -3.59)","(761.929, 648.518, -21.333, -0.886)","(737.219, 649.687, -26.125, 12.591)","(717.064, 656.849, -36.478, 10.571)","(687.389, 671.556, -36.043, -2.187)","(656.81, 679.518, -17.112, 13.581)","(625.361, 682.906, -17.733, 4.167)","(589.789, 683.433, -41.843, -7.465)","(553.801, 684.364, -49.494, 10.098)","(522.617, 683.248, -29.011, -10.941)","(490.936, 681.981, -35.179, 1.812)","(457.245, 683.987, -45.559, 10.79)","(423.631, 685.13, -41.781, -6.189)","(391.124, 683.463, -32.896, -5.37)","(357.251, 682.513, -14.32, -15.719)","(326.981, 681.952, -15.089, -9.844)","(295.563, 683.268, -29.971, 14.101)","(266.76, 681.43, -11.923, 7.373)","(239.085, 680.887, -24.018, 7.842)","(208.982, 679.154, -49.1, 17.294)","(178.479, 682.304, -16.077, 0.755)"
58,"(583.421, 250.961, 25.886, -11.097)","(621.424, 249.974, 38.911, -6.894)","(652.649, 246.951, 16.887, -9.311)","(684.063, 243.245, 44.434, 9.494)","(713.927, 236.211, 11.634, -27.878)","(738.384, 232.203, 42.844, -21.119)","(760.65, 225.27, 31.699, -1.076)","(783.364, 225.418, 22.719, -10.658)","(793.628, 214.301, 7.782, -9.398)","(807.629, 198.104, -9.388, -24.998)","(803.712, 164.041, -4.335, -53.403)","(809.293, 122.41, -10.681, -30.002)","(808.403, 83.039, 2.15, -22.116)","(796.673, 62.053, -14.63, -35.121)","(766.501, 51.969, -51.545, -5.442)","(727.336, 51.61, -37.931, 3.607)","(693.416, 54.038, -52.187, -10.638)","(656.792, 55.0, -28.94, -5.681)","(613.797, 52.812, -37.224, 10.463)","(566.889, 55.687, -54.801, 13.519)","(523.281, 58.922, -39.177, 12.13)","(481.356, 59.287, -43.648, -15.352)","(441.899, 58.328, -45.138, 0.307)","(399.907, 58.333, -43.632, -3.079)","(360.21, 58.651, -18.973, 15.286)","(322.377, 59.407, -38.954, 14.83)","(285.946, 60.253, -31.942, 10.204)","(248.356, 61.648, -25.65, 3.426)","(212.423, 67.318, -31.463, -2.841)","(175.624, 63.189, -48.023, 6.576)","(128.005, 73.517, -57.006, 2.939)","(93.451, 98.372, -25.231, 43.942)","(73.288, 132.449, 1.836, 35.763)","(64.435, 170.511, -0.876, 39.161)","(62.957, 212.818, -15.182, 31.619)","(62.806, 248.519, -4.271, 53.906)","(61.666, 286.682, -11.353, 49.533)","(59.477, 315.223, -2.655, 33.959)","(56.85, 344.616, 11.75, 45.097)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
59,"(455.728, 533.73, 46.862, 10.997)","(495.979, 542.924, 41.052, 26.684)","(536.086, 549.307, 48.902, -7.057)","(574.453, 553.464, 50.003, 17.069)","(611.944, 559.635, 24.99, -4.181)","(643.644, 565.191, 15.883, -7.705)","(677.544, 559.713, 51.822, -9.472)","(710.396, 560.343, 10.275, -8.045)","(732.181, 565.056, 23.395, -0.31)","(751.067, 558.86, 31.434, 5.02)","(772.001, 559.238, 8.74, 34.411)","(778.538, 573.236, -6.138, 13.38)","(769.753, 621.998, -17.438, 50.238)","(774.148, 642.02, 11.877, 17.209)","(773.968, 654.61, 0.59, 19.084)","(738.932, 657.008, -70.519, -18.599)","(703.623, 645.262, -25.281, -22.196)","(684.504, 637.185, -23.362, -11.728)","(682.543, 636.002, -32.381, -4.606)","(682.543, 636.002, -32.381, -4.606)","(682.543, 636.002, -32.381, -4.606)","(682.543, 636.002, -32.381, -4.606)","(682.543, 636.002, -32.381, -4.606)","(682.543, 636.002, -32.381, -4.606)","(682.543, 636.002, -32.381, -4.606)","(682.543, 636.002, -32.381, -4.606)","(682.543, 636.002, -32.381, -4.606)","(666.19, 636.092, -41.62, -3.439)","(659.026, 636.01, -41.893, -0.628)","(659.026, 636.01, -41.893, -0.628)","(659.026, 636.01, -41.893, -0.628)","(654.106, 636.058, -21.429, 1.598)","(644.706, 636.017, -20.462, 0.764)","(644.706, 636.017, -20.462, 0.764)","(639.279, 636.063, -17.191, -0.147)","(622.547, 636.183, -13.813, 1.995)","(608.273, 636.057, -24.101, -4.366)","(596.559, 636.102, -35.878, 5.642)","(574.558, 636.047, -53.622, -5.752)","(547.576, 636.42, -31.383, 11.679)","(520.569, 636.45, -37.831, 6.5)","(487.791, 637.442, -25.481, 1.696)","(455.494, 637.508, -38.346, 14.606)","(422.686, 637.626, -42.809, 5.191)","(390.347, 638.44, -18.205, 15.573)","(356.986, 640.047, -17.925, 10.376)","(324.487, 640.435, -39.393, 8.473)","(296.465, 640.521, -33.331, 1.486)","(268.25, 642.88, -25.057, -0.279)","(243.574, 646.918, -19.035, 21.421)","(215.947, 658.817, -19.396, 17.049)"
60,"(447.74, 170.288, 16.701, -20.214)","(471.667, 166.053, 25.741, 2.762)","(486.333, 166.269, 49.767, 8.067)","(513.24, 166.12, 20.241, 0.621)","(535.743, 166.025, 26.516, -5.585)","(563.733, 166.01, 37.567, -15.563)","(586.401, 166.163, 36.738, -16.89)","(604.252, 166.063, 42.578, -1.631)","(628.14, 166.108, 46.464, -20.375)","(649.353, 166.002, 35.597, -9.451)","(671.018, 166.13, 39.355, 1.877)","(699.081, 168.488, 17.615, -5.735)","(722.247, 171.115, 9.305, 13.505)","(740.844, 177.985, 9.783, 6.552)","(751.531, 192.758, 27.316, 7.195)","(770.553, 195.491, -5.755, -43.068)","(770.1, 185.261, -17.514, -24.793)","(760.544, 136.685, -11.061, -47.564)","(756.095, 127.018, 0.121, 11.594)","(762.224, 110.776, -9.451, 3.162)","(769.307, 88.321, -71.535, 15.619)","(732.292, 87.081, -27.766, -8.841)","(703.597, 78.73, -29.077, -25.718)","(665.143, 76.444, -37.988, -2.233)","(631.344, 76.632, -27.092, -10.925)","(591.505, 70.614, -32.564, 2.8)","(551.761, 79.036, -49.301, 1.542)","(510.469, 83.844, -30.761, -5.091)","(472.667, 85.778, -44.846, 8.233)","(433.332, 87.074, -49.675, 9.892)","(396.629, 89.4, -26.357, 8.816)","(359.156, 91.427, -22.734, -12.75)","(322.993, 91.153, -53.396, 9.822)","(285.879, 90.904, -49.737, 12.558)","(250.928, 90.922, -48.999, -13.545)","(218.726, 88.133, -24.03, 3.715)","(184.812, 89.96, -22.663, -5.378)","(148.469, 79.275, -45.886, -6.673)","(124.843, 107.673, -16.923, 40.045)","(116.397, 151.315, -0.401, 49.095)","(111.5, 194.54, -10.69, 50.314)","(108.657, 234.009, 2.557, 33.338)","(105.337, 270.533, -7.059, 40.286)","(100.866, 303.365, -2.463, 24.005)","(95.859, 330.044, 9.316, 14.781)","(84.292, 355.156, -32.824, 23.91)","(70.483, 365.752, -27.434, 6.394)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
61,"(362.961, 500.976, 51.915, -9.219)","(406.146, 504.929, 43.196, 21.15)","(448.028, 513.113, 38.439, 2.596)","(487.184, 523.148, 46.171, 19.112)","(522.628, 525.933, 45.054, -5.353)","(558.125, 530.925, 24.831, 5.906)","(594.533, 536.22, 33.443, 20.765)","(630.635, 540.446, 44.495, 0.506)","(663.773, 544.104, 20.345, 6.191)","(687.649, 546.284, 19.282, 12.242)","(709.9, 550.464, 15.941, 15.077)","(727.286, 552.199, 13.782, 17.807)","(744.148, 552.501, 5.787, -16.185)","(761.303, 554.624, 8.318, 0.388)","(769.859, 568.407, 1.532, 9.889)","(768.751, 618.911, 1.632, 11.873)","(768.467, 639.569, 23.019, 23.104)","(756.499, 660.788, -51.018, -9.468)","(718.469, 663.517, -26.516, -6.069)","(688.324, 663.692, -44.204, 14.111)","(648.204, 666.527, -24.15, -0.279)","(612.793, 668.298, -44.459, -12.585)","(570.734, 670.411, -50.184, -14.115)","(532.615, 663.43, -32.945, 3.636)","(489.459, 663.437, -31.076, -19.639)","(455.94, 653.687, -13.451, -23.133)","(424.985, 652.185, -24.693, 18.917)","(373.297, 657.633, -50.887, 9.907)","(331.414, 651.245, -48.688, -1.214)","(294.328, 644.016, -29.99, -17.894)","(260.649, 641.461, -27.7, -14.718)","(231.146, 644.109, -17.609, 10.031)","(211.255, 654.651, -7.558, 9.011)","(184.666, 651.001, -37.955, -1.375)","(162.224, 653.539, -22.566, 19.521)","(136.056, 643.899, 0.13, -22.329)","(128.25, 603.7, -0.561, -54.489)","(125.211, 562.592, 5.979, -40.3)","(119.501, 524.04, -0.215, -26.814)","(115.776, 486.946, 4.746, -20.8)","(110.262, 452.995, 11.577, -34.876)","(107.056, 423.933, -1.306, -29.551)","(102.904, 401.986, -2.724, -20.846)","(100.306, 391.806, 5.957, 0.218)","(94.835, 383.216, -3.518, 4.529)","(78.641, 378.045, -18.739, -3.42)","(31.015, 382.548, -67.434, -20.933)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
62,"(607.43, 315.034, 20.498, -3.185)","(634.798, 304.289, 42.738, -18.96)","(661.884, 293.676, 43.057, 5.409)","(688.252, 285.487, 20.54, 6.653)","(713.059, 277.842, 25.033, 7.506)","(735.26, 270.417, 2.403, 7.656)","(751.349, 262.717, 16.479, 3.072)","(766.181, 257.61, 25.059, -5.699)","(778.391, 251.331, 24.459, -20.215)","(788.448, 244.222, 24.278, -15.372)","(795.426, 236.871, 13.669, -15.865)","(795.379, 222.481, 7.032, -12.057)","(804.899, 192.832, 21.486, -45.26)","(807.471, 152.881, -5.786, -49.245)","(809.265, 122.411, -12.487, -41.237)","(805.232, 89.602, 11.988, -34.735)","(795.786, 73.242, -25.814, -10.453)","(758.047, 63.09, -24.134, -0.514)","(718.349, 61.203, -54.923, 2.865)","(679.895, 58.356, -26.099, 6.492)","(645.12, 57.069, -33.692, -6.368)","(602.478, 56.804, -55.218, -8.886)","(561.498, 56.023, -22.565, -11.541)","(522.137, 56.634, -47.641, -10.31)","(482.673, 60.06, -28.062, -3.41)","(444.487, 61.195, -41.81, -10.869)","(409.573, 61.771, -37.207, 9.045)","(371.257, 63.123, -34.535, -6.529)","(334.374, 61.456, -43.935, 0.9)","(298.313, 64.091, -33.81, 0.832)","(260.296, 64.193, -27.134, 12.259)","(223.477, 66.689, -20.294, 2.798)","(186.428, 63.858, -33.756, 6.404)","(145.786, 66.182, -66.411, 7.078)","(109.979, 85.921, -21.275, 41.95)","(88.829, 121.351, -8.509, 37.323)","(74.777, 160.807, -15.122, 32.057)","(67.734, 197.642, 8.546, 24.312)","(66.685, 235.045, 2.309, 41.297)","(65.588, 270.255, -16.707, 36.261)","(63.671, 303.715, -19.846, 31.638)","(59.945, 333.894, -2.741, 11.394)","(60.459, 353.526, -12.973, 48.165)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
63,"(662.555, 219.011, 28.653, -0.322)","(692.328, 213.169, 36.988, -11.488)","(719.734, 205.588, 13.307, 15.963)","(738.714, 199.881, 15.191, 14.242)","(759.305, 196.818, 34.256, 4.245)","(768.018, 170.837, -10.283, -38.411)","(761.787, 125.572, 0.069, -20.663)","(762.218, 106.45, -5.924, -6.088)","(757.96, 96.608, -16.086, -4.845)","(755.994, 96.976, -9.946, 9.925)","(752.585, 88.368, 8.581, -13.693)","(770.586, 79.044, 7.207, -0.9)","(728.835, 73.132, -41.904, 17.073)","(686.667, 74.975, -53.928, -3.162)","(642.512, 78.314, -46.065, 3.549)","(599.852, 76.689, -48.456, -3.944)","(554.999, 78.1, -40.852, 1.112)","(516.741, 84.977, -45.518, 10.165)","(476.149, 90.592, -32.202, 16.334)","(434.355, 93.954, -53.047, 13.027)","(391.327, 94.516, -51.62, -9.467)","(350.186, 94.207, -33.403, 9.097)","(309.972, 92.984, -55.195, -4.434)","(269.762, 92.201, -40.7, 4.72)","(234.004, 90.869, -38.559, 1.356)","(197.329, 90.974, -20.524, 0.332)","(164.863, 87.053, -35.867, -9.747)","(129.108, 103.356, -20.197, 27.812)","(117.723, 147.729, -10.149, 41.246)","(113.998, 190.289, -0.576, 44.786)","(113.046, 227.906, -13.568, 44.706)","(112.8, 261.89, -12.513, 18.897)","(111.981, 292.709, 11.579, 15.779)","(107.737, 321.097, -17.831, 20.639)","(99.957, 347.375, -8.153, 26.41)","(91.879, 363.873, -14.877, 16.818)","(69.61, 373.143, -20.678, 25.364)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
64,"(612.17, 581.881, 15.985, -7.039)","(627.461, 583.894, 25.148, -1.448)","(650.616, 583.466, 30.458, -5.926)","(676.753, 583.631, 44.044, -9.825)","(703.517, 583.458, 40.254, -2.015)","(726.304, 583.898, 37.091, 3.023)","(736.546, 583.178, 1.875, 2.036)","(747.876, 581.413, 22.048, -20.326)","(761.667, 578.82, 18.638, -0.392)","(770.901, 584.185, -28.471, 7.183)","(770.706, 582.05, -2.574, -37.168)","(782.61, 584.956, 24.373, -6.034)","(786.28, 587.14, -4.389, 9.519)","(783.76, 592.101, -3.455, -0.158)","(788.586, 594.444, 27.745, -13.926)","(804.241, 590.382, 5.468, 10.775)","(807.427, 614.765, -12.226, 22.7)","(817.059, 621.358, 0.11, 5.846)","(823.6, 622.584, -4.759, -7.412)","(823.826, 617.239, -2.401, -15.714)","(820.262, 608.771, -8.832, -11.371)","(807.576, 600.011, -13.5, -7.356)","(801.975, 586.818, -34.665, -28.039)","(781.166, 588.11, -22.935, 38.288)","(781.005, 612.693, 1.68, 4.299)","(789.776, 632.123, 12.508, 16.915)","(776.12, 654.218, -39.231, -5.357)","(739.048, 656.433, -29.662, -20.287)","(714.023, 653.611, -26.7, 24.405)","(680.052, 667.077, -13.983, -7.623)","(646.888, 670.061, -46.313, 3.738)","(611.799, 670.076, -43.702, -0.593)","(575.236, 663.461, -43.423, -20.019)","(544.727, 665.006, -33.934, 9.375)","(505.857, 664.092, -48.647, -15.388)","(471.745, 666.461, -35.989, 16.248)","(433.53, 663.178, -27.152, -5.949)","(396.435, 659.516, -39.055, 10.558)","(366.327, 653.846, -36.491, -9.257)","(333.736, 654.273, -22.763, 8.142)","(290.809, 663.477, -45.54, 3.551)","(251.159, 665.54, -20.045, 9.606)","(215.191, 671.084, -46.515, 12.496)","(177.61, 676.399, -53.068, -8.551)","(139.192, 661.355, -18.2, -19.749)","(119.38, 627.415, -24.965, -51.01)","(111.211, 587.81, -3.015, -36.89)","(101.885, 546.288, 8.251, -38.679)","(101.471, 506.014, -9.039, -52.643)","(97.509, 461.594, -22.833, -27.488)","(90.477, 427.603, 2.042, -32.522)"
