,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
44,"(422.152, 526.689, 48.743, -10.789)","(464.408, 524.671, 50.579, -12.46)","(502.187, 528.901, 25.26, -3.448)","(545.349, 534.226, 35.045, 11.946)","(587.627, 538.392, 23.825, -16.746)","(623.204, 539.524, 34.276, 3.571)","(655.499, 548.058, 37.402, -10.947)","(688.688, 549.278, 27.378, -1.585)","(718.993, 548.756, 15.011, 15.757)","(740.389, 560.413, 15.683, -8.216)","(757.296, 558.385, 27.812, 12.831)","(774.186, 571.526, 23.288, 27.332)","(776.973, 612.253, -28.972, 28.377)","(776.253, 630.79, 19.313, 25.916)","(770.413, 658.186, -18.792, 13.245)","(730.734, 676.824, -89.525, -3.289)","(677.572, 674.097, -30.876, -14.361)","(633.786, 673.677, -10.726, 5.627)","(586.308, 670.945, -21.987, 0.404)","(541.183, 669.18, -37.431, 8.201)","(499.73, 674.221, -34.181, -13.033)","(448.279, 665.844, -68.036, -24.141)","(406.341, 656.355, -57.366, 1.296)","(365.483, 642.229, -20.137, -18.307)","(345.474, 636.161, -36.077, -4.133)","(316.096, 636.829, -42.305, 1.186)","(281.269, 637.893, -14.913, 6.576)","(249.742, 640.652, -44.565, 12.559)","(223.962, 643.907, -23.946, 4.98)","(206.262, 655.253, -39.563, 0.861)","(191.631, 651.013, -10.881, 0.196)","(189.173, 651.011, -28.881, 0.003)","(189.173, 651.011, -28.881, 0.003)","(185.085, 651.095, -77.572, 1.984)","(158.076, 651.411, -41.692, -4.024)","(132.033, 651.353, -21.199, -15.18)","(128.398, 605.128, 9.684, -44.758)","(127.736, 561.798, 3.431, -24.043)"
45,"(669.858, 417.678, 42.764, -5.741)","(703.624, 426.779, 16.118, 17.797)","(733.484, 440.394, 42.69, 23.029)","(757.29, 459.614, 32.892, 35.155)","(778.654, 479.434, 6.015, 1.994)","(796.754, 500.14, 6.999, 36.316)","(810.206, 519.557, 22.565, 9.558)","(815.667, 533.874, 12.184, -5.192)","(812.43, 543.497, -13.552, 6.012)","(819.676, 564.854, 8.516, 1.089)","(813.147, 593.449, -12.621, 56.098)","(823.253, 639.326, 21.117, 20.978)","(819.85, 669.371, -6.561, 13.662)","(811.178, 678.207, -4.295, 15.114)","(786.273, 690.344, -39.784, -1.324)","(749.766, 696.936, -20.752, -2.256)","(707.242, 696.006, -44.577, 1.588)","(664.678, 694.956, -34.261, 3.316)","(622.885, 693.624, -41.63, 10.975)","(580.979, 691.44, -45.67, -17.096)","(538.28, 694.374, -64.26, 11.509)","(496.642, 694.909, -24.154, 7.654)","(459.253, 690.818, -42.182, -18.083)","(418.925, 685.16, -46.147, -0.485)","(376.495, 681.86, -32.356, -0.531)","(333.228, 679.356, -45.37, -13.367)","(289.128, 678.781, -24.469, 11.979)","(251.716, 677.891, -38.841, 4.776)","(217.829, 676.386, -17.678, -11.438)","(184.293, 685.059, -19.359, -10.594)","(160.979, 677.872, -48.462, -15.649)","(121.62, 656.063, -19.915, -14.614)","(92.973, 617.286, -17.276, -30.049)","(80.199, 574.57, -20.062, -32.669)","(69.339, 535.318, -14.138, -44.731)","(62.145, 495.238, -0.267, -35.736)","(60.456, 466.69, 11.004, -7.839)","(62.098, 449.329, 9.668, -13.628)"
46,"(573.838, 524.946, 53.363, 5.927)","(621.29, 527.6, 54.072, -3.936)","(660.416, 538.466, 26.557, 24.901)","(698.409, 547.267, 48.257, -2.956)","(734.719, 547.624, 13.42, -3.49)","(760.853, 550.58, 33.735, -8.18)","(768.285, 571.846, 18.711, 27.425)","(770.517, 613.325, 8.534, 49.815)","(769.312, 646.602, -3.488, 39.428)","(753.881, 662.302, -72.709, -6.704)","(701.769, 649.903, -55.38, -9.536)","(659.184, 639.649, -28.689, 9.004)","(628.576, 636.012, -47.835, -3.386)","(610.645, 636.212, -37.225, 8.579)","(600.344, 636.013, -64.305, 0.475)","(600.344, 636.013, -64.305, 0.475)","(600.344, 636.013, -64.305, 0.475)","(600.344, 636.013, -64.305, 0.475)","(600.344, 636.013, -64.305, 0.475)","(600.344, 636.013, -64.305, 0.475)","(600.344, 636.013, -64.305, 0.475)","(600.344, 636.013, -64.305, 0.475)","(600.344, 636.013, -64.305, 0.475)","(600.344, 636.013, -64.305, 0.475)","(600.344, 636.013, -64.305, 0.475)","(599.437, 636.006, -54.451, -0.429)","(599.437, 636.006, -54.451, -0.429)","(594.651, 636.005, -68.044, -1.238)","(587.175, 636.048, -73.107, -0.057)","(566.988, 636.141, -55.18, 0.701)","(546.948, 636.013, -22.945, 0.429)","(542.289, 636.022, -22.179, 0.82)","(539.691, 636.066, -46.57, 0.249)","(531.944, 636.02, -49.322, -5.166)","(514.115, 636.036, -48.72, 1.297)","(492.754, 636.071, -45.107, -17.088)","(470.782, 636.004, -50.44, -6.778)","(443.142, 636.012, -36.805, -5.123)"
47,"(487.813, 518.059, 52.44, -5.673)","(537.244, 518.937, 37.281, 4.832)","(584.527, 528.982, 38.182, -0.418)","(626.842, 534.014, 41.924, -10.5)","(666.792, 535.517, 46.557, 2.041)","(705.443, 542.498, 33.517, -1.08)","(736.312, 548.129, 42.109, -9.217)","(764.579, 549.534, 22.77, 11.557)","(782.157, 582.28, 2.497, 19.474)","(782.917, 623.699, 11.023, 41.643)","(779.098, 656.295, -49.395, 22.134)","(736.555, 662.273, -44.873, 0.818)","(691.657, 656.607, -50.239, -6.747)","(658.994, 658.739, -47.664, 2.048)","(620.164, 663.997, -42.489, -7.215)","(578.01, 665.639, -24.794, -7.248)","(538.726, 657.157, -35.489, -1.631)","(500.587, 662.03, -41.877, -3.173)","(449.26, 655.565, -49.327, 3.495)","(412.057, 645.695, -37.365, 5.324)","(379.681, 637.224, -16.807, -19.988)","(352.762, 636.39, -49.522, 10.315)","(316.78, 636.97, -40.974, -12.14)","(276.635, 637.838, -34.72, 2.289)","(239.315, 640.605, -41.79, -3.083)","(214.157, 653.826, -24.863, 18.998)","(177.748, 651.861, -35.338, 14.219)","(143.096, 658.259, -21.497, -42.414)","(124.809, 620.678, -6.196, -51.643)","(119.369, 584.285, 3.373, -23.712)","(113.534, 550.281, -4.7, -50.12)","(108.814, 515.887, 5.166, -19.887)","(103.887, 482.052, -0.483, -19.974)","(100.333, 446.697, 6.074, -29.323)","(91.22, 412.424, -11.254, -27.839)","(80.398, 389.402, -17.041, -12.452)","(58.426, 370.449, -37.183, -20.21)","(None, None, None, None)"
48,"(354.939, 398.245, 30.3, 5.58)","(396.787, 391.842, 52.247, -3.728)","(429.91, 386.239, 52.139, -3.425)","(464.869, 374.864, 46.514, 9.455)","(503.272, 366.245, 27.266, -3.818)","(539.87, 356.721, 36.018, -6.509)","(574.738, 349.445, 36.254, -8.749)","(607.18, 340.558, 36.234, 2.218)","(642.336, 331.959, 42.631, -4.371)","(672.351, 321.56, 35.554, 3.05)","(703.023, 307.897, 29.925, -26.46)","(726.967, 297.611, 22.578, -19.095)","(747.459, 285.137, 18.776, -2.902)","(763.703, 272.467, 26.806, -5.741)","(775.148, 262.775, 22.547, 8.68)","(787.306, 255.117, 6.373, 3.687)","(792.28, 248.379, 21.476, -16.332)","(797.624, 246.604, 22.145, -10.837)","(804.963, 238.054, 0.93, -1.456)","(806.677, 223.045, 10.62, -1.765)","(811.268, 203.357, -6.63, 4.695)","(799.902, 180.271, -22.294, -23.093)","(794.831, 159.66, 3.932, -7.419)","(790.353, 140.348, -4.974, -33.014)","(793.198, 108.557, 6.114, -38.43)","(765.908, 90.376, -34.515, 8.308)","(732.603, 92.23, -33.916, 11.504)","(707.031, 83.508, -25.102, -2.153)","(664.798, 80.324, -30.387, -2.342)","(627.413, 79.083, -42.646, -15.578)","(585.665, 77.334, -32.289, 23.583)","(550.063, 85.583, -41.71, 13.281)","(511.219, 92.308, -30.741, -7.334)","(472.368, 95.4, -29.79, 0.605)","(432.959, 96.253, -22.503, -6.953)","(394.112, 97.506, -26.297, 5.222)","(357.774, 98.205, -31.862, 6.948)","(322.488, 98.19, -22.314, -15.094)"
49,"(749.627, 364.133, 38.882, -40.874)","(774.349, 331.841, 8.019, -21.203)","(794.35, 300.352, 23.528, -24.05)","(805.809, 273.904, 1.739, -9.442)","(814.637, 248.925, 21.718, -30.34)","(818.19, 229.33, 0.436, -14.028)","(818.869, 213.214, -10.797, -6.859)","(818.132, 201.928, 11.03, -16.149)","(821.284, 199.112, -3.528, -3.98)","(817.332, 200.554, 4.087, 14.371)","(811.137, 194.254, -22.221, 5.681)","(823.931, 161.798, 17.932, -37.636)","(824.01, 161.186, 4.724, -36.734)","(823.994, 153.885, 12.044, -15.937)","(823.994, 153.885, 12.044, -15.937)","(823.988, 153.164, -0.411, -43.226)","(823.997, 151.926, 0.426, -44.112)","(823.986, 146.608, 0.136, -17.125)","(813.715, 116.523, -11.118, -22.856)","(811.111, 83.659, -10.192, -36.188)","(806.032, 70.682, -3.421, 4.821)","(791.991, 55.689, -11.283, -32.455)","(765.481, 52.777, -36.04, -5.995)","(722.871, 58.353, -33.611, 21.452)","(685.286, 63.366, -41.994, 12.494)","(642.979, 65.046, -31.984, 13.33)","(602.892, 64.912, -42.578, 2.03)","(563.695, 64.938, -51.815, -14.964)","(526.444, 63.801, -44.168, -7.431)","(489.739, 64.964, -28.497, 5.962)","(453.855, 64.175, -25.961, 9.699)","(417.332, 64.095, -23.238, 2.082)","(380.708, 64.171, -48.129, -7.173)","(345.35, 63.217, -35.397, 16.112)","(309.168, 63.485, -50.366, 12.977)","(274.682, 65.323, -46.606, -16.0)","(240.53, 66.347, -40.857, 1.413)","(212.731, 68.978, -30.604, 4.351)"
50,"(537.04, 302.67, 17.715, -17.487)","(573.304, 294.071, 28.664, -3.385)","(608.103, 283.716, 34.36, -1.496)","(640.357, 273.547, 40.595, -4.233)","(672.236, 264.876, 41.039, -22.514)","(704.782, 255.229, 35.577, -20.053)","(731.108, 246.25, 13.345, 2.754)","(760.368, 235.722, 30.975, -0.84)","(785.033, 221.889, 16.14, -11.431)","(797.417, 179.625, -7.028, -61.365)","(805.226, 142.901, 19.672, -30.519)","(805.576, 108.341, 0.483, -54.216)","(799.956, 78.098, -9.743, -43.616)","(779.88, 59.221, -43.138, 3.08)","(732.592, 54.991, -34.762, 0.597)","(687.048, 60.593, -54.585, 2.818)","(644.204, 63.801, -48.32, 4.614)","(601.351, 65.115, -36.298, 4.888)","(561.402, 64.795, -43.274, 17.976)","(520.316, 68.508, -54.31, -6.867)","(479.585, 71.382, -45.185, 5.523)","(440.452, 72.08, -46.243, 9.09)","(399.252, 71.33, -27.018, 5.736)","(358.033, 70.855, -47.024, 3.421)","(318.826, 70.087, -23.672, 4.319)","(278.902, 70.807, -51.598, -2.164)","(243.002, 70.907, -23.005, 17.075)","(206.56, 71.2, -30.788, -20.901)","(172.837, 69.092, -22.447, 18.522)","(133.826, 80.208, -20.188, 38.772)","(102.02, 111.711, -14.235, 47.275)","(84.398, 152.135, -10.015, 59.373)","(74.804, 195.077, -5.132, 36.728)","(71.384, 236.571, 6.073, 34.327)","(69.08, 274.524, 10.001, 36.563)","(67.044, 310.255, 2.216, 14.655)","(68.493, 338.931, -13.25, 39.896)","(49.454, 363.282, -36.984, 21.219)"
51,"(332.446, 282.114, 46.857, -6.315)","(373.819, 266.938, 26.445, -6.233)","(415.986, 251.317, 41.095, -5.015)","(459.991, 239.678, 49.521, -16.971)","(497.867, 231.853, 41.892, 0.969)","(533.316, 223.431, 26.471, -2.454)","(569.503, 216.347, 45.39, -4.441)","(603.489, 208.868, 27.571, -18.775)","(632.521, 207.166, 17.613, -2.095)","(657.979, 210.371, 46.04, -3.607)","(680.643, 210.477, 30.7, 17.322)","(704.0, 210.481, 14.313, 13.164)","(729.753, 206.555, 10.221, -9.75)","(752.98, 203.376, 25.852, -20.143)","(769.507, 194.736, -6.59, -7.124)","(764.797, 157.357, -2.762, -47.132)","(762.19, 125.829, 0.206, -24.178)","(770.818, 107.195, 0.309, -51.944)","(772.208, 94.806, 0.848, 9.939)","(749.714, 90.39, -20.55, 32.3)","(704.192, 108.39, -20.635, 20.756)","(696.52, 113.974, -29.981, 5.527)","(696.52, 113.974, -29.981, 5.527)","(696.52, 113.974, -29.981, 5.527)","(696.52, 113.974, -29.981, 5.527)","(696.52, 113.974, -29.981, 5.527)","(695.482, 113.985, -62.253, 0.696)","(692.222, 113.994, -74.122, 1.397)","(690.476, 113.95, -49.268, -1.372)","(681.451, 113.988, -52.962, 1.23)","(680.886, 113.99, -33.851, 0.117)","(667.09, 113.658, -12.152, -6.497)","(648.164, 113.863, -27.973, 6.524)","(626.41, 113.621, -15.362, -2.1)","(602.082, 113.691, -26.89, -1.359)","(581.835, 113.714, -32.79, -10.378)","(555.724, 108.376, -21.094, -6.476)","(515.11, 96.104, -41.933, -9.755)"
52,"(367.852, 453.293, 45.481, 4.208)","(406.715, 458.262, 47.89, 19.814)","(445.351, 461.844, 50.732, -2.939)","(482.341, 466.715, 44.725, -1.998)","(520.973, 468.857, 34.055, 6.685)","(558.075, 471.73, 29.575, -8.509)","(591.265, 475.687, 30.794, 1.873)","(625.203, 477.436, 24.375, 3.755)","(654.993, 478.873, 41.176, 16.005)","(685.747, 483.916, 38.29, 11.44)","(714.066, 486.699, 22.985, -0.547)","(738.774, 492.445, 46.471, 25.84)","(762.966, 501.9, 19.241, 12.857)","(779.165, 511.778, 27.708, 21.326)","(790.543, 520.091, 22.014, -2.919)","(798.074, 537.839, 13.824, 14.75)","(804.987, 576.399, 15.293, 53.195)","(803.712, 609.761, 10.285, 47.231)","(810.941, 645.32, 21.168, 32.193)","(812.135, 667.847, 8.694, 1.53)","(807.332, 679.894, -15.047, -11.087)","(785.32, 686.518, -22.486, -2.948)","(745.61, 690.402, -27.595, 9.415)","(712.458, 694.384, -24.088, 7.078)","(678.114, 690.373, -49.695, -17.623)","(638.164, 690.63, -29.593, -13.315)","(600.79, 689.5, -13.868, -1.967)","(561.496, 688.48, -55.623, -15.413)","(522.144, 690.246, -51.446, -5.801)","(482.018, 690.48, -37.42, -10.886)","(442.599, 689.701, -25.633, 11.275)","(400.748, 687.398, -38.504, -1.516)","(356.312, 685.435, -34.601, 7.498)","(315.456, 683.637, -28.683, 6.212)","(282.649, 683.501, -37.313, -2.615)","(255.042, 684.712, -25.375, -22.743)","(228.992, 681.65, -40.087, 8.318)","(202.486, 685.04, -40.377, 26.244)"
53,"(667.229, 544.446, 22.345, 14.915)","(704.818, 551.055, 45.121, -6.389)","(747.743, 559.349, 38.376, 18.533)","(773.032, 570.002, 3.214, 27.903)","(778.265, 610.943, 6.128, 53.712)","(775.738, 647.575, 6.851, 25.326)","(738.906, 657.178, -64.857, -1.483)","(696.71, 652.303, -39.323, 2.095)","(653.36, 645.958, -47.427, 2.627)","(609.968, 643.499, -50.83, 9.411)","(566.604, 639.796, -41.919, -5.609)","(525.769, 636.875, -46.298, -3.646)","(502.661, 636.008, -47.356, -15.813)","(482.193, 636.195, -40.118, 3.076)","(459.468, 636.4, -60.024, 6.987)","(435.337, 636.097, -55.975, -15.701)","(421.78, 636.067, -30.111, -5.695)","(400.525, 636.472, -31.858, 4.554)","(385.858, 636.009, -57.417, -3.606)","(367.737, 636.048, -33.933, 0.447)","(339.102, 636.143, -62.013, 7.249)","(296.85, 636.41, -31.047, 4.439)","(256.242, 639.467, -39.913, -3.072)","(225.085, 647.272, -26.586, 9.283)","(196.732, 654.07, -38.713, 4.957)","(158.575, 654.135, -37.779, -5.87)","(129.975, 635.431, -22.235, -28.329)","(119.253, 593.247, -12.548, -52.712)","(117.173, 553.868, 5.33, -25.1)","(112.037, 516.2, -17.329, -44.226)","(106.06, 478.08, 8.197, -26.199)","(100.27, 441.177, -9.039, -50.817)","(93.252, 407.985, -24.894, -50.526)","(83.677, 387.028, -23.56, -22.249)","(45.293, 384.997, -65.995, -3.223)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
54,"(550.662, 452.927, 30.635, 7.489)","(582.42, 459.478, 43.867, 18.425)","(616.031, 464.876, 51.083, -0.174)","(650.567, 472.015, 37.786, 9.61)","(684.407, 477.997, 29.105, 3.373)","(712.179, 486.41, 34.447, 7.632)","(740.711, 495.967, 20.887, 16.672)","(768.658, 507.705, 30.463, 21.077)","(786.392, 528.548, 18.501, 31.517)","(800.775, 552.199, 16.684, 39.36)","(797.984, 585.191, -13.771, 40.19)","(798.393, 620.215, 13.8, 18.991)","(801.069, 653.918, -1.883, 46.947)","(775.964, 679.652, -55.052, 16.518)","(737.577, 692.313, -43.021, -14.443)","(691.192, 691.166, -56.234, -5.873)","(645.513, 694.263, -52.209, 4.411)","(603.047, 695.75, -28.414, -2.867)","(557.654, 692.419, -42.48, -18.517)","(513.952, 692.298, -30.984, -8.66)","(466.506, 689.74, -37.016, -8.21)","(421.645, 687.502, -36.566, 13.174)","(376.448, 687.721, -38.058, 11.191)","(332.354, 686.03, -55.205, 12.373)","(289.834, 683.923, -22.134, -10.965)","(249.56, 684.931, -28.762, -13.576)","(215.119, 685.971, -17.36, 0.791)","(191.431, 688.546, -34.077, -13.396)","(160.428, 679.058, -56.383, -0.519)","(114.648, 653.156, -21.203, -51.389)","(94.7, 616.374, -4.213, -36.706)","(82.75, 575.538, -4.013, -43.356)","(70.542, 537.235, -27.499, -38.105)","(59.794, 502.894, -19.136, -34.103)","(48.989, 472.427, -9.799, -39.934)","(46.24, 452.656, 7.263, -17.503)","(46.162, 439.758, 0.918, -34.385)","(53.967, 421.488, 17.424, -21.333)"
55,"(454.292, 570.419, 49.701, -3.623)","(493.175, 569.54, 43.379, -4.822)","(528.84, 569.572, 22.074, 12.476)","(569.577, 569.851, 49.326, 25.752)","(605.728, 583.963, 21.625, -1.422)","(613.407, 583.978, 35.865, 1.159)","(613.407, 583.978, 35.865, 1.159)","(613.407, 583.978, 35.865, 1.159)","(613.407, 583.978, 35.865, 1.159)","(629.626, 583.85, 16.12, 4.674)","(653.964, 583.512, 17.606, 10.486)","(666.953, 583.987, 28.409, 6.584)","(684.018, 583.667, 19.17, -3.904)","(693.304, 583.892, 36.083, -0.402)","(713.197, 583.903, 23.932, 3.42)","(730.004, 583.981, 13.192, 4.718)","(747.856, 579.46, 18.343, -12.155)","(759.199, 571.056, 6.292, -13.931)","(773.461, 576.792, 4.568, 44.118)","(774.344, 613.819, -0.9, 29.935)","(762.93, 629.815, -23.737, 11.69)","(767.91, 641.412, 24.63, 28.575)","(760.445, 660.547, -53.504, 1.571)","(729.79, 661.747, -12.111, 0.031)","(704.318, 661.673, -12.487, 15.578)","(665.945, 665.613, -24.044, -11.947)","(630.939, 665.44, -36.891, 8.396)","(589.08, 670.044, -42.886, -3.723)","(550.579, 662.061, -31.269, -17.092)","(516.194, 662.892, -34.607, 13.224)","(475.543, 662.398, -42.473, 10.209)","(431.226, 665.179, -51.83, 1.068)","(392.183, 658.639, -33.818, 2.243)","(353.777, 654.132, -26.94, 4.872)","(321.632, 652.143, -17.978, 9.873)","(294.332, 648.019, -17.252, 5.248)","(269.496, 642.037, -11.445, 7.76)","(250.834, 638.301, -29.684, 2.766)"
56,"(408.108, 355.169, 43.176, -4.076)","(447.667, 338.093, 57.282, -31.996)","(487.11, 325.652, 23.798, -16.336)","(523.246, 319.502, 29.415, 7.373)","(558.473, 314.676, 50.358, 5.332)","(594.342, 308.321, 41.815, 0.971)","(627.405, 298.607, 46.874, -0.472)","(659.006, 287.722, 44.057, -0.446)","(686.503, 276.592, 13.262, 2.84)","(710.155, 268.139, 19.123, -2.841)","(732.527, 261.855, 26.397, -15.106)","(752.306, 253.7, 35.205, -18.154)","(770.805, 242.156, 13.323, -6.087)","(786.673, 228.948, 29.044, -27.062)","(792.104, 209.134, 1.659, -2.717)","(797.73, 177.202, 5.674, -21.806)","(794.488, 137.599, -9.322, -32.182)","(800.517, 106.022, 4.01, -21.862)","(805.026, 76.205, -12.38, -21.29)","(791.095, 56.673, -35.568, 2.978)","(760.101, 51.935, -21.463, -6.415)","(718.394, 53.083, -39.411, -4.468)","(672.774, 55.238, -38.174, 14.041)","(632.819, 55.456, -38.597, 18.425)","(591.296, 57.098, -31.447, -16.707)","(554.801, 59.107, -46.479, 5.578)","(516.887, 61.315, -51.526, 3.148)","(482.389, 60.863, -46.565, 12.731)","(443.085, 61.942, -53.708, 2.098)","(401.062, 61.174, -43.326, 13.206)","(359.737, 62.211, -35.567, 5.402)","(321.875, 64.058, -49.86, -1.361)","(285.844, 62.742, -24.016, 3.13)","(250.468, 65.784, -30.582, 0.165)","(216.747, 69.329, -34.331, 13.481)","(183.163, 65.216, -40.413, 17.721)","(139.018, 70.644, -23.284, 8.112)","(104.76, 91.338, -26.701, 19.054)"
57,"(432.403, 463.293, 13.322, -7.44)","(464.067, 472.745, 40.174, 1.344)","(502.219, 478.283, 25.138, -7.277)","(540.828, 485.582, 33.385, 2.098)","(578.432, 489.175, 23.914, 0.347)","(615.725, 495.482, 15.708, 10.413)","(653.309, 499.959, 31.238, 16.82)","(692.655, 504.959, 22.879, 24.485)","(725.486, 510.31, 33.382, 2.613)","(750.226, 527.358, 51.277, 9.713)","(776.125, 551.134, 14.081, 41.233)","(787.149, 598.638, 3.32, 72.938)","(784.778, 639.305, 38.024, 9.961)","(767.739, 652.948, -23.804, 11.169)","(736.419, 661.14, -59.698, 29.665)","(692.304, 656.838, -34.088, 3.003)","(646.394, 658.147, -66.282, 4.777)","(596.764, 663.467, -60.978, -21.538)","(548.457, 649.78, -29.169, -11.971)","(524.42, 636.54, -12.523, -11.998)","(523.378, 636.023, -29.004, -0.612)","(522.647, 636.008, -34.866, 0.442)","(522.647, 636.008, -34.866, 0.442)","(522.647, 636.008, -34.866, 0.442)","(522.647, 636.008, -34.866, 0.442)","(522.647, 636.008, -34.866, 0.442)","(522.647, 636.008, -34.866, 0.442)","(519.299, 636.084, -23.282, 2.211)","(519.299, 636.084, -23.282, 2.211)","(519.299, 636.084, -23.282, 2.211)","(508.966, 636.096, -32.789, -16.142)","(490.133, 636.153, -47.567, 0.139)","(470.766, 636.112, -24.697, -11.615)","(466.248, 636.062, -35.135, 1.782)","(460.094, 636.098, -36.947, 3.67)","(445.68, 636.156, -32.953, 6.546)","(423.471, 636.152, -37.081, 8.851)","(396.141, 636.566, -21.525, -0.19)"
58,"(391.896, 188.926, 40.309, -7.362)","(428.276, 188.322, 37.452, 4.663)","(465.295, 186.859, 19.302, 4.121)","(500.585, 181.914, 31.115, 0.137)","(532.89, 174.727, 22.755, 6.769)","(560.282, 170.45, 34.613, -20.905)","(583.603, 166.397, 15.677, 6.716)","(599.963, 166.053, 43.803, 0.631)","(618.806, 166.194, 41.725, 2.27)","(640.835, 166.009, 24.243, -5.71)","(658.753, 166.036, 37.359, -10.168)","(680.147, 166.171, 34.496, 4.017)","(687.448, 166.057, 33.854, 2.263)","(688.341, 166.012, 31.737, -4.245)","(688.341, 166.012, 31.737, -4.245)","(701.664, 166.077, 25.746, 3.804)","(717.094, 166.092, 7.743, -14.936)","(737.694, 171.491, 27.754, -6.673)","(749.979, 169.543, 18.085, -20.39)","(759.401, 175.525, 7.479, -1.101)","(774.84, 186.949, 28.89, -11.376)","(775.415, 143.955, -7.091, -24.815)","(781.642, 117.688, -5.43, -42.311)","(784.099, 97.156, -23.179, 1.286)","(735.434, 102.395, -37.712, 7.427)","(713.129, 108.164, -28.7, 6.176)","(712.015, 113.983, 6.211, 6.446)","(712.015, 113.983, 6.211, 6.446)","(712.015, 113.983, 6.211, 6.446)","(712.015, 113.983, 6.211, 6.446)","(710.942, 113.964, -23.652, -2.135)","(698.722, 113.632, -19.533, 2.495)","(676.557, 113.26, -38.563, 3.875)","(655.167, 113.517, -39.963, -4.67)","(633.726, 113.446, -29.101, -11.159)","(614.707, 113.613, -23.782, -5.664)","(596.736, 113.845, -42.432, -9.203)","(578.411, 113.86, -37.659, 2.453)"
59,"(669.992, 362.157, 17.998, -7.982)","(694.14, 342.923, 8.92, -10.613)","(718.058, 322.613, 37.635, -29.312)","(743.8, 300.631, 29.908, -7.58)","(767.024, 276.682, 32.432, -37.822)","(785.139, 253.556, 2.845, 5.715)","(795.891, 236.83, -0.735, -18.011)","(800.525, 221.344, 2.446, -21.184)","(801.792, 190.945, 5.566, -46.673)","(816.651, 144.029, 8.539, -33.866)","(811.133, 115.944, 5.365, -49.404)","(798.512, 78.611, -39.16, -36.24)","(758.555, 58.78, -48.391, -18.969)","(710.375, 60.606, -39.535, -9.322)","(670.572, 59.011, -32.037, -12.611)","(628.554, 59.28, -60.677, 6.296)","(587.48, 58.752, -30.07, 1.366)","(540.618, 60.221, -45.379, 16.131)","(500.761, 61.806, -42.32, -12.025)","(463.042, 64.856, -53.802, 17.328)","(423.506, 66.416, -31.428, -6.431)","(383.01, 67.067, -53.282, 9.293)","(344.07, 67.521, -49.557, -8.134)","(305.104, 66.976, -30.997, -5.159)","(265.735, 67.78, -44.152, 17.113)","(228.273, 71.838, -46.428, -0.785)","(191.147, 72.091, -34.823, -2.486)","(151.206, 71.699, -60.068, -3.78)","(118.89, 96.11, -23.679, 24.613)","(93.527, 133.09, -12.222, 38.652)","(77.734, 167.568, 1.329, 47.946)","(70.67, 207.541, 5.735, 49.65)","(67.757, 244.879, 6.839, 21.459)","(67.456, 281.525, 12.867, 22.539)","(66.316, 317.585, 11.01, 26.527)","(63.651, 352.192, -13.944, 14.85)","(None, None, None, None)","(None, None, None, None)"
60,"(765.158, 494.613, 27.26, 10.154)","(791.731, 523.425, 32.972, 21.561)","(809.647, 554.652, 1.234, 48.914)","(812.503, 591.093, -20.483, 47.418)","(812.299, 634.513, -9.747, 30.115)","(801.336, 668.171, -34.424, 33.838)","(775.544, 687.069, -26.489, 2.01)","(729.258, 686.46, -65.441, 0.908)","(687.439, 685.998, -46.349, -0.095)","(645.585, 683.246, -45.217, 12.367)","(603.539, 683.319, -55.642, 10.434)","(561.486, 679.871, -39.086, -6.808)","(519.108, 679.095, -49.681, 9.893)","(474.806, 679.795, -41.441, 8.915)","(429.907, 676.876, -33.811, -4.7)","(385.92, 672.261, -52.979, 3.34)","(342.678, 669.898, -38.94, -11.311)","(299.837, 667.675, -24.105, 6.489)","(259.13, 666.296, -35.031, -10.354)","(219.328, 667.003, -55.112, -10.071)","(181.519, 664.584, -34.683, -14.298)","(143.1, 658.753, -10.059, -37.005)","(124.465, 619.385, -21.681, -25.343)","(112.985, 579.454, -15.243, -30.682)","(101.947, 539.423, -24.711, -37.204)","(90.031, 498.756, -5.168, -31.229)","(81.362, 461.235, -3.738, -28.425)","(75.897, 425.548, -5.45, -34.248)","(72.449, 390.047, -8.565, -27.686)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
