,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
48,"(667.79, 229.776, 38.887, -12.998)","(704.124, 221.711, 49.981, -23.11)","(732.761, 215.073, 28.214, 0.2)","(763.646, 213.679, 47.453, 4.354)","(780.854, 200.237, 21.668, -44.468)","(793.004, 160.496, -23.479, -57.244)","(786.2, 114.788, 8.696, -32.818)","(775.598, 78.76, -28.675, -32.606)","(730.076, 63.497, -41.739, -10.268)","(681.624, 62.308, -36.834, -14.593)","(637.471, 62.301, -52.514, -13.726)","(593.077, 64.462, -46.787, -9.131)","(551.089, 62.587, -39.29, -11.913)","(509.688, 62.029, -34.941, -4.43)","(469.178, 62.235, -48.313, 4.875)","(425.679, 63.069, -36.593, -0.665)","(384.108, 62.175, -48.384, -10.87)","(342.485, 62.805, -36.612, -5.132)","(305.795, 63.934, -26.871, 5.444)","(264.892, 67.651, -39.387, 5.589)","(230.536, 72.35, -42.643, -8.562)","(193.449, 74.947, -47.377, 5.452)","(151.034, 73.724, -43.97, -1.129)","(118.217, 107.122, -27.552, 49.864)","(99.254, 149.611, -14.687, 47.24)","(89.088, 192.387, -2.434, 57.018)","(80.085, 235.004, -17.773, 34.559)","(73.226, 275.894, -8.947, 30.836)","(73.053, 315.138, 3.179, 23.563)","(75.401, 349.583, -8.717, 16.805)","(57.175, 368.199, -24.266, 17.562)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
49,"(286.956, 542.729, 17.542, 13.469)","(314.703, 546.538, 41.332, 19.296)","(342.774, 549.238, 12.668, -10.321)","(371.583, 550.991, 37.782, 13.946)","(400.002, 552.517, 43.28, -1.33)","(430.89, 554.318, 41.837, 8.259)","(458.498, 555.588, 22.227, 13.62)","(488.356, 557.317, 10.807, 8.155)","(517.295, 554.89, 12.218, 2.749)","(544.765, 552.475, 12.493, -19.822)","(566.888, 551.149, 22.763, -13.911)","(587.659, 550.154, 23.022, -12.692)","(609.575, 548.704, 32.972, -13.555)","(640.079, 548.019, 29.606, -4.241)","(672.945, 545.443, 41.643, -7.444)","(701.621, 546.1, 30.223, -3.079)","(729.653, 547.259, 25.451, -12.078)","(745.846, 552.489, 10.151, -10.041)","(765.167, 556.59, 14.26, 2.656)","(768.841, 579.513, -9.254, 26.837)","(768.8, 609.454, 9.984, 49.508)","(762.657, 619.043, -15.596, 14.271)","(766.322, 635.131, -7.897, 29.416)","(774.044, 656.623, -50.543, -3.716)","(732.53, 651.566, -33.492, -12.652)","(707.195, 649.086, -19.639, 1.33)","(686.429, 643.855, -14.051, -17.43)","(661.634, 641.403, -31.181, -1.587)","(634.349, 636.164, -47.873, 7.044)","(612.723, 636.196, -40.41, 3.211)","(590.041, 636.036, -23.587, 1.482)","(572.229, 636.83, -3.382, 1.919)","(561.04, 636.049, -16.953, -2.722)","(553.851, 636.022, -32.178, -0.799)","(536.517, 636.397, -7.216, -5.897)","(526.537, 636.456, -8.127, -9.787)","(525.641, 636.048, 13.179, -3.088)","(525.923, 636.513, 2.869, 3.862)","(503.207, 638.218, -45.822, 27.027)","(458.175, 638.173, -93.262, -42.456)","(418.578, 652.036, -86.298, 32.349)","(372.127, 662.711, -15.525, -14.132)","(321.67, 670.55, -54.176, 14.2)","(269.686, 677.918, -30.75, 23.615)"
50,"(451.424, 454.934, 19.759, -3.344)","(487.717, 459.921, 44.455, 4.395)","(522.425, 468.675, 51.453, 6.749)","(558.137, 475.06, 40.877, 12.304)","(591.643, 480.936, 29.687, 18.89)","(623.482, 484.662, 28.071, 18.784)","(652.877, 488.56, 37.873, 0.206)","(681.075, 496.541, 23.942, 8.128)","(707.006, 505.638, 16.287, 7.948)","(733.16, 518.108, 31.579, 26.386)","(756.2, 527.726, 37.582, -1.939)","(779.811, 541.875, 15.721, 15.781)","(796.14, 565.809, 13.811, 31.215)","(797.865, 603.875, -17.041, 43.768)","(809.732, 634.822, 23.643, 27.63)","(810.078, 655.257, -2.696, 19.699)","(797.718, 661.566, -31.768, -1.27)","(776.162, 656.232, -31.969, -18.684)","(716.674, 658.672, -58.172, 3.753)","(671.482, 660.625, -33.568, 8.963)","(633.249, 658.257, -25.445, -16.399)","(596.61, 658.644, -47.963, 12.793)","(561.843, 669.783, -46.919, 25.782)","(524.872, 683.783, -27.969, 18.464)","(482.7, 681.107, -31.745, -0.398)","(441.175, 674.716, -56.428, -9.968)","(403.476, 669.999, -50.432, 1.462)","(366.712, 665.906, -22.943, -12.565)","(326.904, 663.59, -38.427, -1.914)","(290.114, 662.193, -42.592, -10.25)","(253.126, 663.145, -30.464, 5.763)","(217.214, 664.298, -51.695, -12.677)","(182.444, 662.013, -31.042, 9.851)","(144.065, 659.936, -7.992, -57.393)","(123.799, 621.101, -23.658, -37.515)","(110.556, 582.415, -25.636, -42.916)","(99.858, 545.795, -22.161, -50.361)","(92.907, 508.545, 13.074, -70.68)","(91.313, 471.445, -19.164, -31.288)","(92.699, 442.027, 24.189, -67.351)","(99.279, 412.335, -60.227, 2.854)","(86.329, 395.984, 8.806, -6.855)","(64.654, 386.056, -30.613, 30.911)","(None, None, None, None)"
51,"(693.348, 529.378, 24.753, 10.497)","(727.53, 527.638, 18.305, -2.024)","(754.686, 530.378, 16.237, 4.661)","(777.881, 550.083, 11.999, 12.981)","(789.6, 593.636, -16.417, 44.999)","(784.105, 639.83, -7.922, 38.588)","(753.859, 659.059, -66.681, 14.482)","(709.437, 649.248, -48.799, -13.198)","(665.434, 638.887, -56.433, -5.649)","(628.223, 637.511, -24.652, 10.654)","(583.403, 639.581, -45.227, -12.438)","(555.231, 636.179, -59.792, 5.193)","(542.161, 636.002, -70.238, -0.65)","(517.325, 636.351, -58.382, 3.425)","(490.996, 636.035, -70.538, -6.966)","(455.261, 636.1, -51.552, -14.077)","(415.232, 636.462, -51.544, 6.682)","(381.275, 636.164, -52.422, 3.399)","(339.844, 636.51, -53.32, -12.805)","(292.304, 639.777, -42.857, 13.848)","(251.04, 644.11, -51.715, 18.258)","(217.029, 659.08, -28.358, 12.817)","(179.798, 660.905, -26.285, -7.265)","(142.17, 656.59, -19.936, -27.335)","(125.739, 620.121, 0.825, -49.576)","(118.742, 578.467, -11.07, -56.888)","(111.127, 539.502, 2.85, -27.234)","(99.956, 499.692, -18.529, -34.929)","(88.991, 461.961, -17.176, -31.241)","(87.715, 428.217, 7.211, -7.016)","(78.734, 401.317, -6.686, -20.242)","(47.91, 388.018, -60.627, 10.125)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
52,"(326.281, 377.902, 35.688, -8.553)","(348.597, 385.665, 29.69, 25.07)","(370.278, 396.066, 8.827, -0.612)","(393.607, 406.295, 28.447, 15.9)","(414.644, 414.066, 7.654, -3.966)","(436.938, 420.248, 19.633, 10.51)","(459.618, 430.168, 32.786, 8.465)","(483.117, 440.575, 15.864, 7.311)","(506.037, 451.544, 11.768, 20.045)","(529.188, 460.564, 10.984, 0.411)","(552.572, 473.227, 14.614, 17.78)","(576.658, 480.684, 15.67, 20.181)","(599.598, 488.033, 7.866, -7.115)","(620.532, 493.981, 20.81, 21.692)","(637.744, 503.007, 7.941, 12.178)","(656.765, 509.6, 12.821, 21.621)","(679.08, 515.659, 30.835, -13.116)","(700.536, 517.837, 27.716, -7.318)","(720.104, 521.719, 8.693, 4.395)","(734.574, 527.895, 27.265, 1.452)","(746.978, 532.036, -9.002, 1.973)","(755.87, 534.159, -2.646, 7.459)","(762.112, 535.337, -1.514, 6.784)","(766.258, 536.853, -12.329, 20.177)","(771.986, 540.154, 19.609, 6.687)","(764.483, 551.844, 6.278, -4.093)","(766.146, 567.168, -4.121, 20.583)","(770.983, 600.106, 13.824, 24.631)","(772.427, 630.152, 12.686, 28.754)","(773.047, 652.363, -11.7, 13.073)","(736.063, 657.761, -64.694, -22.135)","(695.324, 650.089, -47.416, 4.869)","(662.764, 642.91, -22.197, -9.578)","(637.758, 643.737, -29.345, 4.268)","(611.289, 650.892, -13.482, 5.767)","(572.017, 668.754, -39.095, 26.385)","(535.218, 679.357, -52.886, 15.956)","(493.674, 684.105, -41.124, -2.423)","(447.485, 684.736, -10.225, 27.216)","(394.236, 682.252, -45.448, -46.615)","(349.223, 682.63, -27.356, 8.172)","(309.086, 675.63, -30.303, 52.486)","(264.811, 666.731, -25.612, -33.557)","(222.394, 666.541, -19.951, -32.328)"
53,"(689.823, 330.869, 8.884, -9.711)","(703.601, 319.745, 18.544, -12.472)","(716.782, 314.062, 11.253, -4.235)","(722.933, 311.553, 5.024, -8.191)","(732.798, 302.674, 13.36, -10.705)","(747.218, 293.662, 16.028, -9.998)","(759.347, 285.361, 8.138, -10.266)","(766.968, 278.185, 2.638, -8.091)","(768.481, 272.533, -0.424, -6.655)","(768.324, 270.167, -2.89, -2.431)","(772.092, 263.404, 7.498, -7.061)","(777.494, 257.099, -1.327, -5.353)","(779.617, 250.038, 5.057, -15.113)","(783.967, 246.309, -5.652, 4.484)","(786.438, 239.307, 2.466, -8.068)","(790.519, 237.504, 5.274, -8.797)","(786.264, 235.422, -8.287, -1.315)","(784.952, 230.514, 3.143, -20.638)","(792.108, 211.754, 6.706, -13.384)","(797.702, 200.687, 6.077, -14.549)","(803.758, 180.154, -1.066, -28.675)","(804.81, 162.157, 5.669, -13.996)","(808.869, 145.409, 0.151, -13.626)","(806.388, 129.686, -1.674, -15.781)","(801.081, 109.709, -5.04, -36.194)","(791.519, 91.487, -19.957, 9.012)","(766.499, 81.124, -28.672, -6.288)","(728.079, 72.116, -34.067, 3.14)","(691.17, 74.724, -39.313, -1.529)","(658.541, 78.222, -32.189, -9.163)","(627.674, 81.621, -25.87, -6.91)","(597.346, 83.551, -19.5, -8.808)","(567.717, 78.513, -24.219, 3.547)","(533.776, 74.83, -46.889, -8.03)","(500.328, 74.694, -21.763, -9.324)","(464.74, 75.387, -45.649, -1.573)","(426.469, 78.416, -49.892, -12.571)","(390.482, 79.742, -31.166, -1.543)","(348.292, 80.521, -46.574, 8.112)","(308.373, 81.602, -28.7, -7.229)","(266.166, 79.621, -58.187, -47.795)","(222.651, 78.436, -80.591, 11.642)","(189.996, 79.842, 5.456, -30.071)","(152.404, 75.823, 2.797, -45.575)"
54,"(732.612, 305.814, 12.42, -7.271)","(742.953, 293.344, 18.022, -14.923)","(760.175, 281.736, 17.021, -14.46)","(774.153, 272.958, 17.17, -4.222)","(790.545, 265.402, 19.486, -9.506)","(806.711, 253.122, 16.337, -12.537)","(816.421, 243.158, 8.083, -9.931)","(821.207, 242.671, 0.06, 1.835)","(821.734, 238.52, 1.554, -4.779)","(824.669, 231.119, 1.811, 3.176)","(823.053, 226.73, -1.19, -4.803)","(820.851, 222.649, -3.801, 2.387)","(816.84, 216.399, -7.814, -12.788)","(813.624, 211.545, -3.741, -2.413)","(816.327, 212.601, 8.72, -0.649)","(813.4, 207.543, -0.271, -7.911)","(811.672, 206.03, 1.473, 2.434)","(810.849, 195.147, -0.619, -24.104)","(810.187, 175.403, -4.921, -27.579)","(802.078, 146.839, -6.115, -33.715)","(800.358, 128.302, -5.844, -38.12)","(798.565, 104.035, -6.352, -24.918)","(783.105, 91.163, -23.521, -13.691)","(756.039, 75.877, -31.323, -13.479)","(718.854, 68.653, -64.498, -2.882)","(675.931, 68.442, -44.979, -1.09)","(633.983, 66.414, -33.42, -1.118)","(589.26, 67.866, -32.57, -12.49)","(548.003, 71.269, -33.49, 15.824)","(508.126, 73.183, -26.635, 2.279)","(466.754, 75.21, -29.356, -3.069)","(428.086, 77.215, -46.052, 15.795)","(388.424, 77.192, -39.363, 4.894)","(346.453, 77.461, -25.249, 4.154)","(308.079, 78.582, -48.927, -3.607)","(268.131, 78.775, -51.832, -9.391)","(228.94, 81.507, -51.458, 6.598)","(194.621, 80.0, -19.841, -5.475)","(155.868, 76.506, -65.819, -38.363)","(119.053, 107.004, -17.086, 34.786)","(108.7, 144.837, -37.485, 17.363)","(97.023, 190.702, 22.983, -3.918)","(93.993, 241.337, -45.652, 81.728)","(88.417, 275.683, 24.908, 1.579)"
55,"(743.757, 227.826, 36.913, -11.196)","(782.826, 212.782, 26.624, -23.999)","(809.943, 179.875, 20.859, -36.075)","(821.382, 149.401, 8.613, -21.442)","(823.981, 142.92, 6.637, -7.469)","(823.981, 142.92, 6.637, -7.469)","(823.999, 137.743, 0.782, -22.526)","(819.011, 127.033, -19.038, -25.702)","(812.709, 85.82, 3.163, -33.47)","(806.261, 68.994, -5.018, -16.529)","(808.153, 63.87, 3.042, -2.605)","(810.06, 58.942, 13.121, 0.346)","(816.421, 63.599, -4.399, -5.35)","(819.468, 62.573, 7.927, 0.936)","(819.769, 65.238, -0.291, 0.607)","(818.789, 67.036, -3.284, 6.8)","(816.151, 68.122, 0.858, -4.636)","(815.09, 66.077, -4.505, -3.075)","(816.009, 65.928, 6.436, 4.114)","(818.989, 67.261, 5.189, -2.689)","(814.662, 69.279, -6.213, -0.019)","(808.515, 70.144, -6.808, -2.892)","(798.455, 62.66, -12.725, -7.523)","(790.294, 59.105, -4.638, -0.691)","(780.031, 58.125, -14.139, -0.572)","(764.109, 58.067, -18.991, 0.805)","(725.822, 59.636, -45.686, 10.732)","(681.085, 65.582, -37.583, 15.522)","(646.232, 65.682, -28.302, 4.691)","(608.528, 67.444, -35.156, -10.045)","(569.679, 66.005, -43.501, -16.046)","(530.025, 67.286, -31.162, -10.315)","(488.046, 70.511, -33.201, 4.682)","(445.238, 73.708, -46.717, 15.35)","(405.008, 74.449, -31.084, -0.902)","(365.257, 73.07, -37.186, 14.043)","(324.445, 74.381, -34.347, 12.842)","(286.735, 78.29, -23.682, 10.221)","(247.496, 78.71, -34.423, 10.074)","(206.32, 79.118, -96.301, -13.558)","(162.42, 77.008, -67.427, -53.49)","(130.148, 102.096, 6.255, 45.986)","(115.896, 148.188, -52.03, 2.914)","(102.705, 186.227, 7.527, 52.063)"
56,"(359.872, 382.913, 24.209, 8.099)","(383.796, 380.326, 19.333, -7.66)","(403.966, 374.19, 17.393, -0.527)","(426.619, 374.049, 23.052, 3.641)","(451.731, 377.538, 23.033, 0.464)","(474.733, 379.567, 20.074, 2.229)","(493.738, 381.558, 19.006, 3.887)","(510.427, 383.648, 13.081, 2.866)","(526.339, 385.402, 16.909, 1.7)","(541.484, 388.141, 16.258, 2.931)","(556.823, 394.202, 15.291, 6.06)","(571.451, 400.74, 11.66, 2.374)","(585.377, 408.128, 14.198, 7.123)","(598.988, 416.246, 15.194, 6.419)","(611.724, 424.575, 12.552, 5.665)","(624.714, 433.702, 12.835, 10.828)","(637.303, 443.317, 15.439, 9.236)","(650.424, 450.83, 11.399, 11.095)","(663.349, 459.041, 12.041, 9.489)","(677.158, 467.182, 11.629, 6.909)","(690.925, 474.555, 12.295, 5.169)","(702.98, 481.631, 9.692, 10.15)","(713.627, 488.726, 11.188, 8.896)","(723.619, 494.812, 7.218, 6.684)","(731.945, 500.738, 5.309, 4.138)","(739.415, 505.23, 4.87, 7.547)","(752.012, 516.758, 25.299, 34.315)","(773.891, 537.121, 6.296, 37.678)","(779.383, 567.318, 7.257, 13.557)","(778.651, 607.387, -8.962, 42.168)","(778.426, 640.463, 16.121, 23.388)","(752.538, 656.533, -46.568, -1.556)","(716.088, 647.622, -32.617, -10.85)","(688.127, 637.619, -14.311, 1.199)","(674.452, 636.082, -35.934, -0.213)","(655.558, 636.015, -45.808, -0.789)","(634.743, 636.159, -44.573, 4.691)","(612.11, 636.334, -42.436, 9.918)","(586.994, 636.088, -29.438, -7.924)","(562.654, 636.197, -33.743, 4.203)","(533.799, 636.146, -26.691, -32.768)","(495.06, 636.885, -86.923, 37.892)","(459.424, 638.667, -83.359, 33.792)","(428.054, 636.366, -93.712, -23.352)"
57,"(722.516, 363.38, 9.809, -8.707)","(739.61, 351.894, 19.223, -10.529)","(757.69, 341.552, 15.884, -9.673)","(772.811, 333.681, 13.966, -8.332)","(783.594, 325.246, 6.78, -10.686)","(793.698, 316.73, 12.528, -7.913)","(801.131, 309.316, 4.862, -2.822)","(806.883, 303.567, 3.548, -4.38)","(810.931, 298.847, 4.148, -5.997)","(812.611, 293.778, 0.292, -7.179)","(814.049, 288.779, -0.26, -7.629)","(816.042, 282.505, 1.879, -4.241)","(818.391, 275.725, 5.284, -7.569)","(821.408, 269.951, 2.834, -2.68)","(822.872, 264.401, -0.422, -8.418)","(824.692, 260.684, 1.084, -1.454)","(825.176, 257.424, -3.986, -2.427)","(824.748, 251.531, 2.535, -9.645)","(823.033, 244.645, -3.975, -8.252)","(819.572, 239.017, -4.246, -5.341)","(818.064, 228.726, -7.921, -7.422)","(815.129, 219.803, -6.144, -5.521)","(807.083, 211.001, -5.611, -7.799)","(813.554, 195.108, 7.984, -14.612)","(814.514, 182.307, -3.82, -13.849)","(808.995, 170.163, -2.547, -16.701)","(804.539, 150.985, -1.079, -16.149)","(800.902, 123.187, -8.275, -44.537)","(792.639, 94.037, -31.888, -0.9)","(770.657, 81.044, -28.782, -23.742)","(737.139, 69.991, -50.522, -1.778)","(699.387, 71.201, -42.565, 15.332)","(666.882, 79.38, -29.223, 3.344)","(638.233, 83.539, -48.508, 14.459)","(606.979, 86.693, -26.804, -9.768)","(574.767, 86.358, -25.53, 10.253)","(541.291, 85.66, -18.685, 6.649)","(507.255, 82.995, -37.9, 11.488)","(472.787, 82.379, -48.025, 10.425)","(434.803, 81.67, -37.994, -12.168)","(396.706, 81.022, -42.382, -0.374)","(353.089, 79.955, -46.474, 1.878)","(312.743, 73.664, -53.84, -42.932)","(268.22, 81.778, -74.61, 31.358)"
58,"(644.298, 425.671, 21.519, 13.163)","(667.462, 445.044, 20.238, 20.731)","(686.981, 464.682, 19.801, 14.801)","(705.539, 481.147, 22.777, 12.016)","(727.254, 492.266, 11.365, 6.983)","(748.643, 507.143, 14.573, 17.726)","(762.238, 519.549, 7.597, 15.935)","(776.006, 531.712, 17.24, 6.83)","(787.036, 546.555, 22.752, 16.389)","(800.591, 563.862, 8.134, 11.886)","(807.483, 587.66, -5.213, 30.936)","(807.766, 621.077, 2.124, 30.156)","(815.438, 648.778, 11.978, 28.395)","(812.816, 674.744, -9.31, 22.446)","(813.056, 684.396, 2.17, -4.591)","(813.068, 683.496, 0.983, 10.377)","(817.27, 686.861, 2.745, -5.662)","(821.342, 682.656, 7.763, 1.742)","(829.479, 681.411, 8.019, -2.529)","(832.358, 680.411, 1.674, 4.947)","(827.501, 679.708, -6.076, -3.555)","(822.659, 679.58, -7.722, 5.591)","(826.206, 679.108, 6.131, -0.869)","(822.343, 680.47, -10.775, 5.785)","(813.201, 683.325, -4.341, 3.973)","(807.9, 682.014, 0.948, -5.773)","(802.824, 680.708, -5.931, 9.336)","(784.99, 686.828, -26.697, -0.478)","(746.544, 685.901, -45.508, 4.815)","(707.968, 681.422, -20.321, 2.03)","(674.341, 678.781, -45.375, 5.818)","(641.103, 681.824, -22.902, 14.043)","(608.339, 683.187, -45.988, 13.106)","(576.11, 681.879, -41.863, -14.62)","(543.977, 684.258, -37.307, 6.81)","(505.213, 687.503, -58.008, -11.304)","(460.122, 681.287, -40.675, -2.355)","(418.995, 674.895, -49.703, 0.497)","(379.307, 669.557, -51.318, 9.243)","(337.091, 665.494, -28.373, -19.43)","(298.497, 661.45, -30.591, -7.4)","(257.923, 658.68, 7.43, -17.69)","(215.392, 663.286, -8.261, -49.26)","(178.354, 661.51, -97.81, 17.795)"
59,"(368.273, 537.729, 27.224, -16.662)","(404.518, 524.936, 41.756, -11.874)","(434.934, 518.112, 28.42, -5.064)","(466.42, 513.51, 39.62, 1.166)","(496.487, 512.754, 41.582, -6.621)","(526.737, 510.435, 20.645, 1.04)","(550.196, 505.321, 12.738, -4.933)","(573.858, 498.918, 30.418, -9.487)","(601.7, 492.624, 28.796, -6.644)","(630.668, 485.447, 30.578, -7.535)","(655.403, 486.172, 20.361, -0.732)","(675.981, 489.885, 22.8, -7.708)","(691.749, 490.164, 14.95, 4.426)","(711.699, 496.267, 18.59, 5.338)","(731.743, 501.368, 18.513, 4.072)","(745.984, 504.494, 12.624, 1.938)","(757.474, 508.157, 20.238, -9.157)","(772.664, 516.304, 16.195, 7.501)","(786.073, 518.928, 12.126, 2.484)","(790.677, 530.279, 0.033, 10.524)","(792.484, 556.17, 0.34, 25.626)","(792.668, 578.35, -3.765, 19.612)","(792.241, 595.561, -2.849, 23.107)","(785.904, 614.849, -1.316, 19.49)","(785.546, 629.094, -1.774, 9.763)","(778.084, 637.863, -2.863, 4.614)","(779.978, 650.481, -1.34, 21.039)","(752.114, 653.553, -35.443, -9.048)","(710.716, 648.917, -52.337, -5.377)","(673.004, 637.095, -47.13, -16.73)","(660.562, 636.038, -36.522, -0.571)","(650.957, 636.102, -28.4, 1.114)","(637.047, 636.01, -53.198, -8.011)","(611.461, 636.224, -60.525, 7.344)","(597.055, 636.033, -58.646, -1.715)","(595.803, 636.109, -50.308, 5.482)","(579.655, 636.067, -22.754, -1.646)","(556.062, 636.171, -10.675, 0.358)","(537.725, 636.539, -17.782, -6.159)","(508.891, 636.932, -54.004, 11.917)","(471.504, 636.271, -48.799, -18.814)","(443.615, 636.175, -8.419, -18.329)","(403.459, 640.407, -13.671, 34.681)","(366.784, 642.954, 3.444, -35.056)"
60,"(264.489, 465.941, 16.263, 7.714)","(282.872, 473.785, 20.185, 9.276)","(301.538, 479.451, 19.478, 2.53)","(320.635, 484.635, 17.05, 6.283)","(340.615, 489.531, 19.991, 1.941)","(362.588, 494.239, 20.422, 4.462)","(384.457, 498.63, 23.815, 5.096)","(406.98, 503.478, 23.86, 2.387)","(429.136, 509.028, 19.901, 8.132)","(452.361, 515.432, 21.534, 8.26)","(473.728, 520.439, 21.58, 0.947)","(493.942, 524.352, 17.435, 3.209)","(514.484, 527.784, 22.022, 2.232)","(537.27, 530.925, 25.615, 3.661)","(559.085, 533.278, 23.586, -1.543)","(578.778, 534.544, 20.567, 2.336)","(597.851, 535.449, 17.939, 1.534)","(615.364, 539.175, 19.468, 6.075)","(631.524, 542.609, 17.5, 0.816)","(646.546, 545.994, 11.812, 1.704)","(660.596, 548.73, 12.342, 0.785)","(673.568, 551.044, 14.581, 5.091)","(685.353, 553.328, 8.793, 1.121)","(696.223, 556.466, 12.203, 5.002)","(706.153, 559.579, 10.67, 4.851)","(712.953, 561.116, 1.401, -1.37)","(715.86, 559.864, 3.579, -0.822)","(719.926, 554.56, 8.941, -4.901)","(731.145, 549.107, 22.612, -8.392)","(763.981, 544.058, 16.471, -1.36)","(776.057, 574.598, 4.428, 48.046)","(778.512, 609.752, 8.426, 34.244)","(779.38, 638.429, -7.007, 34.695)","(760.55, 653.078, -54.152, -16.765)","(714.865, 644.377, -34.536, 7.897)","(685.747, 636.704, -20.589, -11.952)","(674.227, 636.024, -26.474, -1.644)","(662.683, 636.123, -70.949, 6.32)","(639.505, 636.138, -47.665, -1.132)","(619.53, 636.043, -42.229, 1.253)","(603.783, 636.051, -32.716, 0.412)","(587.551, 636.118, -47.258, 0.838)","(553.817, 638.425, -83.005, -25.745)","(521.205, 636.624, -14.96, -48.693)"
61,"(477.274, 311.679, 30.696, 3.961)","(511.193, 314.303, 34.494, 4.04)","(541.12, 319.261, 24.587, -0.443)","(570.902, 319.349, 33.49, -1.923)","(601.649, 315.323, 32.247, -7.981)","(627.757, 307.41, 25.093, -7.649)","(650.385, 300.287, 22.258, -3.391)","(670.444, 299.842, 21.381, -3.013)","(689.665, 298.861, 16.055, -2.443)","(705.788, 299.772, 18.769, -3.575)","(720.856, 297.985, 12.265, -3.409)","(736.464, 295.371, 15.217, -4.977)","(746.555, 292.518, 7.228, -0.295)","(753.721, 292.922, 6.909, 1.822)","(755.78, 291.45, 1.678, -3.593)","(756.929, 287.775, 3.934, -6.912)","(761.27, 282.552, 7.968, -4.251)","(766.58, 280.216, 3.941, -3.934)","(771.658, 276.786, 4.874, -6.115)","(776.31, 273.335, 6.309, -2.876)","(784.016, 270.894, 7.408, -5.397)","(789.898, 266.929, 4.028, -5.7)","(794.959, 261.943, 6.537, -5.756)","(799.132, 255.497, 7.233, -9.828)","(803.147, 247.776, 4.426, -7.287)","(806.618, 241.038, 3.894, -4.193)","(809.598, 238.597, 0.51, -2.162)","(809.835, 235.914, -2.484, -2.14)","(808.242, 230.758, -1.379, -2.381)","(805.544, 224.93, -4.435, -7.287)","(805.072, 203.823, -3.199, -24.644)","(802.567, 178.663, 3.477, -13.653)","(798.763, 151.815, -10.835, -32.148)","(798.148, 124.397, 23.895, -19.599)","(802.266, 102.969, 14.655, -35.206)","(787.741, 98.785, -30.092, -3.919)","(752.821, 99.866, -38.775, 0.506)","(705.042, 109.342, -30.526, 16.69)","(680.327, 113.998, -29.109, 0.284)","(664.49, 113.933, -55.245, 4.139)","(635.421, 113.976, -61.856, 16.548)","(611.326, 113.786, -33.108, -4.313)","(572.629, 111.653, -79.078, -23.295)","(541.399, 92.773, -2.277, 34.535)"
62,"(439.026, 395.766, 19.558, 25.157)","(470.915, 414.357, 36.699, 9.271)","(504.947, 419.377, 33.615, -0.23)","(534.223, 420.113, 24.527, 1.018)","(562.287, 425.21, 30.035, 4.261)","(587.753, 430.545, 20.794, 6.441)","(610.086, 435.059, 20.989, 1.48)","(628.459, 438.016, 14.725, 5.004)","(651.174, 438.474, 27.497, 3.004)","(673.855, 441.358, 21.659, 8.98)","(692.029, 445.857, 12.217, 1.008)","(708.104, 447.066, 18.267, 4.069)","(724.209, 448.277, 17.044, 7.658)","(739.954, 452.173, 15.965, 4.268)","(752.784, 455.125, 16.771, 4.36)","(766.657, 459.765, 10.913, 4.823)","(777.669, 465.077, 10.982, 6.724)","(787.809, 470.81, 13.412, 7.911)","(796.383, 474.64, 7.76, -1.249)","(802.615, 477.003, 5.586, 0.511)","(807.022, 481.133, 5.299, 3.703)","(812.676, 485.652, 2.957, 5.907)","(816.593, 489.405, 1.456, 1.717)","(818.319, 492.964, 2.464, 3.953)","(819.501, 494.532, 1.72, 0.141)","(821.629, 497.257, 5.189, 3.929)","(823.462, 502.594, 4.415, 2.565)","(822.899, 507.872, -1.554, 5.47)","(818.633, 513.55, -7.642, 5.75)","(815.563, 522.223, 2.085, 10.244)","(806.55, 536.034, -24.749, 23.799)","(802.807, 563.858, -13.624, 25.262)","(793.92, 596.309, 3.045, 26.914)","(788.329, 627.298, 0.276, 14.426)","(790.645, 648.244, 1.791, 10.725)","(760.247, 649.504, -48.422, 6.802)","(715.783, 646.57, -39.283, -12.109)","(687.914, 636.026, -14.906, -13.144)","(685.077, 636.007, -18.629, 0.309)","(685.077, 636.007, -18.629, 0.309)","(684.29, 636.009, -47.207, 0.141)","(684.29, 636.009, -47.207, 0.141)","(683.449, 636.005, -50.492, -0.265)","(662.043, 636.95, -34.3, -13.357)"
