,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
36,"(353.765, 332.686, 14.499, 8.748)","(386.963, 330.677, 17.374, 12.333)","(418.366, 329.39, 15.65, -13.711)","(447.25, 326.409, 19.015, -1.317)","(480.139, 325.279, 26.247, 13.601)","(512.618, 324.275, 33.517, -9.54)","(545.22, 323.372, 37.06, -20.17)","(575.294, 321.219, 42.217, -18.794)","(606.424, 315.44, 26.886, 8.588)","(635.574, 309.665, 33.011, -3.422)","(663.854, 303.027, 39.995, -6.252)","(691.873, 292.558, 16.61, -25.22)","(716.593, 284.549, 39.441, -10.193)","(739.226, 274.922, 37.128, -0.439)","(758.89, 267.199, 28.912, -18.753)","(774.319, 256.456, 15.536, -16.467)","(786.874, 248.339, 10.189, -9.287)","(798.442, 237.063, 0.913, -7.637)","(803.668, 222.566, 1.767, -24.953)","(811.284, 202.927, 9.021, -16.157)","(815.448, 181.604, 9.398, -28.38)","(805.233, 159.524, 7.784, -23.043)","(803.95, 133.145, -9.9, -31.878)","(802.299, 106.557, -2.608, -56.414)","(786.79, 83.379, -2.807, -9.372)","(754.838, 66.648, -42.241, -17.656)","(724.2, 62.088, -24.355, -17.719)","(689.861, 59.886, -21.896, -13.647)","(654.359, 59.805, -48.756, 12.023)","(614.77, 58.856, -39.755, 9.724)","(574.052, 59.178, -47.121, -16.159)","(534.475, 62.879, -40.092, -6.067)","(494.577, 67.148, -57.704, -5.934)","(453.215, 69.128, -32.138, 0.451)","(414.221, 68.648, -35.779, -14.113)","(374.902, 68.221, -33.906, 4.019)",
37,"(370.069, 409.377, 21.196, -10.75)","(394.186, 412.469, 16.305, 14.324)","(420.743, 419.224, 35.934, 2.29)","(453.985, 422.07, 28.619, 9.63)","(489.871, 424.989, 46.563, 10.391)","(526.859, 428.965, 43.836, 12.3)","(563.657, 431.999, 38.849, 20.815)","(597.294, 439.898, 49.032, 9.237)","(629.433, 445.133, 14.996, 17.57)","(656.791, 451.265, 16.768, 6.633)","(684.855, 459.213, 16.19, -2.715)","(711.096, 467.401, 31.554, 10.939)","(731.723, 475.931, 12.207, 3.995)","(752.6, 482.805, 24.328, 26.779)","(770.505, 488.583, 32.835, -6.823)","(786.229, 497.514, 31.41, 22.988)","(792.453, 506.252, 23.02, 21.377)","(796.959, 521.524, 10.014, -3.428)","(795.664, 531.739, 5.598, 23.748)","(795.317, 551.939, 8.779, 14.699)","(794.305, 574.508, -8.357, 22.578)","(797.098, 627.693, 12.72, 38.853)","(795.508, 661.513, -15.953, 8.823)","(763.115, 680.649, -47.327, 8.314)","(726.465, 689.41, -46.549, 3.164)","(688.253, 691.651, -22.966, -11.731)","(646.241, 692.942, -54.333, 11.446)","(605.558, 691.001, -31.39, -3.285)","(565.205, 689.063, -50.586, 5.542)","(524.812, 687.8, -45.117, -9.793)","(488.419, 686.4, -25.165, -14.705)","(445.811, 687.976, -33.601, 13.151)","(406.213, 684.698, -40.196, -16.132)","(368.073, 682.324, -27.141, 12.494)","(326.968, 680.296, -38.995, 5.124)","(294.083, 680.425, -20.402, -15.362)",
38,"(777.383, 204.776, 37.77, -55.875)","(799.578, 155.84, 22.05, -59.685)","(794.186, 101.077, -16.578, -68.117)","(752.337, 86.115, -62.133, -22.358)","(703.609, 79.329, -43.343, -15.598)","(654.956, 80.534, -55.859, -10.224)","(610.113, 82.011, -58.433, -16.127)","(562.742, 80.156, -56.905, -0.104)","(517.6, 77.55, -41.96, -6.569)","(470.43, 79.832, -36.516, 0.161)","(425.89, 80.193, -50.9, 11.303)","(381.063, 80.104, -48.35, -9.64)","(336.331, 79.714, -42.691, 7.415)","(290.534, 80.026, -54.637, -9.236)","(244.549, 80.705, -54.477, -1.061)","(200.388, 81.435, -47.706, 4.167)","(160.663, 79.576, -36.148, -8.682)","(125.615, 106.413, -18.938, 43.387)","(108.568, 148.516, -13.663, 38.077)","(98.909, 190.931, -7.261, 47.367)","(90.023, 233.289, -15.204, 55.737)","(82.981, 273.636, -0.972, 53.051)","(76.713, 317.376, -10.614, 44.213)","(70.853, 352.603, -12.945, 18.348)","(38.775, 368.987, -62.868, 7.877)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
39,"(759.822, 437.251, 46.458, 23.581)","(785.35, 464.457, 34.271, 39.16)","(800.038, 492.484, 23.021, 36.389)","(806.864, 516.024, 11.568, 23.669)","(813.303, 535.696, 16.129, -0.158)","(813.599, 540.02, -4.379, -7.03)","(817.824, 563.457, 6.083, 7.124)","(816.484, 593.012, -19.814, 66.951)","(814.657, 636.672, -1.256, 50.54)","(806.586, 670.704, -33.96, 23.583)","(776.229, 693.501, -35.097, 20.679)","(727.535, 692.828, -55.329, 11.682)","(672.834, 685.748, -60.134, -21.013)","(630.793, 683.106, -39.556, 13.392)","(590.094, 683.414, -56.28, 14.436)","(541.848, 681.629, -63.227, 1.706)","(500.072, 673.651, -23.552, -13.643)","(461.971, 665.114, -46.185, -0.104)","(420.631, 661.947, -51.129, 5.494)","(371.733, 668.808, -34.234, 9.608)","(327.783, 665.488, -44.471, -0.511)","(287.044, 659.769, -26.792, -3.721)","(247.322, 658.782, -25.853, 1.211)","(210.711, 663.328, -48.175, -17.59)","(173.334, 662.545, -36.707, 14.802)","(137.866, 650.023, -35.744, -21.498)","(120.064, 612.442, -9.89, -40.374)","(108.976, 573.54, -0.437, -34.261)","(97.494, 533.021, 5.945, -49.502)","(89.999, 492.339, -11.956, -51.003)","(82.273, 456.491, -11.587, -36.68)","(77.939, 425.038, 12.462, -27.76)","(69.938, 398.482, -7.387, -18.275)","(34.301, 390.083, -63.636, -5.969)","(None, None, None, None)","(None, None, None, None)",
40,"(722.687, 535.428, 47.093, 1.257)","(752.522, 546.03, 31.171, 5.23)","(772.516, 572.108, 18.896, 62.76)","(774.698, 617.437, -1.697, 26.06)","(777.871, 654.766, 7.38, 36.355)","(730.215, 663.775, -36.54, -5.369)","(688.057, 662.818, -49.058, -9.299)","(644.838, 661.917, -42.331, 10.766)","(602.297, 662.069, -40.966, -11.183)","(557.665, 659.495, -49.655, -20.48)","(516.352, 654.654, -49.067, -2.772)","(474.173, 650.934, -39.171, -2.169)","(431.838, 647.631, -40.468, 12.453)","(390.856, 648.099, -31.991, -18.057)","(347.628, 647.994, -31.58, 13.848)","(306.34, 648.932, -50.358, -1.458)","(264.185, 651.908, -48.396, -9.358)","(221.944, 661.417, -44.721, 19.507)","(181.513, 660.654, -30.791, 0.664)","(142.167, 656.962, -13.724, -26.715)","(123.941, 617.568, -21.744, -46.697)","(111.593, 575.705, -11.018, -38.501)","(100.301, 535.327, -27.114, -42.888)","(90.45, 496.877, -7.758, -30.413)","(80.558, 458.281, -11.358, -30.343)","(75.712, 420.366, 3.767, -31.058)","(69.324, 387.545, -36.504, -2.205)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
41,"(372.664, 231.337, 31.687, 9.396)","(404.145, 230.852, 16.524, -13.66)","(435.354, 229.657, 15.981, -16.122)","(463.524, 228.613, 23.406, -10.896)","(495.107, 228.606, 22.634, -9.273)","(530.798, 225.75, 35.571, 15.459)","(562.66, 227.815, 25.582, 1.795)","(595.065, 230.08, 52.664, -20.595)","(627.746, 230.162, 33.272, -0.595)","(663.417, 225.563, 23.318, 5.784)","(696.798, 217.96, 29.486, -3.182)","(730.359, 208.128, 48.559, -4.078)","(755.933, 207.066, 31.964, 5.452)","(774.842, 204.386, 3.954, -10.85)","(792.233, 177.869, 29.149, -31.602)","(797.232, 146.011, 13.37, -8.534)","(803.082, 116.91, 10.349, -39.98)","(799.318, 88.739, 1.832, -17.881)","(779.725, 75.923, -28.944, -18.162)","(751.139, 66.139, -30.259, -5.462)","(722.149, 57.396, -33.157, -3.57)","(690.266, 56.05, -23.022, -14.571)","(654.856, 55.679, -16.898, 1.007)","(614.258, 54.425, -52.791, 9.226)","(574.149, 57.881, -39.562, 7.277)","(533.658, 58.658, -49.011, 1.327)","(496.123, 58.703, -19.59, 17.287)","(458.119, 58.771, -45.744, 8.428)","(418.075, 58.419, -55.449, -14.745)","(380.366, 59.41, -58.363, -9.575)","(342.495, 59.868, -43.241, -11.532)","(307.88, 60.478, -19.738, -13.836)","(272.636, 61.042, -13.964, -2.284)","(237.358, 63.74, -36.118, -2.609)","(200.487, 63.239, -42.94, -8.202)","(167.228, 65.889, -25.924, 16.543)",
42,"(448.204, 433.93, 55.564, 13.106)","(490.076, 436.041, 37.524, -15.175)","(530.86, 434.875, 34.683, 12.349)","(573.171, 434.867, 24.353, -5.363)","(612.532, 439.682, 46.931, 19.003)","(648.518, 447.808, 35.816, 3.301)","(681.54, 460.931, 34.033, 22.159)","(710.836, 471.741, 48.801, 17.709)","(735.932, 484.759, 32.026, 24.837)","(755.022, 498.265, 12.711, -3.967)","(776.221, 505.481, 7.445, 9.669)","(789.467, 523.749, -5.881, 24.269)","(795.104, 549.973, -13.701, 25.385)","(806.448, 592.049, 1.586, 45.061)","(815.165, 625.29, 23.643, 30.055)","(822.004, 650.56, 1.581, 23.773)","(812.804, 668.072, -16.414, 24.218)","(795.618, 690.012, -22.123, -0.231)","(763.991, 696.293, -32.507, 3.478)","(724.616, 695.083, -43.272, 0.038)","(684.885, 695.583, -17.212, 12.651)","(649.919, 694.758, -29.998, -11.378)","(611.07, 693.616, -33.961, 1.351)","(573.69, 692.344, -38.854, 8.965)","(535.656, 691.488, -34.021, 1.968)","(493.332, 688.596, -47.007, -12.797)","(456.99, 691.379, -30.855, 8.273)","(417.055, 687.568, -42.485, -4.631)","(373.547, 684.566, -53.525, -6.01)","(334.928, 683.302, -38.946, 2.762)","(299.39, 681.311, -42.601, -1.425)","(266.075, 680.559, -44.1, -4.408)","(232.79, 680.877, -13.998, 3.025)","(199.632, 682.139, -30.378, -0.688)","(166.726, 680.021, -36.718, -16.488)","(127.335, 659.257, -21.735, -31.608)",
43,"(712.316, 452.797, 18.76, 34.067)","(734.134, 475.663, 20.12, 23.287)","(756.7, 495.881, 27.225, 20.587)","(776.55, 516.155, 26.71, 5.158)","(787.578, 533.353, -3.604, 0.847)","(799.659, 566.284, 45.771, 45.922)","(807.941, 616.737, 7.515, 58.43)","(809.832, 653.215, 3.935, 19.541)","(795.269, 677.282, -9.246, 38.077)","(757.85, 691.5, -57.282, -4.422)","(711.98, 689.233, -28.167, -4.011)","(667.628, 691.945, -32.766, -8.086)","(626.94, 692.823, -51.023, 6.931)","(584.219, 690.409, -46.183, -5.522)","(541.905, 685.186, -41.594, 7.069)","(499.274, 680.993, -34.688, -6.975)","(455.147, 679.603, -60.238, 13.79)","(410.326, 679.09, -46.818, 11.296)","(362.791, 677.922, -58.358, -8.161)","(322.919, 673.476, -25.817, -13.833)","(284.145, 667.285, -37.753, -9.185)","(244.002, 666.637, -51.567, 1.38)","(206.017, 666.502, -26.53, 1.654)","(167.541, 666.036, -49.7, 9.569)","(135.133, 645.995, -22.59, -20.978)","(121.754, 606.795, -11.729, -31.361)","(111.035, 567.215, -12.203, -30.602)","(104.14, 525.883, -19.326, -46.972)","(97.478, 485.013, -19.537, -35.62)","(91.481, 443.983, -6.222, -39.046)","(94.486, 410.415, -8.652, -18.489)","(89.819, 390.666, 2.783, -15.182)","(76.707, 376.886, -11.833, -8.706)","(33.235, 369.173, -66.324, -21.114)","(None, None, None, None)","(None, None, None, None)",
44,"(497.701, 506.611, 33.817, 7.611)","(545.354, 511.75, 50.324, 6.422)","(588.426, 513.577, 21.921, 19.382)","(626.195, 520.838, 52.216, 2.024)","(659.377, 531.24, 20.249, 1.308)","(690.662, 539.603, 39.006, -11.888)","(722.312, 543.673, 10.812, 26.644)","(746.096, 547.647, 9.063, 0.714)","(765.436, 547.481, 38.609, 4.574)","(779.076, 586.545, 4.577, 23.129)","(777.827, 624.096, 3.43, 30.188)","(790.487, 649.695, 10.462, 29.825)","(767.213, 660.541, -39.217, 28.226)","(719.353, 664.324, -68.463, -24.79)","(690.952, 656.02, -32.355, 3.024)","(660.025, 660.293, -22.24, 4.279)","(622.613, 660.578, -15.539, 6.319)","(586.354, 662.062, -52.676, -9.012)","(539.402, 659.989, -62.383, -6.965)","(494.331, 646.199, -50.791, -15.921)","(456.01, 637.148, -27.792, -15.972)","(436.329, 636.09, -43.64, -0.94)","(403.257, 636.193, -52.661, 3.524)","(375.0, 636.169, -49.897, 4.683)","(344.545, 636.557, -51.711, 12.048)","(329.326, 636.115, -42.563, 2.643)","(308.849, 636.5, -23.964, 11.232)","(274.441, 638.106, -38.106, -10.761)","(243.981, 640.998, -33.649, -11.057)","(217.89, 649.211, -10.843, 21.832)","(192.237, 651.226, -51.864, 3.184)","(177.478, 651.031, -64.574, 0.962)","(140.248, 655.327, -17.464, -53.031)","(123.98, 610.583, -11.263, -62.155)","(123.49, 565.388, 9.702, -35.921)","(118.583, 523.586, 1.435, -44.872)",
45,"(700.994, 282.608, 29.249, -25.927)","(732.501, 263.992, 31.564, -13.891)","(760.987, 247.04, 25.655, -27.904)","(784.582, 231.828, 26.663, -11.306)","(799.443, 211.153, 10.219, -6.904)","(813.245, 181.457, 12.467, -7.462)","(805.841, 138.232, -4.69, -59.776)","(803.396, 96.981, 7.495, -41.594)","(788.891, 71.637, -34.852, -28.392)","(741.863, 59.594, -73.817, -10.956)","(696.59, 68.018, -35.713, 0.576)","(654.006, 76.59, -59.92, 16.0)","(608.381, 74.608, -64.486, 15.712)","(569.069, 74.872, -39.81, 16.08)","(529.322, 77.708, -26.124, -3.902)","(489.799, 82.015, -35.215, -8.881)","(447.897, 85.163, -45.95, -11.711)","(407.258, 87.594, -56.204, 5.686)","(365.807, 88.336, -44.696, -4.354)","(325.978, 88.114, -50.614, 6.915)","(286.884, 89.403, -47.784, 10.708)","(246.87, 86.858, -32.579, -12.339)","(207.178, 82.675, -40.622, 3.63)","(169.218, 79.619, -39.203, 1.268)","(131.386, 90.832, -42.33, 18.766)","(109.819, 126.821, -20.277, 24.614)","(96.204, 167.14, -11.17, 55.633)","(87.38, 208.119, 1.932, 35.495)","(78.459, 245.859, -20.022, 53.428)","(71.941, 282.102, -7.736, 32.777)","(68.21, 318.934, -2.637, 30.852)","(68.564, 345.204, -6.381, 26.377)","(27.901, 367.011, -46.911, 13.732)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
46,"(545.124, 236.341, 48.777, -2.761)","(584.526, 228.662, 54.557, -7.515)","(623.977, 221.059, 24.292, -2.266)","(656.89, 209.251, 44.189, -21.224)","(691.461, 208.875, 27.157, -16.226)","(721.24, 205.803, 18.879, -15.427)","(749.564, 202.872, 22.059, 16.731)","(771.298, 199.115, 3.011, -32.667)","(778.722, 166.91, 3.879, -48.474)","(769.129, 125.737, -27.791, -27.514)","(756.815, 112.813, -5.768, -21.051)","(758.984, 94.361, 19.618, -41.153)","(748.913, 72.617, 12.656, -29.045)","(770.136, 74.946, 42.705, 13.223)","(738.533, 72.168, -34.486, -5.557)","(692.364, 73.166, -41.892, 7.823)","(652.693, 73.178, -33.574, 4.409)","(609.233, 78.131, -43.874, -5.737)","(573.51, 85.462, -22.589, 23.141)","(534.127, 91.311, -51.721, 14.638)","(496.366, 95.353, -24.478, -10.771)","(457.87, 94.804, -44.042, -2.745)","(418.889, 94.84, -31.442, -10.079)","(379.524, 96.323, -29.316, 9.119)","(342.713, 96.508, -28.52, 1.008)","(303.43, 96.726, -26.728, 14.331)","(264.833, 95.585, -47.132, 4.644)","(227.366, 92.516, -30.533, -1.452)","(190.67, 94.425, -29.725, 16.584)","(156.957, 88.345, -72.072, -23.574)","(121.61, 115.862, -9.181, 26.61)","(111.572, 156.558, -13.773, 38.488)","(103.484, 196.914, -1.708, 41.379)","(96.64, 235.532, -21.167, 43.179)","(90.004, 271.815, -0.238, 36.338)","(85.296, 307.246, 2.313, 23.892)",
47,"(420.857, 567.463, 27.441, -3.758)","(454.799, 568.742, 33.133, 9.495)","(491.197, 568.725, 31.773, 11.201)","(531.467, 569.228, 45.437, 4.153)","(569.163, 569.042, 47.857, -3.785)","(606.714, 581.293, 36.549, 10.58)","(618.963, 583.972, 44.222, -1.385)","(619.666, 583.993, 42.134, 1.3)","(620.143, 583.995, 28.623, 0.073)","(620.143, 583.995, 28.623, 0.073)","(628.071, 583.763, 33.371, -7.893)","(649.956, 582.541, 23.805, 13.904)","(670.354, 583.863, 42.042, 6.434)","(691.127, 583.767, 9.966, -2.479)","(702.188, 583.83, 31.686, 8.441)","(725.273, 582.844, 27.267, -10.113)","(737.045, 581.426, 13.15, -20.249)","(750.037, 578.78, 25.96, -4.845)","(758.624, 586.674, 20.022, 13.536)","(761.916, 585.825, -5.959, 8.0)","(765.86, 588.302, 4.603, 7.523)","(758.695, 591.372, -2.468, -16.385)","(755.446, 576.902, 8.04, -11.945)","(755.157, 567.998, -9.446, -14.523)","(767.939, 551.659, 21.841, -14.233)","(762.532, 574.649, -13.674, 35.15)","(765.82, 601.259, 16.164, 27.162)","(775.179, 627.242, 15.569, 24.459)","(777.771, 655.209, -20.645, -0.838)","(748.853, 652.359, -39.659, 10.845)","(721.797, 665.388, -48.86, 29.808)","(685.924, 675.899, -36.305, 20.52)","(655.078, 680.438, -39.44, 17.336)","(619.532, 682.568, -22.522, 11.749)","(584.358, 683.21, -19.33, 19.425)","(551.123, 685.762, -37.847, 11.611)",
48,"(648.936, 215.928, 37.361, -5.255)","(686.085, 208.849, 42.274, -19.669)","(712.611, 202.777, 32.57, -10.867)","(736.117, 199.326, 43.564, 7.953)","(767.248, 200.638, 11.745, -6.258)","(782.284, 167.195, 22.846, -46.594)","(774.348, 125.159, -4.491, -40.71)","(769.808, 99.209, 1.155, -15.582)","(743.616, 86.478, -47.863, -0.641)","(697.936, 102.696, -47.821, 22.223)","(661.763, 110.011, -26.311, 10.671)","(628.131, 113.913, -53.683, 0.358)","(620.177, 113.831, -58.262, -4.057)","(607.924, 113.987, -56.457, 2.059)","(596.973, 113.911, -70.692, 0.528)","(580.921, 113.984, -50.016, 2.329)","(563.596, 113.867, -28.642, -7.919)","(524.838, 103.169, -36.934, -12.988)","(475.979, 99.469, -52.938, -11.541)","(432.843, 99.364, -55.599, -14.452)","(390.052, 98.589, -28.738, -10.161)","(351.523, 97.905, -47.475, -8.039)","(313.41, 97.298, -52.041, 1.942)","(272.316, 96.639, -33.044, -18.012)","(233.881, 93.525, -36.912, -19.847)","(193.473, 93.75, -44.37, 4.871)","(157.845, 89.205, -48.719, -34.649)","(130.757, 116.461, -0.885, 44.397)","(123.181, 162.713, 7.278, 54.086)","(122.345, 204.507, 11.065, 36.011)","(118.299, 242.365, -10.835, 29.139)","(114.212, 280.592, 1.492, 31.375)","(107.771, 314.616, 5.904, 29.38)","(104.759, 343.26, -5.46, 42.445)","(97.748, 357.333, -24.944, 25.574)","(91.238, 374.346, -18.649, 31.608)",
49,"(484.417, 304.144, 46.384, 6.279)","(521.227, 299.044, 26.787, 10.836)","(562.272, 292.714, 52.013, -26.341)","(599.023, 284.678, 25.144, -3.408)","(632.307, 274.549, 27.414, -19.203)","(663.206, 266.187, 17.745, -33.231)","(693.823, 255.499, 35.824, -20.281)","(719.616, 245.054, 29.134, -6.039)","(742.104, 234.454, 3.704, -16.951)","(763.608, 224.341, 22.196, -17.38)","(780.733, 203.541, 34.617, -41.418)","(793.947, 181.173, -6.736, -14.29)","(794.116, 141.571, -2.766, -43.924)","(800.83, 99.653, -11.094, -23.313)","(785.468, 85.203, -46.689, 3.447)","(740.298, 71.413, -50.595, -8.85)","(688.165, 63.866, -55.472, 3.282)","(644.38, 59.912, -17.705, 17.344)","(601.876, 58.26, -52.556, 11.185)","(557.974, 59.347, -27.153, 12.93)","(514.855, 60.879, -42.394, -9.552)","(472.662, 60.268, -43.145, -13.845)","(432.257, 61.118, -38.411, 1.918)","(392.247, 60.436, -36.874, 16.817)","(347.36, 60.305, -44.839, 11.463)","(304.614, 61.729, -31.414, -2.578)","(268.188, 59.928, -33.983, -4.882)","(233.561, 62.931, -34.608, -10.004)","(200.224, 63.662, -33.905, -23.37)","(165.57, 63.62, -35.347, 16.134)","(125.712, 78.387, -59.152, 13.244)","(90.437, 110.865, -12.282, 28.998)","(72.681, 144.814, -18.069, 32.652)","(65.295, 185.679, 3.088, 33.554)","(64.51, 227.98, 14.847, 42.908)","(64.05, 263.041, 4.808, 17.11)",
50,"(514.945, 433.175, 37.308, 10.907)","(552.552, 445.984, 28.761, 10.169)","(591.174, 462.005, 47.995, 3.932)","(624.636, 472.865, 56.591, 7.475)","(660.374, 483.071, 46.251, 6.462)","(695.867, 495.293, 19.676, -0.41)","(730.391, 506.467, 50.584, 1.235)","(754.589, 512.626, 15.656, 15.652)","(774.219, 529.668, 17.327, 31.706)","(786.253, 547.848, -4.238, 28.231)","(796.548, 585.944, 14.188, 18.814)","(804.391, 611.717, -14.342, 42.345)","(810.533, 642.512, -8.599, 17.718)","(804.207, 666.829, -26.831, 6.378)","(781.486, 687.079, -46.798, 23.785)","(745.789, 697.648, -55.823, 12.133)","(701.775, 696.531, -29.031, 10.752)","(660.751, 693.684, -27.105, 15.036)","(618.445, 690.85, -24.451, -9.051)","(575.905, 689.431, -38.434, -1.932)","(530.256, 689.213, -59.188, -6.545)","(483.9, 687.119, -43.441, 9.534)","(441.195, 686.712, -40.149, 1.181)","(405.741, 684.962, -41.575, -14.455)","(360.953, 685.58, -59.743, -11.234)","(310.594, 685.692, -34.973, 7.017)","(268.541, 691.455, -49.364, -4.619)","(244.82, 687.966, -41.261, -2.785)","(215.409, 679.477, -27.751, 18.815)","(181.682, 684.218, -31.661, 6.186)","(144.577, 671.329, -28.683, -21.504)","(118.152, 640.502, -37.774, -22.653)","(95.812, 602.082, -30.226, -27.896)","(81.496, 559.844, -14.517, -45.847)","(74.152, 521.704, -11.57, -29.523)","(74.066, 479.873, -13.438, -32.202)",
51,"(278.274, 285.502, 17.866, -6.37)","(310.696, 270.984, 38.022, -30.239)","(346.281, 260.348, 48.735, -13.497)","(381.64, 251.975, 20.797, -20.327)","(417.005, 244.72, 27.075, -22.957)","(451.913, 241.945, 20.906, 4.183)","(487.647, 236.504, 29.899, 9.238)","(520.575, 232.368, 43.982, 4.052)","(552.259, 228.587, 40.64, 3.795)","(584.764, 223.465, 40.027, 11.701)","(614.273, 223.028, 22.932, 7.91)","(641.859, 219.729, 26.211, 2.544)","(670.29, 216.438, 42.68, -4.29)","(698.692, 214.632, 17.255, -12.244)","(725.937, 209.643, 16.899, -15.238)","(745.257, 205.208, 30.036, -0.125)","(765.011, 204.73, 39.123, 8.911)","(777.573, 173.333, 21.223, -40.996)","(778.107, 141.541, -16.952, -37.359)","(778.168, 122.032, -2.721, 5.006)","(777.656, 95.423, -24.311, -12.495)","(743.198, 92.956, -47.836, -6.469)","(718.289, 106.71, -2.3, 12.249)","(705.129, 113.813, -13.937, 0.887)","(704.511, 113.924, -23.249, 2.454)","(704.511, 113.924, -23.249, 2.454)","(704.511, 113.924, -23.249, 2.454)","(704.511, 113.924, -23.249, 2.454)","(704.511, 113.924, -23.249, 2.454)","(703.385, 113.981, -36.235, -0.337)","(696.56, 113.962, -43.682, 8.707)","(691.155, 113.994, -47.665, 1.292)","(689.469, 113.988, -26.269, 4.426)","(672.422, 113.523, -14.13, -10.921)","(649.665, 113.999, -15.552, 3.484)","(625.591, 112.785, -18.878, -14.831)",
52,"(685.328, 239.148, 26.94, -10.103)","(714.125, 228.124, 20.308, 3.34)","(742.384, 221.654, 6.825, 6.512)","(771.858, 210.288, 27.28, -28.441)","(782.024, 171.954, 23.301, -45.748)","(787.819, 133.103, -7.162, -30.996)","(794.708, 95.885, -29.928, -23.436)","(773.031, 73.469, -47.805, -37.524)","(726.923, 62.12, -43.634, -1.963)","(685.479, 63.657, -40.552, 0.02)","(646.72, 65.468, -44.91, 9.013)","(604.987, 66.644, -46.307, -8.421)","(565.475, 66.709, -29.491, -13.897)","(525.432, 69.103, -53.118, 5.672)","(484.376, 68.219, -50.045, -0.689)","(444.211, 67.656, -42.575, -7.976)","(405.124, 69.169, -49.752, -2.276)","(365.031, 68.841, -43.638, -4.129)","(325.764, 70.479, -38.84, 15.876)","(286.474, 70.577, -37.733, 4.81)","(247.075, 72.836, -46.362, 5.011)","(207.459, 76.882, -47.762, 13.729)","(168.831, 76.256, -38.424, -17.749)","(131.474, 90.896, -40.387, 19.055)","(109.201, 128.456, -21.504, 38.056)","(97.002, 170.801, -5.765, 46.938)","(90.308, 211.856, -12.791, 44.687)","(84.563, 251.001, -17.258, 42.01)","(82.375, 289.093, -4.026, 23.109)","(81.059, 325.935, -7.693, 37.02)","(78.437, 357.481, -11.167, 11.274)","(45.476, 367.676, -53.731, -6.811)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
53,"(389.287, 332.966, 50.462, -24.588)","(428.416, 322.517, 26.456, -11.999)","(468.251, 312.766, 20.394, 7.705)","(505.554, 307.606, 21.541, -8.045)","(543.454, 305.08, 23.213, -0.686)","(577.375, 300.753, 44.923, -3.461)","(612.527, 291.142, 30.205, -19.177)","(644.976, 285.803, 16.266, -6.623)","(677.413, 278.345, 24.987, -13.53)","(707.324, 271.562, 44.469, -4.385)","(734.037, 266.518, 12.566, -8.181)","(755.171, 260.558, 30.981, 1.039)","(770.844, 255.762, 31.315, -7.442)","(787.298, 249.956, 12.813, 3.635)","(801.476, 236.271, 18.01, -31.07)","(808.873, 223.91, -8.22, -8.376)","(808.86, 212.555, -8.068, -6.15)","(812.8, 195.083, -8.853, -18.613)","(810.06, 170.548, -5.922, -36.835)","(805.946, 130.244, 11.157, -46.797)","(808.359, 96.374, 2.079, -27.537)","(793.787, 76.521, -5.427, -36.007)","(759.104, 59.018, -51.677, 12.44)","(718.291, 59.096, -34.695, -9.476)","(682.86, 57.554, -50.53, -12.391)","(643.067, 56.8, -27.348, 15.511)","(602.793, 59.105, -52.895, 11.585)","(559.236, 64.988, -40.892, 6.21)","(517.447, 68.807, -52.383, 14.087)","(475.877, 72.53, -53.989, -15.758)","(437.496, 74.2, -38.937, -1.298)","(400.537, 73.696, -35.486, -15.272)","(364.363, 74.234, -35.263, -5.778)","(329.217, 72.741, -30.638, 12.97)","(292.455, 70.761, -20.618, -1.627)","(255.762, 73.543, -39.284, 13.843)",
