,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
26,"(556.891, 205.696, 50.612, 14.791)","(601.165, 211.195, 51.647, -0.804)","(643.818, 207.766, 51.604, -26.191)","(681.716, 197.316, 54.458, -8.803)","(714.612, 184.329, 41.234, -30.809)","(735.201, 173.151, 30.511, 8.689)","(747.499, 166.026, -9.324, -5.977)","(747.914, 166.035, 3.886, 1.504)","(749.182, 166.008, 12.809, -1.624)","(752.048, 166.412, -2.727, 14.057)","(761.544, 157.224, -4.973, -17.363)","(760.285, 153.776, -16.622, 28.151)","(764.406, 156.476, 14.753, -3.288)","(767.353, 157.22, -2.511, -18.548)","(761.117, 153.761, -10.644, -1.28)","(759.298, 157.259, 14.552, 25.568)","(768.864, 159.563, 13.145, -5.362)","(758.593, 156.676, 31.406, -9.758)","(756.14, 150.723, -22.758, 1.741)","(756.202, 153.428, 11.636, 2.797)","(763.995, 168.034, 12.99, 21.278)","(776.723, 170.768, -4.686, 15.787)","(787.267, 172.304, -11.471, -44.033)","(774.679, 144.382, 2.217, -37.955)","(766.31, 127.331, -23.56, -12.268)","(769.306, 112.272, 13.327, -30.854)","(771.245, 89.681, -35.369, -17.961)","(733.805, 81.906, -62.435, 24.24)","(697.298, 85.969, -71.634, -23.281)","(656.207, 84.969, -66.868, -4.278)","(624.18, 85.885, -19.291, 2.436)","(586.6, 82.34, -39.934, -7.719)","(542.211, 86.9, -17.766, -4.434)","(511.751, 94.6, -40.914, 15.33)","(477.698, 98.409, -38.004, 15.521)","(442.322, 98.255, -30.663, -4.947)","(406.384, 100.313, -55.683, 1.146)","(367.916, 99.732, -21.439, -9.914)","(331.119, 100.962, -48.943, -0.258)","(300.096, 100.524, -27.204, -9.083)","(268.024, 100.491, -39.678, -4.009)","(238.345, 99.259, -27.84, 0.654)","(216.662, 99.007, -25.304, 7.157)","(205.0, 101.622, -9.445, -6.646)","(188.705, 96.765, -34.459, 7.459)","(164.223, 91.007, -34.777, -44.331)","(129.3, 108.951, -29.664, 35.958)","(120.75, 146.302, 14.036, 33.218)","(119.036, 189.128, 7.926, 38.612)","(116.581, 230.602, 9.724, 41.248)","(115.214, 268.268, 8.775, 27.304)","(114.612, 300.289, 7.989, 32.812)","(109.891, 328.046, -8.905, 17.225)","(104.836, 353.387, -21.142, 6.169)"
27,"(571.54, 376.009, 26.205, -15.549)","(601.723, 353.927, 42.387, -7.746)","(635.071, 332.963, 45.947, -9.703)","(668.068, 313.001, 49.426, -2.303)","(698.852, 295.223, 40.319, -13.092)","(723.857, 278.434, 21.853, -26.588)","(747.983, 260.907, 24.053, -7.678)","(768.488, 245.91, 21.65, 6.249)","(787.82, 231.876, 3.106, -23.385)","(797.296, 217.341, 13.578, -14.392)","(811.035, 197.707, -6.248, -35.907)","(823.31, 174.71, -14.678, -36.133)","(818.344, 125.385, -25.772, -17.44)","(805.684, 90.678, -23.24, -48.312)","(766.363, 75.542, -59.714, -19.1)","(713.205, 84.18, -54.576, 0.56)","(672.395, 87.342, -55.538, -17.523)","(634.743, 88.686, -28.039, 0.366)","(596.719, 84.455, -42.497, -1.308)","(550.359, 90.558, -29.919, 22.911)","(509.315, 97.018, -45.984, 20.291)","(466.343, 98.256, -27.525, 10.027)","(425.571, 98.49, -41.857, -13.968)","(384.648, 97.973, -39.638, 9.806)","(342.183, 97.957, -50.217, 0.822)","(301.411, 98.241, -38.362, -11.181)","(265.275, 97.791, -42.654, -6.775)","(227.553, 94.733, -26.793, -11.522)","(193.49, 97.504, -51.969, 12.852)","(169.265, 98.175, -22.583, 2.416)","(137.115, 97.136, -26.567, 55.28)","(121.334, 144.566, -8.625, 43.229)","(115.707, 182.39, -22.024, 50.477)","(110.972, 222.192, 7.487, 44.706)","(104.122, 261.354, -9.609, 46.249)","(96.424, 296.587, 6.357, 27.961)","(86.022, 328.992, -16.806, 19.531)","(66.508, 360.221, -45.3, 9.384)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
28,"(648.386, 304.236, 19.817, -5.68)","(684.743, 281.572, 42.072, -33.225)","(720.103, 260.903, 27.515, -20.082)","(754.706, 243.084, 34.92, -23.839)","(780.732, 224.922, 32.428, -0.156)","(791.323, 205.981, 22.131, -47.519)","(804.286, 162.728, 35.491, -61.846)","(806.313, 119.264, -3.989, -47.173)","(785.633, 79.151, -47.729, -17.301)","(741.211, 62.572, -46.383, 4.146)","(695.298, 68.787, -39.99, -7.898)","(651.834, 70.156, -27.697, 4.692)","(611.06, 68.42, -36.999, -13.214)","(570.443, 67.179, -52.775, -16.867)","(527.675, 64.116, -33.939, -12.428)","(485.088, 64.947, -47.058, -9.04)","(442.697, 64.403, -55.945, 8.446)","(400.386, 65.166, -30.299, 14.698)","(357.923, 65.733, -55.993, -6.968)","(315.832, 67.454, -33.831, -5.391)","(270.695, 69.452, -43.109, 10.85)","(230.492, 73.429, -40.877, -7.398)","(189.94, 75.45, -51.224, 5.258)","(146.573, 74.437, -44.453, -10.327)","(116.112, 108.031, -33.237, 38.989)","(97.55, 147.21, -10.029, 34.714)","(86.999, 187.366, -10.911, 24.926)","(80.44, 225.261, 5.357, 55.107)","(75.169, 264.443, -14.807, 41.903)","(71.601, 300.379, 11.585, 22.475)","(70.53, 335.937, 2.124, 34.18)","(51.631, 360.623, -54.627, -9.222)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
29,"(363.177, 549.512, 49.57, 12.208)","(406.47, 547.383, 55.816, -5.486)","(455.706, 545.921, 40.376, 0.044)","(498.786, 548.538, 53.42, 18.018)","(542.886, 550.898, 42.005, 0.956)","(588.344, 555.927, 42.082, 4.749)","(629.399, 563.726, 22.154, 8.228)","(666.325, 575.051, 21.37, -4.709)","(700.224, 579.693, 33.718, -1.199)","(726.43, 583.909, 23.338, -2.271)","(745.086, 579.952, 42.318, 10.979)","(764.506, 572.357, 6.478, -16.373)","(775.532, 580.105, -5.321, 25.673)","(777.012, 621.434, -14.925, 24.764)","(769.215, 650.482, -7.635, 13.974)","(774.743, 658.035, 33.324, 1.506)","(732.238, 661.808, -44.614, -1.811)","(697.242, 652.585, -43.733, -4.222)","(654.042, 661.518, -41.544, 8.955)","(610.919, 665.226, -51.821, -4.726)","(565.991, 657.451, -45.209, -2.391)","(529.543, 642.917, -20.452, -2.908)","(500.313, 636.264, -31.455, 2.791)","(493.128, 636.005, -49.434, -2.123)","(487.652, 636.092, -22.724, 0.019)","(478.753, 636.042, -31.69, -2.934)","(475.249, 636.065, -39.19, -1.303)","(467.887, 636.012, -56.212, 0.086)","(443.989, 636.161, -32.475, -0.432)","(427.17, 636.122, -39.483, 2.202)","(425.64, 636.024, -52.691, -9.818)","(415.466, 636.123, -57.419, 4.822)","(383.918, 636.573, -36.568, 1.253)","(343.629, 636.981, -26.987, -15.354)","(305.926, 636.071, -33.198, -2.268)","(268.919, 638.365, -40.777, -9.242)","(235.388, 645.737, -33.246, -4.439)","(205.439, 656.86, -40.798, -6.171)","(168.944, 656.186, -23.528, -7.997)","(137.293, 647.784, -32.566, -30.794)","(122.496, 609.757, -2.035, -24.433)","(114.135, 571.923, -10.362, -34.113)","(108.411, 532.163, 5.951, -33.963)","(107.521, 498.021, -12.102, -33.083)","(107.371, 470.629, 1.555, -11.896)","(103.809, 442.719, 1.27, -29.666)","(98.016, 417.772, -26.322, 0.51)","(87.474, 399.315, -11.664, -18.831)","(64.001, 383.547, -52.374, -26.335)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
30,"(303.849, 182.664, 53.861, -8.047)","(344.826, 168.643, 21.207, -3.393)","(361.749, 166.036, 40.024, -5.592)","(377.091, 166.263, 23.117, -4.798)","(395.502, 166.127, 49.433, 1.873)","(412.377, 166.089, 48.154, -6.191)","(430.98, 166.098, 39.333, -2.7)","(446.957, 166.079, 39.296, -13.024)","(460.106, 166.075, 40.753, -2.002)","(474.893, 166.01, 49.277, -11.707)","(491.456, 166.061, 31.939, -0.489)","(518.389, 166.987, 15.988, -11.627)","(546.84, 170.233, 26.858, 17.852)","(571.698, 174.378, 35.441, -8.884)","(595.055, 177.157, 21.372, -9.146)","(615.775, 180.066, 15.54, -2.156)","(636.167, 184.555, 20.25, 6.923)","(652.919, 190.808, 8.492, 8.848)","(671.061, 191.119, 13.503, -2.841)","(684.946, 188.708, 3.423, -6.667)","(699.287, 186.169, -1.007, 18.534)","(709.552, 189.263, -2.332, 4.369)","(719.159, 195.1, 1.842, -8.023)","(724.57, 198.083, -9.273, -0.141)","(732.61, 205.076, -3.948, 3.853)","(741.782, 206.729, 5.365, 6.179)","(756.569, 214.268, 23.601, 20.295)","(774.822, 211.79, -12.906, -19.638)","(772.962, 190.779, 3.284, -8.894)","(772.986, 171.898, 14.01, -12.378)","(774.724, 151.936, -10.083, -22.203)","(780.645, 129.606, 20.44, -31.798)","(790.46, 104.485, 13.53, -43.85)","(773.86, 100.623, -13.907, 2.553)","(757.72, 103.529, -32.065, 4.479)","(743.154, 99.983, -14.106, -2.028)","(724.246, 94.509, -17.498, -16.915)","(701.979, 82.865, -24.803, 2.503)","(669.853, 73.521, -32.637, -5.335)","(635.629, 69.241, -39.442, -11.575)","(604.434, 69.297, -38.734, -0.047)","(569.734, 66.486, -48.347, -4.678)","(532.632, 67.665, -29.501, -11.91)","(492.613, 66.012, -28.61, 15.864)","(452.571, 68.393, -28.203, 14.24)","(415.917, 70.954, -39.518, -9.988)","(378.118, 71.817, -46.17, -2.284)","(344.985, 71.446, -38.787, -4.776)","(311.233, 73.208, -17.843, 5.627)","(279.963, 74.003, -48.726, 14.791)","(249.67, 73.986, -42.728, 13.895)","(216.639, 76.914, -40.268, -10.206)","(185.734, 76.601, -45.242, -6.514)","(151.238, 75.067, -57.872, -4.141)"
31,"(327.356, 333.464, 14.16, -13.097)","(368.583, 324.344, 37.868, -25.015)","(403.269, 313.124, 47.013, -18.543)","(437.561, 302.916, 46.499, -5.005)","(475.632, 293.004, 46.522, 6.314)","(508.398, 283.745, 35.019, 6.866)","(542.747, 275.334, 38.692, -8.638)","(576.277, 266.72, 43.588, -12.989)","(610.309, 257.594, 34.466, -21.969)","(641.932, 248.888, 44.205, -5.69)","(673.839, 241.03, 27.863, -23.816)","(703.144, 234.345, 24.715, -5.115)","(726.288, 229.58, 22.512, 2.072)","(750.821, 228.605, 14.508, -0.813)","(771.968, 208.503, 32.957, 6.083)","(794.942, 181.754, 28.179, -49.056)","(806.922, 145.548, 28.989, -15.729)","(811.797, 116.361, -2.558, -42.11)","(809.208, 92.325, -28.119, -19.653)","(781.546, 69.41, -46.465, -24.153)","(747.625, 53.475, -38.675, -19.944)","(709.213, 50.674, -56.705, -12.173)","(669.826, 51.366, -35.456, -5.488)","(623.639, 52.711, -54.073, 8.892)","(575.418, 51.268, -44.346, -2.07)","(531.862, 52.314, -33.169, 18.106)","(492.262, 57.305, -54.774, 2.672)","(453.626, 56.135, -51.078, -17.359)","(412.801, 54.752, -57.304, 9.217)","(372.029, 53.872, -34.752, -16.824)","(333.762, 56.118, -42.124, 17.938)","(294.944, 56.58, -25.562, 5.866)","(256.416, 55.873, -43.569, -3.463)","(219.621, 61.146, -20.171, 4.178)","(197.19, 61.09, -37.405, -16.082)","(182.299, 61.479, -58.174, 13.694)","(135.169, 73.229, -25.853, 7.912)","(91.855, 100.617, -41.523, 26.955)","(72.463, 133.893, -2.372, 20.911)","(65.516, 167.806, 6.886, 41.284)","(61.978, 203.484, 9.284, 53.526)","(59.094, 242.679, 11.735, 43.246)","(59.165, 276.67, -0.08, 33.264)","(57.492, 311.606, -0.095, 25.035)","(57.954, 344.756, 2.944, 62.014)","(32.887, 360.246, -58.851, 5.208)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
32,"(431.534, 531.295, 56.848, 8.037)","(478.787, 543.118, 35.969, -2.854)","(523.739, 552.473, 42.318, -1.345)","(565.757, 556.768, 49.798, 8.435)","(606.124, 565.669, 24.759, 0.386)","(644.691, 573.902, 33.429, 3.284)","(678.639, 576.31, 25.077, -6.939)","(712.135, 579.126, 19.147, 13.249)","(736.639, 574.24, 19.437, -10.396)","(758.808, 570.613, 39.269, -1.626)","(776.264, 564.38, -6.189, 33.509)","(775.649, 607.307, 2.305, 31.381)","(770.774, 636.63, 7.251, 12.14)","(757.922, 657.971, -61.218, -14.338)","(714.515, 648.781, -16.568, -5.03)","(692.704, 639.271, -28.015, 0.299)","(682.758, 636.004, -41.794, -3.58)","(682.758, 636.004, -41.794, -3.58)","(682.758, 636.004, -41.794, -3.58)","(682.758, 636.004, -41.794, -3.58)","(677.984, 636.034, -54.169, 0.218)","(672.672, 636.037, -60.308, 0.306)","(656.116, 636.233, -28.993, -3.964)","(636.487, 636.031, -43.34, -5.373)","(629.323, 636.024, -36.3, -8.682)","(629.323, 636.024, -36.3, -8.682)","(621.192, 636.085, -33.868, 2.842)","(609.787, 636.038, -30.779, 0.518)","(592.599, 636.085, -39.545, -2.552)","(565.131, 636.44, -38.278, 13.345)","(536.61, 636.419, -36.884, 13.964)","(504.961, 636.102, -33.151, -11.251)","(475.181, 636.627, -32.809, 5.006)","(445.81, 636.23, -37.54, 5.501)","(412.286, 636.586, -39.394, -15.065)","(377.852, 637.128, -38.79, -0.669)","(340.849, 637.937, -34.698, -12.098)","(305.586, 641.326, -46.615, 11.938)","(270.554, 643.577, -31.745, 15.678)","(237.657, 651.217, -27.495, -2.902)","(203.919, 659.677, -34.696, 8.708)","(170.241, 659.542, -47.383, 19.784)","(138.305, 651.876, -7.257, -32.743)","(124.031, 617.333, -10.896, -24.002)","(111.309, 579.973, -17.506, -26.07)","(102.467, 544.246, -22.268, -21.108)","(92.688, 511.214, 6.164, -28.682)","(90.782, 478.645, 14.268, -18.662)","(92.582, 448.135, -11.006, -20.761)","(85.305, 422.27, -21.356, -21.212)","(70.991, 406.486, -2.659, -22.018)","(33.718, 390.071, -66.989, -18.433)","(None, None, None, None)","(None, None, None, None)"
33,"(303.354, 225.998, 59.106, 6.454)","(342.756, 218.007, 55.237, -0.804)","(383.957, 208.679, 37.866, -13.813)","(423.537, 203.04, 27.282, 8.767)","(457.503, 193.61, 30.984, 7.639)","(488.131, 189.76, 41.762, 17.419)","(526.529, 195.027, 43.552, 10.003)","(560.538, 196.031, 23.351, 9.582)","(588.747, 198.273, 41.514, -3.896)","(620.728, 202.136, 33.3, -11.684)","(653.265, 198.088, 43.27, 11.302)","(682.592, 199.398, 30.437, 15.99)","(708.135, 194.747, 54.82, -12.395)","(732.583, 196.601, 42.086, 1.41)","(750.313, 191.298, 41.004, 24.718)","(771.379, 191.119, -5.224, -29.01)","(786.267, 157.216, -3.042, -52.329)","(780.141, 122.022, -28.659, -34.105)","(773.849, 91.59, -34.385, 1.565)","(724.778, 88.952, -18.419, 8.915)","(687.414, 84.853, -45.98, -18.249)","(646.235, 88.092, -32.85, 29.367)","(610.951, 86.337, -32.628, -25.189)","(573.463, 90.164, -43.148, -7.838)","(532.175, 98.759, -44.724, 20.864)","(487.969, 100.416, -45.498, 6.13)","(445.192, 101.043, -36.007, 2.826)","(402.145, 100.065, -37.605, -9.843)","(359.449, 98.001, -29.329, 0.125)","(319.271, 98.663, -55.1, -4.432)","(284.41, 99.901, -28.737, 15.486)","(250.484, 97.416, -21.659, -14.79)","(213.165, 90.676, -43.762, -28.473)","(173.487, 94.268, -26.738, 11.229)","(141.192, 98.17, -15.941, 58.636)","(128.492, 145.965, -15.336, 33.387)","(124.701, 182.531, 5.116, 37.364)","(122.861, 217.847, -2.619, 26.516)","(120.379, 253.662, -3.116, 20.045)","(118.509, 287.443, 6.651, 39.238)","(116.716, 318.697, -8.179, 31.754)","(111.241, 344.117, -1.761, 34.991)","(105.546, 363.143, -1.561, 26.133)","(96.351, 374.123, -5.079, 7.756)","(86.315, 377.954, -33.507, -6.432)","(56.942, 386.966, -37.233, 6.151)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
34,"(368.579, 466.597, 23.638, -14.165)","(408.215, 459.004, 33.158, -4.39)","(449.393, 458.225, 37.635, -6.333)","(487.911, 460.21, 46.394, -4.987)","(527.233, 460.046, 44.442, -15.226)","(565.109, 460.695, 20.88, 6.425)","(604.735, 464.361, 46.73, 9.604)","(640.165, 469.997, 31.953, -9.991)","(673.332, 474.834, 21.936, 1.878)","(706.514, 483.902, 39.799, 20.781)","(736.428, 491.119, 25.938, 21.823)","(762.587, 499.714, 32.019, -3.535)","(784.128, 511.275, 26.111, 5.26)","(798.267, 531.794, -6.67, 32.619)","(809.437, 566.164, 13.54, 39.755)","(804.143, 609.9, -5.17, 45.982)","(810.502, 645.375, 1.652, 27.585)","(806.891, 670.317, -20.035, 29.984)","(787.124, 683.422, -15.135, 6.815)","(755.709, 691.143, -38.771, 10.3)","(718.098, 690.863, -43.629, 1.528)","(682.852, 695.8, -21.444, 4.717)","(649.532, 691.797, -17.906, 4.451)","(615.776, 688.705, -30.907, -18.069)","(577.029, 686.307, -26.162, 12.075)","(535.32, 683.72, -42.147, 11.603)","(498.601, 683.114, -43.931, 2.097)","(462.052, 680.69, -53.711, -2.544)","(418.362, 681.184, -58.018, 2.424)","(376.724, 679.568, -52.221, -4.658)","(341.026, 677.367, -47.29, 8.22)","(304.401, 671.383, -43.078, 9.544)","(264.616, 668.874, -38.957, -15.017)","(229.871, 671.403, -26.604, 18.379)","(196.874, 675.186, -41.889, 4.457)","(162.489, 670.84, -51.722, -7.644)","(132.278, 646.545, -19.061, -27.249)","(111.879, 609.493, -19.979, -32.436)","(94.244, 569.264, -30.65, -25.376)","(78.679, 531.794, 3.65, -34.401)","(68.613, 498.883, 6.441, -20.771)","(70.544, 464.796, 4.457, -24.07)","(64.216, 431.16, -11.666, -41.246)","(58.953, 407.582, -12.118, -19.503)","(45.539, 393.303, -13.003, 7.998)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
35,"(688.053, 547.85, 58.0, 12.308)","(740.021, 555.746, 59.633, -3.276)","(777.665, 574.821, 12.893, 51.187)","(787.472, 628.677, -3.614, 54.004)","(771.736, 657.5, -36.743, 17.439)","(726.4, 666.926, -42.837, 4.291)","(680.646, 669.23, -32.335, -6.555)","(635.913, 666.806, -47.253, 12.327)","(590.134, 666.05, -47.983, -4.32)","(548.353, 662.201, -35.643, 1.449)","(502.675, 660.851, -31.23, 10.824)","(461.505, 660.034, -53.563, -12.013)","(418.155, 659.757, -43.942, 3.315)","(374.227, 659.248, -27.592, 14.759)","(329.503, 659.457, -58.312, 8.831)","(286.17, 660.251, -53.18, -11.125)","(243.064, 661.931, -43.655, -4.087)","(202.73, 664.82, -53.154, 6.934)","(162.691, 662.952, -27.538, -14.323)","(137.273, 637.79, -7.968, -39.244)","(122.558, 594.521, 0.644, -50.383)","(107.296, 553.639, -25.828, -46.773)","(94.586, 511.691, -28.386, -33.335)","(84.298, 471.9, -0.957, -35.51)","(75.361, 435.297, -6.713, -39.366)","(71.386, 399.251, -15.305, -24.627)","(40.169, 388.601, -54.072, 6.027)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
36,"(229.464, 385.088, 32.183, -11.414)","(249.027, 376.933, 18.459, -11.486)","(272.556, 369.517, 35.927, -17.106)","(295.457, 362.967, 37.332, -9.575)","(324.895, 352.802, 15.092, -11.217)","(353.022, 342.791, 43.033, -15.611)","(380.979, 334.413, 33.193, 3.988)","(410.768, 324.636, 44.191, -24.741)","(440.282, 316.788, 26.488, -14.45)","(469.256, 307.549, 20.872, -7.741)","(498.135, 303.483, 30.693, -15.552)","(524.608, 296.805, 41.711, 6.884)","(554.794, 290.668, 22.971, -20.994)","(581.504, 284.097, 27.522, -6.225)","(606.928, 276.972, 17.612, -13.149)","(630.633, 272.706, 8.452, -17.697)","(654.317, 268.438, 31.887, -10.993)","(673.39, 262.364, 18.093, -9.539)","(690.826, 256.4, 3.234, 0.401)","(708.775, 250.191, 25.213, -21.474)","(723.044, 246.74, 23.402, 6.948)","(736.136, 241.839, 16.819, 0.172)","(747.32, 237.873, 15.429, 0.567)","(758.573, 234.61, 19.971, 1.568)","(774.753, 225.984, 27.651, -2.54)","(778.614, 212.778, -10.058, -19.69)","(779.153, 183.849, 0.502, -31.209)","(771.27, 155.114, -22.893, -31.847)","(761.791, 136.687, 9.069, -36.837)","(764.836, 123.029, 31.14, -11.129)","(774.81, 103.273, 2.371, -34.665)","(757.556, 94.799, -52.74, 17.619)","(725.936, 91.574, -44.581, 1.005)","(692.251, 84.995, -51.274, 12.078)","(665.94, 82.417, -34.314, 5.302)","(631.852, 79.426, -49.545, -2.257)","(599.014, 75.172, -45.486, 6.69)","(564.278, 68.938, -48.9, -0.256)","(526.924, 65.145, -29.734, -2.106)","(495.531, 63.296, -32.902, 10.144)","(463.028, 63.469, -33.222, 5.395)","(428.753, 64.836, -42.129, 3.606)","(393.004, 64.667, -40.795, 9.902)","(357.485, 64.103, -28.876, 10.329)","(321.82, 63.509, -47.951, -7.952)","(286.964, 64.948, -18.914, 16.814)","(257.792, 65.244, -33.226, -11.205)","(228.149, 68.545, -17.315, -1.9)","(196.113, 68.466, -33.536, 2.208)","(166.806, 67.173, -23.342, -11.565)","(129.557, 82.846, -20.149, 34.022)","(100.044, 110.968, -12.542, 15.302)","(82.165, 137.915, -16.641, 19.94)","(72.375, 175.0, -8.304, 49.863)"
37,"(621.522, 327.009, 48.456, -30.803)","(653.658, 305.509, 51.668, -25.08)","(685.972, 279.461, 20.666, -20.922)","(717.743, 255.459, 36.821, -34.621)","(745.252, 238.25, 13.792, -22.546)","(773.825, 218.559, 31.562, -9.899)","(786.232, 191.243, 26.356, -63.147)","(805.512, 145.467, 3.433, -57.661)","(801.406, 100.787, 12.497, -45.413)","(786.745, 74.617, -15.583, -18.236)","(752.029, 53.873, -45.776, -6.778)","(709.167, 58.138, -60.871, -4.058)","(661.324, 63.856, -54.897, -11.446)","(616.87, 66.789, -25.411, -2.603)","(578.755, 64.99, -45.415, 12.833)","(542.135, 68.128, -28.471, 12.464)","(501.316, 69.078, -35.705, 14.971)","(460.046, 68.972, -27.036, 10.261)","(418.922, 66.306, -31.51, -7.57)","(376.729, 67.759, -47.299, -5.111)","(337.511, 66.067, -52.174, -2.518)","(296.027, 66.955, -51.165, -7.114)","(257.515, 68.814, -28.723, 10.733)","(218.186, 74.095, -44.069, -7.081)","(180.903, 73.093, -49.635, -4.908)","(139.71, 78.055, -42.126, 20.348)","(110.883, 109.054, -35.341, 47.288)","(89.012, 147.741, -11.546, 39.564)","(73.534, 185.374, -24.569, 47.344)","(67.358, 222.508, -1.076, 30.726)","(64.552, 259.857, -0.592, 40.774)","(63.951, 294.754, 11.003, 40.879)","(62.786, 328.9, -1.705, 36.337)","(63.633, 354.792, -18.932, 19.535)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
38,"(394.933, 252.227, 30.809, -2.309)","(433.032, 244.543, 28.779, -19.557)","(472.657, 234.923, 41.588, 0.772)","(511.366, 227.995, 36.599, -23.501)","(548.311, 223.018, 22.856, 6.603)","(583.974, 214.265, 26.843, -15.508)","(619.865, 211.359, 50.623, -15.908)","(651.52, 203.983, 27.191, -12.872)","(678.657, 201.109, 15.969, 18.97)","(702.079, 199.152, 11.003, 6.379)","(727.591, 199.731, 34.595, 35.076)","(748.853, 194.028, 21.553, 0.981)","(767.362, 190.727, 30.035, -0.429)","(778.699, 172.75, 26.437, -12.844)","(789.408, 145.711, 14.227, -41.887)","(784.364, 112.488, -5.445, -8.805)","(767.661, 86.72, -43.594, -12.093)","(723.62, 79.963, -66.705, 4.069)","(691.936, 78.757, -36.198, 6.483)","(656.762, 81.11, -40.588, 8.278)","(620.997, 85.849, -49.878, -7.539)","(576.506, 82.444, -65.747, -3.502)","(535.658, 91.55, -38.346, 9.142)","(495.749, 96.508, -48.857, -5.693)","(454.582, 97.078, -46.037, 10.34)","(415.286, 98.122, -31.024, -15.708)","(373.219, 99.306, -44.589, 8.608)","(330.309, 98.459, -58.271, 1.741)","(288.329, 96.106, -38.82, -15.593)","(246.007, 96.363, -36.485, 3.064)","(209.074, 92.579, -45.515, 15.3)","(172.919, 95.801, -30.253, -2.621)","(138.41, 100.232, -12.81, 52.968)","(127.088, 145.402, -19.108, 29.75)","(120.939, 187.647, 0.449, 31.132)","(114.533, 223.982, -20.287, 22.755)","(108.229, 259.668, -9.858, 17.36)","(101.493, 291.849, -9.615, 20.506)","(93.14, 323.496, -12.436, 33.09)","(81.562, 351.819, -22.943, 24.289)","(42.204, 369.646, -84.301, 32.876)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
