,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
40,"(440.232, 240.9, 49.442, -9.35)","(482.634, 235.095, 22.819, -1.847)","(520.542, 223.537, 54.855, 2.123)","(561.147, 211.335, 45.971, -16.48)","(591.098, 205.659, 27.926, -10.533)","(621.295, 203.942, 25.358, -20.526)","(657.366, 197.262, 46.514, -20.764)","(680.771, 183.141, 7.288, -26.343)","(703.961, 181.666, 31.222, -8.022)","(724.116, 188.052, 31.795, -6.763)","(742.113, 192.263, -16.732, 4.515)","(756.43, 191.118, 15.04, 21.45)","(776.105, 173.273, 18.221, -22.108)","(776.144, 134.569, -12.01, -18.913)","(785.982, 99.954, 18.176, -51.13)","(760.902, 81.208, -47.272, -18.879)","(717.323, 74.439, -29.231, -8.508)","(674.212, 79.126, -43.781, -13.646)","(632.43, 81.93, -47.044, 9.551)","(589.407, 80.098, -38.812, 18.05)","(544.974, 89.79, -38.155, 10.823)","(502.563, 98.254, -35.973, 7.635)","(460.973, 99.16, -27.88, -4.21)","(420.206, 98.617, -34.465, -12.475)","(379.234, 97.278, -50.285, -5.82)","(336.111, 98.329, -41.377, 1.129)","(295.385, 97.581, -31.307, 14.727)","(254.676, 96.002, -49.95, -12.687)","(218.995, 89.797, -40.086, -8.615)","(180.536, 95.061, -24.12, 0.312)","(143.84, 90.086, -15.423, 31.246)","(125.616, 134.632, -13.602, 38.338)","(122.817, 176.598, -1.08, 51.182)","(118.456, 211.72, -10.566, 35.52)","(117.268, 249.498, 3.803, 30.871)","(115.103, 285.983, 11.374, 42.049)","(109.837, 318.559, 9.058, 26.788)","(108.851, 346.315, -4.689, 16.009)","(106.453, 365.023, 1.643, 12.137)","(93.342, 372.355, -24.176, -1.856)","(62.504, 370.671, -19.659, 5.185)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
41,"(462.378, 427.383, 42.927, -12.128)","(508.35, 411.613, 36.496, -19.89)","(554.856, 396.41, 41.253, -17.602)","(586.304, 379.251, 16.07, -3.876)","(615.883, 360.497, 44.398, -33.02)","(646.925, 349.69, 34.516, -23.739)","(674.059, 337.699, 16.401, -2.618)","(701.286, 328.588, 28.49, -22.017)","(724.192, 316.576, 18.748, -13.363)","(744.778, 306.33, 33.273, -23.691)","(763.091, 295.707, 4.672, -11.719)","(776.878, 284.972, 20.742, -10.944)","(789.071, 274.246, 21.851, -10.703)","(799.529, 263.587, 6.251, -9.183)","(809.732, 250.045, 5.792, -12.529)","(812.988, 241.437, -15.627, -24.654)","(810.571, 226.914, -8.371, -5.688)","(806.578, 213.883, -13.044, -25.16)","(822.875, 201.994, 18.548, -17.264)","(832.36, 185.873, 10.353, -9.434)","(842.124, 173.34, 7.838, -17.593)","(845.179, 166.071, -6.411, -16.903)","(845.179, 166.071, -6.411, -16.903)","(845.105, 166.01, -4.44, -3.678)","(845.105, 166.01, -4.44, -3.678)","(845.105, 166.01, -4.44, -3.678)","(845.105, 166.01, -4.44, -3.678)","(845.105, 166.01, -4.44, -3.678)","(845.105, 166.01, -4.44, -3.678)","(845.105, 166.01, -4.44, -3.678)","(845.105, 166.01, -4.44, -3.678)","(845.105, 166.01, -4.44, -3.678)","(845.105, 166.01, -4.44, -3.678)","(845.105, 166.01, -4.44, -3.678)","(845.105, 166.01, -4.44, -3.678)","(845.105, 166.01, -4.44, -3.678)","(845.105, 166.01, -4.44, -3.678)","(845.105, 166.01, -4.44, -3.678)","(845.105, 166.01, -4.44, -3.678)","(845.105, 166.01, -4.44, -3.678)","(845.105, 166.01, -4.44, -3.678)","(845.105, 166.01, -4.44, -3.678)","(845.105, 166.01, -4.44, -3.678)","(845.105, 166.01, -4.44, -3.678)"
42,"(667.689, 258.577, 46.038, -20.96)","(696.997, 242.441, 31.054, -16.333)","(725.524, 229.978, 15.823, 0.698)","(753.176, 216.824, 27.475, -29.122)","(776.458, 196.369, 0.117, -1.103)","(788.19, 164.034, 9.98, -52.935)","(776.381, 122.377, -10.176, -30.934)","(767.978, 104.842, 7.761, -14.658)","(771.404, 88.199, 22.652, -22.661)","(722.681, 91.21, -48.578, 28.404)","(678.642, 108.753, -55.463, 23.172)","(635.603, 113.798, -54.889, 4.87)","(609.818, 113.922, -55.342, -3.687)","(600.243, 113.975, -64.341, 0.766)","(600.243, 113.975, -64.341, 0.766)","(592.255, 113.921, -64.412, -2.112)","(589.011, 113.983, -56.982, 0.221)","(589.011, 113.983, -56.982, 0.221)","(589.011, 113.983, -56.982, 0.221)","(589.011, 113.983, -56.982, 0.221)","(589.011, 113.983, -56.982, 0.221)","(589.011, 113.983, -56.982, 0.221)","(589.011, 113.983, -56.982, 0.221)","(589.011, 113.983, -56.982, 0.221)","(589.011, 113.983, -56.982, 0.221)","(589.011, 113.983, -56.982, 0.221)","(589.011, 113.983, -56.982, 0.221)","(589.011, 113.983, -56.982, 0.221)","(589.011, 113.983, -56.982, 0.221)","(589.011, 113.983, -56.982, 0.221)","(587.528, 113.983, -89.01, 0.008)","(582.409, 113.999, -99.035, 0.386)","(573.042, 113.965, -62.288, 6.544)","(528.119, 103.896, -57.947, -16.896)","(486.855, 103.033, -52.42, 10.593)","(451.261, 102.717, -26.535, -5.806)","(416.884, 102.401, -38.592, -2.138)","(382.376, 100.972, -22.897, 12.411)","(349.43, 100.109, -27.276, 3.879)","(318.359, 100.934, -47.692, -3.696)","(287.741, 101.043, -43.058, 1.779)","(259.477, 101.11, -18.272, 6.209)","(235.713, 100.284, -24.046, 4.288)","(217.389, 98.261, -17.409, 0.783)"
43,"(321.611, 431.428, 48.68, -1.616)","(354.418, 421.156, 15.153, -13.084)","(385.005, 412.957, 30.906, -15.099)","(414.765, 404.309, 21.194, -12.066)","(446.1, 398.135, 27.887, 5.009)","(477.554, 388.507, 38.811, -22.42)","(508.497, 380.454, 18.527, -15.495)","(538.815, 367.708, 35.98, -8.715)","(568.774, 354.59, 15.398, -15.602)","(601.617, 342.245, 31.453, -8.37)","(629.857, 331.582, 23.461, -12.79)","(656.081, 320.438, 17.31, -20.048)","(683.71, 307.438, 12.704, -14.933)","(707.368, 297.974, 29.851, -4.933)","(730.27, 286.652, 34.917, -4.49)","(745.519, 278.033, 3.635, -7.694)","(762.292, 269.657, 23.478, -2.917)","(774.906, 258.995, 3.645, -12.471)","(783.115, 250.501, 20.682, -7.954)","(790.084, 229.957, 20.419, -12.877)","(802.178, 202.687, 26.891, -38.137)","(807.425, 178.512, -8.266, -16.73)","(801.015, 134.324, -13.07, -50.147)","(797.403, 101.251, -8.86, -1.696)","(776.533, 86.656, -25.242, -30.083)","(740.386, 77.239, -54.934, -2.917)","(709.003, 78.298, -30.048, 11.147)","(676.267, 78.553, -10.845, 2.625)","(641.398, 77.459, -59.433, 2.616)","(605.403, 77.285, -29.253, 11.079)","(564.911, 81.05, -48.343, 2.005)","(526.903, 92.129, -35.688, 21.949)","(494.447, 98.008, -47.234, -9.033)","(459.95, 99.314, -36.754, 17.311)","(424.935, 98.719, -21.492, 11.94)","(388.022, 100.368, -34.055, -3.944)","(351.115, 100.253, -31.356, -2.525)","(314.982, 98.564, -42.922, 10.732)","(282.397, 97.079, -22.112, -10.307)","(252.516, 97.301, -12.084, 15.829)","(226.294, 92.145, -23.265, -14.371)","(204.474, 98.241, -36.532, 6.18)","(201.652, 99.23, -16.268, -0.803)","(201.652, 99.23, -16.268, -0.803)"
44,"(697.815, 256.64, 32.584, -26.464)","(732.273, 234.945, 52.542, -25.308)","(761.012, 219.858, 30.239, -39.611)","(772.786, 198.165, 19.028, -9.84)","(770.511, 164.323, -2.102, -67.831)","(764.187, 114.108, 0.508, -30.573)","(769.411, 90.707, 8.523, -32.286)","(735.324, 86.158, -50.778, 13.751)","(691.917, 102.883, -40.272, 13.182)","(652.85, 110.657, -50.326, -5.047)","(611.457, 112.857, -33.187, 5.049)","(575.401, 113.232, -26.391, -17.022)","(542.319, 99.823, -45.452, -17.797)","(499.55, 96.074, -35.472, 3.238)","(458.372, 95.883, -39.589, 7.983)","(415.943, 93.279, -46.023, -1.943)","(374.621, 92.396, -40.949, -4.92)","(331.112, 92.244, -54.391, 6.877)","(289.426, 89.289, -36.838, -5.52)","(251.249, 85.837, -36.098, -12.592)","(210.951, 82.303, -32.395, -12.273)","(172.651, 79.969, -53.885, 5.064)","(134.169, 89.262, -37.414, 35.727)","(111.527, 128.183, -4.736, 37.497)","(99.776, 169.684, -4.762, 41.854)","(91.727, 211.178, 9.072, 48.286)","(85.433, 251.202, -19.983, 25.839)","(83.735, 288.972, 10.486, 47.901)","(78.753, 324.26, -8.141, 29.133)","(71.291, 357.905, -17.286, 39.593)","(31.623, 369.382, -64.421, 27.986)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
45,"(501.066, 562.056, 27.768, -15.237)","(537.359, 560.319, 44.645, -13.225)","(577.37, 561.439, 47.146, 18.452)","(615.503, 565.603, 46.297, 9.43)","(647.892, 563.083, 49.356, -10.287)","(687.485, 557.085, 39.878, 0.015)","(721.719, 562.84, 32.849, -8.477)","(740.867, 566.742, 32.307, 1.459)","(761.58, 570.085, 17.429, 2.433)","(773.851, 577.548, -3.043, 40.154)","(771.662, 620.972, 5.647, 33.057)","(775.16, 651.156, -13.278, 19.154)","(739.293, 658.934, -47.479, -16.649)","(700.181, 644.224, -25.566, -21.67)","(671.334, 636.189, -26.671, -0.143)","(667.817, 636.0, -44.181, -2.324)","(667.817, 636.0, -44.181, -2.324)","(667.817, 636.0, -44.181, -2.324)","(667.817, 636.0, -44.181, -2.324)","(667.817, 636.0, -44.181, -2.324)","(662.351, 636.33, -35.099, 5.815)","(651.637, 636.094, -19.545, 3.754)","(640.283, 636.034, -30.543, -2.209)","(635.219, 636.019, -35.835, -1.226)","(634.646, 636.016, -34.413, -0.155)","(632.197, 636.009, -31.28, 0.332)","(621.399, 636.035, -63.083, 0.773)","(605.671, 636.23, -48.248, 5.433)","(579.463, 636.074, -39.004, -13.303)","(548.474, 636.039, -20.893, -6.627)","(520.589, 636.825, -34.351, -1.675)","(487.849, 637.599, -40.873, 10.747)","(456.451, 637.631, -30.845, -14.146)","(423.881, 639.788, -38.207, -4.698)","(390.4, 639.61, -21.018, 7.997)","(355.132, 641.414, -24.152, 14.825)","(320.699, 645.171, -48.607, 9.346)","(285.509, 644.617, -47.923, -10.184)","(256.775, 647.74, -23.555, -3.874)","(228.173, 655.798, -35.03, 18.534)","(199.278, 658.74, -41.832, 11.071)","(166.527, 659.316, -34.012, -2.973)","(137.46, 647.436, -1.583, -50.501)","(126.888, 610.992, -17.601, -43.61)"
46,"(260.606, 330.218, 9.888, -1.31)","(282.656, 330.716, 11.921, -7.744)","(305.419, 324.759, 39.535, -7.079)","(330.977, 316.225, 16.223, -18.977)","(360.409, 306.416, 41.29, -12.603)","(388.693, 297.181, 25.376, -18.594)","(418.182, 291.632, 22.3, 0.431)","(444.591, 285.036, 40.199, -7.364)","(469.8, 277.674, 33.366, -10.785)","(493.882, 270.107, 19.681, 0.68)","(520.309, 263.362, 16.86, -9.622)","(544.055, 260.311, 22.654, -3.496)","(569.561, 256.551, 20.374, -7.439)","(593.703, 248.785, 10.525, -1.024)","(619.859, 244.789, 19.391, 13.833)","(646.557, 245.183, 11.913, -10.92)","(670.312, 244.913, 10.442, -0.095)","(690.89, 242.659, 25.309, 6.128)","(709.458, 240.921, 6.291, -14.607)","(723.453, 238.924, 30.239, 2.422)","(737.812, 234.366, 12.599, -14.789)","(748.563, 233.366, 1.057, -4.018)","(759.485, 228.443, -3.904, -2.598)","(778.532, 215.315, -0.874, -16.014)","(787.865, 191.856, 17.051, -26.204)","(800.946, 164.088, 10.103, -3.064)","(803.299, 138.188, 16.422, -25.792)","(802.01, 114.817, -8.955, -15.465)","(794.628, 91.362, -13.711, 0.049)","(769.217, 79.248, -30.784, -9.615)","(736.3, 80.455, -37.683, 11.383)","(709.343, 75.03, -20.172, -19.62)","(680.168, 66.737, -19.404, 0.933)","(648.113, 64.331, -44.886, -14.39)","(611.709, 61.027, -44.643, 4.301)","(576.089, 59.137, -22.6, 1.124)","(538.507, 60.102, -44.142, 4.94)","(506.076, 62.356, -24.637, 10.02)","(472.204, 62.696, -40.218, 14.993)","(438.455, 62.512, -43.445, -8.724)","(407.23, 63.447, -34.086, 5.848)","(375.329, 63.162, -45.731, -7.752)","(340.66, 62.847, -24.436, -4.409)","(309.34, 63.204, -40.661, 1.911)"
47,"(634.156, 413.264, 35.22, -27.626)","(660.673, 394.716, 18.314, -20.94)","(683.402, 376.273, 25.134, -23.887)","(704.453, 360.04, 35.347, -9.219)","(727.809, 341.405, 14.34, -33.617)","(749.138, 323.54, 24.235, -11.1)","(768.409, 305.111, 6.776, -9.125)","(786.817, 290.263, 27.296, -26.873)","(801.675, 279.235, 18.871, -21.018)","(811.4, 273.066, 9.661, -7.247)","(815.075, 267.091, 10.626, -22.92)","(818.456, 253.224, -9.055, -11.914)","(823.333, 241.006, 13.451, -10.964)","(825.94, 227.288, -1.792, -17.035)","(825.635, 215.321, 12.751, 0.271)","(827.52, 206.647, 4.167, -3.222)","(820.683, 205.728, -7.195, 3.825)","(812.741, 197.767, -3.482, -22.909)","(810.71, 176.189, 14.43, -25.174)","(814.496, 131.764, 8.083, -34.931)","(813.564, 116.309, -10.072, -47.567)","(816.095, 88.613, 18.778, -7.765)","(816.49, 75.764, -4.066, -11.707)","(808.993, 65.432, -13.295, -8.195)","(802.398, 67.403, -21.494, -28.99)","(767.946, 53.675, -38.95, -15.523)","(739.267, 54.208, -38.469, 9.812)","(700.66, 54.656, -24.889, -0.459)","(660.93, 57.466, -45.853, -9.137)","(621.678, 58.615, -47.01, 1.676)","(581.816, 58.159, -39.305, 5.665)","(538.208, 59.077, -37.758, 3.58)","(494.317, 59.489, -29.431, -7.682)","(456.866, 60.489, -23.345, 5.482)","(417.208, 62.192, -34.982, -9.799)","(377.78, 62.787, -13.968, -4.327)","(340.642, 63.726, -41.905, 14.621)","(309.567, 63.527, -15.231, 13.571)","(278.916, 63.39, -33.68, 0.522)","(251.155, 65.219, -28.378, -10.25)","(224.46, 68.071, -21.224, 3.868)","(202.359, 73.898, -50.843, 7.807)","(152.45, 69.165, -26.797, 15.437)","(115.476, 90.508, -42.934, 28.464)"
48,"(671.087, 349.345, 19.169, -30.789)","(693.541, 328.781, 41.415, -13.193)","(714.506, 307.784, 18.309, -25.629)","(732.845, 288.577, 35.854, 0.894)","(752.33, 271.928, 20.917, -20.98)","(770.556, 254.92, 29.224, -24.879)","(787.17, 233.299, 4.635, -15.186)","(790.309, 219.734, -5.018, 7.765)","(795.149, 213.13, 27.04, -19.515)","(793.775, 200.388, -14.703, 14.362)","(803.474, 170.023, 14.65, -45.785)","(809.967, 130.54, 13.19, -43.52)","(810.769, 94.982, -6.987, -31.428)","(805.016, 69.007, -9.561, -25.058)","(777.998, 53.31, -48.812, -6.492)","(743.164, 49.09, -43.445, 14.387)","(703.944, 51.935, -32.337, 13.145)","(655.288, 54.476, -57.015, 6.836)","(612.025, 55.108, -47.158, -7.555)","(568.785, 56.102, -45.582, 5.251)","(525.36, 59.018, -53.168, 12.156)","(481.985, 60.001, -25.914, -13.226)","(439.832, 59.428, -42.652, -5.13)","(400.377, 60.161, -52.666, 6.383)","(360.955, 61.767, -35.18, 3.8)","(323.85, 60.946, -40.653, 7.256)","(285.492, 60.511, -40.389, 11.848)","(244.568, 62.63, -47.471, -7.547)","(205.403, 65.318, -53.996, -4.008)","(181.183, 61.56, -36.863, 14.365)","(138.324, 68.783, -36.383, 15.551)","(104.368, 93.447, -32.288, 47.048)","(81.132, 129.935, -29.133, 49.542)","(68.936, 167.727, -4.198, 55.825)","(66.715, 206.625, 3.552, 43.445)","(64.987, 245.21, -2.703, 38.81)","(60.82, 281.804, 2.536, 28.302)","(58.729, 315.723, 3.22, 22.314)","(57.656, 348.152, -11.128, 38.812)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
49,"(301.823, 223.836, 37.314, 0.051)","(343.635, 213.999, 31.797, -14.73)","(380.045, 201.662, 37.257, -18.922)","(411.413, 189.196, 32.425, -6.681)","(440.549, 180.238, 23.639, -14.25)","(470.481, 173.574, 35.715, -8.91)","(500.058, 170.937, 42.436, -2.903)","(527.083, 166.053, 24.315, -6.809)","(547.819, 166.038, 18.719, -9.706)","(566.692, 166.01, 50.859, -5.854)","(566.692, 166.01, 50.859, -5.854)","(586.716, 167.141, 37.074, 8.277)","(614.869, 168.887, 22.194, 21.868)","(637.085, 170.324, 6.135, 20.607)","(653.953, 174.654, 10.557, -15.943)","(670.386, 182.231, 17.628, 5.746)","(692.185, 196.765, 20.291, 5.174)","(709.163, 202.631, 6.165, 10.441)","(726.769, 203.832, 22.692, -14.657)","(736.656, 203.483, 29.165, 10.342)","(752.906, 202.733, 24.503, -0.613)","(767.651, 207.56, 25.807, 8.828)","(772.213, 195.03, 23.293, -7.426)","(780.595, 173.09, 23.145, -33.998)","(777.02, 145.933, -5.85, -23.727)","(774.989, 130.169, -5.685, -28.084)","(783.42, 109.521, -5.19, -11.303)","(774.218, 98.379, -34.671, 12.934)","(729.828, 102.426, -23.29, -18.845)","(707.476, 94.962, -28.726, -15.248)","(664.026, 85.563, -30.433, 3.661)","(620.225, 79.346, -54.337, -15.682)","(580.877, 73.635, -22.842, -12.119)","(541.098, 71.905, -36.403, -16.874)","(502.742, 70.986, -40.3, -11.053)","(464.469, 70.678, -56.037, 10.182)","(429.018, 69.863, -33.775, 1.535)","(395.573, 69.641, -29.658, -7.61)","(361.038, 70.069, -36.179, -7.737)","(327.061, 70.964, -31.864, -8.039)","(294.113, 70.967, -18.638, 0.07)","(266.092, 73.72, -33.039, 4.265)","(239.373, 78.201, -50.142, 11.722)","(218.642, 78.484, -15.638, -3.977)"
50,"(591.975, 406.345, 11.078, 1.206)","(611.95, 393.934, 29.881, 0.728)","(632.396, 379.673, 15.147, -0.645)","(652.413, 362.05, 7.331, -22.837)","(675.797, 343.621, 35.22, -14.714)","(700.395, 326.155, 17.53, -16.302)","(723.355, 306.506, 7.893, -9.485)","(741.324, 293.182, 12.269, -12.699)","(757.716, 280.075, 33.355, -29.489)","(768.933, 269.212, 3.97, -26.924)","(777.424, 259.312, 6.847, -13.401)","(784.188, 246.039, 8.854, -2.04)","(793.766, 233.97, -3.103, -15.768)","(795.962, 227.853, 15.24, -40.979)","(801.586, 212.867, 7.559, 1.394)","(807.441, 192.747, 2.451, -25.925)","(813.222, 169.293, -11.712, -24.312)","(817.534, 129.542, 6.503, -33.195)","(810.071, 98.499, -11.449, -24.651)","(797.715, 82.337, -30.47, -0.058)","(756.991, 60.627, -29.667, -4.366)","(723.304, 53.716, -24.816, -19.072)","(688.896, 52.825, -37.45, 9.043)","(648.293, 51.436, -58.589, -10.703)","(612.649, 54.354, -39.766, -0.004)","(569.509, 56.8, -39.265, -11.238)","(525.789, 57.849, -41.699, -6.563)","(486.72, 59.646, -52.285, 4.458)","(448.691, 60.967, -42.929, 12.863)","(410.305, 62.081, -48.061, 18.732)","(373.719, 61.825, -35.609, 5.913)","(340.684, 61.105, -25.663, -9.597)","(308.173, 61.655, -30.874, 11.884)","(276.535, 60.162, -39.144, 15.281)","(243.083, 62.483, -25.863, -12.824)","(209.917, 66.661, -47.325, -31.204)","(173.827, 63.968, -46.366, 2.519)","(127.762, 73.324, -42.719, 2.764)","(97.402, 97.06, -38.095, 19.707)","(75.166, 125.558, -19.483, 29.604)","(64.613, 161.406, -2.831, 34.367)","(62.224, 202.248, -14.123, 24.733)","(61.895, 239.88, 19.482, 25.244)","(61.516, 270.391, 3.526, 30.998)"
51,"(497.298, 489.706, 23.373, 3.58)","(531.521, 484.997, 37.409, 4.523)","(566.242, 478.747, 26.167, -15.318)","(601.394, 477.891, 48.704, 12.189)","(636.39, 482.152, 18.867, -7.626)","(670.857, 487.647, 41.558, 20.125)","(701.66, 494.601, 23.141, 19.516)","(730.126, 498.897, 22.367, 3.947)","(754.623, 503.236, 34.256, -9.655)","(779.655, 518.273, 30.432, 42.619)","(797.235, 540.599, 28.418, 16.661)","(807.476, 578.206, -17.913, 36.611)","(807.447, 620.492, 18.34, 33.496)","(812.266, 651.804, 0.781, 34.682)","(799.741, 681.083, -31.631, 25.884)","(773.488, 692.677, -51.126, 14.45)","(736.363, 695.16, -22.086, -1.747)","(699.892, 692.45, -34.252, -4.375)","(662.235, 689.926, -56.321, -15.7)","(616.729, 691.104, -51.949, 7.954)","(566.495, 691.004, -57.348, -6.69)","(517.632, 688.418, -64.93, 5.834)","(470.637, 687.914, -35.631, 6.967)","(427.912, 691.741, -56.989, 15.94)","(386.738, 692.544, -47.87, 12.661)","(353.809, 693.869, -43.365, 12.956)","(321.01, 688.898, -42.63, -8.356)","(287.412, 683.092, -40.952, -5.922)","(254.627, 685.088, -45.285, 6.417)","(224.564, 681.397, -17.052, 6.446)","(192.77, 676.668, -29.066, 0.107)","(155.052, 668.063, -34.676, 2.085)","(128.337, 634.539, -33.201, -34.532)","(117.988, 590.333, -12.724, -40.165)","(109.797, 551.634, -6.865, -56.797)","(104.464, 509.539, -5.389, -44.123)","(104.317, 472.248, 11.117, -18.11)","(103.022, 442.51, 8.893, -25.578)","(101.869, 417.191, -23.396, -18.601)","(96.922, 401.7, 7.371, 1.521)","(94.208, 387.626, -10.277, -24.479)","(89.533, 383.705, 19.467, 3.534)","(75.207, 372.748, -10.878, -10.111)","(None, None, None, None)"
52,"(534.941, 525.816, 20.305, -9.678)","(570.92, 520.292, 39.224, 6.268)","(605.345, 520.184, 44.149, 2.061)","(643.482, 522.555, 31.388, 3.192)","(681.037, 529.461, 38.788, 20.029)","(713.854, 531.218, 14.1, -12.272)","(741.084, 531.47, 27.083, 8.829)","(768.394, 534.624, 18.244, 8.227)","(783.102, 555.458, 12.678, 33.873)","(795.052, 601.261, 8.696, 54.7)","(802.589, 638.35, -2.435, 31.715)","(799.757, 664.381, 3.503, 24.566)","(780.609, 681.153, -44.44, 13.497)","(732.546, 688.911, -48.495, 15.353)","(688.23, 686.781, -43.248, -4.86)","(645.474, 686.623, -42.883, 2.964)","(605.928, 682.897, -35.824, -11.97)","(559.384, 680.39, -46.307, 1.964)","(521.814, 676.342, -38.146, 9.853)","(481.019, 678.28, -47.121, -6.522)","(436.596, 678.779, -39.89, 12.509)","(393.549, 676.349, -40.015, -2.347)","(352.007, 674.264, -44.365, -12.591)","(313.6, 670.876, -40.61, 14.959)","(275.209, 668.759, -52.268, 12.247)","(237.583, 667.446, -34.054, -1.556)","(199.308, 665.78, -23.188, 9.087)","(162.216, 665.316, -51.233, 12.063)","(133.318, 643.5, -32.437, -22.148)","(117.414, 604.967, -22.035, -53.286)","(109.366, 566.038, -7.477, -25.38)","(102.698, 527.783, 1.788, -27.123)","(96.965, 487.875, -13.903, -39.728)","(94.603, 451.686, 8.89, -35.286)","(95.216, 425.145, -13.986, -10.515)","(89.764, 402.396, -10.572, -31.059)","(71.673, 390.584, -10.179, -15.891)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
53,"(518.936, 278.821, 23.417, -4.852)","(551.22, 263.055, 22.631, -13.919)","(579.849, 248.718, 17.339, -16.551)","(612.029, 236.322, 26.11, -26.271)","(645.217, 224.745, 25.64, 1.952)","(676.498, 212.972, 41.842, -6.785)","(700.416, 206.531, 37.893, 16.718)","(721.328, 203.611, 6.483, 13.627)","(739.521, 194.643, -3.582, -11.98)","(756.231, 192.923, 3.532, 16.634)","(771.947, 183.499, -7.727, -20.812)","(772.871, 138.676, -13.824, -62.756)","(762.785, 110.404, -3.828, -28.169)","(765.566, 84.351, -80.2, -19.985)","(711.535, 79.895, -53.93, 10.81)","(678.502, 95.312, -17.595, -3.072)","(645.013, 94.421, -49.004, -17.446)","(601.915, 88.498, -47.155, -16.866)","(552.566, 89.906, -46.189, 14.405)","(511.479, 94.062, -34.854, 15.508)","(469.61, 96.537, -51.394, 15.219)","(426.809, 95.42, -48.662, 2.1)","(385.524, 96.216, -45.043, -4.611)","(346.314, 95.802, -36.54, -14.912)","(306.876, 96.724, -45.101, -6.702)","(270.251, 96.384, -34.374, -0.631)","(231.308, 93.05, -17.652, -12.111)","(191.171, 94.49, -49.057, -1.191)","(161.087, 90.88, -32.436, -29.169)","(127.692, 116.694, -36.453, 63.245)","(119.186, 157.574, -16.85, 26.309)","(114.89, 199.528, 11.621, 56.008)","(112.097, 238.61, -2.033, 47.477)","(110.434, 274.833, 1.39, 46.54)","(107.712, 309.243, 2.055, 34.403)","(104.302, 341.256, -13.991, 13.898)","(98.219, 365.21, -3.367, 23.3)","(80.701, 374.189, -36.373, 6.349)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
54,"(586.731, 528.279, 38.838, 11.657)","(621.675, 531.468, 54.809, 3.953)","(659.462, 532.737, 48.524, 12.189)","(696.15, 532.672, 46.526, 11.337)","(732.043, 534.131, 39.974, -22.238)","(761.167, 539.813, 23.327, 25.197)","(774.179, 558.11, 2.841, 12.2)","(789.814, 594.549, -8.264, 62.763)","(789.398, 636.428, -3.043, 39.241)","(770.429, 659.058, -47.464, 20.287)","(719.684, 653.959, -54.46, -23.936)","(677.255, 643.689, -26.518, -7.941)","(640.834, 637.537, -31.67, 1.919)","(630.675, 636.002, -34.854, -1.157)","(630.675, 636.002, -34.854, -1.157)","(621.899, 636.107, -41.579, 3.278)","(611.705, 636.039, -53.563, -1.332)","(607.415, 636.012, -69.844, 0.014)","(607.415, 636.012, -69.844, 0.014)","(607.415, 636.012, -69.844, 0.014)","(607.415, 636.012, -69.844, 0.014)","(605.095, 636.102, -43.394, 1.894)","(591.818, 636.142, -33.871, 6.827)","(568.273, 636.081, -25.387, -8.122)","(541.739, 636.238, -23.817, -0.267)","(529.389, 636.141, -56.122, 3.765)","(518.232, 636.02, -31.66, -0.875)","(516.913, 636.018, -36.439, -2.065)","(508.51, 636.026, -25.15, -6.232)","(484.754, 636.155, -41.055, 2.464)","(459.839, 636.425, -45.465, 8.414)","(430.704, 636.138, -36.636, -20.777)","(399.537, 636.318, -24.589, 1.844)","(367.016, 637.123, -28.888, 6.333)","(329.628, 636.556, -45.839, -4.345)","(292.601, 638.643, -52.642, 15.022)","(259.291, 641.3, -27.074, 15.527)","(229.468, 648.195, -23.878, 7.933)","(200.717, 653.311, -27.267, -24.279)","(176.479, 651.203, -25.795, 11.354)","(142.215, 653.947, -37.489, 3.79)","(120.911, 612.262, -0.005, -47.694)","(108.435, 572.118, -18.325, -41.731)","(101.229, 532.812, 2.41, -38.231)"
