,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
41,"(485.198, 501.587, 54.56, -1.872)","(521.744, 508.81, 52.858, 3.245)","(563.484, 515.43, 33.525, -5.186)","(599.901, 519.673, 23.684, 2.119)","(629.62, 532.545, 41.127, 21.3)","(654.599, 544.379, 11.609, -5.968)","(679.637, 554.367, 1.964, 12.467)","(702.082, 565.779, 19.624, 21.218)","(718.712, 576.428, 0.7, -7.927)","(731.668, 575.609, 21.018, -19.553)","(745.666, 568.729, 22.085, -15.586)","(758.442, 559.838, 23.057, -15.59)","(777.369, 573.564, 2.619, 18.565)","(775.944, 613.525, -13.523, 27.517)","(776.727, 633.416, 13.501, 33.535)","(763.61, 659.177, -54.604, 13.298)","(713.856, 657.11, -33.723, -10.14)","(685.051, 646.108, -21.21, 1.72)","(656.223, 636.01, -37.663, -28.845)","(655.877, 636.019, -20.74, 0.561)","(655.877, 636.019, -20.74, 0.561)","(655.877, 636.019, -20.74, 0.561)","(645.51, 636.018, -64.241, -0.596)","(645.51, 636.018, -64.241, -0.596)","(644.573, 636.009, -56.229, -0.512)","(637.198, 636.034, -47.37, -1.783)","(618.128, 636.109, -28.228, -1.669)","(603.991, 636.188, -47.07, 3.985)","(588.787, 636.005, -44.048, -5.394)","(570.533, 636.332, -24.868, 9.793)","(547.327, 637.509, -22.766, 6.89)","(528.49, 640.493, -12.028, -6.18)","(510.474, 654.087, -27.91, 38.359)","(485.071, 678.119, -38.243, 35.953)","(440.261, 685.765, -50.371, -15.818)","(396.268, 680.182, -46.769, -14.808)","(355.543, 675.585, -22.055, -11.019)","(315.79, 673.269, -41.438, -12.338)","(277.077, 672.806, -21.334, -16.365)","(243.732, 674.126, -40.343, -9.049)","(214.478, 673.681, -45.632, 29.891)","(180.485, 676.632, -0.208, 9.869)","(140.365, 663.516, 11.176, 13.05)",
42,"(572.194, 412.108, 48.145, 6.3)","(607.151, 426.719, 40.789, 4.465)","(642.663, 444.175, 20.915, 23.57)","(675.537, 461.212, 27.581, 8.986)","(708.644, 474.591, 13.688, -0.629)","(734.15, 484.429, 8.854, -1.239)","(753.269, 494.918, 24.239, 8.067)","(769.038, 503.316, 14.674, 26.773)","(783.152, 514.736, 9.112, 19.998)","(801.281, 543.914, 23.795, 51.512)","(815.503, 570.555, -2.249, 6.676)","(813.141, 611.386, 2.983, 60.669)","(819.6, 644.431, -11.605, 19.553)","(814.109, 668.087, -13.621, 8.893)","(791.769, 683.963, -27.956, 27.369)","(758.093, 697.626, -40.355, -2.247)","(711.189, 694.535, -52.151, -21.14)","(666.225, 690.794, -31.252, 9.91)","(626.283, 689.808, -26.686, -14.899)","(586.046, 689.6, -44.49, 6.592)","(544.414, 685.571, -27.262, -17.289)","(499.858, 688.822, -59.095, -10.786)","(451.837, 687.986, -69.264, -4.243)","(401.331, 683.893, -49.999, 9.336)","(357.193, 683.521, -32.314, 13.973)","(314.813, 682.424, -36.489, -16.608)","(271.555, 679.551, -44.836, -11.46)","(237.177, 677.622, -44.313, 4.837)","(202.394, 681.753, -28.594, 12.575)","(165.041, 679.718, -36.324, -3.236)","(118.729, 658.48, -22.719, -45.623)","(87.644, 628.237, -27.085, -41.902)","(71.237, 594.01, -23.506, -46.444)","(71.706, 558.888, 5.993, -35.111)","(83.452, 510.669, 5.174, -35.331)","(71.267, 466.408, -10.345, -47.774)","(55.481, 436.242, -10.986, -24.538)","(56.058, 413.452, -8.896, -31.772)","(35.558, 386.955, -75.546, -24.823)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
43,"(435.471, 430.351, 53.925, 6.18)","(475.593, 442.567, 26.424, 16.621)","(508.464, 454.372, 19.485, 5.203)","(543.801, 459.615, 17.887, 21.929)","(581.174, 465.633, 35.068, 13.906)","(615.171, 472.675, 41.441, 25.591)","(651.332, 479.129, 28.468, -5.175)","(683.253, 483.636, 32.626, 2.538)","(709.387, 488.425, 36.436, 10.986)","(732.257, 497.981, 18.069, 22.032)","(756.454, 510.572, 11.72, 23.06)","(766.006, 525.718, -7.257, 1.359)","(777.268, 540.065, 0.526, 43.98)","(789.61, 577.217, 33.269, 71.184)","(778.485, 611.252, -14.67, 45.172)","(784.929, 642.329, 10.606, 15.531)","(761.995, 662.499, -50.387, 22.367)","(713.134, 657.131, -24.086, -0.14)","(678.619, 647.389, -17.991, 17.031)","(640.516, 657.341, -35.229, -3.191)","(600.736, 650.895, -12.848, -15.994)","(580.094, 636.09, -24.358, -2.131)","(578.07, 636.018, -46.015, -2.299)","(578.07, 636.018, -46.015, -2.299)","(578.07, 636.018, -46.015, -2.299)","(578.07, 636.018, -46.015, -2.299)","(577.585, 636.026, -29.084, 0.517)","(566.434, 636.05, -42.737, -2.787)","(547.966, 636.18, -61.595, 0.489)","(531.556, 636.249, -45.682, 7.553)","(513.009, 636.243, -32.404, 8.535)","(498.459, 636.621, -34.286, 11.397)","(488.455, 636.051, -12.459, -6.037)","(488.746, 636.336, -1.445, -8.771)","(487.216, 637.032, 5.959, -9.81)","(483.246, 645.117, 3.178, 11.859)","(454.435, 659.851, -58.985, 17.878)","(401.562, 657.594, -64.837, -7.299)","(358.477, 656.867, -48.431, 4.883)","(321.013, 658.103, -35.664, 3.181)","(284.733, 660.839, -22.904, -1.669)","(245.641, 654.186, -79.402, 20.571)","(211.932, 666.755, -0.007, 22.074)",
44,"(283.183, 278.388, 39.806, 1.441)","(312.562, 270.491, 16.786, 6.617)","(342.17, 265.43, 33.9, 9.983)","(371.922, 259.204, 27.564, -15.39)","(399.661, 252.48, 12.083, -12.108)","(426.429, 249.542, 38.693, -9.33)","(453.736, 249.351, 30.302, -9.315)","(479.544, 250.558, 40.894, 1.261)","(505.277, 256.166, 34.753, -7.63)","(533.437, 258.004, 29.923, 0.316)","(559.773, 258.176, 32.021, -13.311)","(584.943, 258.712, 38.323, -11.35)","(612.642, 259.719, 10.772, -0.128)","(639.385, 261.127, 34.72, 4.462)","(666.139, 259.96, 22.222, -16.152)","(689.665, 256.931, 14.305, 9.128)","(714.535, 253.487, 36.209, -3.769)","(735.358, 249.079, 16.755, -6.66)","(748.618, 244.365, 21.327, -28.01)","(762.87, 234.164, 6.31, -0.894)","(779.362, 218.269, 33.127, -8.199)","(792.203, 189.834, 6.346, -43.325)","(795.178, 171.074, 12.942, -41.709)","(793.702, 139.537, 0.097, -25.765)","(788.981, 115.286, 9.927, -1.932)","(786.028, 97.954, -58.217, 20.455)","(731.522, 100.096, -72.223, 7.943)","(693.009, 105.12, -38.445, 1.962)","(665.729, 111.81, -19.504, 5.378)","(648.431, 113.94, -31.461, -2.121)","(625.092, 113.894, -39.318, -3.822)","(595.177, 113.124, -17.181, 0.781)","(568.428, 112.679, -12.117, -10.977)","(535.379, 93.009, -26.65, -19.766)","(497.922, 83.581, -27.885, -7.542)","(464.083, 82.636, -36.284, 11.008)","(428.631, 80.35, -45.129, 1.539)","(393.686, 79.682, -38.012, -13.962)","(357.617, 81.966, -28.501, 10.943)","(323.245, 81.471, -42.81, -2.662)","(288.976, 80.37, -22.728, 0.526)","(254.21, 79.347, -49.317, -17.109)","(215.303, 79.759, -88.213, -48.99)",
45,"(650.723, 211.653, 12.596, -19.505)","(676.714, 195.229, 21.968, -28.39)","(703.341, 187.884, 26.298, -2.643)","(735.076, 189.993, 37.409, 12.167)","(760.462, 184.594, 1.627, -18.136)","(771.176, 176.566, 5.959, -30.451)","(766.27, 167.534, -19.04, 14.29)","(762.897, 163.869, -29.779, -18.671)","(764.502, 171.275, 5.148, 0.465)","(759.178, 161.342, -1.703, -2.276)","(761.074, 165.046, -0.468, 0.082)","(757.767, 170.875, -9.449, 19.797)","(762.588, 173.618, 7.492, -12.917)","(766.783, 175.295, 9.893, 11.764)","(775.12, 175.72, -8.061, -6.514)","(776.19, 152.643, -8.338, -5.498)","(781.627, 127.256, -1.369, -10.742)","(782.318, 100.621, -5.258, 7.168)","(761.541, 93.207, -32.769, -16.239)","(715.86, 103.458, -50.305, 8.805)","(680.293, 108.923, -11.008, -14.633)","(667.933, 113.98, -5.541, 18.724)","(667.933, 113.98, -5.541, 18.724)","(667.933, 113.98, -5.541, 18.724)","(666.911, 113.925, -39.695, -2.244)","(649.234, 113.969, -39.26, 5.577)","(638.446, 113.951, -37.067, 0.493)","(629.396, 113.93, -35.818, 8.219)","(600.69, 113.667, -37.291, -5.471)","(570.845, 111.5, -26.185, -9.559)","(538.929, 96.183, -29.696, -26.327)","(501.483, 86.109, -30.743, -18.711)","(465.569, 81.787, -29.855, -19.175)","(425.537, 78.238, -52.994, -7.235)","(386.293, 75.215, -22.408, -13.043)","(348.55, 75.658, -31.183, -7.776)","(310.629, 72.96, -46.184, 5.367)","(274.281, 71.623, -47.968, 4.303)","(235.629, 74.467, -47.786, 12.3)","(198.57, 75.864, -35.202, -13.346)","(162.566, 74.804, -38.205, 6.035)","(128.118, 91.114, -39.028, 17.482)","(102.786, 131.922, -55.076, 45.21)",
46,"(556.068, 196.455, 39.652, 21.396)","(592.673, 203.301, 55.489, 15.239)","(622.851, 207.87, 30.697, 13.239)","(653.706, 205.811, 31.35, 1.953)","(682.774, 200.535, 8.128, 15.688)","(710.126, 203.764, 42.737, 19.572)","(741.295, 196.211, 19.691, 5.913)","(752.751, 195.879, 32.582, -21.81)","(770.584, 193.654, 19.073, -43.715)","(780.37, 153.499, -4.082, -60.51)","(769.004, 118.272, 1.505, -6.098)","(764.084, 106.904, -10.368, -3.294)","(762.086, 92.337, 8.835, -2.075)","(762.139, 77.894, 22.973, -5.786)","(765.695, 60.748, 32.803, -36.587)","(779.747, 60.655, 3.988, -13.801)","(772.229, 68.584, 8.348, 16.684)","(727.464, 63.328, -49.361, -21.593)","(681.306, 65.768, -29.782, 5.984)","(638.869, 66.939, -51.239, 10.517)","(601.077, 66.848, -48.672, -15.727)","(559.072, 66.228, -38.183, -14.428)","(515.775, 69.844, -54.293, -11.709)","(470.895, 74.402, -56.344, -9.173)","(427.014, 78.536, -34.542, -2.883)","(386.37, 80.452, -28.472, 3.107)","(343.994, 81.939, -33.978, 6.969)","(303.064, 84.832, -48.677, 2.685)","(266.815, 88.107, -25.203, 3.721)","(230.142, 87.059, -45.315, -16.18)","(197.878, 89.082, -50.701, -8.13)","(163.767, 84.419, -35.608, 0.343)","(131.215, 93.449, -35.185, 35.686)","(108.941, 127.509, 0.723, 41.191)","(101.392, 168.052, -12.487, 53.842)","(98.483, 209.329, -0.993, 26.72)","(94.971, 246.693, 7.12, 50.65)","(88.335, 281.957, -12.672, 18.304)","(84.675, 313.117, 7.408, 24.779)","(75.316, 344.784, -25.367, 43.375)","(50.472, 364.214, -62.102, 26.842)","(None, None, None, None)","(None, None, None, None)",
47,"(542.557, 467.816, 33.771, -8.825)","(577.794, 470.135, 23.92, -12.667)","(612.279, 478.473, 30.196, 21.648)","(646.809, 484.845, 34.405, -7.614)","(676.973, 492.527, 34.894, 7.605)","(705.746, 498.013, 43.83, 9.579)","(733.476, 508.556, 35.657, 18.593)","(759.619, 521.886, 9.319, -3.611)","(784.909, 538.39, 12.25, 4.421)","(791.371, 567.896, -5.681, 22.843)","(792.112, 600.261, 18.818, 39.184)","(786.7, 631.524, -4.137, 18.377)","(774.229, 659.158, -36.957, 14.533)","(733.714, 668.729, -57.405, -13.835)","(690.475, 658.626, -36.952, 2.283)","(656.5, 667.071, -27.461, 13.662)","(622.803, 674.259, -32.298, -4.427)","(580.441, 674.702, -41.716, 6.276)","(537.584, 670.882, -46.041, -8.313)","(493.548, 666.73, -34.662, 6.12)","(449.731, 665.659, -67.996, -17.525)","(399.994, 655.601, -22.717, -0.295)","(359.668, 645.065, -36.499, -20.049)","(319.3, 639.503, -33.802, 9.724)","(284.438, 638.056, -28.855, 7.603)","(251.645, 639.599, -40.852, 6.07)","(220.577, 645.661, -41.783, 13.426)","(194.3, 653.864, -49.154, 2.974)","(162.989, 651.706, -30.375, -9.739)","(137.692, 646.342, -4.604, -37.698)","(132.242, 597.433, 10.795, -56.019)","(130.534, 555.145, 2.027, -27.987)","(123.425, 510.848, 2.533, -44.493)","(117.513, 470.179, 6.663, -30.838)","(106.585, 431.044, -10.548, -45.097)","(96.39, 399.534, -21.646, -30.771)","(81.167, 382.279, -28.243, 2.68)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
48,"(526.873, 325.954, 38.518, -5.414)","(573.49, 325.997, 42.247, 7.745)","(610.856, 321.918, 36.647, -11.686)","(642.658, 312.027, 39.938, -13.785)","(671.181, 300.117, 29.131, -6.899)","(699.483, 287.721, 31.744, -9.075)","(726.82, 275.038, 38.917, 3.358)","(751.276, 266.433, 19.978, -12.127)","(774.256, 262.018, 31.126, -1.197)","(793.282, 253.508, 6.291, -12.838)","(803.968, 244.354, 8.017, -20.945)","(812.55, 234.619, -3.885, -1.347)","(816.864, 230.409, 14.72, 11.834)","(812.627, 224.692, -1.883, 4.875)","(811.329, 220.593, -13.629, -14.952)","(807.104, 212.173, -13.283, 4.632)","(818.96, 187.482, -2.996, -22.167)","(812.735, 153.598, -15.925, -43.736)","(806.823, 124.33, -19.579, -13.779)","(802.677, 94.948, -8.907, -36.008)","(778.157, 88.225, -20.201, -2.104)","(740.56, 89.673, -30.883, 20.504)","(705.661, 89.024, -60.668, 0.098)","(668.341, 89.118, -36.91, 6.527)","(630.809, 86.56, -37.485, -7.847)","(591.209, 79.109, -37.5, -11.395)","(546.556, 86.525, -50.416, 1.768)","(509.277, 90.572, -28.54, 8.569)","(468.721, 93.474, -40.024, 19.706)","(429.667, 97.759, -44.231, 1.858)","(390.457, 98.974, -39.269, -8.267)","(349.364, 98.321, -36.703, -12.559)","(307.986, 97.834, -51.698, 7.736)","(272.337, 99.484, -54.519, 2.762)","(235.783, 97.342, -47.443, -15.358)","(208.366, 92.844, -53.565, 19.308)","(171.383, 97.407, -19.872, -1.516)","(134.207, 106.016, -10.842, 46.571)","(126.704, 151.642, -11.736, 36.795)","(123.199, 189.32, 4.201, 30.264)","(115.872, 228.358, -21.442, 51.488)","(110.024, 265.635, -5.505, 36.373)","(107.768, 302.439, -55.553, 36.353)",
49,"(598.082, 235.004, 24.676, -14.201)","(636.094, 232.11, 36.391, -8.941)","(670.401, 228.433, 17.433, 7.435)","(699.196, 222.402, 41.326, 15.884)","(723.16, 212.669, 10.794, -3.674)","(741.566, 204.576, 30.041, 4.053)","(765.674, 206.291, 26.957, 22.587)","(779.701, 176.613, 44.553, -52.157)","(773.881, 130.285, -30.242, -36.873)","(768.412, 103.85, -0.235, -5.874)","(767.443, 82.842, -19.578, -25.05)","(764.317, 73.795, 30.28, -17.904)","(748.289, 63.6, -37.381, -16.789)","(706.182, 70.001, -31.578, 19.371)","(666.53, 78.307, -50.549, 20.536)","(630.12, 78.923, -30.017, -16.997)","(587.098, 77.02, -46.558, 10.307)","(550.453, 82.697, -40.386, 12.134)","(515.579, 95.399, -51.512, 15.275)","(475.924, 101.791, -39.725, -5.611)","(438.469, 102.586, -42.28, -15.722)","(400.355, 102.238, -46.125, 10.33)","(357.964, 102.047, -38.624, -2.0)","(316.779, 100.617, -26.78, -11.023)","(279.425, 99.006, -26.518, -12.979)","(240.117, 98.421, -53.495, -18.94)","(198.263, 95.674, -39.291, 18.127)","(161.773, 87.81, -33.708, -25.263)","(126.696, 105.185, -4.078, 63.373)","(115.673, 160.136, -5.57, 52.109)","(108.446, 202.703, 0.026, 31.373)","(102.457, 245.745, -15.754, 53.233)","(100.569, 289.74, -3.299, 32.556)","(95.496, 331.247, -17.347, 57.068)","(81.565, 367.176, -29.627, 22.904)","(50.948, 377.861, -42.572, -2.68)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
50,"(732.141, 426.746, 31.966, 28.038)","(752.843, 462.653, 30.474, 32.13)","(773.422, 486.647, 28.125, 18.453)","(788.005, 509.86, 8.048, 24.149)","(804.898, 542.339, 16.907, 44.945)","(813.073, 580.682, -11.601, 74.569)","(810.219, 634.127, -8.504, 30.038)","(808.348, 665.992, -12.618, 10.734)","(784.043, 686.931, -17.825, -3.98)","(738.451, 688.695, -62.196, 6.629)","(697.337, 677.662, -35.81, -4.571)","(661.343, 659.694, -46.332, -30.182)","(625.549, 642.633, -43.33, -17.18)","(606.692, 636.01, -28.291, -0.279)","(601.444, 636.0, -38.3, -1.044)","(590.868, 636.01, -41.148, -3.367)","(574.918, 636.059, -59.636, 1.88)","(557.299, 636.041, -59.959, 0.955)","(542.987, 636.013, -58.814, -1.005)","(523.884, 636.26, -70.112, 4.76)","(496.739, 636.08, -50.207, 2.916)","(472.343, 636.396, -37.098, -16.08)","(472.343, 636.396, -37.098, -16.08)","(470.951, 636.61, -45.184, 0.251)","(469.375, 636.773, -31.612, 14.341)","(469.191, 636.408, -11.013, -21.887)","(469.191, 636.408, -11.013, -21.887)","(469.191, 636.408, -11.013, -21.887)","(469.191, 636.408, -11.013, -21.887)","(469.191, 636.408, -11.013, -21.887)","(469.191, 636.408, -11.013, -21.887)","(469.19, 636.03, 1.788, -1.555)","(469.162, 636.204, -0.135, 0.96)","(469.162, 636.204, -0.135, 0.96)","(467.578, 636.889, -9.698, 12.052)","(467.578, 636.889, -9.698, 12.052)","(464.297, 636.044, -41.916, -7.696)","(451.755, 636.045, -52.31, 1.223)","(420.321, 636.057, -44.041, -6.89)","(399.963, 636.064, -53.547, -5.428)","(382.943, 636.008, -59.756, -3.822)","(349.607, 636.126, -42.97, -1.918)","(325.543, 636.489, -65.992, 28.909)",
51,"(705.175, 294.382, 12.758, -27.888)","(727.107, 279.458, 34.082, -17.397)","(751.653, 263.793, 19.726, -32.178)","(770.124, 242.447, 25.744, -11.431)","(782.99, 219.83, 23.352, 4.866)","(795.802, 203.176, -1.762, -6.706)","(808.026, 163.99, 12.916, -45.743)","(800.413, 115.287, -11.488, -33.042)","(784.082, 85.658, -37.844, -17.272)","(745.023, 76.959, -48.368, 10.053)","(707.765, 85.659, -44.192, 7.674)","(677.01, 93.98, -28.954, 5.822)","(644.931, 99.327, -25.953, -2.576)","(604.366, 101.837, -44.266, 15.434)","(568.448, 109.967, -34.594, 2.862)","(535.614, 100.771, -58.076, 2.635)","(493.276, 97.001, -45.075, -10.84)","(449.854, 95.056, -29.953, -17.751)","(408.324, 92.121, -54.26, -12.646)","(371.174, 89.78, -21.356, -0.565)","(332.398, 90.311, -46.264, 10.382)","(295.177, 90.201, -22.003, -4.923)","(256.935, 89.691, -48.777, 10.807)","(221.47, 85.114, -39.66, -13.231)","(187.464, 84.964, -37.745, -4.463)","(150.514, 77.895, -32.384, 12.211)","(124.826, 108.061, -23.698, 31.513)","(116.012, 149.882, -13.777, 35.836)","(113.408, 195.38, -19.097, 53.789)","(108.133, 238.619, 6.897, 34.932)","(97.976, 282.791, -22.378, 33.654)","(85.135, 325.056, -25.631, 53.91)","(73.11, 358.529, -15.942, 40.065)","(27.642, 365.454, -66.784, -2.082)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
52,"(589.252, 530.421, 27.014, -12.878)","(629.922, 536.866, 25.277, 14.919)","(665.069, 539.31, 22.514, 3.424)","(690.848, 543.983, 19.789, 12.378)","(713.513, 545.091, 10.859, 14.948)","(738.498, 546.408, 25.409, -1.198)","(765.186, 549.758, 10.395, 27.343)","(776.608, 570.927, 28.402, 10.078)","(777.977, 613.683, -37.986, 64.407)","(764.157, 645.273, -14.106, 15.521)","(759.187, 648.831, -7.035, -5.296)","(752.059, 644.974, -7.927, -16.48)","(752.523, 639.87, 14.269, -11.827)","(751.822, 642.268, -8.97, -4.553)","(754.02, 646.517, -13.511, 25.876)","(750.464, 650.187, -14.455, 2.273)","(752.112, 647.578, -8.431, 3.01)","(757.717, 662.962, 18.501, 8.844)","(754.176, 664.408, -47.606, 7.005)","(710.896, 656.025, -19.01, 0.614)","(679.913, 661.45, -45.833, 16.232)","(636.782, 667.378, -59.092, 8.819)","(594.348, 659.179, -45.465, -1.233)","(553.345, 659.102, -37.887, -4.237)","(525.471, 653.864, -6.227, 3.489)","(499.017, 658.818, -38.718, 24.994)","(471.389, 674.625, -29.363, 7.848)","(433.132, 677.582, -31.126, 13.082)","(392.608, 670.385, -54.712, -5.887)","(353.167, 658.487, -44.078, -24.632)","(317.541, 649.004, -33.853, -16.077)","(284.863, 642.546, -23.496, -15.689)","(255.411, 640.323, -37.846, -7.75)","(226.502, 643.045, -30.174, 0.589)","(202.729, 654.426, -35.915, -19.247)","(184.512, 651.049, -42.617, 1.657)","(184.131, 651.038, -22.88, -0.646)","(184.131, 651.038, -22.88, -0.646)","(183.046, 651.002, -32.685, -0.004)","(179.758, 651.005, -53.191, 0.148)","(178.096, 651.011, -52.985, -1.426)","(153.601, 654.65, -47.013, 10.922)","(128.271, 628.627, -27.207, -55.123)",
53,"(425.902, 283.73, 20.837, -0.297)","(449.047, 281.164, 24.162, -7.025)","(472.658, 275.633, 29.656, -5.694)","(500.407, 269.269, 30.014, -1.616)","(525.643, 263.724, 23.673, -5.888)","(549.577, 256.902, 27.91, -6.02)","(576.719, 249.538, 30.955, -5.497)","(603.121, 241.165, 24.714, -9.478)","(624.45, 233.957, 24.87, -8.355)","(654.526, 228.603, 32.445, -7.421)","(680.726, 222.011, 29.896, -9.85)","(705.454, 206.966, 28.757, 5.082)","(735.339, 202.704, 20.466, -10.038)","(754.921, 210.249, 21.537, 17.314)","(771.551, 219.81, 17.19, -3.124)","(782.725, 213.763, 3.037, -1.298)","(791.367, 195.933, 9.485, -21.239)","(789.23, 171.723, -5.591, -16.262)","(783.109, 155.039, -1.083, -24.476)","(776.995, 134.38, -0.117, -9.303)","(764.658, 127.488, -4.385, -1.753)","(767.309, 124.703, 11.194, -11.243)","(773.756, 113.369, 6.6, -7.462)","(773.217, 100.793, -4.728, -16.208)","(765.914, 87.47, -8.785, -6.548)","(765.393, 76.295, 6.273, -12.437)","(755.468, 68.794, -43.512, -21.451)","(711.021, 66.907, -40.481, 10.727)","(670.649, 64.429, -49.048, 3.256)","(634.103, 63.156, -42.302, 9.416)","(592.315, 62.391, -28.139, 0.435)","(552.729, 62.901, -44.709, -4.537)","(514.244, 62.406, -33.938, -11.178)","(479.387, 61.735, -42.615, 7.14)","(441.707, 61.473, -49.089, -7.764)","(408.717, 64.309, -27.431, 18.065)","(374.104, 66.12, -22.305, -1.501)","(341.402, 69.191, -39.41, -14.467)","(310.052, 73.269, -20.677, -13.01)","(275.519, 78.209, -21.731, 1.897)","(240.851, 78.109, -32.224, -13.193)","(206.071, 78.087, -43.036, 16.224)","(173.122, 77.139, -25.713, -16.473)",
54,"(352.376, 552.159, 20.941, 9.191)","(374.517, 558.42, 23.559, 5.997)","(395.173, 563.157, 19.735, 2.647)","(411.748, 565.544, 17.602, -2.02)","(433.155, 565.499, 21.018, -3.082)","(452.496, 563.911, 19.445, -3.438)","(472.457, 562.755, 15.814, -0.891)","(491.613, 563.361, 16.115, 4.459)","(509.85, 563.602, 8.946, 1.45)","(522.757, 561.812, 16.297, -0.423)","(535.865, 557.288, 14.037, -6.865)","(552.975, 551.605, 21.571, 0.661)","(573.816, 549.438, 25.161, -0.246)","(593.533, 550.29, 20.231, -0.358)","(610.111, 551.201, 15.053, -0.925)","(625.206, 553.247, 13.234, -1.59)","(640.529, 553.953, 19.494, -4.88)","(656.169, 555.41, 11.962, 1.594)","(672.287, 557.06, 17.133, 1.134)","(686.742, 558.44, 11.087, 1.951)","(700.199, 560.524, 13.266, 5.716)","(712.908, 562.877, 15.277, 3.477)","(724.696, 562.586, 6.966, -3.262)","(735.333, 562.546, 9.46, -0.735)","(745.019, 560.439, 9.697, -0.154)","(758.167, 556.399, 6.412, -2.449)","(768.066, 556.482, 16.584, -8.965)","(766.22, 586.639, -4.283, 42.306)","(761.336, 613.432, 0.894, 11.274)","(762.729, 630.525, -6.272, 1.114)","(771.221, 646.406, 21.145, 17.728)","(753.382, 655.742, -58.849, 4.954)","(715.195, 647.659, -27.3, -23.86)","(682.089, 638.702, -22.993, -9.021)","(664.146, 636.419, -17.011, 7.707)","(648.918, 636.151, -35.279, -11.104)","(633.738, 636.073, -27.53, 4.068)","(611.91, 636.115, -32.307, -5.857)","(591.595, 636.133, -38.907, -1.249)","(576.229, 636.199, -35.119, -2.2)","(552.984, 636.309, -25.532, 2.751)","(518.992, 636.349, -30.349, 10.342)","(494.338, 636.061, -28.378, -0.304)",
55,"(445.486, 553.449, 29.274, -5.914)","(472.747, 547.799, 22.53, -3.663)","(504.42, 541.446, 30.63, -4.232)","(534.541, 538.054, 30.888, -1.818)","(562.945, 537.824, 31.6, -0.753)","(592.793, 535.619, 28.452, -4.544)","(626.314, 533.793, 32.657, 9.2)","(656.604, 537.907, 25.1, -1.584)","(686.935, 538.434, 18.328, -7.057)","(710.698, 537.906, 14.745, -4.95)","(726.534, 540.516, 15.699, 4.957)","(735.797, 547.66, 12.315, 3.688)","(746.922, 553.496, 17.281, 0.72)","(757.644, 554.295, 28.109, -1.434)","(771.884, 557.777, 11.013, 26.807)","(778.54, 588.804, 8.033, 33.774)","(769.994, 610.88, -10.902, 16.182)","(756.374, 623.885, -27.191, 3.338)","(756.014, 623.863, 0.516, 5.56)","(756.009, 624.381, -1.051, 10.446)","(756.019, 625.152, 0.398, 13.297)","(757.294, 624.359, -1.853, -0.198)","(756.021, 627.448, -3.048, 8.503)","(756.35, 630.905, -0.056, 6.523)","(757.14, 641.03, -3.25, 8.685)","(753.14, 649.706, -4.519, 1.361)","(754.265, 652.215, 7.048, 7.39)","(759.188, 658.277, 2.604, 23.664)","(767.029, 666.819, -52.863, -6.805)","(716.847, 658.679, -57.253, -0.648)","(675.314, 642.09, -23.059, -0.734)","(653.653, 636.017, -50.981, -1.783)","(646.765, 636.071, -59.586, 0.402)","(638.371, 636.044, -53.116, 1.325)","(617.359, 636.049, -40.85, -1.634)","(602.562, 636.064, -52.15, 1.528)","(577.964, 636.221, -43.083, 8.741)","(559.049, 636.092, -37.682, 2.897)","(528.021, 636.309, -44.059, 8.363)","(491.31, 636.246, -35.804, -0.119)","(461.887, 636.221, -17.713, 5.481)","(437.842, 636.275, -27.676, 6.049)","(412.909, 636.092, -25.826, -18.085)",
