,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
52,"(491.736, 560.441, 24.417, -16.612)","(531.418, 557.819, 50.365, -5.733)","(568.757, 561.588, 51.4, 4.154)","(601.765, 571.549, 39.741, 19.643)","(624.847, 579.719, 12.236, 8.655)","(632.306, 583.886, 3.758, -1.324)","(634.722, 584.0, 6.822, 0.975)","(637.546, 583.962, 6.877, 0.818)","(639.169, 583.762, 11.058, -12.302)","(650.945, 568.574, 4.672, -40.419)","(670.789, 552.752, 12.117, 5.441)","(693.798, 545.041, 27.643, -21.181)","(713.889, 542.814, 21.886, 6.76)","(736.355, 548.939, 19.65, 5.842)","(762.386, 549.63, 29.121, -0.41)","(777.059, 563.006, 35.602, 8.144)","(787.49, 596.984, 2.935, 26.715)","(796.342, 623.853, 14.124, 11.148)","(803.873, 651.922, -13.929, 42.468)","(774.853, 654.907, -61.932, -13.344)","(722.637, 652.854, -47.516, 16.267)","(682.036, 656.278, -40.171, -1.499)","(643.017, 657.492, -37.554, -12.88)","(608.272, 660.736, -43.301, -7.346)","(574.847, 663.009, -38.754, -7.746)","(538.96, 666.434, -41.058, 7.395)","(501.869, 669.352, -48.337, 17.753)","(465.896, 670.464, -50.008, -14.368)","(430.883, 670.932, -28.897, -4.594)","(395.299, 671.227, -52.018, 10.046)","(359.969, 671.648, -18.821, 18.889)","(325.354, 673.679, -46.666, 9.012)","(292.613, 676.501, -33.116, -4.451)","(261.833, 675.094, -43.596, 2.178)","(230.512, 674.332, -25.465, 1.58)","(197.744, 674.668, -43.751, 9.374)","(164.701, 669.666, -57.621, 6.619)","(132.476, 646.255, -9.481, -48.543)","(116.503, 603.52, -32.709, -67.793)","(110.978, 565.444, 12.173, -24.744)","(97.156, 530.853, 8.729, 15.322)","(89.973, 495.46, 3.023, -51.609)","(84.312, 456.396, 37.067, -4.153)","(75.194, 423.487, 33.444, -49.652)","(63.122, 392.744, -9.845, -3.997)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
53,"(412.011, 224.602, 27.485, -3.634)","(446.31, 222.043, 33.413, -0.304)","(477.804, 218.254, 35.793, -9.047)","(513.089, 215.838, 39.763, -10.399)","(548.472, 206.933, 28.746, -3.012)","(580.48, 203.706, 39.697, 2.014)","(620.366, 201.936, 38.658, 1.43)","(645.834, 194.388, 25.235, -3.75)","(674.477, 200.349, 32.463, 8.83)","(701.903, 205.73, 27.659, -11.41)","(731.962, 195.037, 20.815, -27.735)","(745.409, 177.387, 9.011, -14.316)","(746.754, 168.844, 0.376, -6.042)","(748.567, 166.012, -6.331, -7.7)","(744.823, 167.576, -0.999, 5.899)","(752.295, 169.568, 11.411, 1.336)","(761.314, 169.768, 11.608, 9.278)","(772.041, 172.421, 9.179, -7.043)","(779.207, 162.422, 9.446, -15.474)","(787.838, 170.363, 5.463, 9.473)","(796.701, 178.379, -10.24, 10.652)","(799.3, 154.203, 3.421, -31.019)","(798.718, 114.748, -16.699, -41.271)","(783.678, 85.383, -18.071, -15.205)","(745.948, 72.401, -44.268, -20.769)","(704.227, 68.364, -28.391, 3.87)","(662.871, 72.277, -25.807, 4.655)","(627.498, 74.848, -17.754, -3.735)","(593.191, 71.938, -21.473, -4.454)","(554.554, 69.541, -25.434, -6.676)","(515.814, 69.798, -50.325, 12.657)","(476.749, 71.287, -32.694, 12.119)","(436.943, 69.17, -46.057, 6.667)","(398.386, 68.26, -35.449, 5.736)","(358.534, 69.932, -37.718, -2.649)","(319.684, 70.483, -29.11, 12.31)","(278.548, 73.753, -19.528, 16.618)","(242.438, 75.691, -20.392, 1.096)","(204.915, 80.151, -50.597, -15.804)","(166.623, 79.013, -57.327, -26.293)","(130.176, 96.928, -16.107, 11.595)","(107.508, 134.616, 4.383, 60.626)","(102.643, 170.45, -28.342, -8.991)","(87.232, 209.419, -16.317, 77.076)","(83.66, 248.267, 21.485, 18.587)","(77.815, 278.447, -41.894, -19.59)","(78.829, 315.618, 30.831, 40.904)","(67.967, 341.765, -42.318, 65.286)","(24.475, 362.003, -84.878, 7.314)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
54,"(560.024, 222.476, 38.757, -9.136)","(588.664, 210.966, 22.867, -9.113)","(612.189, 207.18, 18.65, -14.145)","(637.294, 198.911, 27.343, -9.511)","(665.748, 185.254, 24.064, -16.763)","(690.439, 168.857, 21.587, -10.711)","(695.067, 166.095, 15.104, -12.522)","(695.067, 166.095, 15.104, -12.522)","(695.887, 166.046, 49.194, -2.924)","(695.887, 166.046, 49.194, -2.924)","(695.887, 166.046, 49.194, -2.924)","(695.887, 166.046, 49.194, -2.924)","(695.887, 166.046, 49.194, -2.924)","(695.887, 166.046, 49.194, -2.924)","(695.887, 166.046, 49.194, -2.924)","(722.029, 167.223, 19.616, -0.778)","(733.904, 166.047, 3.56, -3.285)","(736.207, 166.018, 17.837, 0.647)","(736.207, 166.018, 17.837, 0.647)","(738.402, 171.124, 5.973, 9.599)","(746.937, 174.888, 9.61, 5.273)","(755.3, 177.491, 10.312, 8.144)","(768.528, 190.227, 22.806, 12.488)","(774.75, 172.394, 2.999, -28.302)","(779.751, 133.387, 13.969, -53.473)","(790.117, 95.748, -39.761, 1.659)","(764.873, 82.003, -39.186, -21.026)","(732.017, 70.45, -49.306, -13.0)","(690.673, 73.403, -45.196, 14.084)","(657.799, 76.186, -31.654, 8.049)","(628.06, 82.147, -35.444, -12.516)","(596.779, 86.149, -19.479, 10.776)","(564.119, 85.977, -16.446, 12.421)","(529.476, 83.267, -24.594, -9.625)","(493.801, 82.77, -32.104, -1.741)","(457.458, 81.752, -31.233, 4.095)","(421.687, 80.672, -31.342, -4.629)","(385.743, 80.831, -42.911, 8.114)","(350.499, 80.372, -27.791, 12.602)","(312.309, 80.21, -44.383, 43.31)","(269.266, 76.321, -77.292, 28.657)","(238.826, 78.41, -81.067, 50.914)","(205.714, 82.252, -11.278, -41.348)","(164.148, 78.005, 1.066, -14.383)","(131.719, 95.365, 2.581, 4.071)","(113.228, 136.995, -35.662, 5.411)","(107.101, 175.758, -15.018, 8.022)","(97.834, 209.592, -23.825, -5.31)","(97.021, 253.531, 42.397, 1.625)","(82.273, 286.303, 4.664, 13.201)","(76.955, 321.55, 6.606, 76.256)","(73.006, 346.066, 14.828, 23.425)","(57.573, 363.328, 1.067, -39.529)",
55,"(657.412, 286.14, 20.643, -2.201)","(680.498, 294.096, 29.124, -1.698)","(705.608, 291.691, 20.002, -7.936)","(726.011, 285.661, 16.701, -6.948)","(742.832, 278.962, 20.426, -8.623)","(761.92, 266.428, 17.289, -16.786)","(780.288, 247.773, 18.839, -19.285)","(794.232, 224.776, 12.63, -24.541)","(815.211, 195.902, 10.088, -23.991)","(830.602, 177.441, 5.042, -25.195)","(834.369, 166.15, 4.689, -21.003)","(834.518, 166.01, 8.931, -8.456)","(834.518, 166.01, 8.931, -8.456)","(834.518, 166.01, 8.931, -8.456)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(835.227, 166.002, 3.874, -4.02)","(833.125, 166.348, -18.838, 18.38)","(822.567, 161.618, -47.85, -70.155)","(805.035, 132.591, 5.62, -32.01)","(790.228, 100.057, 11.459, 27.727)","(750.809, 102.497, -81.528, 43.184)","(716.714, 102.2, -69.353, -51.36)","(680.171, 100.978, -5.068, -22.143)","(650.953, 97.759, -7.513, -2.69)","(615.551, 101.938, -2.728, -44.897)","(582.715, 97.795, -42.334, -22.296)","(550.894, 87.957, -68.997, 28.504)","(508.216, 80.484, 9.552, 8.171)","(472.947, 82.82, 9.951, -35.963)","(441.518, 81.489, -24.826, -50.691)",
56,"(435.952, 565.112, 25.912, 2.032)","(459.901, 562.925, 21.711, -3.1)","(483.269, 560.11, 26.991, 0.355)","(509.27, 561.0, 25.092, 0.642)","(535.504, 562.894, 24.749, -0.092)","(557.947, 564.997, 22.682, 4.796)","(579.223, 573.003, 15.524, 6.955)","(591.697, 581.879, 12.94, 8.109)","(594.925, 583.971, 11.057, 4.983)","(597.605, 583.999, 19.037, 0.908)","(603.979, 583.468, 14.538, -2.247)","(607.299, 583.998, 19.14, 7.812)","(607.809, 583.977, 16.87, -0.323)","(616.439, 583.852, 12.204, -2.946)","(629.677, 578.274, 11.796, -8.22)","(640.772, 572.347, 12.604, -10.626)","(653.016, 564.703, 11.152, -6.245)","(661.715, 558.931, 10.285, -5.933)","(672.005, 557.678, 12.339, -7.441)","(683.615, 556.233, 9.731, -0.838)","(694.005, 557.716, 10.983, -2.427)","(702.588, 556.984, 4.119, -3.548)","(708.078, 555.644, 1.934, 1.039)","(714.127, 559.721, 5.069, 2.687)","(721.418, 563.165, 4.329, 5.232)","(726.293, 565.853, 2.785, 3.691)","(730.132, 563.112, 3.843, -6.838)","(744.459, 556.708, 25.978, -2.371)","(765.035, 549.773, 21.598, -3.087)","(768.725, 573.722, 11.503, 37.834)","(778.197, 605.29, -1.598, 46.247)","(775.749, 638.18, 3.373, 11.092)","(770.245, 650.152, -9.555, -1.85)","(771.215, 653.59, 3.489, 0.115)","(751.421, 654.151, -47.023, -1.935)","(716.161, 637.891, -36.202, -15.586)","(712.209, 636.032, -34.63, -0.805)","(712.209, 636.032, -34.63, -0.805)","(712.209, 636.032, -34.63, -0.805)","(712.209, 636.032, -34.63, -0.805)","(696.354, 636.159, -47.486, 9.403)","(676.62, 636.389, -64.419, -25.907)","(660.401, 636.925, -84.43, -15.173)","(640.392, 636.589, -71.962, 30.346)","(620.988, 636.501, -89.436, 22.578)","(590.574, 636.584, 7.702, 10.199)","(559.205, 638.369, 17.098, 7.358)","(524.337, 638.878, 14.627, -16.88)","(488.583, 647.649, -85.837, -11.664)","(453.024, 649.965, -26.742, 25.158)","(413.937, 659.657, -66.235, 26.606)","(370.297, 662.562, -65.167, 10.981)","(331.656, 669.986, -38.271, -16.529)",
57,"(508.494, 436.57, 13.882, 16.503)","(528.641, 447.435, 23.247, 6.604)","(550.711, 457.042, 19.017, 10.226)","(572.24, 465.629, 20.273, 9.654)","(595.631, 476.541, 21.333, 11.687)","(619.573, 488.465, 22.372, 3.245)","(649.843, 496.834, 37.605, 14.124)","(675.996, 504.988, 31.633, 12.598)","(704.783, 518.491, 33.451, 14.884)","(730.51, 527.002, 38.833, 7.357)","(754.616, 532.229, 35.284, 6.979)","(770.907, 544.124, 37.349, 7.412)","(784.72, 570.687, 21.777, 28.681)","(788.95, 607.299, 6.241, 52.285)","(777.903, 634.154, -10.775, 11.118)","(766.4, 655.292, -11.867, 17.058)","(756.692, 665.509, -13.976, 3.871)","(750.704, 665.828, 15.424, 5.614)","(753.284, 663.702, 5.164, 16.972)","(763.09, 676.471, 1.618, 9.89)","(771.042, 681.516, 5.349, 2.326)","(766.124, 683.333, -32.783, 4.654)","(732.013, 683.059, -30.74, -4.239)","(702.006, 678.852, -22.909, -5.682)","(676.068, 673.032, -27.138, -2.57)","(648.316, 668.119, -27.879, -2.621)","(618.478, 664.318, -32.926, -4.761)","(589.487, 662.209, -26.207, -3.527)","(554.137, 660.833, -57.087, 14.703)","(512.896, 660.928, -37.269, 9.309)","(477.38, 662.244, -21.781, 14.291)","(440.995, 663.008, -30.206, -1.029)","(404.587, 661.369, -27.329, 0.542)","(367.466, 659.423, -48.442, 0.604)","(330.119, 658.79, -28.478, -4.82)","(295.213, 661.01, -31.169, 5.772)","(261.374, 662.108, -30.161, 6.427)","(227.415, 664.887, -37.977, 1.661)","(193.093, 665.942, -37.121, -2.279)","(155.467, 663.038, -56.795, -10.593)","(131.13, 633.075, 4.045, 3.727)","(117.234, 589.146, 39.43, 11.457)","(106.572, 551.996, 8.691, 1.935)","(101.656, 516.187, 11.704, -7.861)","(91.923, 480.716, -55.711, -63.198)","(84.16, 453.601, -31.919, -51.273)","(92.754, 426.349, 1.371, 14.933)","(90.648, 403.583, 21.385, -41.005)","(84.78, 387.827, -51.041, -46.268)","(66.632, 374.898, 33.252, -15.16)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
58,"(535.68, 356.106, 23.068, 6.822)","(560.31, 361.111, 23.795, 3.55)","(582.287, 370.453, 20.268, 6.599)","(600.706, 379.166, 19.095, 10.473)","(616.9, 385.734, 20.253, 5.864)","(634.429, 391.614, 18.614, 4.942)","(649.87, 395.892, 16.357, -0.089)","(665.103, 399.478, 20.657, 6.104)","(678.795, 405.719, 9.011, 2.16)","(691.089, 411.504, 14.541, 2.951)","(705.252, 416.679, 14.608, 7.984)","(718.533, 421.286, 15.063, 6.397)","(730.245, 426.344, 12.548, 2.357)","(740.339, 432.364, 13.645, 6.18)","(749.978, 438.303, 5.283, 7.962)","(758.212, 443.087, 6.208, 5.748)","(766.1, 447.879, 10.253, 7.45)","(774.662, 452.414, 8.954, 2.048)","(781.537, 456.716, 5.053, 7.345)","(788.076, 465.195, 6.933, 9.696)","(793.849, 473.143, 1.442, 7.629)","(796.435, 476.946, 2.998, 1.732)","(800.188, 482.166, 6.071, 4.349)","(805.973, 489.042, 6.245, 6.305)","(812.623, 493.532, 8.143, 4.465)","(816.661, 492.989, 6.389, -2.145)","(815.979, 493.493, 0.513, 4.29)","(812.252, 495.406, -3.595, 1.735)","(811.806, 498.247, -1.827, 2.109)","(811.196, 499.606, -5.238, 1.254)","(805.096, 514.851, -8.44, 15.983)","(799.328, 529.213, -20.9, 14.817)","(801.645, 547.424, 3.248, 9.764)","(800.111, 561.835, 3.525, 5.396)","(794.552, 580.784, -8.095, 37.137)","(787.752, 612.949, 4.889, 19.352)","(791.36, 644.831, -10.577, 22.773)","(765.148, 653.94, -47.678, 11.525)","(730.281, 659.201, -23.024, 3.677)","(692.041, 669.973, -42.515, 23.704)","(643.974, 678.467, -35.107, 11.503)","(597.467, 674.472, -46.175, 24.916)","(555.052, 668.531, -83.749, 22.819)","(514.917, 671.681, -72.873, 55.087)","(467.234, 674.582, -98.462, 43.662)","(414.726, 673.336, 4.175, 29.247)","(364.53, 669.499, -14.335, -38.845)","(319.177, 676.809, -26.485, 18.921)","(278.682, 672.033, -92.178, 48.294)","(232.294, 671.233, -79.843, -15.967)","(195.22, 672.465, -4.137, 39.289)","(158.385, 665.912, -20.688, 50.475)","(127.736, 636.309, -56.812, -58.574)",
59,"(732.33, 308.314, 25.456, -1.62)","(752.257, 304.608, 12.97, -8.849)","(767.725, 297.592, 17.157, -5.908)","(782.078, 288.906, 15.592, -11.537)","(795.844, 278.943, 13.54, -13.157)","(808.246, 267.504, 12.19, -8.824)","(817.961, 256.782, 5.679, -10.987)","(824.754, 249.699, 5.566, -3.106)","(826.981, 245.366, 2.932, -6.1)","(825.675, 242.413, -4.356, -1.52)","(824.872, 239.584, 2.703, -5.481)","(824.532, 238.074, -2.154, 0.479)","(822.851, 238.059, -1.799, 1.33)","(821.41, 236.834, 1.79, -7.194)","(821.325, 235.595, -2.846, -4.528)","(819.074, 235.025, -1.476, -5.331)","(819.126, 231.382, -0.948, 3.95)","(818.684, 230.883, -4.241, 2.642)","(816.66, 223.953, -4.307, -3.218)","(814.403, 218.057, 1.787, -7.17)","(811.551, 215.497, -0.948, 3.517)","(803.658, 213.971, -8.757, -11.793)","(807.586, 197.187, 3.561, -22.464)","(809.21, 182.648, -2.092, -17.923)","(804.746, 170.821, -8.018, -19.989)","(796.807, 146.284, -8.963, -33.901)","(794.45, 117.866, 2.098, -30.451)","(790.667, 93.464, -14.333, -14.715)","(779.459, 78.975, -12.707, -15.56)","(762.36, 66.362, -25.158, -11.79)","(716.634, 68.895, -50.438, 19.922)","(672.187, 75.613, -33.566, 1.17)","(635.447, 80.289, -49.376, -3.011)","(599.881, 84.642, -26.204, -13.768)","(565.948, 84.597, -26.563, -8.495)","(530.455, 81.883, -35.847, -14.932)","(494.815, 80.903, -18.204, 12.788)","(459.643, 78.924, -47.125, -1.818)","(423.547, 79.385, -39.098, 2.558)","(388.22, 80.101, -42.989, 9.568)","(351.659, 80.221, -51.117, 14.962)","(314.325, 78.04, -89.101, 9.214)","(276.46, 77.385, -67.391, -44.761)","(234.989, 74.846, -44.511, 8.69)","(198.492, 81.554, -53.673, 30.049)","(156.315, 78.567, -7.808, 26.036)","(124.257, 109.306, -40.626, 74.923)","(106.206, 144.383, 30.471, 65.249)","(95.785, 181.223, -8.697, 19.786)","(95.002, 220.212, 37.241, 27.397)","(92.724, 252.921, 34.589, 31.687)","(87.396, 293.539, -0.432, 83.088)","(79.74, 333.085, -47.981, 78.074)",
60,"(635.929, 418.542, 12.136, 25.002)","(653.224, 439.934, 29.289, 24.558)","(679.289, 459.397, 25.242, 11.551)","(703.912, 475.7, 26.74, 18.384)","(726.303, 492.777, 6.886, 10.114)","(745.032, 506.657, 18.768, 2.298)","(765.99, 507.866, 16.312, 13.177)","(781.158, 520.071, 8.968, 18.459)","(792.386, 540.403, 12.346, 31.129)","(797.974, 564.489, 2.905, 33.709)","(805.478, 594.142, 9.868, 16.391)","(816.498, 620.474, 6.71, 32.872)","(822.641, 648.326, 4.169, 24.199)","(818.387, 675.793, -7.061, 22.034)","(812.724, 686.385, 0.339, 6.879)","(810.835, 687.069, -7.506, -3.315)","(812.629, 689.477, 6.343, -3.836)","(813.647, 689.261, 4.645, -5.479)","(814.174, 682.174, -7.04, 1.391)","(812.715, 681.623, -2.497, -5.115)","(812.15, 679.886, -2.922, -3.207)","(809.577, 678.85, -5.063, 3.456)","(794.873, 687.677, -19.422, 8.816)","(769.783, 692.184, -36.875, 2.419)","(736.344, 690.698, -36.67, -8.609)","(702.114, 683.819, -28.145, -3.84)","(675.675, 681.127, -26.635, -3.497)","(652.937, 680.5, -21.832, 1.519)","(629.031, 679.481, -25.07, 0.521)","(600.879, 677.97, -27.39, -1.104)","(567.089, 675.041, -45.952, -13.194)","(525.177, 673.284, -54.881, 4.856)","(483.569, 669.683, -43.558, -9.768)","(445.213, 667.402, -26.889, -14.486)","(405.546, 665.584, -28.61, 10.714)","(366.365, 664.754, -49.064, 0.718)","(325.915, 666.162, -47.03, 9.267)","(287.816, 663.608, -33.386, 16.442)","(249.109, 665.873, -50.348, 2.532)","(209.798, 666.845, -35.307, 3.079)","(174.396, 664.715, -30.902, -8.633)","(139.399, 651.808, -20.34, -22.804)","(122.551, 611.751, 16.154, -40.222)","(100.583, 568.492, 22.107, -6.274)","(84.667, 532.137, -63.027, -60.879)","(80.895, 491.326, 11.511, -62.806)","(68.507, 464.231, 15.482, -41.063)","(53.721, 435.804, -35.813, -5.905)","(54.629, 423.879, 12.342, -18.116)","(51.648, 390.225, 25.99, -57.072)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
61,"(609.816, 541.307, 13.376, 10.048)","(627.815, 548.175, 20.362, -1.121)","(651.51, 546.853, 24.524, -5.579)","(679.985, 549.869, 36.387, 10.301)","(707.136, 560.796, 24.47, 13.643)","(720.751, 574.175, -2.3, 14.415)","(714.512, 583.98, -10.953, 11.918)","(714.512, 583.98, -10.953, 11.918)","(714.512, 583.98, -10.953, 11.918)","(714.512, 583.98, -10.953, 11.918)","(714.512, 583.98, -10.953, 11.918)","(714.512, 583.98, -10.953, 11.918)","(714.512, 583.98, -10.953, 11.918)","(715.841, 583.983, 15.43, 0.519)","(725.249, 577.873, 8.661, -18.088)","(736.647, 566.794, 3.465, -15.026)","(747.8, 562.338, 17.255, -3.245)","(757.205, 560.299, 6.384, -0.197)","(770.33, 561.735, 13.84, -2.332)","(778.378, 579.349, 5.012, 26.106)","(782.149, 603.952, 0.586, 22.753)","(783.283, 633.933, -13.552, 35.375)","(772.377, 649.303, -5.438, 5.254)","(765.08, 659.258, -4.642, 0.063)","(758.29, 658.987, -6.309, -4.149)","(764.462, 672.687, 6.448, 4.199)","(763.99, 669.424, -4.06, -5.93)","(755.034, 663.598, -5.213, -1.554)","(756.695, 669.936, 15.218, 15.522)","(768.916, 677.293, 5.27, -4.317)","(763.918, 685.09, 5.208, 7.796)","(772.859, 677.193, -5.272, 8.942)","(736.316, 683.036, -37.952, 4.337)","(698.416, 685.166, -48.837, 6.858)","(657.403, 682.764, -56.946, 9.657)","(613.699, 678.127, -25.541, 8.122)","(573.884, 672.373, -33.922, -10.988)","(536.224, 666.8, -42.097, -12.026)","(494.191, 663.928, -48.067, -13.337)","(454.576, 662.412, -24.14, -14.377)","(414.344, 662.808, -43.413, 9.375)","(374.346, 662.688, -25.086, -12.178)","(330.94, 657.428, -62.224, -27.636)","(288.751, 656.489, -101.337, 58.74)","(242.717, 661.149, -57.907, -3.628)","(204.752, 662.807, 2.331, 54.292)","(169.257, 661.06, -8.752, -28.149)","(138.237, 644.274, 13.789, -62.349)","(131.272, 604.292, -55.995, -9.965)","(117.395, 560.043, -63.629, -74.007)","(103.656, 522.955, 36.84, -92.632)","(94.327, 481.332, 16.502, -22.623)","(91.534, 445.644, 12.858, -68.813)",
62,"(495.753, 172.118, 21.185, -20.365)","(501.765, 166.095, 18.361, -19.297)","(501.765, 166.095, 18.361, -19.297)","(501.765, 166.095, 18.361, -19.297)","(501.765, 166.095, 18.361, -19.297)","(501.765, 166.095, 18.361, -19.297)","(502.852, 166.013, 65.221, -4.901)","(502.852, 166.013, 65.221, -4.901)","(502.852, 166.013, 65.221, -4.901)","(502.852, 166.013, 65.221, -4.901)","(503.065, 166.023, 12.735, 0.572)","(519.25, 168.859, 14.123, 7.065)","(537.301, 176.564, 17.353, 11.042)","(558.956, 186.942, 21.837, 6.936)","(580.999, 194.493, 24.79, 8.324)","(601.985, 199.948, 18.126, 5.538)","(622.033, 204.64, 16.092, 2.612)","(639.775, 207.041, 19.942, 2.298)","(657.609, 207.361, 15.671, -2.092)","(674.634, 209.228, 17.536, 6.237)","(690.763, 211.219, 18.376, -0.021)","(706.229, 213.516, 4.723, 1.883)","(717.199, 215.525, 19.251, -2.537)","(732.491, 214.229, 12.732, -2.803)","(748.141, 212.696, 12.872, 2.324)","(760.602, 212.684, 7.075, -0.465)","(769.381, 210.741, 9.163, -5.031)","(774.004, 202.316, 7.464, -11.904)","(785.045, 195.312, 7.683, 1.955)","(795.701, 186.074, 13.16, -16.43)","(799.347, 155.085, -5.163, -32.183)","(793.368, 123.001, 11.743, -41.653)","(788.008, 97.669, -33.363, 4.695)","(767.242, 101.379, -46.184, 3.256)","(730.032, 113.966, -52.783, 12.047)","(714.806, 113.788, -37.705, -4.388)","(690.494, 113.501, -45.561, 2.957)","(665.237, 113.877, -46.83, -4.382)","(651.074, 113.997, -49.513, 0.624)","(634.717, 113.996, -34.105, 1.79)","(614.17, 113.913, -43.4, -2.742)","(599.826, 113.854, -63.936, -2.125)","(564.105, 113.195, -15.23, -22.943)","(521.901, 96.28, 3.052, 40.299)","(480.84, 86.881, 17.581, -4.088)","(441.773, 90.937, 14.526, -16.126)","(404.49, 92.078, -44.558, 38.021)","(363.621, 90.651, -44.6, -26.539)","(327.125, 88.108, -22.146, 36.862)","(283.494, 81.987, -60.554, 7.294)","(240.924, 77.144, -15.098, -22.343)","(197.324, 78.46, -35.851, -53.601)","(155.526, 75.987, -16.396, -4.066)",
63,"(524.197, 500.036, 31.821, -2.18)","(553.453, 502.8, 26.601, 2.665)","(585.724, 508.367, 34.879, 3.105)","(617.384, 512.944, 33.482, 6.746)","(643.598, 522.588, 28.469, 11.231)","(672.485, 533.556, 29.423, -0.711)","(699.3, 539.953, 27.596, -1.184)","(730.57, 537.19, 27.917, 4.241)","(752.059, 534.11, 13.865, -8.646)","(771.726, 534.291, 19.284, 0.553)","(778.069, 551.889, 24.442, 25.864)","(790.177, 582.835, 4.093, 26.107)","(791.637, 621.896, -6.154, 37.981)","(786.661, 658.966, -25.708, 33.153)","(749.837, 683.092, -38.724, 16.264)","(719.547, 689.285, -29.388, -2.294)","(683.854, 684.404, -38.378, -6.641)","(651.929, 684.504, -33.521, 1.79)","(612.78, 687.326, -38.927, 4.945)","(575.892, 689.796, -32.604, 1.696)","(541.123, 690.101, -35.797, 2.104)","(507.437, 690.507, -32.466, 2.072)","(473.779, 690.214, -31.671, 1.895)","(442.2, 689.545, -31.263, 2.679)","(414.172, 688.919, -25.137, -0.259)","(380.669, 691.443, -32.263, -2.626)","(346.424, 693.11, -34.42, -2.923)","(316.051, 694.781, -29.71, 2.903)","(292.392, 693.778, -22.729, -4.071)","(273.225, 688.818, -17.404, -2.734)","(249.611, 685.416, -26.751, 2.192)","(223.568, 684.953, -27.658, 0.863)","(184.698, 684.292, -35.238, -6.188)","(139.459, 667.075, -53.561, -39.248)","(107.502, 631.751, -25.201, -39.857)","(83.477, 596.099, -32.05, -25.025)","(66.164, 559.858, -6.315, -49.427)","(51.32, 522.587, -21.511, -26.84)","(46.069, 499.15, 1.348, -25.525)","(46.016, 496.476, -5.696, -46.594)","(46.08, 494.913, 3.405, -39.328)","(46.061, 490.273, 2.659, -29.576)","(46.093, 483.546, -0.421, -42.601)","(47.199, 460.508, 0.887, -39.235)","(46.684, 440.161, 2.932, -7.181)","(53.062, 427.18, -3.489, 22.224)","(57.996, 401.435, -33.849, -44.613)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)",
