,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
46,"(474.497, 470.515, 59.496, 29.482)","(512.033, 482.968, 26.845, 17.25)","(548.288, 492.349, 28.89, -6.905)","(587.321, 504.286, 23.413, 2.373)","(622.226, 516.003, 48.588, 4.56)","(661.429, 517.024, 36.067, -8.358)","(690.92, 519.97, 36.557, -1.187)","(717.704, 525.612, 32.588, -13.332)","(740.343, 531.855, -12.568, 2.782)","(764.416, 541.568, 28.298, 16.509)","(765.43, 571.097, -29.955, 50.916)","(766.85, 617.473, -13.062, 21.112)","(772.618, 645.958, 37.526, 23.366)","(759.757, 663.776, -53.256, -5.901)","(708.791, 664.676, -33.306, -3.865)","(663.852, 656.288, -27.174, -11.452)","(632.53, 661.308, -36.334, 23.591)","(600.108, 669.111, -52.45, -1.724)","(553.025, 662.463, -54.89, -4.259)","(518.099, 657.129, -43.208, 12.576)","(462.951, 651.953, -41.671, -19.905)","(430.619, 641.553, -18.768, -24.693)","(412.832, 636.057, -41.112, -1.707)","(412.19, 636.08, -38.486, 1.388)","(404.885, 636.008, -61.309, 0.276)","(401.243, 636.008, -63.167, -1.675)","(399.728, 636.061, -44.709, 2.278)","(392.806, 636.007, -59.742, -1.814)","(375.114, 636.048, -74.859, -1.569)","(340.371, 636.085, -59.743, 4.213)","(305.223, 636.394, -44.376, 2.817)","(268.437, 637.367, -28.355, 16.354)","(232.788, 644.059, -35.793, 4.273)","(203.238, 655.232, -40.499, -0.591)","(170.832, 651.135, -19.774, -2.356)","(133.768, 646.658, -21.95, -48.264)","(118.814, 605.063, -16.128, -37.231)"
47,"(346.071, 403.199, 53.052, 13.414)","(389.697, 409.999, 48.699, 10.067)","(426.489, 417.253, 37.064, 9.914)","(466.106, 424.148, 23.222, 1.315)","(504.911, 431.575, 36.568, -11.094)","(540.241, 441.067, 38.259, -5.959)","(572.061, 447.963, 22.245, 15.226)","(606.533, 456.44, 50.095, 9.273)","(640.84, 468.111, 29.332, 29.049)","(673.959, 479.966, 26.286, 18.084)","(701.862, 486.359, 28.235, 10.042)","(725.477, 491.942, 4.377, 3.754)","(744.956, 502.394, 20.59, -0.682)","(770.184, 513.934, 26.704, 13.23)","(788.173, 531.329, 12.491, 33.167)","(792.737, 569.487, 19.491, 48.536)","(797.059, 611.843, -9.827, 22.669)","(794.938, 637.406, 1.81, 3.738)","(775.752, 651.497, -39.389, -11.488)","(743.534, 661.288, -39.554, 0.186)","(703.524, 674.434, -51.564, 13.67)","(667.48, 676.59, -42.133, 16.207)","(632.807, 681.805, -34.006, -4.357)","(592.736, 685.255, -18.195, -14.559)","(560.341, 685.775, -21.755, 6.571)","(522.855, 688.389, -39.72, 14.199)","(485.912, 687.58, -19.835, -10.738)","(447.735, 686.263, -42.518, -9.702)","(406.912, 684.554, -15.893, -10.02)","(370.666, 684.926, -29.878, 4.886)","(332.697, 683.647, -30.172, 5.402)","(294.553, 683.144, -44.006, -13.873)","(256.522, 681.45, -30.029, -7.884)","(222.726, 681.512, -35.438, -21.795)","(189.908, 683.286, -32.474, -8.471)","(156.139, 674.435, -61.726, -29.063)","(121.732, 643.838, -39.748, -36.487)"
48,"(301.189, 521.182, 51.599, -3.33)","(345.236, 524.104, 46.108, -4.16)","(385.938, 523.378, 33.258, 5.461)","(419.647, 522.667, 30.596, -7.771)","(454.9, 523.064, 46.437, 0.961)","(487.509, 523.585, 24.9, -13.259)","(519.845, 524.128, 38.816, -13.822)","(549.181, 523.222, 24.678, -7.096)","(575.157, 520.884, 40.333, 0.028)","(599.369, 519.048, 45.042, -12.051)","(624.638, 517.259, 33.19, -10.712)","(646.296, 513.437, 35.215, 7.941)","(671.038, 513.613, 39.33, -9.21)","(698.803, 514.437, 37.612, -8.39)","(723.561, 514.753, 36.931, -4.806)","(749.099, 516.314, 32.836, 11.66)","(767.641, 518.984, 18.018, 24.938)","(786.418, 526.753, 11.801, 12.364)","(795.255, 542.795, 26.303, 22.315)","(803.077, 567.058, 0.472, 42.412)","(799.064, 604.329, 15.691, 39.32)","(797.328, 634.242, -6.004, 18.64)","(794.203, 654.708, -26.399, -2.672)","(763.074, 662.876, -33.528, 1.744)","(734.848, 677.415, -34.002, 14.903)","(696.934, 685.621, -56.371, 1.075)","(655.457, 686.644, -52.225, -6.684)","(617.269, 686.016, -28.282, -13.939)","(576.923, 681.085, -49.556, -12.074)","(538.799, 678.446, -33.105, -4.343)","(506.663, 677.126, -50.105, 12.146)","(474.44, 677.814, -34.525, -5.306)","(439.498, 676.859, -49.406, 0.087)","(407.175, 678.554, -41.774, 9.723)","(372.37, 679.617, -45.875, 1.102)","(338.908, 678.965, -44.118, -0.465)","(307.243, 678.314, -47.301, -7.579)"
49,"(588.04, 335.873, 5.437, -0.229)","(610.698, 328.028, 17.703, -12.872)","(635.718, 321.256, 21.554, -11.516)","(656.706, 316.244, 39.154, 5.137)","(679.514, 308.201, 22.664, -1.581)","(705.316, 298.836, 39.117, -17.38)","(731.698, 282.446, 41.608, -28.426)","(754.549, 269.944, 23.649, -16.182)","(768.595, 260.443, 6.747, -14.987)","(778.664, 243.686, 16.729, -6.491)","(789.626, 213.604, 5.679, -53.193)","(794.654, 176.491, -15.933, -36.783)","(791.786, 135.861, 6.607, -38.725)","(793.528, 96.214, -24.854, -0.581)","(767.531, 76.551, -36.394, -3.365)","(705.325, 77.193, -55.244, -5.123)","(661.413, 82.515, -42.173, -10.076)","(616.071, 80.685, -49.63, 4.901)","(569.485, 81.7, -59.682, 0.01)","(521.006, 85.033, -48.821, -11.176)","(479.246, 89.188, -58.239, -0.953)","(437.827, 90.89, -58.76, 13.441)","(397.496, 93.283, -35.47, -5.915)","(354.827, 92.105, -47.848, 12.469)","(309.934, 90.982, -28.639, -1.469)","(268.899, 88.783, -49.968, 7.378)","(227.41, 85.819, -53.786, -10.452)","(191.523, 86.705, -27.481, -15.992)","(155.34, 79.557, -52.263, -4.979)","(119.195, 104.495, -37.426, 22.299)","(101.804, 148.858, 6.349, 61.971)","(95.274, 191.897, -14.028, 34.11)","(89.386, 234.791, 1.541, 54.406)","(81.898, 278.848, -5.086, 60.097)","(72.499, 313.378, 5.135, 38.181)","(64.35, 349.979, -12.621, 3.498)","(63.004, 361.128, -14.767, 4.393)"
50,"(427.948, 289.304, 37.724, 5.653)","(462.086, 284.601, 35.939, -8.513)","(490.598, 279.097, 25.364, 9.995)","(524.066, 273.978, 33.533, -8.044)","(556.913, 270.302, 18.057, -3.009)","(583.817, 268.868, 26.281, 8.879)","(611.156, 258.924, 47.791, 2.197)","(643.778, 252.04, 35.92, 7.546)","(676.252, 247.412, 16.064, 12.492)","(703.539, 239.483, 37.481, -4.943)","(727.471, 231.87, 24.926, -22.128)","(752.33, 223.34, 24.064, -10.222)","(777.469, 216.46, 43.273, -36.069)","(793.456, 194.04, 26.412, -4.958)","(802.774, 178.515, 14.099, -29.597)","(797.892, 144.539, -3.759, -32.989)","(798.401, 113.511, -6.162, -18.562)","(789.694, 97.157, -2.629, -18.001)","(764.04, 70.056, -61.138, -40.085)","(711.776, 61.389, -54.152, -11.899)","(668.569, 58.722, -53.107, 7.119)","(621.134, 60.18, -43.119, 0.713)","(579.535, 63.296, -34.968, -4.414)","(528.666, 65.034, -48.367, 13.756)","(484.229, 68.353, -46.948, -17.387)","(443.487, 65.217, -25.953, -4.897)","(400.866, 68.683, -57.36, 2.224)","(356.049, 71.359, -55.149, 11.272)","(314.371, 75.194, -28.388, -2.157)","(272.21, 75.927, -38.43, 10.434)","(226.621, 77.291, -45.567, 7.455)","(187.337, 77.153, -51.575, -2.424)","(144.893, 75.727, -12.85, 24.174)","(114.374, 113.038, -33.629, 28.369)","(96.971, 157.252, -2.597, 59.9)","(88.849, 201.488, -4.414, 52.724)","(84.128, 243.289, 10.0, 27.209)"
51,"(414.118, 426.874, 16.485, 19.288)","(446.481, 445.635, 28.542, 29.429)","(484.117, 458.023, 29.597, -6.525)","(519.658, 467.278, 50.816, 26.402)","(555.891, 476.678, 30.458, 0.827)","(592.767, 484.421, 49.353, 0.097)","(623.528, 489.892, 17.485, 9.321)","(656.251, 495.213, 41.608, -6.076)","(689.3, 500.615, 37.554, 4.627)","(715.997, 508.025, 24.523, 14.464)","(738.416, 516.798, 31.748, 15.993)","(752.926, 520.088, 15.492, -7.132)","(774.463, 538.813, -20.263, 39.025)","(783.229, 583.432, 3.02, 46.357)","(783.257, 618.607, 5.304, 18.744)","(781.498, 645.288, -8.881, 39.475)","(753.417, 653.455, -28.999, -12.751)","(718.553, 657.147, -64.512, 30.365)","(678.559, 656.692, -23.775, 7.267)","(651.879, 643.696, -28.095, -24.228)","(635.436, 636.058, -15.952, -2.599)","(621.155, 636.144, -28.188, 2.996)","(602.224, 636.026, -16.101, -2.334)","(590.386, 636.101, -38.113, -3.628)","(574.2, 636.039, -43.933, -1.193)","(549.771, 636.055, -34.926, -4.442)","(526.357, 636.061, -33.849, -15.123)","(497.852, 636.201, -39.112, -4.594)","(472.438, 636.397, -40.85, 7.113)","(448.831, 636.745, -16.313, 5.788)","(426.471, 636.128, -23.589, -0.833)","(396.816, 636.182, -40.562, 1.376)","(366.59, 636.537, -32.064, 2.523)","(334.487, 636.037, -46.586, 0.433)","(298.802, 639.06, -30.847, -5.354)","(265.197, 641.868, -22.595, 18.187)","(236.274, 647.085, -42.103, -3.463)"
52,"(546.931, 458.509, 16.665, 27.451)","(578.804, 476.953, 19.764, 29.681)","(610.289, 490.759, 41.909, 7.47)","(638.803, 501.88, 35.953, 20.798)","(669.087, 506.841, 34.5, -9.112)","(704.915, 515.289, 52.813, 4.098)","(729.037, 523.478, 22.786, 11.275)","(748.809, 541.119, 47.336, 13.497)","(770.878, 549.083, -7.018, 15.722)","(768.983, 589.412, -16.934, 47.807)","(780.792, 629.462, 22.312, 55.267)","(777.891, 660.04, -28.193, 16.786)","(736.369, 681.311, -32.869, 17.24)","(687.572, 679.564, -49.402, -9.823)","(644.306, 682.367, -29.571, 21.717)","(604.954, 683.801, -31.032, -11.181)","(565.578, 680.34, -55.269, -16.51)","(522.336, 677.164, -38.141, 2.322)","(480.104, 675.39, -46.589, -11.474)","(438.49, 670.459, -42.047, 9.655)","(392.236, 672.924, -35.667, 0.805)","(346.667, 669.997, -26.392, 1.093)","(306.937, 666.21, -52.765, 8.765)","(268.505, 661.021, -19.981, -18.918)","(232.367, 658.467, -50.646, -10.591)","(191.564, 656.92, -29.064, -5.467)","(153.7, 659.936, -40.633, 25.502)","(126.637, 630.483, -28.045, -44.341)","(118.423, 588.963, -4.778, -54.308)","(116.519, 547.785, 9.839, -35.693)","(110.669, 505.321, -4.852, -37.692)","(101.691, 466.405, 0.564, -21.732)","(94.748, 431.899, -13.479, -43.624)","(88.12, 400.527, -2.343, -37.327)","(64.222, 386.063, -33.668, -21.842)","(None, None, None, None)","(None, None, None, None)"
53,"(294.722, 490.228, 14.951, 2.406)","(309.831, 490.866, 14.778, -6.183)","(326.885, 492.089, 16.349, 9.807)","(346.58, 491.708, 23.931, 6.107)","(367.178, 494.906, 17.463, 4.897)","(387.922, 497.556, 18.912, -0.571)","(410.367, 500.822, 22.667, 2.896)","(432.874, 504.955, 20.773, 0.42)","(455.225, 509.588, 19.698, 1.858)","(477.302, 514.751, 19.769, 7.056)","(499.152, 519.609, 18.749, 4.143)","(521.657, 524.189, 19.953, 6.513)","(543.19, 529.084, 21.727, 5.037)","(563.899, 533.216, 21.086, 0.667)","(584.852, 536.808, 21.742, 7.023)","(601.166, 537.847, 12.268, -1.294)","(614.842, 537.678, 12.454, 0.813)","(629.571, 539.566, 21.502, -0.007)","(646.602, 541.872, 17.224, -0.504)","(663.092, 544.017, 16.673, -0.69)","(678.993, 546.351, 19.394, -0.816)","(694.212, 548.194, 13.862, 3.428)","(707.991, 548.978, 14.389, -2.711)","(719.674, 548.933, 13.058, -2.71)","(734.741, 547.258, 25.164, -2.619)","(752.674, 544.273, 17.455, 12.039)","(771.579, 551.285, -4.357, 30.073)","(775.378, 567.891, -0.872, 24.096)","(776.179, 607.556, 4.522, 28.844)","(782.827, 640.086, 1.416, 29.537)","(768.291, 652.415, -27.519, -3.38)","(734.913, 660.794, -59.052, -2.043)","(691.191, 661.249, -38.761, -11.667)","(659.023, 655.272, -34.088, -3.266)","(625.573, 663.79, -50.456, -7.929)","(585.233, 660.165, -26.254, 1.671)","(548.333, 649.79, -48.23, 1.216)"
54,"(641.73, 429.945, 12.18, 10.287)","(658.549, 444.628, 18.624, 15.203)","(677.318, 462.241, 19.779, 14.533)","(695.094, 476.711, 16.99, 15.393)","(717.89, 487.952, 36.648, 13.206)","(744.831, 502.197, 13.267, 8.9)","(766.269, 519.846, 12.195, 23.229)","(780.47, 530.46, 7.423, 18.653)","(796.22, 551.811, 25.103, 13.019)","(806.385, 566.013, 25.544, 27.435)","(815.231, 596.457, -0.478, 45.582)","(818.597, 628.537, 8.211, 36.716)","(824.524, 660.174, 2.32, 24.386)","(820.203, 683.005, -4.02, 13.542)","(818.158, 689.58, 1.677, -1.9)","(819.517, 687.129, -1.432, 7.133)","(818.79, 685.481, -1.639, -3.98)","(817.794, 684.23, 1.421, -3.752)","(813.367, 681.291, -9.6, -3.486)","(806.609, 683.599, -5.034, 1.008)","(803.025, 681.335, -10.64, 11.614)","(783.438, 690.72, -25.731, 9.488)","(749.038, 693.458, -37.189, -3.408)","(713.628, 692.488, -39.529, -3.686)","(670.233, 689.419, -37.109, -8.483)","(630.154, 686.325, -33.654, 5.604)","(595.196, 682.712, -28.21, -7.972)","(560.482, 680.58, -26.449, 9.429)","(525.353, 680.247, -26.665, -0.045)","(487.287, 680.778, -27.907, -1.559)","(448.247, 683.011, -39.026, 0.57)","(406.488, 682.866, -39.566, 4.777)","(369.407, 684.005, -47.263, -13.455)","(335.51, 684.066, -36.271, -8.994)","(301.329, 682.561, -44.801, 3.006)","(269.634, 682.628, -17.767, -0.63)","(237.495, 683.054, -41.874, -8.474)"
55,"(319.199, 356.307, 21.043, -10.017)","(341.65, 350.977, 25.926, 1.436)","(364.015, 352.022, 23.179, 3.698)","(383.917, 352.072, 16.897, -4.669)","(405.498, 349.277, 23.852, -7.807)","(428.172, 343.873, 19.714, -5.385)","(450.869, 339.212, 20.058, -1.729)","(473.178, 335.184, 22.244, -7.292)","(495.001, 331.027, 20.783, -3.579)","(516.366, 327.063, 23.847, -4.805)","(537.308, 323.176, 17.495, -6.691)","(557.218, 319.652, 16.729, -2.077)","(577.102, 316.525, 19.441, -4.378)","(596.633, 313.575, 18.976, 0.647)","(615.318, 311.207, 16.696, -5.079)","(632.704, 308.358, 14.481, -0.968)","(649.729, 304.256, 16.861, -4.892)","(665.683, 299.821, 14.672, -7.874)","(680.688, 296.195, 16.053, 0.209)","(695.942, 291.864, 17.99, -2.183)","(709.611, 287.494, 15.865, -6.728)","(722.172, 284.154, 12.905, -1.229)","(734.325, 280.679, 13.17, -5.453)","(744.204, 275.529, 10.91, -1.126)","(751.727, 273.011, 13.388, -3.08)","(762.321, 267.444, 11.534, -6.864)","(769.795, 262.87, 7.072, -5.297)","(778.864, 248.379, 5.851, -4.74)","(782.801, 231.198, -6.166, -9.856)","(790.515, 208.299, 30.632, -32.191)","(797.332, 181.759, 5.077, -22.334)","(792.98, 132.496, -20.196, -42.738)","(793.077, 94.134, -32.727, -10.094)","(771.736, 73.609, -28.54, -27.895)","(737.203, 66.128, -45.085, -6.862)","(707.74, 61.175, -32.214, 1.467)","(676.864, 58.259, -30.673, -10.893)"
56,"(740.233, 207.2, 31.622, -17.304)","(772.901, 190.869, 12.569, -47.769)","(779.656, 147.089, -0.622, -36.95)","(780.211, 110.981, 1.659, -42.106)","(759.998, 82.908, -37.587, -17.588)","(717.067, 75.744, -41.639, 3.832)","(676.987, 76.904, -37.355, 0.131)","(637.579, 75.866, -37.247, -4.053)","(598.316, 74.294, -37.545, 1.801)","(559.384, 72.512, -39.673, 0.223)","(520.591, 71.78, -36.481, -4.337)","(480.68, 70.78, -44.1, 0.57)","(439.757, 69.373, -37.322, -2.191)","(400.536, 67.508, -39.726, -0.895)","(365.873, 64.098, -31.171, -3.866)","(335.585, 64.146, -31.896, 2.083)","(303.482, 68.242, -37.371, 3.153)","(266.188, 71.683, -36.379, 0.288)","(225.468, 74.813, -44.435, 6.482)","(185.286, 74.827, -41.106, 0.335)","(142.562, 77.4, -37.174, 20.751)","(108.615, 105.213, -29.438, 38.301)","(84.264, 138.647, -20.108, 29.205)","(71.097, 167.089, -6.878, 28.016)","(68.271, 195.314, -0.295, 27.584)","(68.863, 229.068, -0.645, 37.475)","(69.688, 264.722, -0.081, 36.796)","(68.43, 312.849, 7.354, 46.431)","(68.545, 352.225, -21.816, 66.709)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)","(None, None, None, None)"
57,"(278.888, 198.265, 29.845, -7.872)","(303.462, 195.562, 16.56, 4.879)","(326.837, 197.105, 20.538, 4.451)","(349.243, 200.006, 23.065, 6.055)","(371.898, 202.833, 23.62, 3.059)","(394.818, 205.058, 24.153, 3.701)","(418.41, 206.712, 25.805, -0.872)","(442.761, 207.981, 23.93, -2.9)","(467.342, 208.338, 26.539, -3.031)","(491.513, 207.101, 21.979, 0.904)","(515.831, 208.051, 24.593, -0.927)","(538.445, 209.969, 17.27, 0.861)","(554.794, 213.385, 10.438, 5.179)","(568.418, 215.09, 15.014, -0.195)","(580.396, 213.577, 14.815, 0.196)","(592.574, 211.113, 15.107, -0.698)","(607.029, 208.435, 17.506, -2.32)","(622.223, 206.535, 15.405, 2.248)","(635.837, 205.117, 14.676, -4.532)","(653.013, 201.815, 15.589, -7.072)","(670.367, 198.794, 19.229, -1.607)","(685.19, 199.114, 6.63, 3.199)","(698.922, 202.507, 15.535, 6.066)","(714.009, 205.84, 6.5, 11.289)","(723.328, 210.776, 7.198, -0.701)","(731.261, 212.098, 11.128, -2.864)","(737.026, 214.201, 10.509, -5.028)","(743.023, 214.926, 5.588, 10.204)","(749.288, 214.917, 25.464, 5.568)","(762.729, 215.517, 23.53, 0.6)","(774.465, 210.292, -4.26, -3.277)","(773.335, 196.103, 6.663, -10.302)","(776.573, 166.02, -10.449, -22.867)","(780.373, 129.814, 4.47, -30.072)","(791.363, 100.442, 25.933, -31.271)","(765.082, 82.853, -41.927, -10.087)","(725.715, 76.689, -32.661, 10.568)"
58,"(359.621, 246.397, 39.164, -4.336)","(396.163, 240.033, 36.242, -11.912)","(429.832, 233.004, 30.116, -11.833)","(455.361, 230.023, 25.108, -8.75)","(482.183, 226.182, 30.469, -7.572)","(511.473, 222.337, 36.154, -8.811)","(545.313, 218.632, 30.538, -0.418)","(574.979, 215.138, 37.046, 2.773)","(603.231, 215.903, 27.759, 4.944)","(632.747, 222.563, 25.348, 8.003)","(655.642, 223.963, 21.494, 1.088)","(677.536, 220.744, 20.711, -1.426)","(699.9, 213.487, 19.214, -3.394)","(721.819, 203.942, 17.315, -16.519)","(739.669, 194.854, 16.937, -9.141)","(750.954, 184.914, 8.822, -5.762)","(752.536, 177.573, 7.966, -2.074)","(752.726, 173.32, 2.876, -0.142)","(755.543, 174.202, 1.464, -8.9)","(764.995, 175.415, 21.766, 7.975)","(776.302, 173.092, 7.694, -1.272)","(776.898, 162.125, 3.129, -14.155)","(785.802, 160.336, 1.769, 15.549)","(778.417, 168.833, -2.849, 1.09)","(772.562, 160.128, -8.189, -8.693)","(765.087, 158.525, -1.014, 6.814)","(769.823, 164.796, 6.797, -10.489)","(773.326, 166.735, 8.062, 10.656)","(777.055, 166.872, 1.135, -13.636)","(776.401, 161.562, -9.36, -1.853)","(773.43, 172.142, -8.566, 9.456)","(778.661, 161.598, -6.797, -46.813)","(782.527, 125.576, 6.391, -19.649)","(787.899, 97.265, -28.9, 6.031)","(758.519, 91.819, -53.253, -0.887)","(717.86, 103.211, -45.771, 0.209)","(699.566, 113.981, -10.203, 4.952)"
59,"(527.288, 237.19, 26.315, 6.579)","(554.333, 245.386, 30.956, 3.936)","(576.403, 247.861, 23.626, 3.177)","(595.548, 250.336, 16.475, -2.62)","(618.579, 253.941, 26.301, 6.997)","(644.731, 256.324, 29.063, -0.457)","(673.009, 258.901, 27.358, 4.029)","(692.579, 261.826, 13.31, 5.516)","(711.49, 263.416, 28.684, -7.196)","(727.815, 264.139, 5.465, 7.999)","(744.35, 266.315, 28.658, -2.752)","(764.299, 265.563, 10.721, 2.756)","(776.601, 258.281, 9.397, -10.643)","(784.665, 250.161, 6.178, 2.243)","(789.975, 242.591, 3.18, -11.308)","(794.756, 226.137, 5.291, -14.254)","(804.644, 199.301, 5.175, -28.9)","(808.763, 179.239, -6.019, -19.686)","(805.177, 162.758, -2.326, -31.321)","(804.341, 132.945, 4.891, -32.045)","(803.249, 109.324, -2.413, -23.036)","(801.099, 94.23, -7.283, 11.962)","(787.004, 101.292, -18.963, 0.732)","(771.394, 93.956, -22.89, -15.583)","(736.841, 96.549, -26.795, 12.783)","(709.16, 103.41, -26.243, 7.372)","(688.303, 104.402, -16.888, -1.571)","(671.113, 105.252, -21.283, -6.102)","(649.56, 87.109, -32.64, -26.899)","(612.277, 75.445, -42.069, -14.768)","(566.781, 77.358, -51.317, 10.296)","(530.73, 80.221, -35.542, 16.753)","(495.005, 79.301, -28.658, -0.57)","(458.858, 78.933, -34.041, 9.47)","(425.534, 80.041, -36.018, 14.74)","(387.44, 80.436, -43.52, -6.944)","(350.134, 80.886, -51.352, 10.013)"
60,"(431.935, 564.863, 34.029, -2.801)","(464.371, 562.165, 32.659, -0.732)","(494.394, 562.144, 24.584, -1.258)","(527.414, 563.043, 32.081, -0.697)","(558.469, 563.763, 33.978, -0.087)","(588.025, 569.023, 24.821, 7.455)","(613.069, 578.19, 20.759, 8.361)","(624.403, 583.621, 5.397, 14.23)","(624.466, 583.867, 3.825, 14.719)","(624.652, 583.488, 3.81, -0.525)","(637.089, 579.873, 6.774, 2.351)","(643.361, 581.727, 7.923, -3.262)","(650.501, 580.365, 0.219, -3.499)","(646.667, 578.294, -4.779, -2.794)","(647.439, 571.152, 8.344, -4.229)","(654.742, 560.759, 5.013, -11.874)","(670.109, 551.715, 20.21, -8.027)","(690.871, 543.66, 25.439, -8.451)","(707.279, 537.144, 25.847, -4.038)","(723.222, 534.066, 13.726, 1.085)","(738.076, 532.088, 16.435, -3.927)","(753.155, 532.858, 11.054, 6.18)","(765.384, 538.235, 12.354, 3.857)","(776.074, 552.577, 12.52, 10.874)","(788.17, 571.331, 1.175, 19.827)","(787.155, 601.399, -6.391, 32.253)","(788.371, 622.879, 4.015, 17.072)","(796.42, 637.695, 9.889, 13.33)","(802.814, 657.103, 7.027, 19.671)","(801.791, 667.94, -1.624, 18.847)","(793.941, 682.008, -10.848, 16.998)","(765.924, 687.385, -42.687, 7.833)","(732.963, 686.094, -21.044, -16.781)","(699.769, 683.399, -28.48, 12.028)","(672.496, 679.464, -9.074, -8.706)","(642.742, 680.583, -37.646, 6.449)","(607.435, 679.189, -52.219, -0.787)"
61,"(247.101, 471.638, 10.984, 4.267)","(257.426, 478.639, 8.849, 8.66)","(272.376, 485.811, 17.156, 10.061)","(288.006, 492.417, 14.55, 6.745)","(304.291, 499.134, 18.543, 8.409)","(321.37, 505.289, 16.168, 4.048)","(339.228, 511.805, 21.361, 5.257)","(357.668, 517.434, 20.135, 7.948)","(376.141, 522.005, 19.864, 1.785)","(395.056, 525.246, 22.066, 4.035)","(414.137, 528.013, 15.951, 2.672)","(433.107, 530.663, 19.341, -0.293)","(451.873, 533.201, 22.32, -0.123)","(471.209, 534.665, 18.515, 1.961)","(490.475, 536.191, 17.695, 4.314)","(509.44, 536.643, 18.961, -1.722)","(528.114, 536.708, 17.508, -2.729)","(545.868, 537.308, 16.328, -0.673)","(563.656, 538.323, 15.823, -0.637)","(581.567, 538.884, 14.328, -2.246)","(598.988, 537.887, 17.206, 1.385)","(615.671, 538.041, 18.983, 4.283)","(632.268, 539.105, 14.84, 4.835)","(648.248, 540.775, 18.377, 4.475)","(663.372, 544.747, 16.389, 4.92)","(676.079, 548.244, 14.797, 3.04)","(689.797, 550.846, 14.194, 4.987)","(701.109, 552.526, 10.921, -2.422)","(708.117, 551.578, 2.566, 2.17)","(714.395, 552.885, 9.95, 2.907)","(722.209, 551.864, 10.083, 0.565)","(741.59, 549.705, 12.015, -16.985)","(764.942, 549.457, 20.386, -6.086)","(763.885, 572.178, -11.732, 20.394)","(762.129, 597.733, 7.476, 18.886)","(765.027, 622.156, 11.386, 31.173)","(779.694, 642.837, 32.411, 35.651)"
62,"(470.555, 269.968, 23.412, 11.254)","(498.712, 277.39, 32.245, 7.555)","(528.31, 283.105, 35.827, 4.899)","(561.357, 291.375, 35.092, 11.514)","(589.013, 295.663, 25.802, 3.166)","(610.704, 300.148, 21.553, 4.135)","(628.55, 302.843, 16.98, -0.856)","(649.209, 307.29, 18.334, 1.446)","(667.598, 308.293, 13.0, -0.441)","(684.171, 307.355, 19.819, -3.449)","(699.494, 306.048, 12.664, -0.465)","(712.027, 301.848, 15.111, -3.38)","(725.229, 296.453, 11.906, -8.116)","(739.366, 291.147, 15.886, -2.209)","(752.301, 287.915, 12.92, -0.538)","(765.128, 284.971, 10.915, -5.572)","(774.213, 279.135, 9.212, -10.289)","(782.596, 272.703, 6.42, -7.264)","(790.683, 267.007, 7.724, -3.019)","(800.512, 262.911, 7.72, -2.671)","(809.073, 259.468, 2.591, -6.686)","(813.197, 256.729, 0.539, -4.598)","(815.835, 253.985, -0.308, 0.274)","(816.751, 252.814, 1.993, 2.486)","(817.44, 249.376, 1.42, -6.238)","(816.061, 246.198, 2.287, -2.81)","(815.307, 241.762, 0.204, -4.455)","(813.939, 236.273, 0.518, -0.38)","(815.692, 235.401, 6.951, 1.782)","(816.743, 239.697, -5.008, 6.479)","(810.792, 242.393, -2.118, -3.247)","(805.964, 234.453, -16.04, -22.999)","(794.367, 211.44, -21.688, -9.585)","(783.058, 188.802, -12.05, -26.201)","(775.02, 159.012, -0.948, -28.279)","(772.25, 129.566, -1.101, -33.847)","(777.878, 105.766, -8.455, -9.241)"
